Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;99.253;58.096;5.426;57.528;12.651;9.553;2.663;0.907;27.606;11.697;0.692;28.353;2.535;33.964;98.749;48.916;97.176;94.141;57.934;2.74;7.979;5.22;4.194;4.754;8.118;25.759;0.0;enero
T.HUEVOS KGS;80.146;8.537;0.87;7.947;0.0;0.072;0.035;0.0;2.111;2.037;0.683;0.381;0.244;3.103;72.593;14.378;65.965;56.441;17.592;0.612;0.746;0.27;1.873;1.651;1.876;3.512;1.0;enero
T.HUEVOS UNDS.;80.146;8.537;0.87;7.947;0.0;0.072;0.035;0.0;2.111;2.037;0.683;0.381;0.244;3.103;72.593;14.378;65.965;56.441;17.592;0.612;0.746;0.27;1.873;1.651;1.876;3.512;1.0;enero
TOTAL HUEVOS GALLINA;79.694;8.513;0.87;7.935;0.0;0.072;0.035;0.0;2.248;1.949;0.683;0.381;0.244;3.107;71.839;13.904;65.122;55.429;17.361;0.612;0.746;0.27;1.877;1.652;1.876;3.437;2.0;enero
OTRAS AVES;7.973;0.345;0.0;0.345;0.0;0.0;0.0;0.0;0.167;0.159;0.0;0.0;0.0;0.021;7.413;1.314;6.255;5.567;0.673;0.0;0.0;0.0;0.091;0.039;0.0;0.14;2.0;enero
MIEL;9.533;1.188;0.157;1.058;0.0;0.0;0.089;0.0;0.101;0.285;0.0;0.066;0.0;0.506;6.833;1.436;5.463;4.36;1.221;0.0;0.255;0.005;0.03;0.69;0.125;0.761;1.0;enero
GRANEL;2.402;1.047;0.083;0.972;0.0;0.0;0.032;0.0;0.101;0.271;0.0;0.066;0.0;0.488;0.0;0.0;0.0;0.0;0.0;0.0;0.199;0.005;0.03;0.69;0.077;0.519;2.0;enero
ENVASADA;7.325;0.157;0.074;0.084;0.0;0.0;0.052;0.0;0.0;0.014;0.0;0.0;0.0;0.018;6.833;1.436;5.463;4.36;1.221;0.0;0.056;0.0;0.0;0.0;0.065;0.226;2.0;enero
TOTAL CARNE;97.086;32.029;1.844;31.137;0.051;1.645;0.104;0.0;26.99;5.012;0.02;0.247;0.051;0.601;95.002;31.927;91.411;84.25;41.427;0.889;0.865;0.409;0.677;1.21;3.477;9.753;1.0;enero
CARNE CERTIFICADA;49.551;16.694;0.464;16.323;0.033;0.428;0.014;0.0;14.233;2.165;0.0;0.044;0.0;0.051;39.414;8.584;35.154;28.97;10.167;0.251;0.022;0.102;0.056;0.282;0.774;1.569;2.0;enero
CARNE FRESCA;89.382;28.947;0.884;28.386;0.033;0.249;0.015;0.0;25.036;4.38;0.0;0.091;0.0;0.259;82.34;20.004;77.626;67.709;29.409;0.45;0.167;0.182;0.55;0.625;2.403;4.041;2.0;enero
SALCHICHAS FRESCAS;8.585;4.081;0.077;4.004;0.0;0.0;0.0;0.0;3.382;0.61;0.0;0.0;0.0;0.014;4.524;0.441;4.149;3.786;0.357;0.052;0.0;0.0;0.0;0.114;0.036;0.203;3.0;enero
CARNE VACUNO;52.293;17.337;0.277;17.137;0.034;0.052;0.0;0.0;15.15;2.202;0.0;0.05;0.0;0.025;39.035;8.087;34.061;27.771;8.677;0.135;0.081;0.142;0.059;0.084;0.87;1.387;3.0;enero
TERNERA;43.271;15.764;0.268;15.561;0.034;0.0;0.0;0.0;13.846;1.972;0.0;0.019;0.0;0.025;29.704;5.578;25.944;20.651;6.532;0.135;0.01;0.093;0.059;0.084;0.64;0.947;4.0;enero
AÑOJO;15.745;3.044;0.062;2.976;0.0;0.052;0.0;0.0;2.686;0.256;0.0;0.032;0.0;0.0;13.068;2.817;10.789;9.173;2.028;0.0;0.073;0.048;0.0;0.0;0.22;0.375;4.0;enero
MAYOR;5.938;1.293;0.0;1.293;0.0;0.0;0.0;0.0;1.19;0.104;0.0;0.0;0.0;0.0;4.309;0.916;3.642;2.9;0.961;0.0;0.0;0.0;0.0;0.0;0.173;0.322;4.0;enero
CARNE POLLO;70.777;17.93;0.568;17.506;0.027;0.121;0.016;0.0;15.422;2.232;0.0;0.0;0.0;0.159;61.048;10.585;56.338;46.393;18.905;0.124;0.014;0.081;0.33;0.183;1.435;1.813;3.0;enero
POLLO ENTERO;19.494;4.874;0.149;4.726;0.0;0.057;0.0;0.0;4.118;0.548;0.0;0.0;0.0;0.0;14.28;2.138;12.389;9.702;3.38;0.01;0.0;0.031;0.33;0.142;0.225;0.578;4.0;enero
POLLO FILETES;28.035;5.843;0.253;5.593;0.027;0.0;0.0;0.0;4.988;0.618;0.0;0.0;0.0;0.007;22.964;2.374;21.184;16.176;6.507;0.0;0.0;0.0;0.0;0.0;0.37;0.275;4.0;enero
POLLO POR PIEZAS;60.577;14.248;0.418;13.95;0.0;0.064;0.016;0.0;12.237;1.731;0.0;0.0;0.0;0.151;51.581;8.179;47.106;38.343;14.74;0.114;0.014;0.051;0.0;0.041;1.354;1.239;4.0;enero
CARNE CONEJO;9.335;2.35;0.09;2.314;0.0;0.0;0.0;0.0;1.999;0.312;0.0;0.0;0.0;0.04;6.803;0.929;5.944;4.989;1.191;0.0;0.0;0.031;0.209;0.047;0.035;0.099;3.0;enero
CARNE OVINO/CAPRINO;20.048;7.589;0.041;7.545;0.0;0.0;0.0;0.0;6.326;1.505;0.0;0.0;0.0;0.022;13.266;2.439;11.059;10.136;1.122;0.049;0.0;0.045;0.099;0.119;0.186;0.389;3.0;enero
CORDERO;18.383;6.673;0.041;6.628;0.0;0.0;0.0;0.0;5.536;1.282;0.0;0.0;0.0;0.022;12.155;2.14;10.163;9.349;0.983;0.049;0.0;0.045;0.09;0.086;0.186;0.333;4.0;enero
CABRITO;2.312;0.856;0.0;0.856;0.0;0.0;0.0;0.0;0.683;0.16;0.0;0.0;0.0;0.0;1.384;0.312;1.1;0.959;0.14;0.0;0.0;0.0;0.019;0.033;0.0;0.053;4.0;enero
