Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6592162.0604;980206.6492100001;46345.327653;933861.35479;103105.648255;34176.803192;8225.844104;3292.955111;249249.42768;147473.942295;1710.062569;108419.60093799999;10560.797534;267646.282275;5099561.252;904654.3991;4194906.5739;3349623.5511999996;845283.268188;16396.477378;68378.20185;32937.824104;52890.219962999996;24541.473866999997;135351.54572999998;181898.49752;0.0;enero
T.HUEVOS KGS;110763.191;10641.1495;1413.48273;9227.6668;7.820917000000001;158.63129999999998;112.5605;0.0;1854.3192749999998;2345.99842;633.4481;737.549;130.58;3246.76005;81108.7806;12759.078599999999;68349.7019;55585.0741;12764.627848;379.20820000000003;925.0293;465.36324;8969.26275;3460.83019;1802.99077;3010.59418;1.0;enero
T.HUEVOS UNDS.;110763.191;10641.1495;1413.48273;9227.6668;7.820917000000001;158.63129999999998;112.5605;0.0;1854.3192749999998;2345.99842;633.4481;737.549;130.58;3246.76005;81108.7806;12759.078599999999;68349.7019;55585.0741;12764.627848;379.20820000000003;925.0293;465.36324;8969.26275;3460.83019;1802.99077;3010.59418;1.0;enero
TOTAL HUEVOS GALLINA;109722.1;10490.2;1396.515;9093.685;7.820917000000001;158.63129999999998;112.5605;0.0;1850.977;2256.469;633.4481;737.549;130.58;3205.65;80459.3;12652.92;67806.38;55051.12;12755.26;379.20820000000003;925.0293;449.5545;8888.022;3439.613;1711.172;2980.019;2.0;enero
OTRAS AVES;1041.091;150.9495;16.96773;133.9818;0.0;0.0;0.0;0.0;3.342275;89.52942;0.0;0.0;0.0;41.11005;649.4806;106.1586;543.3219;533.9540999999999;9.367848;0.0;0.0;15.80874;81.24075;21.21719;91.81877;30.57518;2.0;enero
MIEL;11414.49;1969.399;406.5917;1562.807;0.0;0.0;285.43420000000003;0.0;350.7953;497.60209999999995;0.0;20.732029999999998;0.0;408.24359999999996;5449.61;1211.166;4238.445;3497.49;740.9540999999999;16.25068;1143.231;115.34;0.0;1632.783;165.86079999999998;922.0134;1.0;enero
GRANEL;5133.596;1687.417;387.3439;1300.073;0.0;0.0;285.43420000000003;0.0;350.7953;387.16020000000003;0.0;0.0;0.0;276.6837;0.0;0.0;0.0;0.0;0.0;0.0;921.0994000000001;115.34;0.0;1603.568;0.0;806.1708000000001;2.0;enero
ENVASADA;6280.892;281.98159999999996;19.24781;262.7338;0.0;0.0;0.0;0.0;0.0;110.44189999999999;0.0;20.732029999999998;0.0;131.5599;5449.61;1211.166;4238.445;3497.49;740.9540999999999;16.25068;222.131;0.0;0.0;29.21561;165.86079999999998;115.8427;2.0;enero
TOTAL CARNE;1248865.0;272950.3;7232.144;265718.2;57.14561;3184.596;546.3594;0.0;227724.0;32607.35;7.647994;335.69370000000004;83.19639;1172.184;908483.4;138325.2;770158.1;624160.4;145997.8;2249.809;2947.051;1316.223;11057.24;6041.783;18066.77;25752.32;1.0;enero
CARNE CERTIFICADA;223354.9;80131.18;458.8607;79672.32;28.62339;338.76009999999997;281.9742;0.0;69183.58;9753.15;0.0;14.14216;0.0;72.08433000000001;128624.9;22218.4;106406.5;89988.74;16417.73;708.5464000000001;508.6612;125.5648;3159.709;1388.494;2312.853;6395.0;2.0;enero
CARNE FRESCA;819806.8;219189.8;2673.532;216516.3;57.14561;834.2613;382.2408;0.0;188591.0;26120.87;0.0;77.91602;27.47336;425.37390000000005;558073.5;80833.12;477240.4;386578.5;90661.96;1554.804;861.3376;637.2184;9173.727;2915.732;11519.4;15881.23;2.0;enero
