Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;99.275;56.427;4.945;55.883;11.524;6.083;2.087;0.717;24.409;10.782;0.471;27.588;1.622;35.322;98.623;44.778;97.013;93.86;55.685;1.78;7.097;6.832;7.593;3.958;7.551;20.193;0.0;enero
T.HUEVOS KGS;78.24;8.763;0.837;7.986;0.0;0.103;0.065;0.0;2.208;1.971;0.37;0.679;0.252;3.076;70.323;13.172;64.048;54.601;17.146;0.287;0.581;0.28;2.972;1.777;2.13;2.107;1.0;enero
T.HUEVOS UNDS.;78.24;8.763;0.837;7.986;0.0;0.103;0.065;0.0;2.208;1.971;0.37;0.679;0.252;3.076;70.323;13.172;64.048;54.601;17.146;0.287;0.581;0.28;2.972;1.777;2.13;2.107;1.0;enero
TOTAL HUEVOS GALLINA;78.0;8.563;0.833;7.788;0.0;0.096;0.032;0.0;2.208;1.866;0.37;0.679;0.252;3.01;70.12;13.08;63.812;54.354;17.151;0.287;0.581;0.28;2.987;1.777;2.113;2.107;2.0;enero
OTRAS AVES;2.263;0.299;0.062;0.239;0.0;0.016;0.034;0.0;0.0;0.11;0.0;0.0;0.0;0.071;1.765;0.411;1.345;1.271;0.069;0.0;0.0;0.0;0.09;0.0;0.049;0.0;2.0;enero
MIEL;6.934;0.797;0.095;0.701;0.0;0.0;0.0;0.0;0.109;0.222;0.0;0.0;0.0;0.339;5.069;1.0;4.184;3.43;0.79;0.008;0.272;0.05;0.032;0.528;0.078;0.377;1.0;enero
GRANEL;1.752;0.685;0.081;0.604;0.0;0.0;0.0;0.0;0.109;0.144;0.0;0.0;0.0;0.349;0.034;0.0;0.034;0.034;0.0;0.0;0.272;0.05;0.032;0.528;0.0;0.186;2.0;enero
ENVASADA;5.381;0.108;0.014;0.092;0.0;0.0;0.0;0.0;0.0;0.077;0.0;0.0;0.0;0.015;5.037;1.0;4.153;3.396;0.79;0.008;0.0;0.0;0.0;0.0;0.078;0.159;2.0;enero
TOTAL CARNE;96.956;29.04;1.778;28.343;0.019;1.128;0.064;0.0;23.874;4.433;0.029;0.187;0.08;0.872;94.562;28.383;90.918;84.016;39.655;0.482;0.815;1.001;0.762;0.556;3.553;5.337;1.0;enero
CARNE CERTIFICADA;46.572;15.106;0.344;14.865;0.0;0.204;0.0;0.0;13.011;2.041;0.0;0.029;0.0;0.085;36.65;7.068;32.695;27.022;8.755;0.102;0.086;0.309;0.065;0.142;0.693;1.334;2.0;enero
CARNE FRESCA;89.309;26.176;0.751;25.748;0.019;0.092;0.0;0.0;22.653;3.974;0.0;0.089;0.049;0.193;82.915;19.24;77.856;68.038;29.487;0.257;0.187;0.761;0.684;0.362;2.391;3.078;2.0;enero
SALCHICHAS FRESCAS;9.013;4.212;0.054;4.164;0.0;0.0;0.0;0.0;3.554;0.579;0.0;0.008;0.028;0.008;4.802;0.419;4.475;4.275;0.234;0.0;0.028;0.0;0.0;0.021;0.111;0.28;3.0;enero
CARNE VACUNO;50.182;16.181;0.112;16.12;0.0;0.065;0.0;0.0;13.949;2.47;0.0;0.008;0.047;0.072;37.552;7.611;32.609;26.415;8.468;0.059;0.106;0.226;0.0;0.228;1.044;1.191;3.0;enero
TERNERA;40.766;14.21;0.112;14.149;0.0;0.065;0.0;0.0;12.385;1.86;0.0;0.008;0.047;0.072;28.468;5.085;24.738;19.536;6.496;0.059;0.058;0.024;0.0;0.202;0.737;1.027;4.0;enero
AÑOJO;15.179;2.97;0.0;2.97;0.0;0.0;0.0;0.0;2.496;0.609;0.0;0.0;0.0;0.0;12.427;2.846;10.107;8.526;2.055;0.0;0.047;0.2;0.0;0.057;0.283;0.149;4.0;enero
MAYOR;5.103;0.699;0.0;0.699;0.0;0.0;0.0;0.0;0.54;0.216;0.0;0.0;0.0;0.0;4.302;1.003;3.476;2.738;0.744;0.0;0.0;0.0;0.0;0.028;0.09;0.086;4.0;enero
CARNE POLLO;73.661;17.76;0.481;17.519;0.019;0.028;0.0;0.0;15.765;2.075;0.0;0.023;0.033;0.064;64.779;10.313;60.141;49.509;20.129;0.167;0.099;0.261;0.389;0.069;1.154;1.616;3.0;enero
POLLO ENTERO;19.279;5.035;0.151;4.902;0.0;0.0;0.0;0.0;4.327;0.576;0.0;0.0;0.0;0.0;14.094;1.959;12.61;10.002;3.089;0.009;0.02;0.039;0.389;0.027;0.101;0.365;4.0;enero
POLLO FILETES;31.926;6.449;0.116;6.393;0.0;0.0;0.0;0.0;5.795;0.606;0.0;0.0;0.0;0.011;26.566;2.677;24.543;18.493;7.309;0.053;0.043;0.0;0.031;0.0;0.381;0.406;4.0;enero
POLLO POR PIEZAS;62.726;13.785;0.393;13.542;0.019;0.028;0.0;0.0;12.121;1.661;0.0;0.023;0.033;0.053;54.442;8.062;50.332;40.634;16.107;0.173;0.063;0.222;0.0;0.04;0.947;1.154;4.0;enero
CARNE CONEJO;10.916;2.413;0.012;2.402;0.0;0.0;0.0;0.0;1.951;0.396;0.0;0.028;0.0;0.0;8.069;1.076;7.09;5.795;1.287;0.01;0.028;0.05;0.357;0.109;0.188;0.165;3.0;enero
CARNE OVINO/CAPRINO;10.361;3.802;0.042;3.757;0.0;0.0;0.0;0.0;3.109;0.636;0.0;0.009;0.0;0.008;6.425;1.287;5.324;5.054;0.335;0.0;0.028;0.161;0.086;0.117;0.097;0.093;3.0;enero
CORDERO;9.545;3.457;0.042;3.413;0.0;0.0;0.0;0.0;2.891;0.528;0.0;0.0;0.0;0.0;6.089;1.237;5.02;4.752;0.334;0.0;0.028;0.041;0.068;0.117;0.097;0.093;4.0;enero
