Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6444218.6974;997710.01449;45809.891752999996;951900.0272100001;112666.851135;35923.84734;7592.553996000001;3008.9527740000003;260705.995192;150500.49009099999;1929.5689040000002;100184.467962;8236.379223;271150.84522799996;4886493.4909;855400.0388;4031093.341;3229887.5261999997;801205.9466200001;24586.945318;61671.659488;40149.501011;122297.3628;27231.835196;124615.25253700001;159462.51024;0.0;enero
T.HUEVOS KGS;102330.837;9853.4784;763.1649209999999;9090.313199999999;0.0;130.6361;162.8304;0.0;2263.37821;2055.6601;574.4336;327.78;265.7465;3309.84889;75071.6843;10912.8845;64158.79979999999;51977.289899999996;12181.50985;422.5372;910.4702;897.7159;7615.552;3265.484;1714.736327;2579.17122;1.0;enero
T.HUEVOS UNDS.;102330.837;9853.4784;763.1649209999999;9090.313199999999;0.0;130.6361;162.8304;0.0;2263.37821;2055.6601;574.4336;327.78;265.7465;3309.84889;75071.6843;10912.8845;64158.79979999999;51977.289899999996;12181.50985;422.5372;910.4702;897.7159;7615.552;3265.484;1714.736327;2579.17122;1.0;enero
TOTAL HUEVOS GALLINA;101243.4;9643.923;761.5338;8882.389;0.0;130.6361;162.8304;0.0;2240.988;1923.709;574.4336;327.78;265.7465;3256.266;74357.52;10835.57;63521.95;51397.96;12123.99;422.5372;910.4702;897.7159;7478.362;3265.484;1711.098;2556.282;2.0;enero
OTRAS AVES;1087.437;209.5554;1.631121;207.9242;0.0;0.0;0.0;0.0;22.39021;131.9511;0.0;0.0;0.0;53.58289;714.1643;77.3145;636.8498000000001;579.3299000000001;57.51985;0.0;0.0;0.0;137.19;0.0;3.6383270000000003;22.88922;2.0;enero
MIEL;10109.26;719.9262;62.87823;657.0479;0.0;0.0;4.891512;0.0;288.66;194.4374;0.0;0.0;0.0;169.0591;5230.775;924.2666999999999;4306.508;3393.943;912.5653000000001;49.88388;285.242;5.0384459999999995;1074.453;403.03679999999997;152.8906;2188.016;1.0;enero
GRANEL;4492.05;689.7805;62.87823;626.9023000000001;0.0;0.0;0.0;0.0;280.2714;177.5718;0.0;0.0;0.0;169.0591;0.0;0.0;0.0;0.0;0.0;44.82557;285.242;0.0;1074.453;377.67609999999996;0.0;2020.073;2.0;enero
ENVASADA;5617.212;30.14568;0.0;30.14568;0.0;0.0;4.891512;0.0;8.388620999999999;16.86555;0.0;0.0;0.0;0.0;5230.775;924.2666999999999;4306.508;3393.943;912.5653000000001;5.058307;0.0;5.0384459999999995;0.0;25.36072;152.8906;167.94310000000002;2.0;enero
TOTAL CARNE;1250343.0;290583.0;7239.555;283343.4;356.9075;2025.314;447.6514;0.0;239741.3;38866.33;221.9795;291.0819;143.9999;1248.821;897421.5;135067.2;762354.3;619843.3;142511.0;3356.85;1813.147;2769.586;7797.853;4648.225;18996.21;22956.54;1.0;enero
CARNE CERTIFICADA;220415.7;79579.3;597.7563;78981.54;58.989059999999995;308.3313;111.1303;0.0;68847.21;9498.101;0.0;0.0;0.0;157.77689999999998;126919.3;20042.82;106876.5;90064.04;16812.43;560.2243000000001;543.512;803.4204;2241.747;528.3535;2027.265;7212.58;2.0;enero
CARNE FRESCA;795833.0;228291.4;3257.866;225033.5;356.9075;78.38355;262.552;0.0;194197.4;29499.33;218.5368;41.06776;44.511300000000006;334.7828;525922.3;72314.01;453608.3;365567.0;88041.3;1968.199;1040.61;2242.929;7483.167;2729.409;11038.56;15116.38;2.0;enero
SALCHICHAS FRESCAS;9592.897;5174.931;142.346;5032.585;0.0;0.0;0.0;0.0;4546.336;478.37420000000003;0.0;0.0;0.0;7.8748119999999995;4058.435;766.2524000000001;3292.182;3097.551;194.6312;90.67575;52.2883;25.76827;0.0;0.0;116.4879;74.31107;3.0;enero
CARNE VACUNO;174679.0;64038.03;165.51479999999998;63872.51;34.593230000000005;0.0;59.47242;0.0;57136.96;6525.552;0.0;0.0;25.94239;89.99724;101457.3;17629.89;83827.44;71217.66;12609.78;468.8078;447.226;269.1305;838.1671;196.8857;2254.513;4708.954;3.0;enero
TERNERA;125770.8;55331.43;134.185;55197.24;34.593230000000005;0.0;59.47242;0.0;49484.28;5554.552;0.0;0.0;25.94239;38.39714;64030.06;10455.69;53574.37;45136.62;8437.755;373.9295;409.1369;137.69279999999998;838.1671;0.0;1638.995;3011.441;4.0;enero
AÑOJO;38543.0;6497.617;0.0;6497.617;0.0;0.0;0.0;0.0;5761.825;684.1919;0.0;0.0;0.0;51.6001;29953.2;5214.683;24738.52;21248.02;3490.501;94.87827;38.08905;131.4377;0.0;196.8857;492.1057;1138.786;4.0;enero
MAYOR;10365.2;2208.985;31.32979;2177.655;0.0;0.0;0.0;0.0;1890.847;286.8084;0.0;0.0;0.0;0.0;7474.073;1959.524;5514.55;4833.023;681.5268000000001;0.0;0.0;0.0;0.0;0.0;123.41239999999999;558.7266;4.0;enero
CARNE POLLO;235385.9;53956.84;1424.836;52532.0;46.64464;78.38355;105.3075;0.0;45673.18;6368.017;218.5368;12.98062;0.0;28.95136;169232.7;19894.46;149338.3;115393.5;33944.75;393.4276;140.61020000000002;511.9914;2566.522;1034.479;3853.367;3695.934;3.0;enero
