Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;7639181.262;1220664.380007;52663.886124;1168000.4930699999;154290.57367500002;73620.016915;7246.2650269999995;3112.577271;362552.86293400003;185900.943695;2691.054782;109855.072545;20542.957331;248188.198324;5749666.297;1075654.317;4674012.4221;3762921.9175;911090.60512;28373.993456999997;54489.747004;47285.09628;62577.24184;45069.452091;135898.66162;295156.12370999996;0.0;enero
T.HUEVOS KGS;111571.993;10566.3885;1171.656;9394.7325;0.0;123.16680000000001;14.48372;0.0;1853.8576699999999;2724.7448999999997;765.8523;487.30440000000004;338.93809999999996;3086.38389;86045.896;12251.2264;73794.669;60031.671;13762.997800000001;463.9764;761.2223;514.4523;5192.22304;3382.72962;1426.654;3218.43637;1.0;enero
T.HUEVOS UNDS.;111571.993;10566.3885;1171.656;9394.7325;0.0;123.16680000000001;14.48372;0.0;1853.8576699999999;2724.7448999999997;765.8523;487.30440000000004;338.93809999999996;3086.38389;86045.896;12251.2264;73794.669;60031.671;13762.997800000001;463.9764;761.2223;514.4523;5192.22304;3382.72962;1426.654;3218.43637;1.0;enero
TOTAL HUEVOS GALLINA;108364.6;10317.51;1171.656;9145.854;0.0;123.16680000000001;14.48372;0.0;1782.586;2557.897;765.8523;487.30440000000004;338.93809999999996;3075.625;83173.42;11769.56;71403.86;57833.15;13570.71;463.9764;761.2223;514.4523;5172.086;3366.304;1426.654;3168.96;2.0;enero
OTRAS AVES;3207.393;248.8785;0.0;248.8785;0.0;0.0;0.0;0.0;71.27167;166.84789999999998;0.0;0.0;0.0;10.75889;2872.476;481.6664;2390.809;2198.521;192.28779999999998;0.0;0.0;0.0;20.137040000000002;16.42562;0.0;49.47637;2.0;enero
MIEL;13571.89;1921.171;389.2049;1531.966;0.0;0.0;174.9685;0.0;154.6993;524.9203;0.0;106.7032;0.0;570.675;6884.749;1341.438;5543.311;4509.594;1033.717;0.0;346.9301;37.93298;35.64879;2971.849;206.4751;1167.139;1.0;enero
GRANEL;6137.773;1675.685;249.5141;1426.17;0.0;0.0;106.34530000000001;0.0;154.6993;510.9482;0.0;106.7032;0.0;547.4744000000001;0.0;0.0;0.0;0.0;0.0;0.0;299.6557;37.93298;35.64879;2971.849;149.8262;967.1766;2.0;enero
ENVASADA;7434.121;245.4867;139.6908;105.7958;0.0;0.0;68.62316;0.0;0.0;13.972100000000001;0.0;0.0;0.0;23.20057;6884.749;1341.438;5543.311;4509.594;1033.717;0.0;47.27439;0.0;0.0;0.0;56.64893;199.9621;2.0;enero
TOTAL CARNE;1599864.0;402401.5;9667.808;392733.7;155.4471;4373.858;112.5839;0.0;333728.3;52032.34;13.93815;862.5070999999999;75.53821;1379.122;1070288.0;180268.3;890020.2;726602.6;163417.6;4047.933;2649.472;2967.235;14141.49;18147.13;19524.69;65695.89;1.0;enero
CARNE CERTIFICADA;345851.8;135851.3;2181.506;133669.8;125.56060000000001;1678.432;8.758402;0.0;113910.9;17848.34;0.0;54.37022;0.0;43.47277;190104.8;36151.06;153953.7;130198.7;23755.03;874.4266;52.59746;1337.971;4206.847;3638.128;3011.708;6774.008;2.0;enero
CARNE FRESCA;987706.9;309808.4;5058.092;304750.3;144.5948;942.0878;27.80452;0.0;262819.3;39990.86;0.0;183.2078;0.0;642.4171;620570.6;97699.79;522870.8;419832.0;103038.8;2029.881;472.3138;2136.879;13396.97;6516.028;11016.51;21759.32;2.0;enero
SALCHICHAS FRESCAS;9719.654;5018.639;80.17523;4938.464;0.0;0.0;0.0;0.0;4328.85;601.1234000000001;0.0;0.0;0.0;8.490684;4308.671;427.95279999999997;3880.718;3668.052;212.6661;39.62632;0.0;0.0;0.0;105.0745;27.512520000000002;220.13070000000002;3.0;enero
CARNE VACUNO;225369.1;92108.92;964.618;91144.3;94.5103;513.6503;0.0;0.0;79609.78;10762.69;0.0;153.0133;0.0;10.65514;120039.1;25094.54;94944.58;79091.96;15852.62;380.6619;136.66279999999998;607.9541999999999;3090.677;891.5;2700.918;5412.728;3.0;enero
TERNERA;161095.5;76604.32;810.3171;75794.01;94.5103;0.0;0.0;0.0;66276.26;9302.621;0.0;109.9545;0.0;10.65514;75094.86;14152.57;60942.29;50054.16;10888.14;380.6619;21.58884;514.0545999999999;3090.677;891.5;1596.209;2901.658;4.0;enero
AÑOJO;47231.92;10637.66;154.30079999999998;10483.36;0.0;513.6503;0.0;0.0;8590.877;1335.77;0.0;43.058800000000005;0.0;0.0;34646.96;7604.133;27042.82;23419.56;3623.269;0.0;115.074;93.89961;0.0;0.0;505.9223;1232.407;4.0;enero
MAYOR;17041.69;4866.937;0.0;4866.937;0.0;0.0;0.0;0.0;4742.641;124.2963;0.0;0.0;0.0;0.0;10297.3;3337.836;6959.466;5618.252;1341.214;0.0;0.0;0.0;0.0;0.0;598.786;1278.663;4.0;enero
CARNE POLLO;232972.5;52266.05;1011.842;51254.21;14.954180000000001;195.87920000000003;9.159168;0.0;44606.22;6321.495;0.0;0.0;0.0;106.50619999999999;166681.0;20174.76;146506.2;110540.3;35965.9;175.4905;13.70356;221.0205;3753.722;1909.31;3241.011;4711.253;3.0;enero
POLLO ENTERO;47180.74;11800.73;264.2206;11536.51;0.0;88.48716999999999;0.0;0.0;9719.077;1728.944;0.0;0.0;0.0;0.0;27645.46;4132.726;23512.73;18468.26;5044.47;21.19805;0.0;144.094;3753.722;1806.741;676.0378000000001;1332.755;4.0;enero
POLLO FILETES;40906.03;8793.908;229.5197;8564.388;14.954180000000001;0.0;0.0;0.0;7673.172;850.5988000000001;0.0;0.0;0.0;25.662830000000003;31270.18;3269.947;28000.23;21298.25;6701.988;0.0;0.0;0.0;0.0;0.0;419.3938;422.5463;4.0;enero
POLLO POR PIEZAS;144885.8;31671.41;518.102;31153.31;0.0;107.392;9.159168;0.0;27213.97;3741.952;0.0;0.0;0.0;80.84332;107765.4;12772.09;94993.26;70773.82;24219.44;154.2924;13.70356;76.92653999999999;0.0;102.5688;2145.579;2955.952;4.0;enero
CARNE CONEJO;16247.9;3950.552;181.6104;3768.941;0.0;0.0;0.0;0.0;3182.001;465.6798;0.0;0.0;0.0;121.26039999999999;10737.73;1482.594;9255.135;7810.699;1444.437;0.0;0.0;46.11007;1089.545;176.1965;30.48801;217.2781;3.0;enero
CARNE OVINO/CAPRINO;133411.4;54156.54;434.4662;53722.08;0.0;0.0;0.0;0.0;44342.62;9106.407;0.0;0.0;0.0;273.0482;71132.52;12267.83;58864.69;54514.69;4349.993;497.7819;0.0;603.4423;1750.481;2227.931;834.5463000000001;2208.192;3.0;enero
CORDERO;113475.6;44167.16;434.4662;43732.69;0.0;0.0;0.0;0.0;35946.06;7513.59;0.0;0.0;0.0;273.0482;61982.14;9927.166;52054.98;48479.72;3575.257;497.7819;0.0;603.4423;1569.812;1720.169;834.5463000000001;2100.537;4.0;enero
CABRITO;17349.71;8103.536;0.0;8103.536;0.0;0.0;0.0;0.0;6801.643;1301.893;0.0;0.0;0.0;0.0;8450.088;2153.98;6296.109;5563.083;733.0258;0.0;0.0;0.0;180.669;507.7619;0.0;107.6551;4.0;enero
OTRO OVINO/CAPRINO;2586.132;1885.847;0.0;1885.847;0.0;0.0;0.0;0.0;1594.923;290.92440000000005;0.0;0.0;0.0;0.0;700.284;186.685;513.5991;471.88870000000003;41.71043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
OVINO/CAPRINO ENTE;43485.5;16351.35;359.67490000000004;15991.68;0.0;0.0;0.0;0.0;13356.19;2635.488;0.0;0.0;0.0;0.0;22992.87;2872.921;20119.95;18698.3;1421.647;81.55844;0.0;0.0;1489.682;2227.931;0.0;342.11420000000004;4.0;enero
OVINO/CAPRINO PIEZ;89925.93;37805.19;74.79128;37730.4;0.0;0.0;0.0;0.0;30986.43;6470.919;0.0;0.0;0.0;273.0482;48139.65;9394.909;38744.74;35816.4;2928.346;416.2235;0.0;603.4423;260.7996;0.0;834.5463000000001;1866.078;4.0;enero
CARNE CERDO;273536.6;81732.61;2143.459;79589.15;35.13028;207.11329999999998;18.645349999999997;0.0;70801.84;8390.481;0.0;30.19444;0.0;105.7444;177813.6;28647.38;149166.3;118189.8;30976.43;818.6111;214.81029999999998;409.5434;1992.24;1079.98;2517.754;6957.453;3.0;enero
CARNE CERDO ADOBAD;24972.43;6464.101;282.9895;6181.111;0.0;0.0;0.0;0.0;5789.107;392.004;0.0;0.0;0.0;0.0;17508.3;3450.035;14058.27;10119.92;3938.343;13.15902;0.0;27.22759;0.0;29.25491;164.02179999999998;766.3614;4.0;enero
CARN.CERDO IBERICO;16096.01;7178.561;331.46090000000004;6847.1;0.0;0.0;0.0;0.0;6000.349;846.7511;0.0;0.0;0.0;0.0;7551.881;1344.511;6207.369;5106.707;1100.662;16.771;0.0;169.5465;32.72216;469.5721;2.981286;673.9743000000001;4.0;enero
CARNE DESPOJOS;16968.39;7117.199;179.344;6937.855;0.0;0.0;0.0;0.0;5704.512;1208.141;0.0;0.0;0.0;25.20275;8813.822;1146.175;7667.647;7122.384;545.2636;62.62639;80.46182;12.94088;22.10338;0.0;315.7654;543.4669;3.0;enero
DESPOJOS CERDO;8516.778;3672.766;31.2151;3641.551;0.0;0.0;0.0;0.0;2906.569;709.779;0.0;0.0;0.0;25.20275;4103.179;483.38340000000005;3619.796;3232.3;387.496;62.62639;0.0;12.94088;22.10338;0.0;156.8508;486.3118;4.0;enero
DESPOJOS CORDERO;854.7698;558.9506;0.0;558.9506;0.0;0.0;0.0;0.0;406.76709999999997;152.1835;0.0;0.0;0.0;0.0;243.2125;34.62829;208.5842;208.5842;0.0;0.0;0.0;0.0;0.0;0.0;22.95712;29.64953;4.0;enero
DESPOJOS POLLO;3037.474;677.4074;0.0;677.4074;0.0;0.0;0.0;0.0;605.3892;72.01817;0.0;0.0;0.0;0.0;2310.728;256.7459;2053.982;2013.447;40.534639999999996;0.0;0.0;0.0;0.0;0.0;49.33877;0.0;4.0;enero
DESPOJOS TERNERA;3746.948;1962.514;148.1289;1814.385;0.0;0.0;0.0;0.0;1571.608;242.77679999999998;0.0;0.0;0.0;0.0;1611.689;191.16;1420.529;1348.349;72.18013;0.0;80.46182;0.0;0.0;0.0;64.77829;27.50552;4.0;enero
DESPOJOS OT.PROCED;812.4154;245.5613;0.0;245.5613;0.0;0.0;0.0;0.0;214.1778;31.38345;0.0;0.0;0.0;0.0;545.0137;180.2571;364.7566;319.7038;45.05281;0.0;0.0;0.0;0.0;0.0;21.840400000000002;0.0;4.0;enero
OTRAS CARNES FRESCA;89200.88;18476.54;142.7517;18333.79;0.0;25.44506;0.0;0.0;14572.38;3735.968;0.0;0.0;0.0;0.0;65352.8;8886.51;56466.29;42562.14;13904.15;94.70941;26.6753;235.8676;1698.197;231.111;1376.026;1708.951;3.0;enero
AVESTRUZ;39.77743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.77743;0.0;39.77743;39.77743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
PAVO;40945.23;7128.995;49.570879999999995;7079.424;0.0;0.0;0.0;0.0;6283.889;795.5355;0.0;0.0;0.0;0.0;30406.15;4182.017;26224.13;19978.94;6245.189;0.0;0.0;235.8676;1528.305;148.584;858.6401;638.6885;4.0;enero
