Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;99.416;59.343;5.375;58.547;12.726;6.852;2.316;0.744;25.498;11.082;0.485;29.258;1.794;36.674;98.924;45.239;97.242;93.927;56.313;2.42;8.597;6.411;6.751;4.271;7.044;21.13;0.0;enero
T.HUEVOS KGS;80.328;10.349;0.818;9.643;0.0;0.069;0.079;0.0;3.056;2.031;0.43;0.576;0.328;3.632;71.659;13.705;65.326;55.696;17.285;0.528;0.536;0.675;3.079;2.178;2.032;2.703;1.0;enero
T.HUEVOS UNDS.;80.328;10.349;0.818;9.643;0.0;0.069;0.079;0.0;3.056;2.031;0.43;0.576;0.328;3.632;71.659;13.705;65.326;55.696;17.285;0.528;0.536;0.675;3.079;2.178;2.032;2.703;1.0;enero
TOTAL HUEVOS GALLINA;80.031;10.195;0.82;9.487;0.0;0.069;0.079;0.0;3.033;1.892;0.43;0.576;0.328;3.626;71.331;13.618;64.952;55.333;17.161;0.528;0.536;0.675;3.11;2.178;2.033;2.698;2.0;enero
OTRAS AVES;2.78;0.321;0.007;0.314;0.0;0.0;0.0;0.0;0.024;0.172;0.0;0.0;0.0;0.118;2.215;0.284;1.916;1.698;0.209;0.0;0.0;0.0;0.143;0.0;0.013;0.064;2.0;enero
MIEL;7.192;0.452;0.029;0.423;0.0;0.0;0.008;0.0;0.169;0.159;0.0;0.0;0.0;0.109;5.474;0.871;4.673;3.65;1.018;0.044;0.113;0.01;0.082;0.234;0.164;0.757;1.0;enero
GRANEL;1.543;0.436;0.029;0.407;0.0;0.0;0.0;0.0;0.163;0.158;0.0;0.0;0.0;0.109;0.0;0.0;0.0;0.0;0.0;0.034;0.113;0.0;0.082;0.215;0.0;0.663;2.0;enero
ENVASADA;5.824;0.034;0.0;0.034;0.0;0.0;0.008;0.0;0.006;0.02;0.0;0.0;0.0;0.0;5.474;0.871;4.673;3.65;1.018;0.01;0.0;0.01;0.0;0.019;0.164;0.112;2.0;enero
TOTAL CARNE;97.228;30.538;1.902;29.93;0.094;1.183;0.155;0.0;25.117;4.931;0.025;0.176;0.092;0.901;95.221;29.513;91.54;84.618;40.036;0.755;0.792;0.937;0.636;0.951;3.481;5.273;1.0;enero
CARNE CERTIFICADA;48.102;14.497;0.192;14.416;0.03;0.129;0.007;0.0;12.704;1.913;0.0;0.0;0.0;0.12;38.596;6.698;34.955;29.61;9.036;0.229;0.11;0.278;0.134;0.097;0.58;1.391;2.0;enero
