Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;98.928;52.981;3.982;52.416;9.263;6.158;1.521;0.391;21.949;8.913;0.463;26.657;2.033;30.522;98.273;42.559;96.802;93.556;54.804;2.245;8.688;4.87;7.397;4.413;6.676;22.265;0.0;enero
T.HUEVOS KGS;78.911;8.35;0.833;7.641;0.067;0.033;0.088;0.0;2.176;1.456;0.291;0.451;0.158;3.223;71.798;12.657;66.657;57.009;18.149;0.313;0.853;0.36;3.313;2.177;1.71;2.38;1.0;enero
T.HUEVOS UNDS.;78.911;8.35;0.833;7.641;0.067;0.033;0.088;0.0;2.176;1.456;0.291;0.451;0.158;3.223;71.798;12.657;66.657;57.009;18.149;0.313;0.853;0.36;3.313;2.177;1.71;2.38;1.0;enero
TOTAL HUEVOS GALLINA;78.621;8.39;0.833;7.685;0.067;0.033;0.088;0.0;2.176;1.514;0.291;0.451;0.158;3.223;71.524;12.573;66.326;56.64;18.141;0.313;0.853;0.36;3.245;2.177;1.7;2.313;2.0;enero
OTRAS AVES;2.638;0.076;0.0;0.076;0.0;0.0;0.0;0.0;0.0;0.076;0.0;0.0;0.0;0.0;2.304;0.258;2.003;1.982;0.046;0.0;0.0;0.0;0.141;0.0;0.02;0.058;2.0;enero
MIEL;5.52;0.334;0.044;0.289;0.0;0.0;0.0;0.0;0.094;0.137;0.0;0.003;0.0;0.05;4.419;0.799;3.632;2.751;0.892;0.0;0.058;0.0;0.077;0.274;0.011;0.403;1.0;enero
GRANEL;1.007;0.297;0.03;0.266;0.0;0.0;0.0;0.0;0.094;0.115;0.0;0.003;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.035;0.0;0.077;0.232;0.0;0.387;2.0;enero
ENVASADA;4.529;0.036;0.014;0.022;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.0;0.0;0.0;4.419;0.799;3.632;2.751;0.892;0.0;0.025;0.0;0.0;0.029;0.011;0.016;2.0;enero
TOTAL CARNE;96.206;24.96;1.255;24.395;0.1;1.189;0.065;0.037;21.449;2.872;0.014;0.198;0.032;0.66;94.357;26.504;91.349;83.948;38.149;0.734;0.584;0.482;0.566;0.625;2.998;5.735;1.0;enero
CARNE CERTIFICADA;44.19;12.151;0.296;11.976;0.038;0.071;0.0;0.0;10.956;1.237;0.0;0.038;0.01;0.04;35.959;6.924;31.665;26.544;7.983;0.297;0.034;0.086;0.035;0.124;0.476;0.942;2.0;enero
CARNE FRESCA;89.697;22.119;0.652;21.715;0.056;0.036;0.039;0.0;19.908;2.359;0.0;0.061;0.031;0.109;84.525;18.158;80.056;71.686;28.363;0.408;0.033;0.335;0.51;0.362;2.296;3.567;2.0;enero
SALCHICHAS FRESCAS;8.353;3.849;0.063;3.785;0.0;0.0;0.043;0.0;3.248;0.522;0.0;0.0;0.0;0.0;4.576;0.58;3.973;3.754;0.193;0.0;0.0;0.034;0.0;0.0;0.113;0.153;3.0;enero
CARNE VACUNO;47.192;12.908;0.157;12.781;0.057;0.0;0.033;0.0;11.777;1.331;0.0;0.024;0.011;0.063;37.322;7.516;32.395;26.871;7.814;0.265;0.025;0.054;0.103;0.039;0.826;0.92;3.0;enero
TERNERA;38.995;11.794;0.157;11.667;0.019;0.0;0.033;0.0;10.795;1.186;0.0;0.013;0.011;0.063;29.064;5.051;25.462;20.654;6.133;0.265;0.025;0.04;0.068;0.0;0.645;0.796;4.0;enero
AÑOJO;13.852;1.828;0.0;1.828;0.038;0.0;0.0;0.0;1.633;0.206;0.0;0.01;0.0;0.0;11.971;2.959;9.123;7.857;1.548;0.0;0.0;0.014;0.0;0.039;0.239;0.083;4.0;enero
MAYOR;5.052;0.604;0.0;0.604;0.0;0.0;0.0;0.0;0.563;0.041;0.0;0.0;0.0;0.0;4.239;1.056;3.358;2.528;0.889;0.0;0.0;0.0;0.035;0.0;0.058;0.129;4.0;enero
CARNE POLLO;75.837;14.569;0.383;14.354;0.038;0.0;0.0;0.0;13.255;1.321;0.0;0.024;0.0;0.024;69.593;11.401;64.701;55.398;20.073;0.277;0.008;0.247;0.271;0.065;1.702;1.968;3.0;enero
POLLO ENTERO;16.532;3.048;0.008;3.053;0.0;0.0;0.0;0.0;2.837;0.217;0.0;0.0;0.0;0.0;13.486;1.798;11.757;9.778;2.284;0.032;0.0;0.078;0.258;0.021;0.149;0.369;4.0;enero
POLLO FILETES;33.586;6.244;0.055;6.213;0.038;0.0;0.0;0.0;5.573;0.707;0.0;0.0;0.0;0.0;28.771;3.126;26.233;20.693;6.591;0.027;0.0;0.071;0.0;0.0;0.608;0.301;4.0;enero
POLLO POR PIEZAS;66.537;11.435;0.338;11.219;0.0;0.0;0.0;0.0;10.292;1.079;0.0;0.024;0.0;0.024;60.704;9.309;55.903;47.296;16.332;0.279;0.008;0.101;0.014;0.044;1.301;1.549;4.0;enero
