Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;99.408;55.153;4.393;54.296;10.948;4.997;1.982;0.697;22.614;9.502;0.637;25.662;1.721;34.092;98.749;43.445;97.14;93.431;55.763;1.974;9.208;5.264;7.671;4.909;6.655;22.12;0.0;enero
T.HUEVOS KGS;79.084;7.52;0.892;6.8;0.0;0.041;0.085;0.0;1.874;1.6;0.403;0.431;0.154;2.905;70.195;13.333;64.067;53.712;17.391;0.258;0.858;0.45;3.988;2.402;1.769;4.208;1.0;enero
T.HUEVOS UNDS.;79.084;7.52;0.892;6.8;0.0;0.041;0.085;0.0;1.874;1.6;0.403;0.431;0.154;2.905;70.195;13.333;64.067;53.712;17.391;0.258;0.858;0.45;3.988;2.402;1.769;4.208;1.0;enero
TOTAL HUEVOS GALLINA;78.703;7.519;0.892;6.799;0.0;0.041;0.085;0.0;1.874;1.6;0.403;0.431;0.154;2.905;69.669;13.163;63.582;53.198;17.372;0.258;0.858;0.45;3.986;2.402;1.741;4.09;2.0;enero
OTRAS AVES;2.842;0.024;0.0;0.024;0.0;0.0;0.0;0.0;0.0;0.0;0.024;0.0;0.0;0.0;2.448;0.488;1.932;1.883;0.06;0.0;0.0;0.0;0.246;0.0;0.043;0.162;2.0;enero
MIEL;5.962;0.451;0.0;0.451;0.0;0.0;0.048;0.0;0.055;0.08;0.0;0.037;0.0;0.227;4.414;0.733;3.683;2.865;0.821;0.187;0.086;0.014;0.144;0.211;0.203;0.308;1.0;enero
GRANEL;1.245;0.37;0.0;0.37;0.0;0.0;0.048;0.0;0.055;0.08;0.0;0.037;0.0;0.149;0.0;0.0;0.0;0.0;0.0;0.164;0.068;0.014;0.144;0.211;0.032;0.199;2.0;enero
ENVASADA;4.809;0.078;0.0;0.078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.078;4.414;0.733;3.683;2.865;0.821;0.024;0.015;0.0;0.0;0.0;0.179;0.087;2.0;enero
TOTAL CARNE;97.031;25.956;1.296;25.311;0.053;0.816;0.232;0.0;22.045;3.151;0.043;0.24;0.046;0.906;94.9;27.397;91.224;83.321;38.89;0.827;0.454;0.287;0.63;0.433;3.34;4.599;1.0;enero
CARNE CERTIFICADA;44.342;12.427;0.242;12.248;0.016;0.118;0.061;0.0;10.923;1.405;0.0;0.028;0.0;0.075;36.188;7.436;32.069;26.924;7.87;0.168;0.052;0.016;0.097;0.061;0.695;1.084;2.0;enero
CARNE FRESCA;90.486;23.103;0.679;22.732;0.025;0.117;0.105;0.0;20.434;2.716;0.027;0.039;0.017;0.256;84.79;19.296;79.99;70.035;28.542;0.485;0.142;0.147;0.529;0.211;2.289;2.661;2.0;enero
SALCHICHAS FRESCAS;7.822;3.178;0.0;3.178;0.0;0.0;0.037;0.0;2.829;0.312;0.0;0.0;0.0;0.0;4.552;0.992;3.579;3.396;0.2;0.027;0.007;0.0;0.0;0.021;0.158;0.164;3.0;enero
CARNE VACUNO;48.286;14.074;0.179;14.002;0.016;0.033;0.101;0.0;12.761;1.397;0.0;0.015;0.0;0.018;37.313;7.417;32.339;25.858;8.381;0.189;0.067;0.04;0.065;0.065;0.741;1.084;3.0;enero
TERNERA;39.475;12.642;0.188;12.563;0.016;0.033;0.101;0.0;11.48;1.24;0.0;0.015;0.0;0.018;28.614;4.848;25.334;20.023;6.49;0.117;0.067;0.014;0.065;0.065;0.572;0.729;4.0;enero
AÑOJO;14.086;2.132;0.024;2.108;0.0;0.0;0.007;0.0;1.974;0.142;0.0;0.0;0.0;0.0;11.816;3.039;9.256;7.444;2.035;0.067;0.0;0.024;0.0;0.0;0.194;0.32;4.0;enero
MAYOR;4.082;0.627;0.0;0.627;0.0;0.0;0.0;0.0;0.575;0.05;0.0;0.0;0.0;0.0;3.349;0.811;2.641;2.035;0.598;0.0;0.0;0.013;0.0;0.0;0.031;0.151;4.0;enero
CARNE POLLO;76.941;14.737;0.464;14.402;0.016;0.105;0.079;0.0;12.947;1.426;0.0;0.0;0.0;0.091;70.168;12.438;64.358;53.674;20.211;0.21;0.055;0.107;0.248;0.05;1.591;1.444;3.0;enero
