Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;2310259.73036;239813.841819;13741.690931;226072.146556;9209.517364;4085.290028;1250.331011;247.036353;24323.996905;28713.123951;745.320607;30973.089683;4521.369134;122003.081067;1824197.4709700001;295104.610823;1529092.95755;1202820.39002;326272.531862;7973.749161000001;28428.266307;17280.204300999998;72169.29667200001;9673.675393;50376.148961000006;60346.981779;0.0;enero
T.HUEVOS KGS;30980.99735;2204.928332;304.915563;1900.0127679999998;5.73641;26.024601999999998;14.337643;0.0;397.23104;298.32236800000004;159.13478400000002;151.96928;40.364346;806.892822;24581.315730000002;3173.49118;21407.822640000002;16663.72408;4744.098558000001;98.563648;164.479296;162.481216;1934.1592930000002;797.597555;506.873344;530.5971450000001;1.0;enero
T.HUEVOS UNDS.;491902.595;34782.243200000004;4996.9682999999995;29785.2748;89.63141;406.6344;292.70916;0.0;6206.735;4661.287;2486.481;2374.52;630.6929;12636.59218;390791.793;50631.4;340160.364;265871.068;74289.29579999999;1540.057;2569.989;2538.769;30699.2413;12588.5615;7919.896;8472.0171;1.0;enero
TOTAL HUEVOS GALLINA;482629.1;34390.85;4721.22;29669.63;89.63141;406.6344;211.3065;0.0;6206.735;4661.287;2486.481;2374.52;630.6929;12602.35;382840.7;49392.17;333448.5;259352.1;74096.4;1540.057;2569.989;2538.769;30132.72;12439.11;7919.896;8256.981;2.0;enero
OTRAS AVES;9273.495;391.39320000000004;275.7483;115.6448;0.0;0.0;81.40266;0.0;0.0;0.0;0.0;0.0;0.0;34.24218;7951.093;1239.23;6711.864;6518.968;192.89579999999998;0.0;0.0;0.0;566.5213;149.4515;0.0;215.0361;2.0;enero
MIEL;1073.529;90.55323;25.24296;65.31027;0.0;0.0;0.862287;6.356828999999999;0.0;14.6138;0.0;12.034889999999999;0.0;31.44246;554.4559;84.01503;470.4409;361.8533;108.58760000000001;3.50814;55.125029999999995;0.0;157.50629999999998;148.5076;29.29223;34.58091;1.0;enero
GRANEL;451.006;68.14616000000001;10.774899999999999;57.37126;0.0;0.0;0.0;6.356828999999999;0.0;12.00777;0.0;12.034889999999999;0.0;26.97177;0.0;0.0;0.0;0.0;0.0;0.0;55.125029999999995;0.0;157.50629999999998;148.5076;2.800395;18.9205;2.0;enero
ENVASADA;622.5234;22.40707;14.46806;7.939010000000001;0.0;0.0;0.862287;0.0;0.0;2.606028;0.0;0.0;0.0;4.470695;554.4559;84.01503;470.4409;361.8533;108.58760000000001;3.50814;0.0;0.0;0.0;0.0;26.49184;15.6604;2.0;enero
TOTAL CARNE;134896.8;25554.41;794.7999;24759.61;35.374610000000004;441.5015;24.7518;0.0;21493.65;2543.107;1.296564;67.13884;46.50029;106.2925;103078.0;13677.77;89400.19;71255.86;18144.34;291.9579;135.60739999999998;208.57989999999998;978.6437;566.1653;1898.065;2185.425;1.0;enero
CARNE CERTIFICADA;19138.62;6334.519;132.40210000000002;6202.117;3.075175;57.53107;5.5824750000000005;0.0;5622.295;485.23109999999997;0.0;16.95313;0.0;11.44918;11897.06;1788.495;10108.56;8313.022;1795.541;70.29697999999999;21.390610000000002;47.918690000000005;107.0842;144.9516;172.402;342.9959;2.0;enero
