Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;2332226.905;232406.900773;10156.349132;222250.545867;9433.072215;4853.606065999999;1269.0549210000001;309.07308500000005;25298.520843;31414.858158;345.26637300000004;29042.707156;2758.506954;117525.88662899999;1841913.10404;304531.628033;1537381.4556800001;1215171.70559;322209.789674;8558.886677999999;27662.076277;10279.449606;90238.05028;7595.940571;52985.854935999996;60586.772632;0.0;enero
T.HUEVOS KGS;33972.977549999996;2102.8163250000002;170.153753;1932.6626999999999;0.0;11.58393;52.61735;0.0;518.6428119999999;474.18073599999997;152.558976;85.263616;2.309969;635.5050729999999;27291.29794;3933.73;23357.564739999998;18570.49534;4787.071326;115.53804799999999;210.080448;75.82195200000001;2378.720144;583.774912;539.8340479999999;675.09674;1.0;enero
T.HUEVOS UNDS.;538510.215;33548.0565;2803.5905;30744.468;0.0;180.9989;822.1460999999999;0.0;8262.2026;7646.1718;2383.734;1332.244;36.09327;10080.8737;432494.674;62460.19;370034.434;295061.194;74973.27059999999;1805.282;3282.507;1184.718;37306.456399999995;9121.483;8434.907;11332.178;1.0;enero
TOTAL HUEVOS GALLINA;529405.1;32728.44;2631.812;30096.63;0.0;180.9989;822.1460999999999;0.0;8074.459;7365.167;2383.734;1332.244;36.09327;9901.784;425302.8;61280.15;364022.6;289257.1;74765.53;1805.282;3282.507;1184.718;37141.77;9121.483;8434.907;10403.24;2.0;enero
OTRAS AVES;9105.115;819.6165;171.7785;647.838;0.0;0.0;0.0;0.0;187.74360000000001;281.0048;0.0;0.0;0.0;179.08970000000002;7191.874;1180.04;6011.834;5804.094;207.7406;0.0;0.0;0.0;164.6864;0.0;0.0;928.938;2.0;enero
MIEL;1431.636;172.0445;8.175051;163.86939999999998;0.0;0.0;39.22091;0.0;19.007630000000002;44.560050000000004;0.0;18.2246;0.0;42.85622;813.1431;146.4105;666.7325999999999;514.0400999999999;152.6926;5.518111;38.411629999999995;4.257293;172.2871;121.8813;5.9209380000000005;98.17217;1.0;enero
GRANEL;566.0209;141.0342;0.0;141.0342;0.0;0.0;35.11277;0.0;19.007630000000002;39.95963;0.0;18.2246;0.0;28.729580000000002;6.824396;0.0;6.824396;6.824396;0.0;3.3848580000000004;38.411629999999995;4.257293;172.2871;121.8813;0.0;77.94023;2.0;enero
ENVASADA;865.6151;31.01026;8.175051;22.83521;0.0;0.0;4.108148;0.0;0.0;4.600417;0.0;0.0;0.0;14.12664;806.3188;146.4105;659.9083;507.2157;152.6926;2.1332530000000003;0.0;0.0;0.0;0.0;5.9209380000000005;20.231939999999998;2.0;enero
TOTAL CARNE;158558.2;27567.99;746.6335;26821.35;14.23059;654.434;44.80354;3.683261;22848.54;3079.244;0.575736;22.2186;26.24689;127.3744;122841.2;17513.83;105327.3;84426.93;20900.4;324.0887;189.3553;55.30653;1663.034;430.95320000000004;2794.353;2691.923;1.0;enero
CARNE CERTIFICADA;22370.57;6752.12;67.46052;6684.659;6.535108;48.756910000000005;3.133839;0.0;5952.905;611.4563;0.0;5.017251;0.0;56.85448;14001.18;2290.251;11710.93;9648.195;2062.732;63.11404;47.98146;3.425537;707.6541;35.05807;224.55470000000003;535.4835;2.0;enero
