Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;99.572;61.088;6.181;60.186;12.398;7.125;2.737;0.992;27.052;11.134;0.766;30.755;2.248;37.656;98.965;45.588;97.201;94.452;55.616;2.642;8.116;6.466;5.205;3.97;9.682;22.415;0.0;enero
T.HUEVOS KGS;77.754;9.886;1.613;8.524;0.048;0.044;0.174;0.0;2.443;1.571;0.588;0.791;0.091;3.387;68.761;11.969;62.999;53.658;16.802;0.349;0.948;0.258;3.142;1.703;2.324;3.012;1.0;enero
T.HUEVOS UNDS.;77.754;9.886;1.613;8.524;0.048;0.044;0.174;0.0;2.443;1.571;0.588;0.791;0.091;3.387;68.761;11.969;62.999;53.658;16.802;0.349;0.948;0.258;3.142;1.703;2.324;3.012;1.0;enero
TOTAL HUEVOS GALLINA;77.407;9.831;1.588;8.492;0.048;0.044;0.145;0.0;2.427;1.58;0.588;0.791;0.091;3.387;68.268;11.76;62.558;53.225;16.743;0.349;0.947;0.257;3.161;1.686;2.317;3.01;2.0;enero
OTRAS AVES;2.887;0.12;0.021;0.099;0.0;0.0;0.041;0.0;0.026;0.031;0.0;0.0;0.0;0.0;2.51;0.393;2.125;2.004;0.121;0.0;0.085;0.024;0.066;0.023;0.075;0.018;2.0;enero
MIEL;8.726;0.844;0.112;0.729;0.0;0.0;0.017;0.0;0.038;0.203;0.057;0.055;0.0;0.384;6.551;1.035;5.634;4.577;1.104;0.0;0.033;0.04;0.017;0.297;0.364;0.571;1.0;enero
GRANEL;1.498;0.736;0.067;0.666;0.0;0.0;0.017;0.0;0.038;0.18;0.048;0.041;0.0;0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.033;0.04;0.017;0.297;0.076;0.488;2.0;enero
ENVASADA;7.026;0.108;0.047;0.062;0.0;0.0;0.0;0.0;0.0;0.022;0.009;0.013;0.0;0.019;6.551;1.035;5.634;4.577;1.104;0.0;0.0;0.0;0.0;0.0;0.294;0.095;2.0;enero
TOTAL CARNE;97.657;32.673;2.221;31.472;0.115;1.513;0.162;0.045;26.498;4.971;0.118;0.467;0.137;0.676;95.376;29.244;91.384;85.132;38.458;0.829;0.656;0.508;0.672;0.656;4.571;5.609;1.0;enero
CARNE CERTIFICADA;50.904;17.36;0.416;17.036;0.02;0.364;0.036;0.0;14.554;2.347;0.0;0.128;0.01;0.043;40.249;7.059;36.465;31.104;9.073;0.17;0.125;0.146;0.109;0.12;0.861;1.314;2.0;enero
CARNE FRESCA;91.888;29.88;1.234;29.089;0.032;0.213;0.086;0.0;25.28;4.499;0.104;0.176;0.021;0.228;84.554;18.764;80.182;71.558;29.053;0.503;0.228;0.367;0.57;0.419;3.237;2.628;2.0;enero
SALCHICHAS FRESCAS;9.698;4.629;0.125;4.543;0.0;0.0;0.0;0.0;4.079;0.499;0.0;0.0;0.0;0.085;5.166;0.745;4.442;4.076;0.353;0.008;0.027;0.0;0.021;0.026;0.165;0.141;3.0;enero
CARNE VACUNO;56.321;18.291;0.19;18.122;0.0;0.069;0.017;0.0;15.818;2.555;0.0;0.092;0.0;0.028;42.856;7.805;37.805;31.726;9.051;0.097;0.079;0.096;0.135;0.065;1.005;1.075;3.0;enero
