Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6682640.1108;962900.44125;42630.990985;920269.40906;105186.575929;35168.070233000006;5932.062538;3034.251525;229584.17265;165057.916919;1694.520362;91938.330793;10353.622002;272319.907518;5147806.6801;892489.2379;4255317.5048;3438262.6538;817055.11026;20750.941784000002;65451.396298;32639.238297;133034.78937100002;27117.254683;128355.97087;164583.39497999998;0.0;enero
T.HUEVOS KGS;107907.086;9484.3655;780.874175;8703.490699999998;0.0;30.49064;65.33639;0.0;1840.53952;3046.2575;481.566119;412.7326;189.9036;2636.665;78795.82459999999;11549.0661;67246.7685;53581.7618;13665.00676;743.9211;667.7454;533.7297;10689.320800000001;2407.631;1225.462;3359.06501;1.0;enero
T.HUEVOS UNDS.;107907.086;9484.3655;780.874175;8703.490699999998;0.0;30.49064;65.33639;0.0;1840.53952;3046.2575;481.566119;412.7326;189.9036;2636.665;78795.82459999999;11549.0661;67246.7685;53581.7618;13665.00676;743.9211;667.7454;533.7297;10689.320800000001;2407.631;1225.462;3359.06501;1.0;enero
TOTAL HUEVOS GALLINA;106664.5;9294.277;775.2314;8519.045;0.0;30.49064;65.33639;0.0;1779.478;2927.26;477.1795;412.7326;189.9036;2636.665;77927.43;11394.36;66533.08;52911.93;13621.15;743.9211;667.7454;533.7297;10521.42;2407.631;1225.462;3342.863;2.0;enero
OTRAS AVES;1242.586;190.0885;5.642774999999999;184.44570000000002;0.0;0.0;0.0;0.0;61.061519999999994;118.9975;4.386619;0.0;0.0;0.0;868.3946;154.7061;713.6885;669.8318;43.85676;0.0;0.0;0.0;167.90079999999998;0.0;0.0;16.20201;2.0;enero
MIEL;6636.537;1321.729;143.0789;1178.65;0.0;0.0;199.8233;0.0;70.6415;528.9159000000001;0.0;75.12762;0.0;304.1413;3999.005;815.4058;3183.599;2596.308;587.2911;40.15309;426.21959999999996;0.0;0.0;74.33878;59.29495;715.7967;1.0;enero
GRANEL;2274.444;1199.978;76.98842;1122.99;0.0;0.0;199.8233;0.0;14.98189;528.9159000000001;0.0;75.12762;0.0;304.1413;0.0;0.0;0.0;0.0;0.0;0.0;426.21959999999996;0.0;0.0;49.127300000000005;24.44532;574.6735;2.0;enero
ENVASADA;4362.092;121.7501;66.09049;55.659620000000004;0.0;0.0;0.0;0.0;55.659620000000004;0.0;0.0;0.0;0.0;0.0;3999.005;815.4058;3183.599;2596.308;587.2911;40.15309;0.0;0.0;0.0;25.211470000000002;34.84963;141.1231;2.0;enero
TOTAL CARNE;1195175.0;264939.9;7117.883;257822.0;20.6572;3027.297;237.3253;32.77489;209640.6;42720.58;78.21239;319.9713;214.51160000000002;1530.142;879771.5;132971.0;746800.6;612431.9;134368.7;2204.495;2249.359;2067.655;6478.484;5764.09;14906.62;16793.0;1.0;enero
CARNE CERTIFICADA;200785.9;75686.9;1043.568;74643.33;20.6572;590.7966;92.93069;0.0;61953.98;11665.51;0.0;33.539370000000005;0.0;285.92240000000004;115400.9;20030.82;95370.07;80243.2;15126.87;401.7397;243.27929999999998;55.07173;805.0668000000001;3484.109;1682.336;3026.45;2.0;enero
