Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;99.687;56.294;4.38;55.671;10.541;5.909;2.259;1.076;24.248;9.631;0.461;25.704;1.545;34.234;99.256;44.937;97.678;94.633;57.475;2.155;8.317;4.726;4.414;3.815;7.126;21.887;0.0;enero
T.HUEVOS KGS;79.633;7.625;0.553;7.126;0.05;0.016;0.114;0.0;2.134;1.555;0.371;0.491;0.071;2.808;71.755;12.943;65.934;55.6;18.136;0.238;0.643;0.19;3.019;1.764;2.054;3.033;1.0;enero
T.HUEVOS UNDS.;79.633;7.625;0.553;7.126;0.05;0.016;0.114;0.0;2.134;1.555;0.371;0.491;0.071;2.808;71.755;12.943;65.934;55.6;18.136;0.238;0.643;0.19;3.019;1.764;2.054;3.033;1.0;enero
TOTAL HUEVOS GALLINA;79.418;7.611;0.553;7.113;0.05;0.016;0.104;0.0;2.134;1.568;0.371;0.491;0.071;2.808;71.44;12.88;65.633;55.3;18.114;0.238;0.643;0.19;3.018;1.764;2.054;3.035;2.0;enero
OTRAS AVES;2.29;0.076;0.0;0.076;0.0;0.0;0.015;0.0;0.0;0.063;0.0;0.0;0.0;0.0;2.056;0.313;1.742;1.669;0.068;0.016;0.0;0.0;0.091;0.0;0.012;0.009;2.0;enero
MIEL;8.276;0.97;0.047;0.924;0.0;0.0;0.055;0.0;0.295;0.301;0.0;0.0;0.0;0.257;6.073;1.201;4.935;3.811;1.175;0.0;0.345;0.125;0.026;0.331;0.166;0.198;1.0;enero
GRANEL;1.82;0.856;0.033;0.823;0.0;0.0;0.034;0.0;0.284;0.284;0.0;0.0;0.0;0.205;0.0;0.0;0.0;0.0;0.0;0.0;0.345;0.125;0.026;0.331;0.0;0.108;2.0;enero
ENVASADA;6.453;0.121;0.014;0.107;0.0;0.0;0.019;0.0;0.011;0.019;0.0;0.0;0.0;0.058;6.073;1.201;4.935;3.811;1.175;0.0;0.0;0.0;0.0;0.0;0.166;0.084;2.0;enero
TOTAL CARNE;97.834;28.526;1.534;27.959;0.082;0.998;0.17;0.0;23.749;3.966;0.014;0.308;0.128;0.957;95.957;28.533;92.313;85.02;40.689;0.604;0.56;0.32;0.65;0.559;3.59;5.688;1.0;enero
CARNE CERTIFICADA;47.999;13.771;0.19;13.64;0.0;0.14;0.043;0.0;11.893;1.756;0.0;0.0;0.0;0.044;39.735;6.343;36.109;30.633;8.683;0.148;0.111;0.009;0.035;0.142;0.709;1.609;2.0;enero
CARNE FRESCA;91.587;25.968;0.54;25.775;0.039;0.082;0.09;0.0;22.605;3.538;0.0;0.006;0.044;0.385;86.211;19.259;81.604;71.94;30.575;0.412;0.168;0.166;0.588;0.358;2.851;3.289;2.0;enero
SALCHICHAS FRESCAS;8.386;3.231;0.0;3.231;0.0;0.0;0.0;0.0;2.788;0.414;0.0;0.0;0.0;0.0;5.329;0.929;4.527;3.914;0.612;0.012;0.024;0.0;0.0;0.02;0.095;0.116;3.0;enero
CARNE VACUNO;51.381;15.4;0.095;15.361;0.0;0.0;0.069;0.0;13.913;1.625;0.0;0.0;0.0;0.062;39.434;7.99;34.248;29.098;7.459;0.216;0.062;0.029;0.0;0.051;0.938;1.187;3.0;enero
TERNERA;41.485;13.818;0.084;13.79;0.0;0.0;0.059;0.0;12.44;1.516;0.0;0.0;0.0;0.062;29.772;5.34;26.057;21.486;6.019;0.125;0.062;0.029;0.0;0.051;0.677;0.636;4.0;enero
AÑOJO;16.603;2.294;0.0;2.294;0.0;0.0;0.0;0.0;2.074;0.248;0.0;0.0;0.0;0.0;14.228;3.061;11.596;9.959;1.732;0.091;0.0;0.0;0.0;0.031;0.29;0.405;4.0;enero
MAYOR;5.687;1.131;0.025;1.106;0.0;0.0;0.01;0.0;1.07;0.0;0.0;0.0;0.0;0.026;4.407;1.07;3.375;2.981;0.403;0.0;0.0;0.0;0.0;0.0;0.009;0.185;4.0;enero
CARNE POLLO;79.124;16.992;0.424;16.597;0.039;0.018;0.016;0.0;15.075;1.85;0.0;0.0;0.0;0.012;71.421;11.824;65.929;55.125;21.649;0.242;0.009;0.044;0.36;0.042;1.985;1.193;3.0;enero
POLLO ENTERO;20.401;5.135;0.142;4.99;0.0;0.0;0.0;0.0;4.582;0.402;0.0;0.0;0.0;0.0;15.604;2.285;13.655;11.225;2.777;0.06;0.0;0.0;0.23;0.0;0.303;0.141;4.0;enero
POLLO FILETES;33.539;6.662;0.139;6.524;0.0;0.0;0.01;0.0;5.901;0.673;0.0;0.0;0.0;0.0;28.046;2.661;26.2;21.083;6.318;0.036;0.0;0.025;0.019;0.023;0.584;0.23;4.0;enero
POLLO POR PIEZAS;69.298;13.517;0.328;13.22;0.039;0.018;0.006;0.0;12.1;1.478;0.0;0.0;0.0;0.012;62.059;9.829;56.871;46.37;17.955;0.223;0.009;0.044;0.137;0.043;1.7;0.945;4.0;enero
CARNE CONEJO;10.475;2.276;0.058;2.219;0.0;0.0;0.0;0.0;1.896;0.359;0.0;0.0;0.0;0.0;7.888;1.518;6.497;5.71;0.801;0.079;0.023;0.0;0.203;0.039;0.123;0.131;3.0;enero
CARNE OVINO/CAPRINO;9.448;3.423;0.046;3.374;0.0;0.0;0.0;0.0;2.976;0.423;0.0;0.0;0.0;0.0;5.915;0.919;5.163;5.082;0.076;0.037;0.0;0.02;0.079;0.106;0.199;0.274;3.0;enero
CORDERO;8.777;2.994;0.046;2.945;0.0;0.0;0.0;0.0;2.556;0.415;0.0;0.0;0.0;0.0;5.724;0.87;5.004;4.923;0.076;0.037;0.0;0.02;0.037;0.106;0.199;0.183;4.0;enero
CABRITO;0.659;0.344;0.0;0.344;0.0;0.0;0.0;0.0;0.335;0.009;0.0;0.0;0.0;0.0;0.245;0.037;0.207;0.207;0.0;0.0;0.0;0.0;0.042;0.0;0.0;0.028;4.0;enero
OTRO OVINO/CAPRINO;0.36;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.069;0.012;0.057;0.057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.063;4.0;enero
OVINO/CAPRINO ENTE;0.317;0.109;0.0;0.109;0.0;0.0;0.0;0.0;0.109;0.0;0.0;0.0;0.0;0.0;0.117;0.059;0.058;0.058;0.0;0.0;0.0;0.0;0.0;0.076;0.0;0.015;4.0;enero
OVINO/CAPRINO PIEZ;9.203;3.305;0.046;3.257;0.0;0.0;0.0;0.0;2.859;0.423;0.0;0.0;0.0;0.0;5.814;0.86;5.103;5.022;0.076;0.037;0.0;0.02;0.079;0.03;0.199;0.259;4.0;enero
CARNE CERDO;72.925;18.945;0.304;18.77;0.0;0.065;0.042;0.0;16.342;2.396;0.0;0.006;0.044;0.305;64.23;11.445;59.442;50.858;16.863;0.314;0.156;0.102;0.054;0.086;1.483;1.804;3.0;enero
CARNE CERDO ADOBAD;22.203;4.587;0.074;4.521;0.0;0.054;0.0;0.0;3.903;0.535;0.0;0.0;0.0;0.0;18.239;2.238;16.458;13.467;3.446;0.008;0.012;0.06;0.016;0.0;0.206;0.352;4.0;enero
CARN.CERDO IBERICO;5.388;1.677;0.019;1.658;0.0;0.019;0.009;0.0;1.298;0.275;0.0;0.0;0.044;0.0;3.48;0.819;2.711;2.488;0.231;0.032;0.0;0.0;0.0;0.023;0.024;0.371;4.0;enero
CARNE DESPOJOS;9.935;3.672;0.045;3.633;0.0;0.0;0.006;0.0;2.975;0.802;0.0;0.0;0.0;0.0;6.755;1.042;6.011;5.9;0.152;0.033;0.0;0.006;0.0;0.02;0.142;0.029;3.0;enero
DESPOJOS CERDO;5.079;2.075;0.017;2.061;0.0;0.0;0.0;0.0;1.582;0.563;0.0;0.0;0.0;0.0;3.021;0.446;2.661;2.613;0.07;0.0;0.0;0.006;0.0;0.02;0.068;0.029;4.0;enero
DESPOJOS CORDERO;0.824;0.531;0.0;0.531;0.0;0.0;0.0;0.0;0.46;0.072;0.0;0.0;0.0;0.0;0.295;0.046;0.255;0.255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
DESPOJOS POLLO;3.61;0.756;0.044;0.707;0.0;0.0;0.006;0.0;0.607;0.092;0.0;0.0;0.0;0.0;2.948;0.351;2.681;2.642;0.06;0.0;0.0;0.0;0.0;0.0;0.098;0.0;4.0;enero
DESPOJOS TERNERA;2.715;1.24;0.0;1.24;0.0;0.0;0.0;0.0;0.903;0.351;0.0;0.0;0.0;0.0;1.496;0.31;1.172;1.172;0.0;0.033;0.0;0.0;0.0;0.0;0.037;0.0;4.0;enero
DESPOJOS OT.PROCED;0.439;0.083;0.0;0.083;0.0;0.0;0.0;0.0;0.083;0.0;0.0;0.0;0.0;0.0;0.358;0.0;0.358;0.335;0.024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
OTRAS CARNES FRESCA;43.745;5.964;0.11;5.888;0.0;0.0;0.01;0.0;5.114;0.809;0.0;0.0;0.0;0.0;38.884;5.6;35.094;27.608;9.694;0.014;0.009;0.053;0.127;0.073;1.109;0.258;3.0;enero
AVESTRUZ;0.061;0.024;0.0;0.024;0.0;0.0;0.0;0.0;0.024;0.0;0.0;0.0;0.0;0.0;0.041;0.02;0.023;0.023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
PAVO;24.517;2.486;0.114;2.413;0.0;0.0;0.01;0.0;1.972;0.43;0.0;0.0;0.0;0.0;21.923;2.842;19.835;15.849;4.686;0.0;0.0;0.034;0.041;0.0;0.698;0.049;4.0;enero
OTRAS AVES;5.973;1.005;0.0;1.005;0.0;0.0;0.0;0.0;0.76;0.241;0.0;0.0;0.0;0.0;4.848;0.775;4.136;3.315;0.971;0.0;0.0;0.0;0.035;0.0;0.12;0.035;2.0;enero
