Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6551007.8008;933325.598725;30970.558274;902355.09474;91699.338996;39974.190942;6777.451603;7757.498269999999;257016.380738;139188.196614;1469.94426;92121.19894599999;11774.295224;254576.680334;5103485.408100001;896496.1849;4206989.0575;3389326.1326;817662.99589;21995.677331;65683.620309;33924.050091;62913.893667000004;27040.178219999998;143361.122831;159277.564915;0.0;enero
T.HUEVOS KGS;105396.526;9624.283300000001;706.6716;8917.6123;0.0;64.67314;150.8713;37.314989999999995;2034.8201569999999;2272.8032000000003;353.1913;908.6168;159.43439999999998;2935.888;81103.14929999999;11441.5037;69661.6356;55193.076799999995;14468.55883;457.96764;710.1739;414.3816;6505.89645;2538.331;1619.847649;2422.544;1.0;enero
T.HUEVOS UNDS.;105396.526;9624.283300000001;706.6716;8917.6123;0.0;64.67314;150.8713;37.314989999999995;2034.8201569999999;2272.8032000000003;353.1913;908.6168;159.43439999999998;2935.888;81103.14929999999;11441.5037;69661.6356;55193.076799999995;14468.55883;457.96764;710.1739;414.3816;6505.89645;2538.331;1619.847649;2422.544;1.0;enero
TOTAL HUEVOS GALLINA;104028.3;9372.447;706.6716;8665.776;0.0;64.67314;150.8713;37.314989999999995;2030.721;2025.066;353.1913;908.6168;159.43439999999998;2935.888;80119.94;11238.59;68881.34;54471.08;14410.26;414.9284;710.1739;414.3816;6417.258;2538.331;1618.345;2422.544;2.0;enero
OTRAS AVES;1368.226;251.8363;0.0;251.8363;0.0;0.0;0.0;0.0;4.099157;247.7372;0.0;0.0;0.0;0.0;983.2093000000001;202.9137;780.2955999999999;721.9968;58.29883;43.03924;0.0;0.0;88.63844999999999;0.0;1.502649;0.0;2.0;enero
MIEL;9026.522;1692.748;209.0902;1483.658;0.0;0.0;261.7468;0.0;230.5221;517.0295;0.0;34.74186;0.0;439.6176;5749.106;784.154;4964.952;3930.31;1034.642;10.121319999999999;63.64979;0.0;115.4966;762.3144;69.4027;563.6831;1.0;enero
GRANEL;2679.114;1456.503;170.37920000000003;1286.124;0.0;0.0;261.7468;0.0;230.5221;468.4303;0.0;34.74186;0.0;290.6826;27.163880000000002;0.0;27.163880000000002;27.163880000000002;0.0;0.0;63.64979;0.0;115.4966;762.3144;0.0;253.98620000000003;2.0;enero
ENVASADA;6347.408;236.2453;38.710980000000006;197.5343;0.0;0.0;0.0;0.0;0.0;48.59927;0.0;0.0;0.0;148.935;5721.942;784.154;4937.788;3903.146;1034.642;10.121319999999999;0.0;0.0;0.0;0.0;69.4027;309.6968;2.0;enero
TOTAL CARNE;1316222.0;279703.3;5760.144;273943.2;602.8171;3416.235;286.1146;0.0;234965.3;32861.53;0.0;219.2561;199.4328;1392.503;963592.1;136461.9;827130.2;680544.4;146585.7;3554.398;1913.062;1553.657;18586.93;3166.829;20661.1;23490.12;1.0;enero
CARNE CERTIFICADA;224710.8;78167.54;857.2085999999999;77310.32;442.8075;692.2893;12.82717;0.0;67116.7;8902.92;0.0;88.44552;0.0;54.34184;131770.8;20795.63;110975.2;96580.78;14394.44;484.148;307.9896;184.3897;4953.946;395.8337;3178.361;5267.79;2.0;enero
