Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;99.582;55.989;4.471;55.3;10.834;7.007;2.643;0.91;25.406;10.476;0.508;26.081;1.893;33.399;99.104;45.412;97.429;94.292;57.048;2.459;8.349;4.541;5.262;3.812;8.463;22.218;0.0;enero
T.HUEVOS KGS;79.365;8.615;0.933;7.933;0.021;0.036;0.272;0.0;1.873;1.95;0.43;0.637;0.096;3.152;71.878;13.931;65.262;56.523;16.412;0.233;0.8;0.134;2.717;1.302;2.301;2.518;1.0;enero
T.HUEVOS UNDS.;79.365;8.615;0.933;7.933;0.021;0.036;0.272;0.0;1.873;1.95;0.43;0.637;0.096;3.152;71.878;13.931;65.262;56.523;16.412;0.233;0.8;0.134;2.717;1.302;2.301;2.518;1.0;enero
TOTAL HUEVOS GALLINA;79.092;8.422;0.933;7.736;0.021;0.036;0.272;0.0;1.862;1.755;0.43;0.637;0.096;3.152;71.552;13.892;64.894;56.151;16.309;0.233;0.8;0.134;2.705;1.302;2.281;2.501;2.0;enero
OTRAS AVES;2.503;0.231;0.0;0.231;0.0;0.0;0.0;0.0;0.02;0.215;0.0;0.0;0.0;0.0;2.123;0.345;1.819;1.567;0.259;0.0;0.0;0.0;0.079;0.0;0.025;0.049;2.0;enero
MIEL;8.559;0.898;0.238;0.777;0.0;0.0;0.111;0.0;0.044;0.119;0.04;0.057;0.0;0.407;6.166;1.379;4.969;3.809;1.198;0.023;0.41;0.01;0.059;0.646;0.171;0.591;1.0;enero
GRANEL;2.402;0.784;0.126;0.635;0.0;0.0;0.111;0.0;0.028;0.119;0.04;0.057;0.0;0.28;0.0;0.0;0.0;0.0;0.0;0.023;0.41;0.01;0.059;0.646;0.0;0.495;2.0;enero
ENVASADA;6.65;0.238;0.094;0.144;0.0;0.0;0.0;0.0;0.016;0.0;0.0;0.0;0.0;0.126;6.166;1.379;4.969;3.809;1.198;0.0;0.0;0.0;0.0;0.0;0.171;0.096;2.0;enero
TOTAL CARNE;97.509;30.054;1.438;29.392;0.055;1.264;0.236;0.0;25.054;4.309;0.014;0.224;0.049;0.807;95.562;28.622;91.893;84.245;39.471;0.698;0.523;0.299;0.78;0.675;4.304;5.791;1.0;enero
CARNE CERTIFICADA;48.273;14.117;0.174;13.956;0.006;0.155;0.015;0.0;12.255;1.935;0.0;0.027;0.0;0.083;39.561;6.618;36.248;30.76;9.063;0.196;0.051;0.008;0.194;0.15;0.8;1.3;2.0;enero
CARNE FRESCA;91.069;26.772;0.656;26.416;0.006;0.115;0.135;0.0;23.349;3.772;0.0;0.165;0.009;0.322;84.793;19.077;80.155;71.39;28.794;0.375;0.056;0.157;0.651;0.398;3.596;3.333;2.0;enero
SALCHICHAS FRESCAS;8.437;3.554;0.165;3.52;0.0;0.0;0.0;0.0;3.056;0.462;0.0;0.0;0.0;0.0;4.913;0.782;4.238;3.83;0.443;0.01;0.0;0.0;0.0;0.02;0.148;0.177;3.0;enero
CARNE VACUNO;52.209;15.993;0.17;15.847;0.006;0.04;0.029;0.0;13.772;2.284;0.0;0.0;0.01;0.033;40.232;8.441;34.72;28.4;8.476;0.162;0.0;0.047;0.007;0.118;1.265;1.097;3.0;enero
TERNERA;42.368;14.25;0.17;14.103;0.006;0.041;0.029;0.0;12.308;2.0;0.0;0.0;0.01;0.033;30.543;5.652;26.677;21.141;6.936;0.151;0.0;0.047;0.007;0.089;1.05;0.79;4.0;enero
AÑOJO;16.919;3.17;0.0;3.17;0.0;0.014;0.0;0.0;2.77;0.387;0.0;0.0;0.0;0.0;14.103;3.221;11.357;9.698;1.945;0.0;0.0;0.0;0.0;0.0;0.249;0.351;4.0;enero
MAYOR;5.43;0.636;0.0;0.636;0.0;0.018;0.0;0.0;0.5;0.133;0.0;0.0;0.0;0.0;4.57;1.095;3.562;3.1;0.487;0.011;0.0;0.0;0.0;0.03;0.115;0.08;4.0;enero
CARNE POLLO;76.971;16.848;0.295;16.665;0.0;0.035;0.031;0.0;14.73;1.922;0.0;0.088;0.0;0.145;68.57;10.629;63.929;54.462;19.653;0.204;0.008;0.046;0.362;0.103;2.519;1.588;3.0;enero
POLLO ENTERO;20.692;4.309;0.077;4.248;0.0;0.017;0.0;0.0;3.633;0.527;0.0;0.068;0.0;0.0;16.402;2.145;14.6;12.332;2.717;0.063;0.0;0.0;0.256;0.039;0.44;0.277;4.0;enero
POLLO FILETES;31.329;5.868;0.13;5.755;0.0;0.0;0.0;0.0;5.109;0.597;0.0;0.0;0.0;0.049;26.512;2.338;24.948;19.698;6.327;0.023;0.008;0.016;0.007;0.0;0.756;0.166;4.0;enero
POLLO POR PIEZAS;67.0;13.522;0.26;13.267;0.0;0.019;0.031;0.0;11.759;1.594;0.0;0.022;0.0;0.107;58.576;8.783;53.97;45.423;15.608;0.19;0.008;0.046;0.108;0.064;2.014;1.296;4.0;enero
CARNE CONEJO;11.088;2.975;0.041;2.975;0.0;0.0;0.03;0.0;2.346;0.566;0.0;0.021;0.0;0.014;7.902;1.019;6.986;5.932;1.072;0.007;0.0;0.027;0.253;0.063;0.197;0.036;3.0;enero
CARNE OVINO/CAPRINO;9.972;3.511;0.0;3.511;0.0;0.0;0.0;0.0;3.071;0.464;0.0;0.023;0.0;0.0;6.206;1.332;5.005;4.823;0.168;0.0;0.0;0.0;0.109;0.016;0.303;0.256;3.0;enero
CORDERO;9.097;3.247;0.0;3.247;0.0;0.0;0.0;0.0;2.827;0.449;0.0;0.023;0.0;0.0;5.661;1.212;4.556;4.411;0.132;0.0;0.0;0.0;0.039;0.011;0.303;0.167;4.0;enero
CABRITO;0.905;0.279;0.0;0.279;0.0;0.0;0.0;0.0;0.263;0.015;0.0;0.0;0.0;0.0;0.479;0.161;0.314;0.286;0.028;0.0;0.0;0.0;0.052;0.006;0.0;0.087;4.0;enero
OTRO OVINO/CAPRINO;0.392;0.146;0.0;0.146;0.0;0.0;0.0;0.0;0.153;0.0;0.0;0.023;0.0;0.0;0.227;0.0;0.227;0.219;0.008;0.0;0.0;0.0;0.017;0.0;0.0;0.0;4.0;enero
OVINO/CAPRINO ENTE;0.686;0.135;0.0;0.135;0.0;0.0;0.0;0.0;0.135;0.0;0.0;0.0;0.0;0.0;0.321;0.0;0.321;0.27;0.049;0.0;0.0;0.0;0.081;0.011;0.0;0.145;4.0;enero
OVINO/CAPRINO PIEZ;9.416;3.392;0.0;3.392;0.0;0.0;0.0;0.0;2.951;0.464;0.0;0.023;0.0;0.0;5.952;1.332;4.753;4.622;0.119;0.0;0.0;0.0;0.028;0.006;0.303;0.112;4.0;enero
CARNE CERDO;72.6;19.358;0.413;19.149;0.0;0.059;0.089;0.0;16.764;2.676;0.0;0.048;0.009;0.209;63.035;10.883;58.308;50.793;15.02;0.266;0.041;0.034;0.111;0.103;1.878;1.682;3.0;enero
CARNE CERDO ADOBAD;20.532;4.65;0.166;4.531;0.0;0.0;0.0;0.0;4.063;0.551;0.0;0.047;0.0;0.015;16.148;1.968;14.396;11.973;3.009;0.0;0.01;0.008;0.024;0.05;0.446;0.193;4.0;enero
CARN.CERDO IBERICO;5.032;2.021;0.034;1.988;0.0;0.0;0.0;0.0;1.764;0.235;0.0;0.0;0.0;0.0;2.864;0.462;2.476;2.297;0.21;0.011;0.0;0.0;0.061;0.044;0.121;0.134;4.0;enero
CARNE DESPOJOS;13.203;4.932;0.136;4.797;0.0;0.0;0.013;0.0;3.732;1.053;0.0;0.008;0.0;0.009;8.965;1.136;8.158;7.894;0.376;0.009;0.0;0.0;0.0;0.029;0.224;0.269;3.0;enero
DESPOJOS CERDO;7.215;2.674;0.115;2.555;0.0;0.0;0.0;0.0;2.005;0.554;0.0;0.008;0.0;0.0;4.644;0.72;4.095;3.999;0.205;0.0;0.0;0.0;0.0;0.029;0.16;0.094;4.0;enero
DESPOJOS CORDERO;1.084;0.744;0.0;0.744;0.0;0.0;0.0;0.0;0.491;0.237;0.0;0.0;0.0;0.0;0.353;0.091;0.269;0.269;0.0;0.0;0.0;0.0;0.0;0.0;0.009;0.0;4.0;enero
DESPOJOS POLLO;4.403;0.696;0.021;0.675;0.0;0.0;0.0;0.0;0.455;0.207;0.0;0.0;0.0;0.009;3.673;0.397;3.391;3.325;0.077;0.009;0.0;0.0;0.0;0.0;0.041;0.124;4.0;enero
DESPOJOS TERNERA;3.903;1.769;0.01;1.759;0.0;0.0;0.013;0.0;1.38;0.353;0.0;0.0;0.0;0.0;2.14;0.209;1.931;1.83;0.102;0.0;0.0;0.0;0.0;0.0;0.055;0.09;4.0;enero
DESPOJOS OT.PROCED;0.816;0.194;0.0;0.194;0.0;0.0;0.0;0.0;0.121;0.073;0.0;0.0;0.0;0.0;0.6;0.061;0.539;0.528;0.01;0.0;0.0;0.0;0.0;0.0;0.038;0.0;4.0;enero
OTRAS CARNES FRESCA;45.046;6.994;0.038;6.953;0.0;0.0;0.0;0.0;6.011;0.926;0.0;0.022;0.0;0.0;39.533;4.577;36.692;29.605;10.21;0.18;0.025;0.0;0.109;0.086;1.251;0.419;3.0;enero
AVESTRUZ;0.119;0.033;0.0;0.033;0.0;0.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.013;0.013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.071;4.0;enero
PAVO;25.308;2.343;0.038;2.302;0.0;0.0;0.0;0.0;2.124;0.162;0.0;0.022;0.0;0.0;22.884;2.495;20.949;16.136;5.729;0.039;0.015;0.0;0.087;0.032;0.572;0.27;4.0;enero
