Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;7241383.07;1006022.52967;33149.500103;972872.97489;122767.151059;43304.381428;5189.072287;4989.432276;288863.266472;141145.102331;1511.48918;100082.559139;17027.931638000002;247992.49438800002;5622835.9928;935549.79901;4687286.143;3739339.5173000004;947946.71752;22440.479427000002;62714.952560000005;48117.432762000004;91392.683833;28684.456488000003;161776.93333;197397.79684999998;0.0;enero
T.HUEVOS KGS;113555.004;9217.23325;642.4619;8574.77125;60.612339999999996;84.37622999999999;123.4754;0.0;1738.7746000000002;2341.01365;741.7007;965.3811;55.12321;2464.315;87430.4649;10925.25491;76505.21;60940.8899;15564.3102;653.6102;1326.33;481.788;8135.1847;2341.074;1447.8433400000001;2521.448;1.0;enero
T.HUEVOS UNDS.;113555.004;9217.23325;642.4619;8574.77125;60.612339999999996;84.37622999999999;123.4754;0.0;1738.7746000000002;2341.01365;741.7007;965.3811;55.12321;2464.315;87430.4649;10925.25491;76505.21;60940.8899;15564.3102;653.6102;1326.33;481.788;8135.1847;2341.074;1447.8433400000001;2521.448;1.0;enero
TOTAL HUEVOS GALLINA;112472.3;9158.357;642.4619;8515.895;60.612339999999996;84.37622999999999;123.4754;0.0;1691.43;2329.482;741.7007;965.3811;55.12321;2464.315;86541.13;10845.92;75695.21;60272.63;15422.57;653.6102;1326.33;481.788;8011.466;2341.074;1437.069;2521.448;2.0;enero
OTRAS AVES;1082.704;58.87625;0.0;58.87625;0.0;0.0;0.0;0.0;47.3446;11.531649999999999;0.0;0.0;0.0;0.0;889.3349000000001;79.33491000000001;810.0;668.2599;141.74020000000002;0.0;0.0;0.0;123.7187;0.0;10.77434;0.0;2.0;enero
MIEL;10514.42;2004.843;56.74942;1948.093;0.0;0.0;185.80360000000002;0.0;659.7484000000001;618.5368000000001;149.3236;72.099;27.02375;235.5581;4579.372;917.6014;3661.77;2504.591;1157.179;189.7249;517.2808;284.54940000000005;0.0;1822.262;59.04886;1057.341;1.0;enero
GRANEL;5307.245;1804.013;38.82983;1765.183;0.0;0.0;122.1917;0.0;659.7484000000001;591.374;63.26757;72.099;27.02375;229.47879999999998;0.0;0.0;0.0;0.0;0.0;189.7249;227.9853;284.54940000000005;0.0;1822.262;0.0;978.7097;2.0;enero
ENVASADA;5207.177;200.8295;17.91959;182.9099;0.0;0.0;63.61186;0.0;0.0;27.16273;86.05604;0.0;0.0;6.07931;4579.372;917.6014;3661.77;2504.591;1157.179;0.0;289.2956;0.0;0.0;0.0;59.04886;78.6316;2.0;enero
TOTAL CARNE;1475778.0;306795.3;6699.134;300096.1;672.7356;2762.781;138.26;10.56988;263566.4;30561.99;0.0;514.8715;112.3215;1756.181;1091282.0;152861.8;938420.1;769297.3;169122.8;2955.487;2505.025;11773.11;6561.742;4126.152;21049.73;28729.78;1.0;enero
CARNE CERTIFICADA;245130.2;86096.34;1204.052;84892.3;0.0;899.1421;60.429480000000005;0.0;75306.49;8532.773;0.0;14.45201;20.85473;58.155;144921.9;24188.0;120733.9;103166.8;17567.11;526.8661;279.02279999999996;1106.885;3476.768;1238.944;1965.903;5517.612;2.0;enero
