Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;5931079.678;950633.706834;44920.224339;905713.4146349999;98467.154633;37644.786078000005;6611.414511;4127.141789;210281.411903;140382.725243;1654.759271;93299.895524;7865.070781;305379.077037;4459728.9462;751143.5296;3708585.4404;2937422.2241999996;771163.11955;17867.530949;60398.913606;43170.299443;92074.377;21705.14147;135664.91345;149835.31076;0.0;enero
T.HUEVOS KGS;89351.003;9332.609;934.1326700000001;8398.4765;0.0;105.85471000000001;55.41205;0.0;2230.02384;1766.4073;537.1382;368.76509999999996;27.247529999999998;3307.627;64067.775200000004;8167.6912;55900.086;44104.735;11795.360949999998;192.0189;897.2656999999999;805.2383000000001;7373.802;2753.069;1367.4026000000001;2561.82072;1.0;enero
T.HUEVOS UNDS.;89351.003;9332.609;934.1326700000001;8398.4765;0.0;105.85471000000001;55.41205;0.0;2230.02384;1766.4073;537.1382;368.76509999999996;27.247529999999998;3307.627;64067.775200000004;8167.6912;55900.086;44104.735;11795.360949999998;192.0189;897.2656999999999;805.2383000000001;7373.802;2753.069;1367.4026000000001;2561.82072;1.0;enero
TOTAL HUEVOS GALLINA;88288.07;9132.113;917.7461;8214.367;0.0;87.11403;35.4814;0.0;2195.95;1655.043;537.1382;368.76509999999996;27.247529999999998;3307.627;63390.28;8091.602;55298.68;43516.73;11781.96;192.0189;897.2656999999999;805.2383000000001;7215.19;2753.069;1355.44;2547.454;2.0;enero
OTRAS AVES;1062.933;200.496;16.38657;184.1095;0.0;18.74068;19.93065;0.0;34.07384;111.3643;0.0;0.0;0.0;0.0;677.4952;76.08919999999999;601.406;588.005;13.40095;0.0;0.0;0.0;158.612;0.0;11.9626;14.366719999999999;2.0;enero
MIEL;6400.907;1262.997;180.5081;1082.489;0.0;0.0;94.39882;0.0;114.64389999999999;530.4068000000001;0.0;0.0;0.0;343.0398;3922.199;726.4925999999999;3195.707;2560.761;634.9458000000001;24.87322;236.76510000000002;12.70016;0.0;541.0862;208.7989;191.4874;1.0;enero
GRANEL;2174.034;1187.475;165.207;1022.268;0.0;0.0;45.87542;0.0;114.64389999999999;518.709;0.0;0.0;0.0;343.0398;0.0;0.0;0.0;0.0;0.0;0.0;236.76510000000002;0.0;0.0;513.7111;100.107;135.97570000000002;2.0;enero
ENVASADA;4226.874;75.52222;15.30108;60.22114;0.0;0.0;48.52339;0.0;0.0;11.69774;0.0;0.0;0.0;0.0;3922.199;726.4925999999999;3195.707;2560.761;634.9458000000001;24.87322;0.0;12.70016;0.0;27.37512;108.6918;55.51168;2.0;enero
TOTAL CARNE;1050337.0;238706.3;6122.177;232584.1;8.305396;2903.83;150.6838;0.0;193868.1;33372.32;81.79695;214.283;527.1492;1457.654;749100.6;102707.8;646392.8;515014.5;131378.2;2218.352;1695.65;2116.207;15478.88;5587.752;15189.66;20243.21;1.0;enero
CARNE CERTIFICADA;187665.1;64384.57;729.6631;63654.91;8.305396;503.565;67.52412;0.0;53907.39;9010.805;0.0;11.57426;88.94972;56.79457;103007.0;16157.77;86849.27;70469.03;16380.24;822.1103;547.7653;928.3818;8584.201;3941.024;1309.281;4140.678;2.0;enero
CARNE FRESCA;676459.1;186075.1;3312.528;182762.6;8.305396;327.4108;117.65;0.0;157020.3;24360.76;0.0;83.56507;203.13639999999998;641.4371;446146.9;58023.68;388123.2;306182.4;81940.82;995.98;1128.551;1761.85;15215.19;4758.692;8463.778;11912.96;2.0;enero
SALCHICHAS FRESCAS;8138.56;4166.444;20.50477;4145.939;0.0;0.0;0.0;0.0;3554.368;547.2718000000001;0.0;0.0;0.0;44.29912;3476.407;516.6592;2959.748;2672.05;287.698;42.02196;50.506550000000004;0.0;19.465220000000002;13.47762;107.0968;263.1404;3.0;enero
CARNE VACUNO;148605.7;52170.6;242.72889999999998;51927.87;8.305396;22.200290000000003;61.86089;0.0;44540.79;7262.266;0.0;0.0;32.442029999999995;0.0;83259.84;15021.42;68238.42;56415.46;11822.96;304.7885;497.4421;551.1319;7337.87;223.455;1590.147;2670.455;3.0;enero
TERNERA;105735.1;42400.46;242.72889999999998;42157.73;8.305396;22.200290000000003;36.37878;0.0;36258.95;5799.452;0.0;0.0;32.442029999999995;0.0;52563.86;8486.982;44076.87;36513.21;7563.666;304.7885;461.6547;80.51202;7259.329;108.434;1123.167;1432.916;4.0;enero
AÑOJO;35185.06;7443.088;0.0;7443.088;0.0;0.0;25.482110000000002;0.0;6003.093;1414.513;0.0;0.0;0.0;0.0;25904.16;5246.734;20657.42;17048.25;3609.172;0.0;35.78739;370.17409999999995;0.0;115.021;252.5235;1064.306;4.0;enero
MAYOR;7685.553;2327.049;0.0;2327.049;0.0;0.0;0.0;0.0;2278.748;48.3018;0.0;0.0;0.0;0.0;4791.828;1287.705;3504.123;2854.002;650.1209;0.0;0.0;100.4458;78.54096000000001;0.0;214.4566;173.23239999999998;4.0;enero
CARNE POLLO;205668.9;45578.12;1341.19;44236.93;0.0;200.23239999999998;19.35988;0.0;38108.16;5550.214;0.0;49.20657;114.1867;195.5719;149268.5;16520.49;132748.0;102033.5;30714.57;534.027;185.4809;338.5363;2819.032;468.3431;2958.702;3518.115;3.0;enero
POLLO ENTERO;32831.75;8534.736;676.0369000000001;7858.699;0.0;197.5539;0.0;0.0;6796.202;764.5175;0.0;13.18027;0.0;87.24531;20020.14;1975.146;18044.99;14259.58;3785.413;154.50179999999997;20.99948;58.83337;2819.032;442.4796;203.329;577.7078;4.0;enero
POLLO FILETES;43838.0;9053.404;110.7681;8942.636;0.0;0.0;0.0;0.0;7475.469;1467.167;0.0;0.0;0.0;0.0;33727.34;2890.494;30836.84;24743.19;6093.651;18.20928;13.420350000000001;47.4148;0.0;25.86355;532.1120999999999;420.2383;4.0;enero
POLLO POR PIEZAS;128999.1;27989.98;554.3848;27435.59;0.0;2.678563;19.35988;0.0;23836.49;3318.53;0.0;36.026300000000006;114.1867;108.3266;95521.06;11654.85;83866.21;63030.7;20835.51;361.3159;151.0611;232.28810000000001;0.0;0.0;2223.261;2520.168;4.0;enero
CARNE CONEJO;20072.9;4873.076;244.27339999999998;4628.803;0.0;0.0;0.0;0.0;2961.336;1618.217;0.0;19.264110000000002;0.0;29.98578;12789.72;2134.74;10654.98;8689.316;1965.663;0.0;49.793169999999996;43.44746;1913.118;63.26264;249.2353;91.25092;3.0;enero
CARNE OVINO/CAPRINO;33815.84;12220.11;10.01799;12210.09;0.0;0.0;0.0;0.0;10219.96;1990.129;0.0;0.0;0.0;0.0;14865.97;1584.223;13281.75;12403.02;878.7316;59.35742;69.54961;124.6586;2210.62;3242.931;329.85220000000004;692.7932;3.0;enero
CORDERO;30776.66;11070.58;10.01799;11060.56;0.0;0.0;0.0;0.0;9232.98;1827.584;0.0;0.0;0.0;0.0;13825.87;1223.796;12602.08;11767.42;834.6555999999999;59.35742;69.54961;124.6586;1361.06;3242.931;329.85220000000004;692.7932;4.0;enero
CABRITO;2599.743;710.0838;0.0;710.0838;0.0;0.0;0.0;0.0;710.0838;0.0;0.0;0.0;0.0;0.0;1040.099;360.4276;679.6711;635.5951;44.07597;0.0;0.0;0.0;849.5603000000001;0.0;0.0;0.0;4.0;enero
OTRO OVINO/CAPRINO;439.4446;439.4446;0.0;439.4446;0.0;0.0;0.0;0.0;276.899;162.5456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
OVINO/CAPRINO ENTE;7117.94;670.3044;0.0;670.3044;0.0;0.0;0.0;0.0;618.4005999999999;51.90378;0.0;0.0;0.0;0.0;869.4256;29.4351;839.9905;795.5198;44.47072;0.0;0.0;124.6586;2210.62;3242.931;0.0;0.0;4.0;enero
OVINO/CAPRINO PIEZ;26697.9;11549.81;10.01799;11539.79;0.0;0.0;0.0;0.0;9601.563;1938.225;0.0;0.0;0.0;0.0;13996.55;1554.788;12441.76;11607.5;834.2609;59.35742;69.54961;0.0;0.0;0.0;329.85220000000004;692.7932;4.0;enero
CARNE CERDO;198817.4;58693.5;1274.441;57419.06;0.0;75.66611;17.26026;0.0;50946.75;5891.9;0.0;15.094389999999999;56.5077;415.87940000000003;131541.7;17568.08;113973.7;88075.67;25897.98;63.6085;227.9843;504.2683;662.009;627.7294;2202.487;4294.107;3.0;enero
CARNE CERDO ADOBAD;20515.62;6040.903;152.9027;5888.001;0.0;0.0;0.0;0.0;5092.774;754.9424;0.0;0.0;35.5168;4.767568;13952.12;2087.952;11864.17;8711.172;3152.994;4.927403;20.024990000000003;68.03671;0.0;0.0;265.04720000000003;164.5591;4.0;enero
CARN.CERDO IBERICO;14312.42;7777.867;37.05654;7740.81;0.0;0.0;0.0;0.0;6633.784;916.3380999999999;0.0;0.0;0.0;190.6877;5896.748;1214.487;4682.261;4055.015;627.2458;17.52309;0.0;0.0;16.40979;224.8531;20.97482;358.0452;4.0;enero
CARNE DESPOJOS;9635.781;3680.998;5.1758429999999995;3675.823;0.0;29.31199;0.0;0.0;3131.949;514.5615;0.0;0.0;0.0;0.0;5496.707;718.8134;4777.894;4702.06;75.83400999999999;11.330129999999999;21.47699;0.0;0.0;31.02668;84.46634;309.7749;3.0;enero
DESPOJOS CERDO;4451.409;1791.3;0.0;1791.3;0.0;29.31199;0.0;0.0;1660.127;101.8609;0.0;0.0;0.0;0.0;2464.251;276.39779999999996;2187.853;2132.233;55.62044;0.0;0.0;0.0;0.0;15.73739;62.15637;117.96419999999999;4.0;enero
DESPOJOS CORDERO;829.4768;411.3128;0.0;411.3128;0.0;0.0;0.0;0.0;314.4421;96.87066;0.0;0.0;0.0;0.0;360.4732;38.92653;321.5467;321.5467;0.0;11.330129999999999;13.10795;0.0;0.0;0.0;0.0;33.252739999999996;4.0;enero
DESPOJOS POLLO;1639.78;250.7235;5.1758429999999995;245.54760000000002;0.0;0.0;0.0;0.0;203.8973;41.65031;0.0;0.0;0.0;0.0;1324.418;138.99710000000002;1185.421;1173.708;11.713209999999998;0.0;0.0;0.0;0.0;0.0;22.30998;42.32905;4.0;enero
DESPOJOS TERNERA;2450.327;1152.252;0.0;1152.252;0.0;0.0;0.0;0.0;878.0724;274.1797;0.0;0.0;0.0;0.0;1158.187;256.4514;901.736;893.2356;8.500356;0.0;8.369037;0.0;0.0;15.289290000000001;0.0;116.2289;4.0;enero
DESPOJOS OT.PROCED;264.7883;75.4105;0.0;75.4105;0.0;0.0;0.0;0.0;75.4105;0.0;0.0;0.0;0.0;0.0;189.3777;8.040569;181.33720000000002;181.33720000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
OTRAS CARNES FRESCA;59842.49;8858.725;194.701;8664.024;0.0;0.0;19.16896;0.0;7111.388;1533.467;0.0;0.0;0.0;0.0;48924.42;4475.91;44448.51;33863.43;10585.07;22.86846;76.82411;199.8076;272.5458;101.9439;1048.888;336.4693;3.0;enero
AVESTRUZ;4.737425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.737425;0.0;4.737425;4.737425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
PAVO;32667.72;3948.701;93.75617;3854.945;0.0;0.0;0.0;0.0;3077.437;777.5078000000001;0.0;0.0;0.0;0.0;27815.71;2470.226;25345.49;19142.62;6202.864;0.0;22.12439;4.3078389999999995;114.3418;0.0;587.2514;175.2819;4.0;enero
OTRAS AVES;4657.416;467.43809999999996;0.0;467.43809999999996;0.0;0.0;0.0;0.0;376.72929999999997;90.70872;0.0;0.0;0.0;0.0;3956.682;449.0305;3507.652;2859.752;647.8993;0.0;0.0;0.0;158.2039;0.0;54.3175;20.77413;2.0;enero
CARNE CABALLO;1492.982;1173.188;0.0;1173.188;0.0;0.0;0.0;0.0;769.1214;404.0671;0.0;0.0;0.0;0.0;94.04952;50.60404;43.44548;43.44548;0.0;0.0;48.942339999999994;176.8021;0.0;0.0;0.0;0.0;4.0;enero
CARNE CONGELADA;17423.04;4014.205;27.19811;3987.007;0.0;2494.144;9.584219;0.0;1405.126;47.911010000000005;0.0;30.24236;0.0;0.0;10748.35;1442.288;9306.057;8099.771;1206.286;697.0598;13.050790000000001;239.461;0.0;28.36081;533.9276;1148.625;2.0;enero
C.CONG.POLLO;8746.501;2175.704;10.14289;2165.561;0.0;1378.374;6.810742;0.0;716.1773000000001;33.9572;0.0;30.24236;0.0;0.0;6050.786;964.0337;5086.752;4493.013;593.7395;31.810389999999998;13.050790000000001;83.1532;0.0;0.0;184.2668;207.7295;3.0;enero
C.CONG.CERDO;4228.921;926.2819000000001;9.168483;917.1135;0.0;542.5235;0.0;0.0;360.63620000000003;13.953809999999999;0.0;0.0;0.0;0.0;2008.864;185.0725;1823.792;1648.233;175.55929999999998;524.9216;0.0;0.0;0.0;28.36081;223.69570000000002;516.796;3.0;enero
C.CONG.VACA;2299.204;571.9419;0.0;571.9419;0.0;269.7276;2.7734769999999997;0.0;299.44079999999997;0.0;0.0;0.0;0.0;0.0;1085.471;79.29889999999999;1006.172;724.8827;281.28929999999997;140.3278;0.0;84.89465;0.0;0.0;116.2605;300.3079;3.0;enero
RESTO CARNES CONG.;2148.411;340.2774;7.886734000000001;332.39070000000004;0.0;303.51890000000003;0.0;0.0;28.87172;0.0;0.0;0.0;0.0;0.0;1603.224;213.8826;1389.341;1233.643;155.6978;0.0;0.0;71.41311999999999;0.0;0.0;9.704585;123.79180000000001;3.0;enero
C.CONG.CABALLO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
SALCHICHAS CONGELAD;77.73383;51.084540000000004;0.0;51.084540000000004;0.0;51.084540000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.64929;0.0;26.64929;0.0;26.64929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;enero
CARNE TRANSFORMADA;356454.5;48616.94;2782.451;45834.49;0.0;82.27543;23.44958;0.0;35442.61;8963.652;81.79695;100.4756;324.01279999999997;816.2164;292205.3;43241.87;248963.4;200732.3;48231.15;525.3124;554.0478;114.89569999999999;263.6821;800.6993;6191.953;7181.622;2.0;enero
JAMON CURADO+PALETA;103247.7;19786.66;965.2346;18821.42;0.0;0.0;0.0;0.0;14342.31;3837.182;20.07717;52.83363;219.5;349.5253;78901.2;11125.5;67775.7;57262.69;10513.01;165.4002;109.4046;48.20254;0.0;240.9659;1888.403;2107.423;3.0;enero
JAMON C.+P.ENTERO;19529.82;6078.234;170.0235;5908.21;0.0;0.0;0.0;0.0;5273.891;452.60179999999997;20.07717;0.0;0.0;161.63989999999998;12396.5;2431.668;9964.834;8779.206;1185.628;0.0;24.03277;0.0;0.0;97.03791;399.1252;534.8844;4.0;enero
JAMON C.+P.LONCHA;83717.84;13708.43;795.2111;12913.21;0.0;0.0;0.0;0.0;9068.415;3384.58;0.0;52.83363;219.5;187.8855;66504.7;8693.833;57810.87;48483.48;9327.382;165.4002;85.37180000000001;48.20254;0.0;143.928;1489.278;1572.538;4.0;enero
JAMON CURADO NORMAL;65692.24;8547.503;651.2268;7896.276;0.0;0.0;0.0;0.0;5937.533;1494.23;20.07717;52.83363;161.9383;229.6643;55056.15;6685.78;48370.37;39766.05;8604.32;127.21730000000001;109.4046;22.16735;0.0;234.20929999999998;1001.711;593.882;3.0;enero
JAMON C.N.ENTER/PI;10231.54;2444.255;170.0235;2274.232;0.0;0.0;0.0;0.0;1746.199;351.2412;20.07717;0.0;0.0;156.7142;7429.78;1803.675;5626.105;4487.688;1138.417;0.0;24.03277;0.0;0.0;97.03791;29.93182;206.5047;4.0;enero
JAMON C.N.LONCHA;55460.7;6103.248;481.2033;5622.045;0.0;0.0;0.0;0.0;4191.334;1142.989;0.0;52.83363;161.9383;72.95005;47626.37;4882.105;42744.27;35278.36;7465.903;127.21730000000001;85.37180000000001;22.16735;0.0;137.1714;971.7786;387.3773;4.0;enero
JAMON IBERICO;26235.34;10398.07;314.0078;10084.07;0.0;0.0;0.0;0.0;7771.684;2201.22;0.0;0.0;57.561699999999995;53.60121;13824.51;2230.017;11594.49;10798.91;795.5833;13.96356;0.0;26.03519;0.0;6.756594;529.3053000000001;1436.7;3.0;enero
JAMON IBE.ENTER/PI;6931.72;3476.57;0.0;3476.57;0.0;0.0;0.0;0.0;3465.944;10.62616;0.0;0.0;0.0;0.0;3023.021;554.2637;2468.757;2468.757;0.0;0.0;0.0;0.0;0.0;0.0;103.74969999999999;328.3797;4.0;enero
JAMON IBE.LONCHA;19303.62;6921.505;314.0078;6607.497;0.0;0.0;0.0;0.0;4305.741;2190.594;0.0;0.0;57.561699999999995;53.60121;10801.49;1675.753;9125.734;8330.151;795.5833;13.96356;0.0;26.03519;0.0;6.756594;425.5557;1108.32;4.0;enero
PALETA CURADA NORM.;4036.18;546.5673;0.0;546.5673;0.0;0.0;0.0;0.0;383.5016;132.4434;0.0;0.0;0.0;30.62223;3422.548;429.2434;2993.305;2426.162;567.1422;12.803180000000001;0.0;0.0;0.0;0.0;41.93342;12.32785;3.0;enero
PALETA C.N.ENTR/PI;547.9633;157.409;0.0;157.409;0.0;0.0;0.0;0.0;61.74882;90.7345;0.0;0.0;0.0;4.925644;390.5543;0.0;390.5543;343.3435;47.210800000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
