Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6855492.7134;875160.84413;35171.931047;839988.93749;102690.100584;38044.022615;6812.44471;3601.909314;233129.503748;131304.77374;1104.503011;87824.09458;8815.521025;226662.03136000002;5296859.6679;936163.7845;4360695.714199999;3514422.8195;846273.21266;22417.541899;52444.763686;31927.400941;215579.05881299998;21494.483896;156721.44272;182887.69157;0.0;enero
T.HUEVOS KGS;108694.1514;8055.0827;603.3460699999999;7451.73643;0.0;41.39262;230.0881;0.0;2061.10608;1779.4619;583.1126999999999;314.381;9.023318999999999;2433.17045;83260.6516;12229.8899;71030.75159999999;57079.0609;13951.70073;433.4856;732.5569;226.1122;9247.00658;2277.147;1893.417;2568.7365;1.0;enero
T.HUEVOS UNDS.;108694.1514;8055.0827;603.3460699999999;7451.73643;0.0;41.39262;230.0881;0.0;2061.10608;1779.4619;583.1126999999999;314.381;9.023318999999999;2433.17045;83260.6516;12229.8899;71030.75159999999;57079.0609;13951.70073;433.4856;732.5569;226.1122;9247.00658;2277.147;1893.417;2568.7365;1.0;enero
TOTAL HUEVOS GALLINA;107719.1;7941.435;582.6308;7358.804;0.0;41.39262;230.0881;0.0;2034.61;1757.799;583.1126999999999;314.381;9.023318999999999;2388.397;82619.14;12125.99;70493.14;56563.77;13929.38;433.4856;732.5569;226.1122;9205.834;2277.147;1893.417;2390.017;2.0;enero
OTRAS AVES;975.0514000000001;113.6477;20.71527;92.93243;0.0;0.0;0.0;0.0;26.496080000000003;21.6629;0.0;0.0;0.0;44.77345;641.5115999999999;103.89989999999999;537.6116;515.2909000000001;22.32073;0.0;0.0;0.0;41.17258;0.0;0.0;178.7195;2.0;enero
MIEL;10935.22;1596.88;79.34113;1517.539;0.0;0.0;372.8583;0.0;209.084;412.64059999999995;0.0;170.2707;0.0;352.6854;5204.944;1025.76;4179.183;3316.414;862.7696;43.6119;391.0573;51.08645;1634.725;1065.009;64.15905000000001;883.7434000000001;1.0;enero
GRANEL;5317.952;1340.833;0.0;1340.833;0.0;0.0;342.0482;0.0;209.084;380.8989;0.0;170.2707;0.0;238.5313;44.35986;0.0;44.35986;44.35986;0.0;25.38708;391.0573;51.08645;1634.725;1065.009;0.0;765.4943000000001;2.0;enero
ENVASADA;5617.264;256.047;79.34113;176.70579999999998;0.0;0.0;30.81006;0.0;0.0;31.7417;0.0;0.0;0.0;114.1541;5160.584;1025.76;4134.823;3272.054;862.7696;18.22481;0.0;0.0;0.0;0.0;64.15905000000001;118.2492;2.0;enero
TOTAL CARNE;1312323.0;260898.0;7011.716;253886.3;169.2477;3425.519;350.281;66.9958;215824.8;32332.81;9.648916;253.1549;150.1561;1303.672;980120.7;149421.7;830698.9;678942.6;151756.4;2649.358;2218.085;492.8034;14446.59;3710.666;21632.96;26154.26;1.0;enero
CARNE CERTIFICADA;219448.1;73262.83;580.1643;72682.66;68.54426;376.5653;19.6293;0.0;64437.6;7252.567;0.0;53.57808;0.0;474.1798;128734.6;21695.14;107039.4;89771.39;17268.05;557.2719000000001;489.0738;35.28274;8542.878;262.308;2417.838;5146.081;2.0;enero
CARNE FRESCA;859637.6;212603.7;2916.227;209687.5;111.3283;297.7008;199.1912;0.0;182584.5;25608.57;0.0;73.86117999999999;150.1561;662.1731;597923.1;85556.94;512366.1;417721.9;94644.26;1819.44;714.4911999999999;299.4995;14143.72;1828.477;15337.76;14967.43;2.0;enero
SALCHICHAS FRESCAS;9800.797;4495.849;149.8199;4346.029;0.0;0.0;0.0;0.0;3863.439;482.5895;0.0;0.0;0.0;0.0;4851.701;790.6493;4061.051;3765.987;295.0643;0.0;48.02446;0.0;26.8298;70.97883999999999;138.5288;168.8858;3.0;enero
CARNE VACUNO;182077.7;66281.85;129.79330000000002;66152.06;35.87381;153.0695;59.034819999999996;0.0;58408.73;6934.195;0.0;38.028510000000004;48.94589;474.1798;107699.9;20668.94;87030.94;74028.35;13002.59;489.2358;262.74170000000004;0.0;145.708;183.1283;2760.263;4254.889;3.0;enero
TERNERA;130619.0;57595.04;129.79330000000002;57465.24;35.87381;116.06280000000001;54.20882;0.0;50489.15;6246.825;0.0;0.0;48.94589;474.1798;68215.25;11550.05;56665.19;47780.11;8885.082;469.9737;262.74170000000004;0.0;145.708;183.1283;2273.989;1473.214;4.0;enero
AÑOJO;41065.49;6235.992;0.0;6235.992;0.0;37.006660000000004;0.0;0.0;5516.167;644.7899;0.0;38.028510000000004;0.0;0.0;33106.15;6891.761;26214.39;22877.64;3336.75;19.26201;0.0;0.0;0.0;0.0;461.78790000000004;1242.3;4.0;enero
MAYOR;10393.17;2450.819;0.0;2450.819;0.0;0.0;4.826002000000001;0.0;2403.413;42.58036;0.0;0.0;0.0;0.0;6378.489;2227.126;4151.363;3370.601;780.7621;0.0;0.0;0.0;0.0;0.0;24.48593;1539.376;4.0;enero
CARNE POLLO;271863.6;49146.74;1093.019;48053.72;0.0;0.0;106.25280000000001;0.0;42108.36;5716.185;0.0;0.0;77.57207000000001;45.34932;206526.7;25429.4;181097.3;142325.7;38771.62;690.2099000000001;58.49047;74.16114;3992.254;538.136;7115.295;3721.579;3.0;enero
