Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6976279.9262;1073266.32977;50292.227651;1022974.0878;106940.545459;42516.763283;8324.413801;4113.229608;274063.168304;168062.26822;1813.792414;114500.223281;9941.853241;292697.943401;5342114.6075;931944.0644;4410170.6154;3509732.2;900438.50741;23383.591581;76292.142872;40119.428068;61273.69146;22167.653425;155146.791379;182515.22325;0.0;enero
T.HUEVOS KGS;114674.223;11937.2542;1408.98452;10528.267699999999;0.0;60.82486;426.8634;0.0;2253.29513;2672.6206;526.8851;847.8411;258.776;3481.166;82822.499;12560.5882;70261.9109;56736.317200000005;13525.60366;687.907;864.9312;765.9274;8677.4447;3640.31723;1726.666659;3551.23785;1.0;enero
T.HUEVOS UNDS.;114674.223;11937.2542;1408.98452;10528.267699999999;0.0;60.82486;426.8634;0.0;2253.29513;2672.6206;526.8851;847.8411;258.776;3481.166;82822.499;12560.5882;70261.9109;56736.317200000005;13525.60366;687.907;864.9312;765.9274;8677.4447;3640.31723;1726.666659;3551.23785;1.0;enero
TOTAL HUEVOS GALLINA;113388.8;11563.58;1369.788;10193.79;0.0;60.82486;426.8634;0.0;2175.356;2416.082;526.8851;847.8411;258.776;3481.166;82092.33;12411.54;69680.79;56179.86;13500.94;687.907;864.9312;765.9274;8577.57;3618.408;1719.175;3498.934;2.0;enero
OTRAS AVES;1285.423;373.6742;39.19652;334.4777;0.0;0.0;0.0;0.0;77.93913;256.53860000000003;0.0;0.0;0.0;0.0;730.169;149.0482;581.1209;556.4572;24.66366;0.0;0.0;0.0;99.87469999999999;21.90923;7.491658999999999;52.30385;2.0;enero
MIEL;10481.59;1364.474;166.51770000000002;1197.957;0.0;13.01759;111.91489999999999;0.0;0.0;695.0928;36.095819999999996;76.25002;0.0;265.5856;7051.195;1353.229;5697.965;4495.711;1202.254;71.15092;147.3486;51.28923;88.69145;802.0527;225.98020000000002;679.4088;1.0;enero
GRANEL;2682.49;1093.849;134.3004;959.5481;0.0;0.0;66.53233;0.0;0.0;614.0851;36.095819999999996;55.27968;0.0;187.5552;31.94162;0.0;31.94162;31.94162;0.0;71.15092;147.3486;51.28923;88.69145;762.9964;121.8235;313.39979999999997;2.0;enero
ENVASADA;7799.101;270.62579999999997;32.217310000000005;238.4085;0.0;13.01759;45.382529999999996;0.0;0.0;81.00763;0.0;20.97033;0.0;78.0304;7019.253;1353.229;5666.024;4463.77;1202.254;0.0;0.0;0.0;0.0;39.056239999999995;104.1567;366.009;2.0;enero
TOTAL CARNE;1343232.0;306621.4;8211.018;298410.4;246.8799;3390.151;528.6034000000001;13.43306;248387.6;43986.3;0.0;392.7844;88.35895;1376.285;972973.6;150273.2;822700.5;667564.9;155135.6;2592.636;3016.301;538.6233000000001;9113.231;3169.0;18868.99;26337.93;1.0;enero
CARNE CERTIFICADA;229132.4;82543.91;966.1421;81577.77;0.0;712.8989;137.61960000000002;13.43306;67342.73;12984.95;0.0;20.38523;0.0;365.7504;134886.7;21472.63;113414.1;96207.98;17206.13;586.0063;589.6024;67.63409;1117.551;1000.725;2251.933;6088.299;2.0;enero
CARNE FRESCA;885532.0;244913.8;3252.097;241661.7;60.895360000000004;431.6885;414.56309999999996;13.43306;205287.9;34448.88;0.0;185.7855;27.83271;790.7376999999999;598181.0;85670.58;512510.4;416040.9;96469.52;1532.197;1072.499;246.44660000000002;8924.282;2169.634;10895.94;17596.28;2.0;enero
SALCHICHAS FRESCAS;12310.6;6307.868;153.7364;6154.132;0.0;0.0;5.757283999999999;0.0;5493.614;654.7608;0.0;0.0;0.0;0.0;5439.292;661.853;4777.439;4496.112;281.32759999999996;42.37902;24.93796;0.0;0.0;50.68559;261.2122;184.2269;3.0;enero
CARNE VACUNO;187226.5;69481.4;645.1525;68836.25;0.0;103.7428;96.95141000000001;0.0;57814.52;10668.26;0.0;0.0;0.0;152.7699;107957.0;22045.7;85911.32;73501.2;12410.12;239.77970000000002;657.4906;26.65352;27.714959999999998;128.37189999999998;2995.123;5712.981;3.0;enero
TERNERA;131728.5;58930.94;619.1655999999999;58311.78;0.0;95.7745;21.95586;0.0;49516.54;8550.682;0.0;0.0;0.0;126.8287;66993.98;12624.9;54369.08;45531.64;8837.448;229.1335;560.7564;26.65352;0.0;16.04777;2204.965;2766.0;4.0;enero
AÑOJO;42874.44;7550.46;21.47896;7528.981;0.0;0.0;20.29666;0.0;6109.672;1399.012;0.0;0.0;0.0;0.0;32584.35;6814.718;25769.63;22861.9;2907.732;10.646180000000001;96.73411999999999;0.0;27.714959999999998;8.259682000000002;576.5204;2019.752;4.0;enero
MAYOR;12623.61;2999.996;4.507894;2995.489;0.0;7.96835;54.69889;0.0;2188.312;718.5681;0.0;0.0;0.0;25.94122;8378.687;2606.081;5772.606;5107.661;664.9455;0.0;0.0;0.0;0.0;104.06439999999999;213.637;927.2291;4.0;enero
CARNE POLLO;270197.9;57103.82;831.2159;56272.6;60.895360000000004;135.6062;97.34288000000001;0.0;48495.23;7340.672;0.0;57.94086;0.0;84.91223;200925.6;22658.03;178267.6;138852.1;39415.48;544.5104;31.52413;84.78645;3300.623;842.5558000000001;3147.177;4217.225;3.0;enero
POLLO ENTERO;46772.5;13903.5;88.10075;13815.4;40.22919;88.81622999999999;12.53098;0.0;10878.85;2750.254;0.0;21.1029;0.0;23.61828;28024.71;3822.577;24202.13;20400.08;3802.055;67.08054;24.43263;37.959410000000005;2921.709;682.0776999999999;421.6678;689.3591;4.0;enero
POLLO FILETES;52104.44;9698.823;47.77679;9651.046;0.0;0.0;0.0;0.0;8836.24;808.0649000000001;0.0;0.0;0.0;6.741888;41371.48;2975.829;38395.65;29651.02;8744.631;36.40023;7.091495;19.47465;325.8905;22.36367;340.70120000000003;282.2205;4.0;enero
POLLO POR PIEZAS;171320.9;33501.49;695.3384;32806.15;20.666169999999997;46.78993;84.81191;0.0;28780.14;3782.353;0.0;36.83796;0.0;54.55205;131529.4;15859.62;115669.8;88801.02;26868.8;441.02959999999996;0.0;27.352400000000003;53.023480000000006;138.1145;2384.808;3245.646;4.0;enero
CARNE CONEJO;20974.02;5394.722;53.91713;5340.804;0.0;0.0;113.4219;0.0;4135.734;1091.648;0.0;0.0;0.0;0.0;13614.43;1776.874;11837.56;10332.54;1505.015;60.575669999999995;0.0;0.0;1462.59;0.0;259.8728;181.834;3.0;enero
CARNE OVINO/CAPRINO;44895.7;17852.72;0.0;17852.72;0.0;0.0;53.56391000000001;13.43306;14746.61;2941.742;0.0;15.568280000000001;0.0;81.79867;21401.61;4474.439;16927.17;16676.51;250.653;49.847989999999996;137.9631;0.0;3519.534;456.65070000000003;365.49159999999995;1111.895;3.0;enero
CORDERO;38296.95;15287.19;0.0;15287.19;0.0;0.0;53.56391000000001;13.43306;12495.24;2627.589;0.0;15.568280000000001;0.0;81.79867;18957.18;3873.393;15083.79;14833.14;250.653;49.847989999999996;137.9631;0.0;2157.874;275.3682;365.49159999999995;1066.032;4.0;enero
CABRITO;5208.357;1982.817;0.0;1982.817;0.0;0.0;0.0;0.0;1721.407;261.4104;0.0;0.0;0.0;0.0;2219.09;504.6106;1714.48;1714.48;0.0;0.0;0.0;0.0;798.5699000000001;181.2824;0.0;26.59779;4.0;enero
OTRO OVINO/CAPRINO;1390.397;582.7069;0.0;582.7069;0.0;0.0;0.0;0.0;529.9645;52.74248;0.0;0.0;0.0;0.0;225.3348;96.43493;128.8999;128.8999;0.0;0.0;0.0;0.0;563.0909;0.0;0.0;19.26453;4.0;enero
OVINO/CAPRINO ENTE;7856.397;2180.877;0.0;2180.877;0.0;0.0;53.56391000000001;13.43306;1737.984;375.8958;0.0;0.0;0.0;0.0;1513.823;824.0934;689.7298000000001;689.7298000000001;0.0;0.0;0.0;0.0;3519.534;434.2298;207.93210000000002;0.0;4.0;enero
OVINO/CAPRINO PIEZ;37039.31;15671.84;0.0;15671.84;0.0;0.0;0.0;0.0;13008.63;2565.846;0.0;15.568280000000001;0.0;81.79867;19887.78;3650.346;16237.44;15986.79;250.653;49.847989999999996;137.9631;0.0;0.0;22.420900000000003;157.5595;1111.895;4.0;enero
CARNE CERDO;265887.2;76716.5;1513.294;75203.21;0.0;192.3395;33.8886;0.0;64612.44;9920.683;0.0;112.2764;0.0;331.589;180226.0;26010.31;154215.7;124141.9;30073.75;536.6215;204.3944;93.94904;452.54409999999996;709.7941;2525.602;4421.779;3.0;enero
CARNE CERDO ADOBAD;26691.47;7304.5;110.52289999999999;7193.977;0.0;0.0;3.236102;0.0;6507.207;666.928;0.0;12.51243;0.0;4.093853999999999;18361.19;2551.017;15810.18;11944.06;3866.12;88.39408999999999;15.90103;23.14726;23.4196;22.05022;338.2459;514.6227;4.0;enero
CARN.CERDO IBERICO;9944.929;4194.83;241.3476;3953.482;0.0;0.0;0.0;0.0;2922.525;989.0678;0.0;0.0;0.0;41.88961;5058.879;1037.924;4020.955;3451.716;569.2385;21.18382;0.0;23.14726;71.48088;210.1935;79.87236;285.3431;4.0;enero
CARNE DESPOJOS;16987.18;5651.384;37.24351;5614.14;0.0;0.0;4.904352;0.0;4497.802;1083.601;0.0;0.0;27.83271;0.0;10140.62;1479.88;8660.742;7929.379;731.364;100.86189999999999;0.0;0.0;0.0;18.30927;202.2753;873.7246;3.0;enero
DESPOJOS CERDO;8155.462;2817.611;23.97232;2793.639;0.0;0.0;0.0;0.0;2424.262;369.37690000000003;0.0;0.0;0.0;0.0;4611.978;595.0891;4016.889;3556.682;460.2069;66.39053;0.0;0.0;0.0;0.0;117.7356;541.7458;4.0;enero
DESPOJOS CORDERO;935.0339;608.3831;10.77146;597.6116;0.0;0.0;4.904352;0.0;463.301;129.40619999999998;0.0;0.0;0.0;0.0;279.8368;55.70123;224.1356;224.1356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.81402;4.0;enero
DESPOJOS POLLO;3220.016;553.6460999999999;2.499728;551.1464;0.0;0.0;0.0;0.0;482.09990000000005;69.04651;0.0;0.0;0.0;0.0;2597.299;230.0386;2367.26;2247.46;119.8004;15.3515;0.0;0.0;0.0;18.30927;26.25339;9.157137;4.0;enero
DESPOJOS TERNERA;3963.962;1379.117;0.0;1379.117;0.0;0.0;0.0;0.0;835.5125;515.7715999999999;0.0;0.0;27.83271;0.0;2310.016;587.6901;1722.326;1596.122;126.2043;19.119889999999998;0.0;0.0;0.0;0.0;58.286300000000004;197.423;4.0;enero
