Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
CARNE TRANSFORMADA;91.883;13.37;1.251;12.558;0.035;0.055;0.086;0.018;10.675;1.788;0.013;0.104;0.0;0.488;89.529;23.089;84.364;74.916;30.573;0.499;0.603;0.096;0.111;0.397;2.351;3.823;2.0;enero
JAMON CURADO+PALETA;54.508;6.078;0.467;5.733;0.017;0.024;0.019;0.0;4.674;0.875;0.0;0.046;0.0;0.196;50.295;8.369;45.596;38.225;11.276;0.165;0.256;0.0;0.011;0.069;0.813;0.932;3.0;enero
JAMON C.+P.ENTERO;6.762;1.732;0.106;1.617;0.01;0.024;0.012;0.0;1.429;0.151;0.0;0.016;0.0;0.0;5.065;0.803;4.305;4.144;0.157;0.021;0.107;0.0;0.011;0.051;0.042;0.22;4.0;enero
JAMON C.+P.LONCHA;52.228;4.995;0.422;4.701;0.007;0.0;0.024;0.0;3.728;0.79;0.0;0.03;0.0;0.196;48.552;7.864;44.06;36.681;11.165;0.149;0.137;0.0;0.0;0.017;0.806;0.773;4.0;enero
JAMON CURADO NORMAL;46.966;3.973;0.345;3.687;0.01;0.0;0.025;0.0;3.167;0.439;0.0;0.03;0.0;0.065;44.032;6.378;40.108;33.057;10.029;0.149;0.247;0.0;0.0;0.017;0.589;0.48;3.0;enero
JAMON C.N.ENTER/PI;4.701;1.055;0.106;0.945;0.01;0.0;0.012;0.0;0.853;0.1;0.0;0.0;0.0;0.0;3.652;0.518;3.133;3.018;0.113;0.0;0.107;0.0;0.0;0.0;0.042;0.102;4.0;enero
JAMON C.N.LONCHA;45.198;3.186;0.278;2.976;0.0;0.0;0.013;0.0;2.539;0.354;0.0;0.03;0.0;0.065;42.708;6.09;38.944;31.892;9.949;0.149;0.129;0.0;0.0;0.017;0.565;0.38;4.0;enero
JAMON IBERICO;9.535;1.996;0.154;1.91;0.007;0.024;0.008;0.0;1.361;0.498;0.0;0.016;0.0;0.048;7.367;1.303;6.268;5.462;0.733;0.021;0.0;0.0;0.011;0.051;0.208;0.301;3.0;enero
JAMON IBE.ENTER/PI;1.394;0.404;0.0;0.404;0.0;0.024;0.0;0.0;0.313;0.051;0.0;0.016;0.0;0.0;0.972;0.162;0.811;0.811;0.0;0.021;0.0;0.0;0.011;0.051;0.0;0.067;4.0;enero
JAMON IBE.LONCHA;8.618;1.792;0.154;1.708;0.007;0.0;0.008;0.0;1.205;0.498;0.0;0.0;0.0;0.048;6.694;1.145;5.76;4.969;0.733;0.0;0.0;0.0;0.0;0.0;0.208;0.239;4.0;enero
PALETA CURADA NORM.;5.043;0.547;0.034;0.513;0.0;0.0;0.0;0.0;0.451;0.0;0.0;0.0;0.0;0.063;4.509;0.741;3.796;2.889;0.924;0.0;0.0;0.0;0.0;0.0;0.052;0.163;3.0;enero
PALETA C.N.ENTR/PI;0.531;0.187;0.0;0.187;0.0;0.0;0.0;0.0;0.187;0.0;0.0;0.0;0.0;0.0;0.296;0.056;0.242;0.197;0.046;0.0;0.0;0.0;0.0;0.0;0.0;0.061;4.0;enero
PALETA C.N.LONCHA;4.556;0.36;0.034;0.327;0.0;0.0;0.0;0.0;0.264;0.0;0.0;0.0;0.0;0.063;4.211;0.646;3.594;2.722;0.886;0.0;0.0;0.0;0.0;0.0;0.052;0.102;4.0;enero
PALETA IBERICA;3.66;0.159;0.0;0.159;0.0;0.0;0.0;0.0;0.147;0.0;0.0;0.0;0.0;0.013;3.339;1.032;2.366;1.889;0.506;0.0;0.008;0.0;0.0;0.0;0.098;0.1;3.0;enero
PALETA IB.ENTER/PI;0.307;0.061;0.0;0.061;0.0;0.0;0.0;0.0;0.061;0.0;0.0;0.0;0.0;0.0;0.248;0.05;0.196;0.196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
PALETA IBE.LONCHA;3.41;0.101;0.0;0.101;0.0;0.0;0.0;0.0;0.089;0.0;0.0;0.0;0.0;0.013;3.136;0.986;2.209;1.731;0.506;0.0;0.008;0.0;0.0;0.0;0.098;0.1;4.0;enero
HUESOS JAMON CURADO;3.359;1.003;0.039;0.961;0.0;0.0;0.011;0.0;0.799;0.097;0.0;0.0;0.0;0.037;2.312;0.08;2.233;2.203;0.03;0.0;0.0;0.0;0.012;0.0;0.0;0.039;3.0;enero
LOMO EMBUCHADO N+IB;14.149;1.402;0.12;1.282;0.0;0.0;0.0;0.018;1.156;0.165;0.0;0.0;0.0;0.0;12.312;1.658;10.909;9.509;1.663;0.018;0.064;0.049;0.0;0.098;0.104;0.64;3.0;enero
LOMO EMB.AL CORTE;3.923;1.088;0.006;1.087;0.0;0.0;0.0;0.018;0.983;0.141;0.0;0.0;0.0;0.0;2.615;0.48;2.174;2.166;0.024;0.0;0.064;0.049;0.0;0.0;0.0;0.143;4.0;enero
LOMO EMB.ENVASADO;10.967;0.388;0.111;0.281;0.0;0.0;0.0;0.0;0.188;0.092;0.0;0.0;0.0;0.0;10.118;1.228;9.052;7.665;1.622;0.018;0.0;0.0;0.0;0.098;0.104;0.491;4.0;enero
LOMO EMB.NORMAL;12.204;1.073;0.12;0.957;0.0;0.0;0.0;0.018;0.831;0.108;0.0;0.0;0.0;0.0;10.97;1.407;9.809;8.488;1.546;0.018;0.064;0.049;0.0;0.03;0.089;0.426;4.0;enero
LOMO E.N.AL CORTE;2.966;0.781;0.006;0.78;0.0;0.0;0.0;0.018;0.728;0.033;0.0;0.0;0.0;0.0;2.074;0.43;1.685;1.674;0.024;0.0;0.064;0.049;0.0;0.0;0.0;0.061;5.0;enero
