Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;2279955.0557;225504.395318;12739.881718;212764.507616;7559.067092;4413.571738;839.084614;281.473239;23847.029131;29972.167828;459.973849;28083.875944;3621.7998420000004;113686.45972900001;1819608.3439800001;288512.741895;1531095.60879;1211634.59653;319461.068517;8696.889699;30360.633795;7967.999052;72698.24193199999;10530.522245999999;42343.577144;62244.543305;0.0;enero
T.HUEVOS KGS;32508.81148;1960.2784920000001;220.215369;1740.0632520000001;3.052011;9.953875;32.50256;0.0;511.715392;447.586708;162.494336;67.56096000000001;9.289011;495.90822399999996;26158.557989999998;3775.144515;22383.41347;17991.753370000002;4391.658825;131.366144;247.91763200000003;100.744192;2136.885733;777.472;392.248095;603.342991;1.0;enero
T.HUEVOS UNDS.;514513.228;31015.9992;3552.2841000000003;27463.7172;47.68767;155.52929999999998;507.8525;0.0;7995.553;7268.7712;2538.974;1055.64;145.14079999999998;7748.566;414544.719;59753.0715;354791.647;286158.517;68633.1105;2052.596;3873.713;1574.128;33686.1613;12148.0;6142.006490000001;9475.93272;1.0;enero
TOTAL HUEVOS GALLINA;506734.8;30557.75;3420.232;27137.52;47.68767;155.52929999999998;507.8525;0.0;7995.553;6942.574;2538.974;1055.64;145.14079999999998;7748.566;407650.2;58844.7;348805.5;280188.3;68617.18;2052.596;3873.713;1574.128;33333.78;12148.0;6126.445;9418.216;2.0;enero
OTRAS AVES;7778.428;458.24920000000003;132.0521;326.1972;0.0;0.0;0.0;0.0;0.0;326.1972;0.0;0.0;0.0;0.0;6894.519;908.3715;5986.147;5970.217;15.9305;0.0;0.0;0.0;352.3813;0.0;15.56149;57.71672;2.0;enero
MIEL;927.935;146.059;21.86553;124.1934;0.0;0.0;21.3947;0.0;0.0;68.66148;0.0;1.9572470000000002;0.0;32.179990000000004;605.6761;82.29733;523.3787;456.5775;66.80117;8.372868;48.33312;6.006932;0.0;4.059572999999999;4.675504;104.752;1.0;enero
GRANEL;297.23;128.8265;20.29364;108.53280000000001;0.0;0.0;18.38739;0.0;0.0;59.49944;0.0;0.0;0.0;30.646;0.0;0.0;0.0;0.0;0.0;8.372868;48.33312;6.006932;0.0;4.059572999999999;1.346162;100.2848;2.0;enero
ENVASADA;630.705;17.232470000000003;1.571887;15.660590000000001;0.0;0.0;3.007307;0.0;0.0;9.162042999999999;0.0;1.9572470000000002;0.0;1.53399;605.6761;82.29733;523.3787;456.5775;66.80117;0.0;0.0;0.0;0.0;0.0;3.3293429999999997;4.467173;2.0;enero
TOTAL CARNE;138661.4;24614.53;755.5326;23858.99;4.476146;535.5498;15.73079;0.0;20922.85;2162.984;4.9835590000000005;72.13018;37.75844;102.5252;107543.3;14522.82;93020.45;75076.85;17943.6;368.64840000000004;194.731;128.3338;1136.403;610.3915;1653.646;2411.494;1.0;enero
CARNE CERTIFICADA;19385.75;5959.418;75.78136;5883.636;0.0;35.50486;0.0;0.0;5329.202;502.6735;3.067986;0.0;0.0;13.187719999999999;12600.05;2037.921;10562.13;8774.993;1787.138;57.02986;12.56368;13.64359;0.0;206.108;104.1509;432.78909999999996;2.0;enero
