Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6730545.455;886285.3932200001;27179.826894;859105.69175;100352.343803;36658.820207000004;5747.456477;4046.298625;248993.044427;131931.456023;1367.62609;93817.06674699999;8954.3244;227237.193204;5214013.2885;835984.4903200001;4378028.6882;3528779.8526999997;849248.997741;20155.831172;58605.832101;33976.211453;164780.93848100002;24614.060081;152085.16758;176029.025368;0.0;enero
T.HUEVOS KGS;109822.927;9364.86196;411.5389;8953.322960000001;21.77416;5.777242;91.63311;0.0;1785.302;3135.76539;445.4893;797.9449000000001;143.2279;2526.40957;84815.6505;10860.47732;73955.1732;58861.2605;15093.912691;416.5433;839.7297;403.7131;7718.3448;2229.581;1843.30017;2191.2466;1.0;enero
T.HUEVOS UNDS.;109822.927;9364.86196;411.5389;8953.322960000001;21.77416;5.777242;91.63311;0.0;1785.302;3135.76539;445.4893;797.9449000000001;143.2279;2526.40957;84815.6505;10860.47732;73955.1732;58861.2605;15093.912691;416.5433;839.7297;403.7131;7718.3448;2229.581;1843.30017;2191.2466;1.0;enero
TOTAL HUEVOS GALLINA;108920.4;9323.094;411.5389;8911.555;21.77416;5.777242;91.63311;0.0;1785.302;3104.613;445.4893;797.9449000000001;143.2279;2515.794;84205.42;10806.31;73399.11;58307.0;15092.11;416.5433;839.7297;403.7131;7501.536;2229.581;1813.951;2186.876;2.0;enero
OTRAS AVES;902.527;41.76796;0.0;41.76796;0.0;0.0;0.0;0.0;0.0;31.15239;0.0;0.0;0.0;10.61557;610.2305;54.16732;556.0631999999999;554.2605;1.802691;0.0;0.0;0.0;216.8088;0.0;29.349169999999997;4.3706000000000005;2.0;enero
MIEL;6808.876;997.2873000000001;388.4067;608.8806;0.0;0.0;23.02961;0.0;14.60498;130.5856;0.0;24.85116;0.0;415.80920000000003;4173.405;943.5463000000001;3229.859;2424.182;805.6769;0.0;250.33429999999998;205.228;29.23784;427.68859999999995;459.3198;266.3749;1.0;enero
GRANEL;1853.591;706.4129;388.4067;318.00620000000004;0.0;0.0;0.0;0.0;0.0;103.0442;0.0;24.85116;0.0;190.11079999999998;49.09789;0.0;49.09789;49.09789;0.0;0.0;223.6815;205.228;29.23784;427.68859999999995;139.18189999999998;73.06195;2.0;enero
ENVASADA;4955.285;290.8743;0.0;290.8743;0.0;0.0;23.02961;0.0;14.60498;27.54136;0.0;0.0;0.0;225.6984;4124.307;943.5463000000001;3180.761;2375.084;805.6769;0.0;26.65286;0.0;0.0;0.0;320.1379;193.313;2.0;enero
TOTAL CARNE;1324381.0;269911.7;6907.57;263004.2;454.7648;2803.964;313.43309999999997;118.19539999999999;227692.4;29562.18;11.4052;563.5304;264.65;1219.695;995656.8;132645.0;863011.8;706851.8;156160.0;1759.98;2299.733;1226.211;5529.342;5474.625;22359.26;20163.65;1.0;enero
CARNE CERTIFICADA;200343.3;68130.05;300.2256;67829.82;9.139586;282.813;0.0;0.0;60950.04;5941.62;0.0;59.63141;0.0;586.5722;122143.2;21689.02;100454.1;83955.93;16498.21;301.2457;296.49359999999996;180.2097;1030.437;907.4891;4339.376;3014.879;2.0;enero
