Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;2199951.3732;249936.847352;9433.73515;240503.093935;8769.084502;4755.777349;933.993549;414.397583;27455.262855999998;31538.193252999998;889.185998;32420.023118;4278.072158;129049.12695;1760570.06578;295115.20213;1465454.73023;1158870.03987;306584.650106;6816.929596;33570.354727;12621.095173;23280.881602;9038.494557;49186.976476;54929.895907;0.0;enero
T.HUEVOS KGS;36354.0203;2505.6636409999996;179.863087;2325.800426;4.989869;0.609599;46.409242;0.0;510.72162099999997;567.911936;173.195136;208.302613;60.671538999999996;752.9888000000001;28607.314739999998;4067.94051;24539.36975;19694.90014;4844.472169;145.14245000000003;284.935446;96.794624;2541.4860989999997;835.59168;606.961486;730.130821;1.0;enero
T.HUEVOS UNDS.;577281.59;39334.0781;2853.9534900000003;36480.1226;77.96671;9.524987999999999;725.1444;0.0;8080.197099999999;8873.624;2706.174;3294.04746;947.9928000000001;11765.45;454915.374;64500.849;390414.455;314442.394;75972.1009;2297.47404;4613.67;1512.416;40463.1579;13056.12;9662.3092;11427.00006;1.0;enero
TOTAL HUEVOS GALLINA;566318.6;39117.09;2802.288;36314.8;77.96671;9.524987999999999;725.1444;0.0;7961.475;8873.624;2706.174;3247.447;947.9928000000001;11765.45;445521.5;63387.63;382133.8;306490.3;75643.54;2262.365;4422.199;1512.416;39571.38;13056.12;9450.711;11404.83;2.0;enero
OTRAS AVES;10962.99;216.9881;51.66549;165.3226;0.0;0.0;0.0;0.0;118.72210000000001;0.0;0.0;46.60046;0.0;0.0;9393.874;1113.219;8280.655;7952.094;328.5609;35.10904;191.471;0.0;891.7779;0.0;211.59820000000002;22.170060000000003;2.0;enero
MIEL;1736.341;268.8192;84.1152;184.704;12.43087;0.0;47.67789;0.0;36.95281;7.346296000000001;0.0;5.254512;0.0;75.04158;1168.431;209.0769;959.3538000000001;723.5208;235.833;48.41064;81.51138;9.291652000000001;0.0;29.796;39.304300000000005;90.77693;1.0;enero
GRANEL;471.0862;232.6389;76.21113000000001;156.4278;0.0;0.0;41.22811;0.0;36.95281;3.729156;0.0;2.006945;0.0;72.51072;10.471350000000001;0.0;10.471350000000001;10.471350000000001;0.0;48.41064;77.77709;9.291652000000001;0.0;29.796;1.862125;60.83851;2.0;enero
ENVASADA;1265.255;36.18029;7.904075;28.27621;12.43087;0.0;6.449777;0.0;0.0;3.61714;0.0;3.247567;0.0;2.5308640000000002;1157.959;209.0769;948.8824000000001;713.0494;235.833;0.0;3.734293;0.0;0.0;0.0;37.44218;29.938419999999997;2.0;enero
TOTAL CARNE;165589.8;29060.09;536.8025;28523.28;36.12972;590.131;4.395148;0.363471;23907.71;3727.378;2.639029;17.887240000000002;22.83654;213.81810000000002;127248.5;18031.17;109217.4;87725.1;21492.25;456.62;132.8029;137.2098;2015.016;1224.651;2672.357;2642.558;1.0;enero
CARNE CERTIFICADA;24840.4;7171.509;80.53672999999999;7090.972;3.352007;29.71561;0.0;0.0;6169.773;825.8549;0.0;0.0;8.602611000000001;53.67427;15453.27;2623.517;12829.76;10839.44;1990.316;91.77467;2.136603;25.38851;931.441;271.9058;350.0797;542.8928000000001;2.0;enero
CARNE FRESCA;121242.0;24970.37;281.8304;24688.54;21.831;32.01323;0.0;0.0;21230.7;3228.232;0.0;7.511947;22.45607;145.7928;88686.48;12131.86;76554.62;61640.89;14913.73;372.72459999999995;17.468130000000002;113.60289999999999;1998.835;1173.832;1845.455;2063.254;2.0;enero
SALCHICHAS FRESCAS;1098.866;550.1988;4.3208400000000005;545.878;0.0;0.0;0.0;0.0;488.7912;57.086769999999994;0.0;0.0;0.0;0.0;517.7408;70.19775999999999;447.543;415.5041;32.03894;7.791162999999999;0.0;0.545085;2.328667;0.0;12.42375;7.837394000000001;3.0;enero
CARNE VACUNO;16019.98;5078.024;8.381853999999999;5069.642;18.66928;1.328623;0.0;0.0;4448.597;550.3958;0.0;1.231214;0.0;49.419760000000004;9432.953;1925.116;7507.838;6329.513;1178.324;32.60244;2.136603;5.792390999999999;694.6784;33.73961;289.7168;450.3366;3.0;enero
TERNERA;11788.17;4426.338;8.381853999999999;4417.956;18.66928;1.328623;0.0;0.0;3885.355;461.9524;0.0;1.231214;0.0;49.419760000000004;6151.687;942.1296;5209.557;4321.011;888.5462;32.60244;2.136603;5.564121;689.6399;14.9101;214.5377;250.7521;4.0;enero
