Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6415263.2256000005;996268.7910089999;44715.192016;951553.549523;104969.006178;39983.262549;7505.104187;3891.45583;266676.921962;152170.66177900002;2285.4570329999997;102556.897967;15029.864958;256484.93382;4853872.2019;858182.2829;3995690.0562;3185264.5404000003;810425.45802;24173.420091;56502.101882;48721.662424999995;96869.717324;32983.361592;138661.9942;167209.58102;0.0;enero
T.HUEVOS KGS;98616.3958;9719.5023;980.3283100000001;8739.1733;0.0;117.9339;69.15963;0.0;1927.47223;2156.65505;672.7739;531.7801;58.01685;3205.382;74448.9342;10187.0142;64261.92;51622.5519;12639.3681;450.5154;700.2213;283.2302;6059.41704;2811.33853;1592.369;2550.86875;1.0;enero
T.HUEVOS UNDS.;98616.3958;9719.5023;980.3283100000001;8739.1733;0.0;117.9339;69.15963;0.0;1927.47223;2156.65505;672.7739;531.7801;58.01685;3205.382;74448.9342;10187.0142;64261.92;51622.5519;12639.3681;450.5154;700.2213;283.2302;6059.41704;2811.33853;1592.369;2550.86875;1.0;enero
TOTAL HUEVOS GALLINA;97701.47;9582.563;961.7623000000001;8620.8;0.0;117.9339;69.15963;0.0;1855.207;2110.547;672.7739;531.7801;58.01685;3205.382;73746.52;10023.09;63723.43;51188.09;12535.34;450.5154;700.2213;283.2302;6021.025;2788.802;1592.369;2536.225;2.0;enero
OTRAS AVES;914.9258000000001;136.93929999999997;18.56601;118.3733;0.0;0.0;0.0;0.0;72.26523;46.108050000000006;0.0;0.0;0.0;0.0;702.4141999999999;163.9242;538.49;434.4619;104.02810000000001;0.0;0.0;0.0;38.39204;22.53653;0.0;14.64375;2.0;enero
MIEL;12399.97;1952.704;200.6121;1752.092;0.0;37.136540000000004;386.7092;0.0;54.12743;584.9584;2.8688119999999997;118.34639999999999;0.0;567.9451;4858.077;1161.87;3696.208;3003.08;693.1278000000001;76.21958000000001;175.9435;672.5429;93.09491;2488.035;559.4829;1523.866;1.0;enero
GRANEL;7218.089;1807.479;200.6121;1606.867;0.0;0.0;350.76370000000003;0.0;54.12743;584.9584;0.0;73.19019999999999;0.0;543.827;0.0;0.0;0.0;0.0;0.0;76.21958000000001;175.9435;672.5429;93.09491;2488.035;450.13259999999997;1454.641;2.0;enero
ENVASADA;5181.878;145.2251;0.0;145.2251;0.0;37.136540000000004;35.945519999999995;0.0;0.0;0.0;2.8688119999999997;45.156150000000004;0.0;24.11811;4858.077;1161.87;3696.208;3003.08;693.1278000000001;0.0;0.0;0.0;0.0;0.0;109.3503;69.22489999999999;2.0;enero
TOTAL CARNE;1260723.0;300960.6;8722.982;292237.6;481.28929999999997;2661.927;113.2241;0.0;247099.1;39461.19;37.62965;640.4336;150.31029999999998;1592.474;894761.3;138614.5;756146.8;609737.7;146409.2;2678.48;1675.107;3250.317;5999.237;7347.256;18214.46;25835.82;1.0;enero
CARNE CERTIFICADA;230789.8;90784.09;1156.636;89627.46;256.5787;551.7028;0.0;0.0;75680.36;12847.66;0.0;39.37442;0.0;251.7819;127528.4;21820.91;105707.5;87632.62;18074.88;654.7871;300.7333;304.61420000000004;715.1826;2978.546;2467.817;5055.584;2.0;enero
CARNE FRESCA;789792.5;240496.2;4764.716;235731.5;387.4508;447.6108;14.616620000000001;0.0;203393.5;29988.19;0.0;358.0285;116.932;1025.096;511551.7;72457.95;439093.8;349048.9;90044.93;1744.949;739.5880999999999;1704.948;5891.361;4295.763;9752.956;13615.0;2.0;enero
SALCHICHAS FRESCAS;10032.57;5177.13;25.42152;5151.709;0.0;0.0;0.0;0.0;4520.749;540.9431;0.0;29.114240000000002;0.0;60.9017;4528.521;417.4693;4111.052;3934.195;176.8568;5.543367;26.92188;0.0;0.0;0.0;148.6803;145.7759;3.0;enero
CARNE VACUNO;174575.7;71792.17;755.4842;71036.68;207.0068;55.490809999999996;0.0;0.0;61784.69;8670.995;0.0;0.0;88.28410000000001;230.218;95338.82;18845.0;76493.82;63501.83;12992.0;526.6529;275.11220000000003;289.73720000000003;68.39628;955.0956;2061.613;3268.082;3.0;enero
TERNERA;124283.7;60574.35;702.9946;59871.35;207.0068;0.0;0.0;0.0;52395.66;6950.181;0.0;0.0;88.28410000000001;230.218;58518.99;10584.96;47934.03;39323.63;8610.402;277.62890000000004;228.968;81.25527000000001;68.39628;789.2758;1555.575;2189.292;4.0;enero
AÑOJO;39708.85;7976.318;52.48959;7923.828;0.0;55.490809999999996;0.0;0.0;6318.478;1549.859;0.0;0.0;0.0;0.0;30132.6;6605.384;23527.22;19859.71;3667.514;244.1432;46.144169999999995;208.482;0.0;165.8198;369.26079999999996;566.0776;4.0;enero
MAYOR;10583.1;3241.503;0.0;3241.503;0.0;0.0;0.0;0.0;3070.548;170.95510000000002;0.0;0.0;0.0;0.0;6687.23;1654.656;5032.574;4318.491;714.0826999999999;4.8808739999999995;0.0;0.0;0.0;0.0;136.7776;512.7116;4.0;enero
CARNE POLLO;226616.0;51281.52;1545.08;49736.44;47.39511;161.6368;14.616620000000001;0.0;43904.16;5098.942;0.0;181.14939999999999;0.0;328.5378;164549.4;19897.74;144651.7;110134.3;34517.35;440.6777;98.85925;605.8414;2973.278;387.75140000000005;3596.685;2681.973;3.0;enero
POLLO ENTERO;38065.19;9927.91;745.8794;9182.031;36.841699999999996;0.0;0.0;0.0;8121.891;858.2801;0.0;165.0178;0.0;0.0;23388.54;2950.204;20438.34;16699.86;3738.477;161.0515;0.0;0.0;2973.278;263.568;788.7917;562.0505;4.0;enero
POLLO FILETES;42618.73;9184.522;89.60817;9094.914;0.0;6.315291;0.0;0.0;8461.247;627.3521;0.0;0.0;0.0;0.0;32742.28;3231.246;29511.03;22411.28;7099.75;71.4805;0.0;0.0;0.0;0.0;265.35679999999996;355.09540000000004;4.0;enero
POLLO POR PIEZAS;145932.1;32169.09;709.5928;31459.49;10.5534;155.3215;14.616620000000001;0.0;27321.02;3613.309;0.0;16.13151;0.0;328.5378;108418.6;13716.29;94702.33;71023.21;23679.12;208.14579999999998;98.85925;605.8414;0.0;124.18339999999999;2542.537;1764.827;4.0;enero
CARNE CONEJO;17832.67;4451.74;150.7668;4300.973;0.0;0.0;0.0;0.0;3102.58;1081.183;0.0;70.72336;0.0;46.48689;11546.58;2087.668;9458.908;7771.286;1687.622;70.34816000000001;55.10186;140.27339999999998;1258.283;0.0;180.7559;129.595;3.0;enero
CARNE OVINO/CAPRINO;47258.66;20622.31;870.2636;19752.04;76.63658;0.0;0.0;0.0;16879.27;2776.865;0.0;0.0;0.0;19.27597;21115.04;3813.557;17301.48;16566.27;735.21;54.435410000000005;0.0;0.0;610.6383000000001;2689.774;217.8759;1948.583;3.0;enero
