Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
O.SALAZONES AL COR;4.508;2.501;0.18;2.32;0.0;0.0;0.0;0.0;2.073;0.205;0.0;0.0;0.0;0.042;1.769;0.233;1.524;1.455;0.08;0.004;0.0;0.01;0.0;0.026;0.025;0.192;4.0;enero
O.SALAZONES ENVASA;4.962;0.181;0.0;0.181;0.0;0.0;0.0;0.0;0.173;0.0;0.0;0.0;0.0;0.008;4.742;0.545;4.242;3.631;0.68;0.0;0.028;0.008;0.0;0.0;0.039;0.024;4.0;enero
TOCINO Y MANTECA;18.211;1.193;0.053;1.139;0.0;0.0;0.065;0.0;0.553;0.317;0.0;0.056;0.027;0.108;16.677;2.596;14.601;12.105;3.272;0.04;0.138;0.027;0.0;0.0;0.434;0.412;3.0;enero
TOCINO;1.113;0.341;0.0;0.341;0.0;0.0;0.0;0.0;0.244;0.068;0.0;0.0;0.0;0.023;0.832;0.072;0.754;0.687;0.063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
CHORIZOS;34.603;4.667;0.301;4.403;0.0;0.03;0.0;0.0;3.649;0.564;0.0;0.047;0.0;0.241;30.574;5.238;26.844;21.632;6.758;0.076;0.189;0.058;0.015;0.261;0.711;0.532;3.0;enero
CHOR.IBERICO;5.83;1.327;0.046;1.284;0.0;0.0;0.0;0.0;1.124;0.161;0.0;0.0;0.0;0.0;4.461;0.864;3.632;3.154;0.523;0.005;0.076;0.013;0.015;0.077;0.083;0.105;4.0;enero
CHOR.NORMAL;31.594;3.666;0.256;3.433;0.0;0.03;0.0;0.0;2.797;0.456;0.0;0.047;0.0;0.241;28.181;4.621;24.918;19.862;6.449;0.077;0.11;0.057;0.0;0.186;0.644;0.477;4.0;enero
CHORIZO DE PAVO;1.821;0.121;0.0;0.121;0.0;0.0;0.0;0.0;0.121;0.0;0.0;0.0;0.0;0.0;1.66;0.323;1.414;1.36;0.052;0.0;0.0;0.0;0.0;0.0;0.068;0.0;4.0;enero
CHORIZO DE CERDO;33.586;4.517;0.301;4.254;0.0;0.03;0.0;0.0;3.554;0.542;0.0;0.027;0.0;0.241;29.637;4.941;26.051;20.842;6.708;0.076;0.189;0.058;0.015;0.261;0.687;0.47;4.0;enero
SALCHICHON/SALAMI;22.012;2.16;0.239;2.061;0.0;0.007;0.0;0.0;1.629;0.307;0.0;0.054;0.039;0.025;19.691;2.944;17.407;13.562;4.548;0.035;0.142;0.0;0.0;0.035;0.426;0.533;3.0;enero
SALCHICHON DE PAVO;2.201;0.131;0.006;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;2.0;0.326;1.705;1.451;0.267;0.0;0.0;0.0;0.0;0.0;0.118;0.008;4.0;enero
