Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;2202663.79817;247046.57317;9854.012177999999;237192.571055;9230.975069;3211.38085;1237.7237320000002;101.859092;24709.573078;31665.032912;546.414678;32009.287780000002;3426.0640350000003;131054.271335;1756052.3006600002;288863.31342;1467188.8355999999;1136742.46066;330446.492601;8423.513465;33990.047689000006;12100.466596999999;33123.755509;8100.2039780000005;48802.270786;55024.663629;0.0;enero
T.HUEVOS KGS;34333.9812;2286.9250899999997;164.072128;2122.85277;0.0;5.215187;33.189023999999996;0.0;498.08032000000003;495.095616;227.67216200000001;124.86944;55.107603000000005;683.62368;26119.76254;3523.0717999999997;22596.69202;17478.39215;5118.3011480000005;120.739072;349.569472;163.884992;2781.891585;1006.37312;469.50451;1035.330545;1.0;enero
T.HUEVOS UNDS.;545624.46;35754.451;2563.627;33190.821;0.0;81.48728999999999;518.5785;0.0;7782.505;7735.869;3578.624;1951.085;861.0563000000001;10681.62;416091.634;56537.732;359553.922;279428.555;80125.3868;1886.548;5462.023;2560.703;43918.0965;15724.58;7572.1282;16654.2905;1.0;enero
TOTAL HUEVOS GALLINA;534772.9;35729.27;2563.627;33165.64;0.0;81.48728999999999;518.5785;0.0;7782.505;7735.869;3553.443;1951.085;861.0563000000001;10681.62;406645.3;54772.12;351873.2;271927.9;79945.32;1886.548;5462.023;2560.703;43383.53;15724.58;7292.282;16088.66;2.0;enero
OTRAS AVES;10851.56;25.181;0.0;25.181;0.0;0.0;0.0;0.0;0.0;0.0;25.181;0.0;0.0;0.0;9446.334;1765.612;7680.722;7500.655;180.0668;0.0;0.0;0.0;534.5665;0.0;279.8462;565.6305;2.0;enero
MIEL;1004.474;74.41077;0.0;74.41077;0.0;0.0;8.066431999999999;0.0;10.11435;20.62546;0.0;6.370760000000001;0.0;29.233759999999997;648.8684000000001;145.8761;502.9923;392.928;110.0643;30.18191;34.71029;3.316343;36.1827;71.74395;53.30786;51.75208;1.0;enero
GRANEL;283.6347;65.86880000000001;0.0;65.86880000000001;0.0;0.0;8.066431999999999;0.0;10.11435;20.62546;0.0;6.370760000000001;0.0;20.6918;0.0;0.0;0.0;0.0;0.0;27.81316;32.42473;3.316343;36.1827;71.74395;5.511299;40.773669999999996;2.0;enero
ENVASADA;720.8396;8.541964;0.0;8.541964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.541964;648.8684000000001;145.8761;502.9923;392.928;110.0643;2.368748;2.285552;0.0;0.0;0.0;47.79657;10.97841;2.0;enero
TOTAL CARNE;146369.1;24916.52;582.6779;24333.84;15.527040000000001;402.6542;65.57184;0.0;21332.05;2323.41;10.74079;43.85282;3.3165940000000003;136.72220000000002;114757.2;15740.14;99017.06;79150.13;19866.93;588.1583;179.2663;92.9993;1210.157;461.8109;2278.576;1884.409;1.0;enero
CARNE CERTIFICADA;20085.82;6000.134;92.22182000000001;5907.912;3.459627;32.38873;10.430040000000002;0.0;5132.486;708.7565999999999;0.0;1.840425;0.0;18.55004;12928.11;2039.354;10888.76;9019.466;1869.293;231.379;11.13847;2.13963;153.7184;216.8063;220.35739999999998;322.0388;2.0;enero
CARNE FRESCA;105717.5;21399.31;314.8469;21084.47;7.275563;49.69122;54.24471;0.0;18863.18;2016.338;9.439248;23.85625;1.912265;58.530269999999994;79498.89;10765.08;68733.81;54934.68;13799.12;352.8142;44.32312;47.388419999999996;1167.049;372.1271;1531.619;1304.016;2.0;enero
SALCHICHAS FRESCAS;1024.197;463.7616;0.0;463.7616;0.0;0.0;3.895893;0.0;419.5504;40.31533;0.0;0.0;0.0;0.0;516.9218;102.4759;414.446;393.0745;21.37145;3.293972;0.345353;0.0;0.0;4.394261;14.43376;21.04601;3.0;enero
CARNE VACUNO;13458.44;4860.511;66.34747999999999;4794.163;3.459627;2.847174;35.69144;0.0;4327.017;417.1543;0.0;0.966606;0.0;7.027594;7997.878;1468.602;6529.276;5372.828;1156.449;34.537769999999995;10.03856;16.19443;52.884730000000005;32.40931;160.4561;293.52540000000005;3.0;enero
TERNERA;10004.66;4144.375;61.51778;4082.857;3.459627;2.847174;35.055730000000004;0.0;3685.885;347.6156;0.0;0.966606;0.0;7.027594;5403.738;820.4046;4583.333;3770.765;812.5679;21.158;10.03856;8.29527;52.884730000000005;32.40931;139.0235;192.7424;4.0;enero
AÑOJO;2741.234;580.1068;4.829709;575.2771;0.0;0.0;0.635703;0.0;508.00579999999997;66.63565;0.0;0.0;0.0;0.0;2060.919;518.1473;1542.772;1275.569;267.2022;13.37977;0.0;5.073118999999999;0.0;0.0;18.52294;63.23266;4.0;enero
MAYOR;712.5365;136.029;0.0;136.029;0.0;0.0;0.0;0.0;133.1259;2.903063;0.0;0.0;0.0;0.0;533.2214;130.0496;403.17179999999996;326.49309999999997;76.67871000000001;0.0;0.0;2.8260430000000003;0.0;0.0;2.9096979999999997;37.55038;4.0;enero
CARNE POLLO;44693.75;7254.443;116.7067;7137.736;3.4158429999999997;40.295230000000004;9.412718;0.0;6440.192;629.3352;0.0;0.0;0.0;15.08497;35929.24;4682.275;31246.97;24597.47;6649.495;83.05223;17.3307;20.0288;261.6433;59.39703;660.9295;407.6854;3.0;enero
POLLO ENTERO;9410.05;1919.264;11.90434;1907.359;0.0;0.0;0.0;0.0;1748.841;158.5186;0.0;0.0;0.0;0.0;7031.646;944.5309;6087.115;5011.001;1076.114;47.09551999999999;0.0;0.0;261.6433;0.0;90.06722;60.33532;4.0;enero
POLLO FILETES;6492.509;1157.359;28.19923;1129.16;0.0;1.7323689999999998;5.377933;0.0;1033.551;87.5334;0.0;0.0;0.0;0.965369;5100.295;392.0117;4708.283;3778.946;929.3371;2.0345050000000002;10.99889;13.25435;0.0;0.0;132.8491;75.71776;4.0;enero
POLLO POR PIEZAS;28791.19;4177.82;76.60314;4101.217;3.4158429999999997;38.56286;4.034785;0.0;3657.801;383.2832;0.0;0.0;0.0;14.1196;23797.3;3345.732;20451.57;15807.52;4644.045;33.92221;6.3318010000000005;6.774456;0.0;59.39703;438.01309999999995;271.6324;4.0;enero
CARNE CONEJO;2003.927;365.9353;5.5319139999999996;360.40340000000003;0.0;0.0;1.111886;0.0;267.9011;59.93534;9.439248;22.01583;0.0;0.0;1534.213;244.35060000000001;1289.863;1154.142;135.7212;3.423257;0.0;0.0;44.696839999999995;4.653113;26.74966;24.255200000000002;3.0;enero
CARNE OVINO/CAPRINO;2394.931;886.5638;0.0;886.5638;0.0;0.0;3.412406;0.0;750.5458000000001;132.6056;0.0;0.0;0.0;0.0;1044.034;192.4281;851.6056;821.4594000000001;30.146150000000002;5.787335;0.0;1.3902780000000001;214.97320000000002;165.1534;18.351950000000002;58.67702;3.0;enero
CORDERO;2170.561;787.4604;0.0;787.4604;0.0;0.0;3.412406;0.0;678.9905;105.0574;0.0;0.0;0.0;0.0;927.3956999999999;170.66979999999998;756.7259;731.0726999999999;25.65319;5.787335;0.0;1.3902780000000001;206.3446;165.1534;18.351950000000002;58.67702;4.0;enero
CABRITO;124.83;43.93385;0.0;43.93385;0.0;0.0;0.0;0.0;43.93385;0.0;0.0;0.0;0.0;0.0;72.26757;14.68441;57.58316000000001;55.79422;1.788948;0.0;0.0;0.0;8.628620999999999;0.0;0.0;0.0;4.0;enero
OTRO OVINO/CAPRINO;99.53993;55.16953;0.0;55.16953;0.0;0.0;0.0;0.0;27.621380000000002;27.54815;0.0;0.0;0.0;0.0;44.37041000000001;7.073840000000001;37.29657;34.59255;2.7040129999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
OVINO/CAPRINO ENTE;597.6213;74.16109;0.0;74.16109;0.0;0.0;3.412406;0.0;40.95738;29.79129;0.0;0.0;0.0;0.0;116.55;12.06691;104.48310000000001;102.6941;1.788948;0.0;0.0;0.0;214.97320000000002;165.1534;0.0;26.78364;4.0;enero
OVINO/CAPRINO PIEZ;1797.309;812.4027;0.0;812.4027;0.0;0.0;0.0;0.0;709.5884;102.8143;0.0;0.0;0.0;0.0;927.4837;180.36120000000003;747.1225;718.7653;28.35721;5.787335;0.0;1.3902780000000001;0.0;0.0;18.351950000000002;31.89338;4.0;enero
CARNE CERDO;32720.84;6453.9;111.9221;6341.978;0.40009300000000003;1.1847180000000002;2.713387;0.0;5720.44;578.7958000000001;0.0;0.873818;1.912265;35.658300000000004;24473.33;3272.272;21201.06;17008.48;4192.585;225.0557;16.95387;7.815182;546.2878000000001;92.03325;460.4613;444.99920000000003;3.0;enero
CARNE CERDO ADOBAD;3502.006;786.8839;25.79432;761.0896;0.0;0.0;0.0;0.0;740.8651;17.31858;0.0;0.0;0.0;2.9058800000000002;2610.256;299.1825;2311.073;1807.122;503.9507;2.525066;0.0;1.608346;0.0;2.0363979999999997;41.21493;57.48207;4.0;enero
CARN.CERDO IBERICO;882.1651999999999;290.41740000000004;0.0;290.41740000000004;0.0;0.0;0.0;0.0;205.1255;84.41810000000001;0.0;0.873818;0.0;0.0;442.5002;77.70986;364.7903;342.1717;22.61862;6.792152;0.0;2.213895;16.92653;18.10471;5.941954;99.2683;4.0;enero
CARNE DESPOJOS;1493.524;565.5569;7.158931;558.398;0.0;0.0;0.538763;0.0;503.97990000000004;53.87929;0.0;0.0;0.0;0.0;878.519;163.77689999999998;714.7420999999999;681.5398;33.20232;0.0;0.0;0.0;0.0;0.523829;33.03362;15.89049;3.0;enero
DESPOJOS CERDO;627.5138000000001;280.086;6.670305;273.4157;0.0;0.0;0.0;0.0;262.91659999999996;10.499030000000001;0.0;0.0;0.0;0.0;342.03020000000004;74.27441;267.75579999999997;252.0636;15.69224;0.0;0.0;0.0;0.0;0.0;0.0;5.397626;4.0;enero
DESPOJOS CORDERO;73.26372;46.86768;0.0;46.86768;0.0;0.0;0.0;0.0;26.658900000000003;20.208779999999997;0.0;0.0;0.0;0.0;24.12389;1.051088;23.0728;23.0728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.27215;4.0;enero
DESPOJOS POLLO;420.9152;40.90762;0.0;40.90762;0.0;0.0;0.0;0.0;37.851589999999995;3.056027;0.0;0.0;0.0;0.0;350.5955;38.426989999999996;312.1685;297.0845;15.08392;0.0;0.0;0.0;0.0;0.523829;26.61751;2.270757;4.0;enero
DESPOJOS TERNERA;312.2231;174.55270000000002;0.488625;174.0641;0.0;0.0;0.0;0.0;153.9487;20.11544;0.0;0.0;0.0;0.0;125.3043;42.51878;82.78553;82.78553;0.0;0.0;0.0;0.0;0.0;0.0;6.4161090000000005;5.949956;4.0;enero
DESPOJOS OT.PROCED;59.608019999999996;23.1429;0.0;23.1429;0.0;0.0;0.538763;0.0;22.60414;0.0;0.0;0.0;0.0;0.0;36.46511;7.5055950000000005;28.95952;26.533360000000002;2.426159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
OTRAS CARNES FRESCA;8952.132;1012.405;7.179813;1005.225;0.0;5.3641000000000005;1.3641189999999999;0.0;853.1047;144.63279999999997;0.0;0.0;0.0;0.759403;7641.67;741.3756;6900.294;5298.77;1601.524;0.957847;0.0;1.959726;46.563019999999995;17.957150000000002;171.63660000000002;58.983290000000004;3.0;enero
AVESTRUZ;17.513540000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.513540000000003;1.5673350000000001;15.946200000000001;10.1044;5.841805999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
PAVO;4245.929;330.5724;7.179813;323.39259999999996;0.0;0.0;0.32733999999999996;0.0;285.37609999999995;37.6892;0.0;0.0;0.0;0.0;3751.922;387.8752;3364.047;2567.446;796.6015;0.957847;0.0;0.0;37.124849999999995;0.0;109.00089999999999;16.35015;4.0;enero
OTRAS AVES;601.3034;117.43;0.0;117.43;0.0;0.0;1.036778;0.0;84.55695;31.83627;0.0;0.0;0.0;0.0;445.9819;54.53903;391.4428;277.3483;114.0946;0.0;0.0;0.0;9.438165000000001;0.0;16.5025;11.95092;2.0;enero
CARNE CABALLO;109.862;91.02793;0.0;91.02793;0.0;0.0;0.0;0.0;71.13938;19.888540000000003;0.0;0.0;0.0;0.0;10.75929;0.867328;9.891958;3.575936;6.316021;0.0;0.0;0.0;0.0;0.0;0.0;8.074758;4.0;enero
