Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;5922917.6048;804894.31231;41634.16571;763260.172819;90114.391167;30321.009874000003;6094.3650880000005;5157.9758360000005;209759.452698;103112.285468;1262.469278;87478.837427;9856.63992;220102.643715;4558456.8642;769329.3103400001;3789127.6796999997;3040580.0881;748547.54976;17829.476132;51352.52167;46931.919453;146139.70931;25971.808311999997;123128.31848;148212.23928;0.0;enero
T.HUEVOS KGS;94639.5728;7640.35171;1042.6219;6597.72881;22.334049999999998;65.09156;149.51741;0.0;1447.035;1081.064;596.4386;505.2163;127.68910000000001;2603.344098;72565.37479999999;9679.19914;62886.1846;49545.6089;13340.575630000001;387.225;528.2183;569.4079;6938.56061;2955.22059;1534.585;1520.62213;1.0;enero
T.HUEVOS UNDS.;94639.5728;7640.35171;1042.6219;6597.72881;22.334049999999998;65.09156;149.51741;0.0;1447.035;1081.064;596.4386;505.2163;127.68910000000001;2603.344098;72565.37479999999;9679.19914;62886.1846;49545.6089;13340.575630000001;387.225;528.2183;569.4079;6938.56061;2955.22059;1534.585;1520.62213;1.0;enero
TOTAL HUEVOS GALLINA;93828.98;7568.97;1007.005;6561.964;22.334049999999998;65.09156;123.7407;0.0;1447.035;1081.064;596.4386;505.2163;127.68910000000001;2593.356;71915.46;9599.899;62315.57;48989.8;13325.77;387.225;528.2183;569.4079;6893.238;2934.671;1534.585;1497.198;2.0;enero
OTRAS AVES;810.5928;71.38171000000001;35.6169;35.76481;0.0;0.0;25.776709999999998;0.0;0.0;0.0;0.0;0.0;0.0;9.988098;649.9148;79.30014;570.6146;555.8089;14.805629999999999;0.0;0.0;0.0;45.32261;20.54959;0.0;23.42413;2.0;enero
MIEL;8158.489;813.9066;283.4475;530.4592;0.0;0.0;15.348360000000001;49.58278;0.0;105.6713;0.0;120.3489;0.0;239.5079;3602.445;542.1898;3060.256;2418.088;642.1671;31.39791;461.146;0.0;1294.278;1364.19;252.9596;338.1651;1.0;enero
GRANEL;3921.43;571.3299000000001;109.8307;461.4993;0.0;0.0;0.0;49.58278;0.0;90.06062;0.0;120.3489;0.0;201.507;0.0;0.0;0.0;0.0;0.0;0.0;461.146;0.0;1294.278;1364.19;44.80632;185.679;2.0;enero
ENVASADA;4237.059;242.57670000000002;173.61679999999998;68.95994;0.0;0.0;15.348360000000001;0.0;0.0;15.61067;0.0;0.0;0.0;38.000910000000005;3602.445;542.1898;3060.256;2418.088;642.1671;31.39791;0.0;0.0;0.0;0.0;208.1533;152.4861;2.0;enero
TOTAL CARNE;1063194.0;229924.8;6877.623;223047.2;346.2958;2377.182;214.22310000000002;0.0;192903.6;24970.94;15.43266;574.5329;643.9279;1001.064;782351.7;109219.4;673132.2;550058.8;123073.4;2489.76;1577.71;2004.553;6248.375;6528.337;14338.13;17730.39;1.0;enero
CARNE CERTIFICADA;172183.2;65105.09;1186.892;63918.2;37.483410000000006;438.6057;32.1653;0.0;57872.39;5329.86;0.0;41.15777;0.0;166.5315;99208.95;15711.62;83497.34;69747.1;13750.23;557.1716;240.475;438.4045;818.8198000000001;1789.102;1388.499;2636.707;2.0;enero
CARNE FRESCA;664711.5;177153.9;3016.855;174137.1;285.6588;296.87140000000005;69.16871;0.0;155381.0;17178.82;0.0;142.8082;302.71340000000004;480.0345;458406.9;61716.19;396690.8;320474.2;76216.58;1193.14;632.0979;1058.005;6055.187;2840.911;7732.225;9639.073;2.0;enero
SALCHICHAS FRESCAS;8835.595;4824.913;79.45634;4745.457;37.965120000000006;0.0;0.0;0.0;4365.878;341.61409999999995;0.0;0.0;0.0;0.0;3686.535;584.2613;3102.274;2936.445;165.82829999999998;0.0;0.0;5.769903;0.0;0.0;127.2916;191.08589999999998;3.0;enero
CARNE VACUNO;134004.0;49449.55;372.1979;49077.35;13.287790000000001;132.33579999999998;16.3062;0.0;43659.86;4995.04;0.0;28.49559;146.89929999999998;85.13016999999999;80404.5;14858.96;65545.54;55124.64;10420.9;37.72872;132.7131;173.0964;504.09590000000003;547.1691999999999;1118.192;1636.934;3.0;enero
