Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
LECHE PASTERIZADA;4.757;0.121;0.029;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.055;0.034;0.0;0.025;4.273;0.718;3.854;2.912;1.551;0.02;0.127;0.123;0.0;0.0;0.272;0.101;2.0;enero
LECHE ESTERILIZADA;80.13;0.938;0.424;0.531;0.0;0.0;0.014;0.0;0.053;0.052;0.015;0.088;0.105;0.26;77.63;18.198;68.969;59.239;19.038;0.284;0.0;0.061;0.013;0.013;2.868;2.282;2.0;enero
LECHE CRUDA;0.257;0.007;0.0;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.007;0.0;0.0;0.0;0.035;0.0;0.035;0.035;0.0;0.0;0.0;0.0;0.051;0.171;0.0;0.021;2.0;enero
LECHE BOTELLA VIDRIO;0.042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016;0.0;2.0;enero
LECHE BOTELLA PLAST.;13.565;0.195;0.028;0.166;0.0;0.0;0.0;0.0;0.0;0.0;0.034;0.066;0.087;0.011;12.81;2.414;11.118;9.967;2.09;0.033;0.0;0.0;0.0;0.0;0.56;0.346;2.0;enero
LECHE CARTON;76.234;0.832;0.396;0.453;0.0;0.0;0.014;0.0;0.053;0.052;0.038;0.05;0.019;0.267;73.866;16.974;65.555;55.627;18.662;0.282;0.127;0.198;0.013;0.013;2.637;2.027;2.0;enero
LECHE BOLSA;0.069;0.029;0.029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043;0.031;0.021;0.021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;enero
LECHE ENVASADA;81.287;1.046;0.447;0.616;0.0;0.0;0.014;0.0;0.053;0.052;0.067;0.114;0.105;0.275;78.687;18.505;70.167;60.253;19.978;0.299;0.127;0.198;0.013;0.013;3.025;2.345;2.0;enero
LECHE ENTERA;33.548;0.455;0.209;0.251;0.0;0.0;0.0;0.0;0.003;0.029;0.056;0.034;0.107;0.054;31.887;7.712;27.235;23.23;7.016;0.137;0.127;0.124;0.013;0.013;1.073;1.047;3.0;enero
LECHE DESNATADA;26.231;0.185;0.097;0.088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011;0.0;0.079;25.421;5.198;22.163;18.686;5.029;0.107;0.0;0.037;0.0;0.0;1.019;0.464;3.0;enero
LECHE SEMIDESNATAD;47.758;0.551;0.202;0.381;0.0;0.0;0.014;0.0;0.05;0.026;0.04;0.078;0.042;0.188;45.93;9.181;40.779;34.047;11.37;0.107;0.0;0.05;0.0;0.0;1.517;1.214;3.0;enero
LECHE DE CABRA;0.585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.585;0.1;0.557;0.552;0.006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;enero
LECHE SIN LACTOSA;18.8;0.061;0.043;0.017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017;18.298;3.409;16.181;13.422;4.184;0.06;0.0;0.0;0.0;0.0;0.671;0.336;3.0;enero
LECHE ENRIQUECIDA;19.01;0.154;0.082;0.072;0.0;0.0;0.0;0.0;0.0;0.026;0.0;0.0;0.0;0.045;18.315;2.683;16.678;14.352;2.857;0.012;0.0;0.0;0.0;0.0;0.706;0.344;3.0;enero
L.ENRQ.CON CALCIO;8.158;0.026;0.0;0.026;0.0;0.0;0.0;0.0;0.0;0.026;0.0;0.0;0.0;0.0;7.915;0.995;7.292;6.082;1.419;0.012;0.0;0.0;0.0;0.0;0.25;0.111;4.0;enero
L.ENRQ.CON VITAMIN;10.836;0.127;0.082;0.045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;10.39;1.496;9.485;8.177;1.585;0.0;0.0;0.0;0.0;0.0;0.43;0.227;4.0;enero
L.ENRQ.OTROS ADIT.;1.021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.955;0.278;0.693;0.664;0.028;0.0;0.0;0.0;0.0;0.0;0.07;0.007;4.0;enero
BIFIDUS+FIBRA;0.039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033;0.0;0.033;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;5.0;enero
RESTO OTROS ADITI;1.004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.938;0.278;0.677;0.647;0.028;0.0;0.0;0.0;0.0;0.0;0.071;0.007;5.0;enero
TOTAL OTRAS LECHES;9.228;0.308;0.067;0.223;0.0;0.0;0.0;0.196;0.0;0.0;0.0;0.0;0.0;0.02;8.407;1.738;6.894;5.563;1.451;0.024;0.0;0.0;0.0;0.0;0.286;0.244;1.0;enero
LECHE CONDENSADA;5.478;0.067;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.184;0.983;4.318;3.354;0.97;0.024;0.0;0.0;0.0;0.0;0.078;0.143;2.0;enero
LECHE EN POLVO;1.778;0.196;0.0;0.196;0.0;0.0;0.0;0.196;0.0;0.0;0.0;0.0;0.0;0.0;1.337;0.433;0.958;0.881;0.107;0.0;0.0;0.0;0.0;0.0;0.177;0.096;2.0;enero
LECHE EVAPORADA;2.532;0.02;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;2.425;0.377;2.045;1.684;0.414;0.0;0.0;0.0;0.0;0.0;0.032;0.053;2.0;enero
PREPARADOS LACTEOS;4.251;0.013;0.013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.13;0.627;3.706;3.393;0.567;0.0;0.0;0.0;0.0;0.0;0.17;0.065;1.0;enero
DERIVADOS LACTEOS;96.764;8.006;1.43;6.807;0.0;0.76;0.173;0.0;4.193;1.521;0.19;0.133;0.093;0.545;95.805;29.601;92.347;83.698;42.039;0.468;0.611;0.44;0.02;0.405;3.701;4.001;1.0;enero
BATIDOS DE LECHE;13.4;0.149;0.136;0.013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013;0.0;12.786;2.629;10.875;9.359;2.105;0.034;0.0;0.0;0.0;0.0;0.334;0.379;2.0;enero
BATIDOS CON CEREAL;0.035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.035;0.0;0.035;0.035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;enero
BATIDOS DE YOGURT;14.143;0.027;0.019;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.0;0.0;13.769;2.776;11.705;9.45;3.051;0.0;0.0;0.0;0.0;0.0;0.38;0.175;2.0;enero
BATIDO YOG.SIN LACT;1.342;0.01;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.265;0.154;1.125;1.118;0.008;0.0;0.0;0.0;0.0;0.0;0.075;0.0;3.0;enero
LECHES FERMENTADAS;79.229;0.721;0.32;0.399;0.0;0.0;0.099;0.0;0.112;0.034;0.089;0.014;0.0;0.086;78.136;17.192;72.104;60.106;25.266;0.179;0.0;0.057;0.0;0.0;2.299;1.071;2.0;enero
YOGURT;69.403;0.518;0.145;0.372;0.0;0.0;0.094;0.0;0.095;0.034;0.089;0.014;0.0;0.06;68.217;13.026;62.956;51.342;21.537;0.169;0.0;0.057;0.0;0.0;1.817;0.917;3.0;enero
Y.CON ADITIVOS;30.191;0.128;0.006;0.122;0.0;0.0;0.067;0.0;0.032;0.0;0.012;0.0;0.0;0.015;29.673;4.793;26.975;19.341;9.887;0.08;0.0;0.0;0.0;0.0;0.648;0.081;4.0;enero
Y.SIN ADITIVOS;60.051;0.42;0.139;0.281;0.0;0.0;0.05;0.0;0.062;0.034;0.081;0.014;0.0;0.045;58.934;10.715;53.735;43.98;16.42;0.134;0.0;0.057;0.0;0.0;1.457;0.869;4.0;enero
