Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;2246078.2058800003;254792.10244999998;10709.815868000002;244082.283137;9441.943702999999;3815.714808;1329.771751;180.00991699999997;27553.675928;32301.548086;624.843032;29851.998364;3368.957689;135613.812866;1809579.45847;290926.85635;1518652.65918;1187365.10091;331287.468883;7597.136662999999;33350.187602000005;11743.523335000002;20265.060361;8445.253577;49649.967653;50655.50321;0.0;enero
T.HUEVOS KGS;36321.633299999994;2535.127233;187.875584;2347.251393;26.391411;5.186083;24.079546999999998;0.0;494.276224;501.312108;195.24979199999999;133.28576;49.298982;918.17152;28735.270350000003;3860.4816299999998;24874.78745;19709.037800000002;5165.746450000001;80.248557;331.533504;110.165696;2324.895313;783.58848;520.158354;900.649991;1.0;enero
T.HUEVOS UNDS.;576055.47;39864.315299999995;2935.556;36928.7553;412.3658;81.03255;428.23583;0.0;7723.066;8033.961;3050.778;2082.59;770.2966;14346.43;456620.415;61389.471;395230.925;314327.42;80903.455;1282.2968999999998;5180.211;1721.339;36883.2253;12243.57;8170.08178;14090.077130000001;1.0;enero
TOTAL HUEVOS GALLINA;565945.9;39564.52;2935.556;36628.96;412.3658;81.03255;366.6146;0.0;7723.066;7795.787;3050.778;2082.59;770.2966;14346.43;447575.3;60121.98;387453.3;306773.4;80679.85;1248.622;5180.211;1721.339;36223.39;12243.57;8119.584;14069.43;2.0;enero
OTRAS AVES;10109.57;299.7953;0.0;299.7953;0.0;0.0;61.621230000000004;0.0;0.0;238.174;0.0;0.0;0.0;0.0;9045.115;1267.491;7777.625;7554.02;223.605;33.6749;0.0;0.0;659.8353000000001;0.0;50.49778;20.64713;2.0;enero
MIEL;1278.886;188.64620000000002;8.106486;180.5397;0.0;0.0;20.790650000000003;0.0;51.781279999999995;50.10082;0.0;0.0;0.0;57.86694;844.9490999999999;158.2935;686.6555999999999;494.46320000000003;192.1925;0.0;78.00468;22.375970000000002;4.45976;86.12975;21.385990000000003;32.93444;1.0;enero
GRANEL;380.9448;165.3022;5.734743000000001;159.5675;0.0;0.0;17.68122;0.0;49.89898;45.19925;0.0;0.0;0.0;46.78799;0.0;0.0;0.0;0.0;0.0;0.0;78.00468;22.375970000000002;4.45976;86.12975;0.0;24.67239;2.0;enero
ENVASADA;897.9411;23.34398;2.371743;20.972240000000003;0.0;0.0;3.109424;0.0;1.882301;4.901569;0.0;0.0;0.0;11.078940000000001;844.9490999999999;158.2935;686.6555999999999;494.46320000000003;192.1925;0.0;0.0;0.0;0.0;0.0;21.385990000000003;8.262053;2.0;enero
TOTAL CARNE;164273.2;28785.54;800.676;27984.87;13.28823;498.4492;23.10246;0.0;24370.21;2918.492;1.581104;18.82355;41.152800000000006;99.76527;128376.5;17409.59;110967.0;88716.95;22250.0;352.6818;155.3587;61.79288;1050.308;444.69079999999997;2552.48;2493.797;1.0;enero
CARNE CERTIFICADA;22934.58;7201.655;69.17739;7132.478;0.0;29.05925;11.49976;0.0;6394.875;693.5738;0.0;0.0;0.0;3.469442;14697.78;2072.352;12625.43;10623.95;2001.474;35.268800000000006;46.38142;1.700201;28.90332;250.6027;266.016;406.2715;2.0;enero
