Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;2193688.8824899998;245945.850768;9792.002395;236153.856237;10483.750478;4452.022696000001;776.4984810000001;210.132159;29149.56066;32507.194888;518.123446;33927.987038;4857.419796;119271.16600900001;1754384.76293;271184.36764300003;1483200.41851;1153499.95602;329700.485881;7284.159653;29774.499181000003;9294.182006;34662.437756;9033.897648;48907.680185000005;54401.396542;0.0;enero
T.HUEVOS KGS;34866.440299999995;2361.851679;194.83884799999998;2167.0132790000002;14.637331;26.509805;26.429766;0.0;439.841001;591.355189;194.736384;243.19776000000002;14.111539;616.194368;28074.59111;3360.563443;24714.02703;19505.5478;5208.4818;176.138432;355.56467200000003;140.034688;1989.152581;635.8762240000001;416.325648;716.90752;1.0;enero
T.HUEVOS UNDS.;553664.27;37170.6519;3044.357;34126.3019;228.70829999999998;414.2157;412.96509999999995;0.0;7052.420099999999;9326.7397;3042.756;3799.965;220.4928;9628.037;446775.131;53207.6383;393567.483;310794.02;82773.504;2752.163;5555.698;2188.042;31481.9941;9935.566;6603.375;11201.68;1.0;enero
TOTAL HUEVOS GALLINA;543144.4;36854.54;3044.357;33810.19;228.70829999999998;414.2157;412.96509999999995;0.0;6839.2;9223.848;3042.756;3799.965;220.4928;9628.037;437163.7;52379.39;384784.3;303659.4;81124.94;2752.163;5555.698;2188.042;31006.16;9935.566;6486.887;11201.68;2.0;enero
OTRAS AVES;10519.87;316.11190000000005;0.0;316.11190000000005;0.0;0.0;0.0;0.0;213.2201;102.8917;0.0;0.0;0.0;0.0;9611.431;828.2483000000001;8783.183;7134.62;1648.564;0.0;0.0;0.0;475.8341;0.0;116.488;0.0;2.0;enero
MIEL;1453.757;199.02360000000002;7.0198149999999995;192.00379999999998;0.0;0.0;19.413970000000003;0.0;62.259449999999994;58.008300000000006;13.17033;8.482234;3.974164;26.695349999999998;751.0591;122.4081;628.6509;424.3573;204.2936;25.5918;49.65425;35.56868;0.0;268.68309999999997;7.949799;116.22619999999999;1.0;enero
GRANEL;634.8044;176.884;4.630618;172.2534;0.0;0.0;12.21917;0.0;62.259449999999994;54.071529999999996;5.311373;8.482234;3.974164;25.93543;0.0;0.0;0.0;0.0;0.0;25.5918;22.033990000000003;35.56868;0.0;268.68309999999997;0.0;106.04289999999999;2.0;enero
ENVASADA;818.9521;22.13964;2.389198;19.75045;0.0;0.0;7.1948;0.0;0.0;3.9367739999999998;7.858959;0.0;0.0;0.7599130000000001;751.0591;122.4081;628.6509;424.3573;204.2936;0.0;27.62026;0.0;0.0;0.0;7.949799;10.18328;2.0;enero
TOTAL CARNE;171523.6;30376.75;651.5921;29725.16;40.1626;414.61159999999995;13.77116;0.965736;26031.5;2970.369;0.0;42.290519999999994;15.17618;196.30829999999997;133557.5;17193.22;116364.2;93532.7;22831.55;285.9914;162.5284;342.8031;745.0838;396.6608;2432.948;3223.347;1.0;enero
CARNE CERTIFICADA;23835.64;7035.075;121.0836;6913.992;0.0;79.23986000000001;4.530163;0.0;6160.344;658.8576999999999;0.0;2.408668;2.10593;6.505791;15340.98;2523.72;12817.26;10716.62;2100.639;49.495940000000004;22.149459999999998;76.35610000000001;361.2454;124.95689999999999;213.0076;612.3675999999999;2.0;enero
CARNE FRESCA;123848.1;25827.72;338.1597;25489.56;34.51285;43.00323;8.867094999999999;0.0;22662.42;2580.311;0.0;20.67504;13.64383;126.128;92448.87;11204.88;81244.0;65388.28;15855.72;185.8795;67.47572;194.067;693.7219;294.41540000000003;1603.377;2532.553;2.0;enero
SALCHICHAS FRESCAS;1005.924;460.8938;4.350459;456.5433;0.0;0.0;0.0;0.0;404.0457;52.49764;0.0;0.0;0.0;0.0;494.58070000000004;73.61257;420.9682;410.7049;10.26326;0.0;4.430385;0.0;0.0;0.0;12.174059999999999;33.845459999999996;3.0;enero
CARNE VACUNO;15509.63;5334.29;87.37488;5246.915;0.0;4.46571;4.558229;0.0;4763.826;455.41409999999996;0.0;3.2060779999999998;0.0;15.44486;9581.382;1859.831;7721.551;6504.339;1217.212;31.3459;49.61068;4.849588;32.56017;42.98522;118.14389999999999;314.4611;3.0;enero
TERNERA;11427.66;4492.277;87.37488;4404.903;0.0;4.46571;4.558229;0.0;4056.836;320.3915;0.0;3.2060779999999998;0.0;15.44486;6444.426;961.93;5482.496;4559.113;923.3831;31.3459;49.61068;1.00377;18.368380000000002;42.98522;104.4623;243.1806;4.0;enero
AÑOJO;3298.963;694.1303;0.0;694.1303;0.0;0.0;0.0;0.0;607.2774000000001;86.85288;0.0;0.0;0.0;0.0;2516.024;763.6941999999999;1752.33;1543.319;209.0109;0.0;0.0;3.8458180000000004;0.0;0.0;13.6816;71.28052000000001;4.0;enero
MAYOR;783.0063;147.882;0.0;147.882;0.0;0.0;0.0;0.0;99.71233000000001;48.16972;0.0;0.0;0.0;0.0;620.9324;134.207;486.72540000000004;401.9074;84.81803;0.0;0.0;0.0;14.191790000000001;0.0;0.0;0.0;4.0;enero
CARNE POLLO;51408.44;8415.399;114.6306;8300.769;7.521592;9.086758;1.5078420000000001;0.0;7339.199;861.5026;0.0;3.811219;5.508212;72.63124;40958.37;4506.07;36452.3;28245.54;8206.757;79.26043;0.0;72.38875;146.2608;57.6298;777.373;901.7534;3.0;enero
POLLO ENTERO;10355.86;2334.081;40.23364;2293.847;0.0;9.086758;0.0;0.0;1937.192;279.82890000000003;0.0;0.0;5.508212;62.2315;7577.867;629.9516;6947.916;5861.93;1085.985;6.947818;0.0;40.771;146.2608;40.53364;105.4251;103.97810000000001;4.0;enero
POLLO FILETES;6754.083;1073.987;24.073130000000003;1049.913;7.521592;0.0;0.0;0.0;936.2981;106.09360000000001;0.0;0.0;0.0;0.0;5455.166;452.497;5002.669;3916.661;1086.008;0.0;0.0;4.546514;0.0;3.846698;101.1137;115.4242;4.0;enero
