Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6821229.894;942018.912883;39246.241117;902772.7155800001;103529.900464;39143.451249;6831.183914;3652.568704;250288.833789;140536.088491;1271.4050889999999;96321.317399;10023.176834;251174.79557;5265776.341399999;842446.1659299999;4423330.4344;3583411.4344;839918.8997259999;23899.727147;61630.72805699999;47182.293499;131293.599732;25083.116306000004;151463.02096;172881.77167;0.0;enero
T.HUEVOS KGS;112452.138;8987.98518;995.2296;7992.756179999999;0.0;107.7632;170.78647;0.0;2212.568;2043.6861999999999;771.7979;553.1065;165.607;1967.44;82044.2274;10772.675130000001;71271.5423;56848.0921;14423.460126;357.80409999999995;1171.421;805.915;10920.149800000001;3654.872;1616.86518;2892.9421;1.0;enero
T.HUEVOS UNDS.;112452.138;8987.98518;995.2296;7992.756179999999;0.0;107.7632;170.78647;0.0;2212.568;2043.6861999999999;771.7979;553.1065;165.607;1967.44;82044.2274;10772.675130000001;71271.5423;56848.0921;14423.460126;357.80409999999995;1171.421;805.915;10920.149800000001;3654.872;1616.86518;2892.9421;1.0;enero
TOTAL HUEVOS GALLINA;111271.7;8937.729;995.2296;7942.5;0.0;107.7632;152.9455;0.0;2212.568;2011.271;771.7979;553.1065;165.607;1967.44;81318.58;10692.91;70625.66;56206.48;14419.19;357.80409999999995;1171.421;805.915;10725.27;3654.872;1543.78;2756.373;2.0;enero
OTRAS AVES;1180.438;50.25618;0.0;50.25618;0.0;0.0;17.840970000000002;0.0;0.0;32.4152;0.0;0.0;0.0;0.0;725.6474000000001;79.76513;645.8823000000001;641.6120999999999;4.270126;0.0;0.0;0.0;194.8798;0.0;73.08518;136.5691;2.0;enero
MIEL;7788.707;1483.892;193.5344;1290.358;0.0;0.0;128.27;0.0;729.4051;138.9449;0.0;0.0;45.35855;248.379;3758.146;839.2316999999999;2918.914;2362.021;556.8932;0.0;37.840129999999995;53.92065;35.19548;1093.128;93.58605;1232.998;1.0;enero
GRANEL;3697.641;1331.54;174.5975;1156.943;0.0;0.0;128.27;0.0;729.4051;138.9449;0.0;0.0;45.35855;114.9639;0.0;0.0;0.0;0.0;0.0;0.0;37.840129999999995;53.92065;35.19548;1084.211;10.44497;1144.488;2.0;enero
ENVASADA;4091.066;152.3519;18.93681;133.415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;133.415;3758.146;839.2316999999999;2918.914;2362.021;556.8932;0.0;0.0;0.0;0.0;8.9171;83.14108;88.51019000000001;2.0;enero
TOTAL CARNE;1246843.0;267562.6;8168.684;259393.9;148.9781;3932.423;442.5984;0.0;224758.0;28148.52;0.0;676.0298;148.2866;1139.131;921292.7;125490.0;795802.8;654762.1;141040.6;3864.447;2150.926;2083.459;9037.913;4782.772;17930.21;18137.81;1.0;enero
CARNE CERTIFICADA;198712.3;69001.0;665.519;68335.48;13.90491;819.1087;9.556582;0.0;60068.83;7323.331;0.0;42.489830000000005;0.0;58.25913;116076.5;22071.25;94005.29;78380.97;15624.32;615.6349;521.674;607.9919;4116.19;1233.082;2886.217;3654.009;2.0;enero
