Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;99.555;58.695;5.715;57.927;12.189;7.496;2.606;1.269;25.668;11.373;0.383;28.034;1.597;35.978;99.085;44.75;97.512;93.885;59.004;2.138;8.776;4.978;4.444;3.94;8.394;20.737;0.0;enero
T.HUEVOS KGS;79.59;10.036;1.222;9.089;0.0;0.1;0.31;0.0;2.572;1.988;0.308;0.998;0.12;3.462;71.07;14.076;64.532;55.317;17.418;0.337;0.798;0.313;2.661;1.682;1.88;3.142;1.0;enero
T.HUEVOS UNDS.;79.59;10.036;1.222;9.089;0.0;0.1;0.31;0.0;2.572;1.988;0.308;0.998;0.12;3.462;71.07;14.076;64.532;55.317;17.418;0.337;0.798;0.313;2.661;1.682;1.88;3.142;1.0;enero
TOTAL HUEVOS GALLINA;79.192;9.791;1.258;8.788;0.0;0.1;0.31;0.0;2.42;1.8;0.308;0.998;0.12;3.462;70.696;13.947;64.14;54.86;17.393;0.337;0.798;0.313;2.659;1.634;1.88;3.128;2.0;enero
OTRAS AVES;3.21;0.37;0.019;0.408;0.0;0.0;0.0;0.0;0.155;0.262;0.0;0.0;0.0;0.0;2.318;0.426;1.963;1.929;0.037;0.0;0.0;0.0;0.269;0.063;0.03;0.126;2.0;enero
MIEL;9.266;0.916;0.13;0.785;0.0;0.012;0.046;0.0;0.0;0.446;0.035;0.052;0.0;0.183;7.328;1.229;6.202;4.725;1.55;0.044;0.047;0.049;0.052;0.417;0.199;0.262;1.0;enero
GRANEL;1.455;0.672;0.085;0.587;0.0;0.0;0.046;0.0;0.0;0.354;0.035;0.033;0.0;0.117;0.008;0.0;0.008;0.008;0.0;0.044;0.047;0.049;0.052;0.386;0.064;0.076;2.0;enero
ENVASADA;7.875;0.248;0.047;0.201;0.0;0.012;0.008;0.0;0.0;0.092;0.0;0.02;0.0;0.066;7.316;1.229;6.189;4.712;1.55;0.0;0.0;0.0;0.0;0.023;0.129;0.177;2.0;enero
TOTAL CARNE;97.765;30.633;1.994;29.902;0.122;1.508;0.184;0.009;25.05;4.619;0.0;0.189;0.103;0.925;95.739;29.432;92.088;84.742;41.201;0.691;0.717;0.338;0.876;0.881;3.59;5.965;1.0;enero
CARNE CERTIFICADA;50.569;14.467;0.301;14.266;0.0;0.276;0.012;0.009;12.287;2.053;0.0;0.02;0.0;0.087;41.206;6.994;37.329;31.189;9.522;0.209;0.097;0.086;0.113;0.094;1.027;1.56;2.0;enero
CARNE FRESCA;91.57;27.489;0.923;27.073;0.053;0.28;0.117;0.009;23.462;4.108;0.0;0.091;0.008;0.45;85.063;19.971;80.597;71.418;31.261;0.363;0.304;0.168;0.825;0.473;2.768;3.725;2.0;enero
SALCHICHAS FRESCAS;9.835;4.071;0.19;3.916;0.0;0.0;0.007;0.0;3.502;0.526;0.0;0.0;0.0;0.0;5.686;0.696;4.979;4.656;0.353;0.025;0.023;0.0;0.0;0.019;0.22;0.184;3.0;enero
CARNE VACUNO;52.589;16.037;0.344;15.822;0.0;0.098;0.047;0.0;13.976;2.064;0.0;0.0;0.0;0.03;40.025;8.528;34.42;28.925;7.831;0.126;0.159;0.013;0.013;0.04;1.205;1.642;3.0;enero
TERNERA;42.687;14.736;0.321;14.546;0.0;0.087;0.024;0.0;12.842;1.833;0.0;0.0;0.0;0.03;30.015;6.087;25.608;20.923;6.093;0.118;0.093;0.013;0.0;0.012;0.911;1.089;4.0;enero
AÑOJO;16.544;2.601;0.012;2.589;0.0;0.0;0.006;0.0;2.146;0.486;0.0;0.0;0.0;0.0;13.8;2.682;11.657;10.07;1.868;0.008;0.066;0.0;0.013;0.012;0.328;0.555;4.0;enero
