Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;2100048.6368;245676.263751;9270.662409;236405.59674399998;8254.65553;4777.172652;1043.725147;298.667791;27426.562637;32839.618056;630.8047680000001;30528.269711;3909.535953;126696.57605599999;1669399.32904;274218.97371;1395180.27169;1102619.89347;292560.39914600004;8847.417163;33226.308774;14362.439792;22065.181344;9945.273072;47547.153419;48979.416539;0.0;enero
T.HUEVOS KGS;32744.137300000002;2495.386011;200.115328;2295.2708110000003;0.0;20.715776;30.478336;11.178130999999999;516.295138;546.392377;101.27532799999999;255.127808;42.624147;771.184;26440.4117;3587.19965;22853.213929999998;17950.780469999998;4902.431535;108.322258;197.586944;126.251072;1587.757292;641.9712;483.385869;663.06432;1.0;enero
T.HUEVOS UNDS.;521486.71;39705.5631;3126.802;36578.763100000004;0.0;323.684;476.224;174.6583;8093.05057;9226.5985;1582.427;3986.372;666.0023;12049.75;421748.93;57753.503;363995.453;286936.887;77058.5355;1910.4214;3087.296;1972.673;25107.855199999998;10030.8;7562.78191;10360.38;1.0;enero
TOTAL HUEVOS GALLINA;509801.3;38857.97;3126.802;35731.17;0.0;323.684;476.224;174.6583;8062.308;8409.748;1582.427;3986.372;666.0023;12049.75;411535.6;55734.53;355801.1;279285.4;76515.67;1652.186;3087.296;1972.673;24753.31;10030.8;7551.075;10360.38;2.0;enero
OTRAS AVES;11685.41;847.5930999999999;0.0;847.5930999999999;0.0;0.0;0.0;0.0;30.74257;816.8505;0.0;0.0;0.0;0.0;10213.33;2018.973;8194.353;7651.487;542.8655;258.23539999999997;0.0;0.0;354.5452;0.0;11.70691;0.0;2.0;enero
MIEL;1255.624;173.863;24.15795;149.70510000000002;0.0;0.0;24.28674;0.0;23.698900000000002;57.56078;0.0;3.474186;0.0;40.684470000000005;904.0188;128.5554;775.4633;592.2972;183.1662;1.443855;9.092825999999999;0.0;12.83296;85.97247999999999;11.54645;56.853790000000004;1.0;enero
GRANEL;271.7627;141.5141;18.85571;122.6584;0.0;0.0;24.28674;0.0;23.698900000000002;51.06062;0.0;3.474186;0.0;20.13798;1.697777;0.0;1.697777;1.697777;0.0;0.0;9.092825999999999;0.0;12.83296;85.97247999999999;0.0;20.65249;2.0;enero
ENVASADA;983.8615;32.34889;5.302237;27.046650000000003;0.0;0.0;0.0;0.0;0.0;6.500161;0.0;0.0;0.0;20.546490000000002;902.321;128.5554;773.7656;590.5994000000001;183.1662;1.443855;0.0;0.0;0.0;0.0;11.54645;36.20129;2.0;enero
TOTAL CARNE;160922.8;28924.91;597.819;28327.09;36.438269999999996;571.105;36.09024;0.0;24205.49;3252.764;0.0;15.617329999999999;28.7329;180.8462;123385.0;16015.69;107369.3;86517.67;20851.59;454.9428;160.5611;114.3262;2364.953;343.5601;2440.325;2734.232;1.0;enero
CARNE CERTIFICADA;23073.73;6826.258;91.52853999999999;6734.729;27.44039;90.7267;1.7491679999999998;0.0;5870.567;734.3789;0.0;6.182898;0.0;3.6837150000000003;14627.43;2192.866;12434.56;10611.19;1823.37;61.19729;26.65082;21.37639;657.1034000000001;46.26354;335.3141;472.14340000000004;2.0;enero
CARNE FRESCA;118080.6;24702.0;311.2625;24390.74;30.20984;50.23153;29.21688;0.0;21302.44;2846.023;0.0;9.055024;4.047346;119.5157;86407.97;10714.17;75693.79;61218.7;14475.09;373.8295;75.01969;85.43063000000001;2293.632;297.0772;1723.353;2122.283;2.0;enero
SALCHICHAS FRESCAS;1046.734;527.8168000000001;7.172875;520.6437999999999;0.0;0.0;1.150868;0.0;450.20709999999997;68.52172;0.0;0.0;0.0;0.7641870000000001;453.3818;52.85138;400.5305;374.8222;25.70829;5.1838180000000005;6.376601;0.0;0.0;16.40549;11.70278;25.86682;3.0;enero
CARNE VACUNO;16137.18;5386.48;42.938309999999994;5343.542;24.70818;27.26659;1.009065;0.0;4623.635;662.8266;0.0;3.4929520000000003;0.0;0.603985;9200.852;1658.478;7542.374;6503.436;1038.938;64.27841000000001;23.229080000000003;5.436838;732.5423000000001;39.79309;258.721;425.8464;3.0;enero
TERNERA;11989.52;4701.719;39.38351;4662.336;24.70818;9.423539;1.009065;0.0;4059.367;567.2245;0.0;0.0;0.0;0.603985;6072.853;915.2470999999999;5157.606;4372.518;785.0876;39.26385;23.229080000000003;3.7529630000000003;676.1801999999999;25.89177;205.2558;241.37320000000003;4.0;enero
AÑOJO;3280.231;598.7918000000001;3.554802;595.2370999999999;0.0;17.843049999999998;0.0;0.0;489.65040000000005;84.25066000000001;0.0;3.4929520000000003;0.0;0.0;2419.983;562.1668000000001;1857.817;1676.036;181.7804;25.014560000000003;0.0;1.683875;56.362120000000004;13.90133;35.8435;128.6505;4.0;enero
MAYOR;867.4294;85.96908;0.0;85.96908;0.0;0.0;0.0;0.0;74.61760000000001;11.351469999999999;0.0;0.0;0.0;0.0;708.016;181.0645;526.9516;454.8813;72.07025;0.0;0.0;0.0;0.0;0.0;17.62171;55.822669999999995;4.0;enero
CARNE POLLO;49148.29;8122.429;118.0275;8004.401;2.76945;9.370584999999998;3.503677;0.0;7174.333;732.5924;0.0;0.968588;0.0;80.8638;38811.44;4284.096;34527.34;27119.43;7407.91;177.5375;20.323529999999998;29.58455;396.09479999999996;116.54260000000001;715.6098000000001;758.7319;3.0;enero
POLLO ENTERO;10796.43;2177.315;59.420199999999994;2117.895;0.0;0.0;0.0;0.0;1870.254;191.7929;0.0;0.0;0.0;55.84804;7782.292;969.8914;6812.401;5593.489;1218.911;25.222009999999997;7.070826;12.30598;394.071;49.439730000000004;137.1757;211.54160000000002;4.0;enero
POLLO FILETES;6853.962;1197.612;17.39057;1180.221;2.76945;0.0;0.0;0.0;1043.464;123.726;0.0;0.968588;0.0;9.293229;5409.779;397.41490000000005;5012.364;3854.1;1158.264;19.078200000000002;0.0;3.7529630000000003;0.0;0.0;112.539;111.2013;4.0;enero
POLLO POR PIEZAS;31497.9;4747.503;41.21677;4706.286;0.0;9.370584999999998;3.503677;0.0;4260.616;417.0735;0.0;0.0;0.0;15.72254;25619.37;2916.79;22702.58;17671.85;5030.735;133.23729999999998;13.252709999999999;13.52561;2.023813;67.10291000000001;465.895;435.989;4.0;enero
CARNE CONEJO;2021.323;424.9541;0.0;424.9541;0.0;0.0;0.0;0.0;283.6635;137.0645;0.0;0.0;0.0;4.225992;1285.119;203.0778;1082.041;946.0893000000001;135.9518;17.43421;0.0;0.0;154.7896;34.03727;30.75329;74.23567999999999;3.0;enero
CARNE OVINO/CAPRINO;2246.689;992.4100999999999;9.911487;982.4986;0.0;0.0;0.0;0.0;920.2238000000001;60.733050000000006;0.0;1.541826;0.0;0.0;1166.956;192.009;974.9469;969.5511;5.3958829999999995;0.0;0.0;2.642811;15.405940000000001;0.0;11.35659;57.917339999999996;3.0;enero
CORDERO;2070.562;879.7598;9.911487;869.8483;0.0;0.0;0.0;0.0;824.3569;43.94955;0.0;1.541826;0.0;0.0;1105.565;166.4446;939.1199;933.7241;5.3958829999999995;0.0;0.0;2.642811;15.405940000000001;0.0;9.271332000000001;57.917339999999996;4.0;enero
CABRITO;131.9077;87.55548;0.0;87.55548;0.0;0.0;0.0;0.0;70.77198;16.78349;0.0;0.0;0.0;0.0;42.26696;15.90081;26.36615;26.36615;0.0;0.0;0.0;0.0;0.0;0.0;2.0852600000000003;0.0;4.0;enero
OTRO OVINO/CAPRINO;44.21936;25.094900000000003;0.0;25.094900000000003;0.0;0.0;0.0;0.0;25.094900000000003;0.0;0.0;0.0;0.0;0.0;19.12445;9.663578;9.460874;9.460874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
OVINO/CAPRINO ENTE;578.4464;368.89209999999997;0.0;368.89209999999997;0.0;0.0;0.0;0.0;368.89209999999997;0.0;0.0;0.0;0.0;0.0;209.5544;37.69268;171.8617;171.8617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
