Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;2151367.5426999996;245608.639643;10058.02543;235550.605416;7505.229474000001;3589.644837;835.2068449999999;185.74506;27227.264121;32105.128552000002;562.49501;32817.602676;4050.411454;126671.88368700001;1711853.56225;276369.43504;1435484.2219;1140286.48567;295197.785764;7015.865965;29160.163967;20038.378013999998;28046.279497000003;7751.420765;47172.685216;54720.569758;0.0;enero
T.HUEVOS KGS;34429.5464;2287.9219;190.687971;2097.234118;14.32343;25.79129;11.749094;0.0;447.29067599999996;559.829703;133.912512;165.977856;34.193843;704.165899;27790.429399999997;3881.0488100000002;23909.38507;19121.20157;4788.183506;61.374374;301.161472;100.289408;1962.05267;568.4928639999999;507.04136800000003;850.779953;1.0;enero
T.HUEVOS UNDS.;548963.42;36612.67;3218.9168999999997;33393.7558;223.80360000000002;402.9889;183.5796;0.0;7102.3644;9217.0965;2092.383;2593.404;534.2788;11043.8599;443872.34;61959.083;381913.327;306588.377;75324.9506;958.9746;4705.648;1567.022;30931.679;8882.701;8001.5956;13430.741300000002;1.0;enero
TOTAL HUEVOS GALLINA;535924.3;35588.8;2935.163;32653.64;223.80360000000002;402.9889;183.5796;0.0;6967.908;8660.347;2092.383;2593.404;534.2788;10994.95;432439.0;60397.37;372041.7;297320.7;74721.0;958.9746;4705.648;1567.022;30606.22;8882.701;7907.878;13268.01;2.0;enero
OTRAS AVES;13039.12;1023.87;283.75390000000004;740.1158;0.0;0.0;0.0;0.0;134.4564;556.7495;0.0;0.0;0.0;48.9099;11433.34;1561.713;9871.627;9267.677;603.9506;0.0;0.0;0.0;325.459;0.0;93.7176;162.73129999999998;2.0;enero
MIEL;1641.719;131.1283;15.0066;116.1217;0.0;0.0;14.76744;0.0;17.987650000000002;10.15119;7.361301999999999;3.5823449999999997;7.020448999999999;55.25129;1006.077;184.39610000000002;821.6811;624.6033;197.0778;4.7145850000000005;31.013060000000003;9.9979;0.0;194.6015;32.45105;231.7355;1.0;enero
GRANEL;527.7329;113.0735;15.0066;98.06691000000001;0.0;0.0;5.848893;0.0;17.987650000000002;10.15119;7.361301999999999;3.5823449999999997;7.020448999999999;46.11508;0.0;0.0;0.0;0.0;0.0;0.0;31.013060000000003;9.9979;0.0;192.7639;19.96114;160.9234;2.0;enero
ENVASADA;1113.986;18.054759999999998;0.0;18.054759999999998;0.0;0.0;8.918543;0.0;0.0;0.0;0.0;0.0;0.0;9.136217;1006.077;184.39610000000002;821.6811;624.6033;197.0778;4.7145850000000005;0.0;0.0;0.0;1.837614;12.48991;70.81205;2.0;enero
TOTAL CARNE;164830.3;28372.28;808.0333;27564.24;25.41384;435.5928;5.838666;0.0;23475.95;3388.078;1.522819;90.16297999999999;19.64458;122.03880000000001;127002.4;16758.84;110243.6;89959.97;20283.61;332.8988;177.27679999999998;43.69379;2402.92;269.443;2790.9;3438.491;1.0;enero
CARNE CERTIFICADA;24377.99;6955.869;131.1122;6824.757;1.320579;90.67089;0.0;0.0;5943.002;763.2024;0.0;15.450239999999999;1.174837;9.936182;15784.17;2248.734;13535.44;11464.12;2071.311;54.83439;38.74786;1.4214259999999999;489.7593;86.75502;320.1918;646.2413;2.0;enero
CARNE FRESCA;121642.1;24766.16;521.3223;24244.84;11.476469999999999;52.89866000000001;0.411397;0.0;21053.81;2988.405;0.0;58.60132;8.09122;71.14089999999999;89845.42;11241.81;78603.62;64278.31;14325.31;260.9162;102.4648;33.86439;2171.446;228.23479999999998;1869.594;2363.962;2.0;enero
SALCHICHAS FRESCAS;1064.611;483.4335;23.0909;460.3426;0.0;0.0;0.0;0.0;417.1391;41.15093;0.0;2.052564;0.0;0.0;535.0654000000001;70.80802;464.2574;433.4399;30.81751;9.636282999999999;3.844463;0.0;0.0;3.122359;3.611069;25.89784;3.0;enero
CARNE VACUNO;15269.37;5239.53;63.13505;5176.395;1.320579;33.03537;0.0;0.0;4606.015;521.7441;0.0;0.0;1.174837;13.10519;9327.49;1730.387;7597.103;6396.564;1200.538;23.81266;31.78609;0.0;86.47062;20.15268;235.7281;304.3986;3.0;enero
TERNERA;11325.27;4576.511;53.831269999999996;4522.679;1.320579;20.47318;0.0;0.0;4029.249;461.5543;0.0;0.0;1.174837;8.907162;6212.372;1003.434;5208.938;4360.709;848.2293000000001;23.81266;31.78609;0.0;78.15524;20.15268;171.9279;210.55270000000002;4.0;enero
AÑOJO;3115.704;537.507;1.7365979999999999;535.7704;0.0;12.562190000000001;0.0;0.0;462.9209;56.08924;0.0;0.0;0.0;4.198024;2449.131;534.7259;1914.405;1675.076;239.3291;0.0;0.0;0.0;8.315372;0.0;55.03572;65.71455;4.0;enero
MAYOR;828.3948;125.5124;7.567189999999999;117.9452;0.0;0.0;0.0;0.0;113.8447;4.100473;0.0;0.0;0.0;0.0;665.9866;192.2276;473.759;360.7793;112.9797;0.0;0.0;0.0;0.0;0.0;8.76444;28.13138;4.0;enero
CARNE POLLO;49826.12;7474.798;213.3233;7261.475;3.7967530000000003;11.99478;0.0;0.0;6347.051;872.4208000000001;0.0;7.637521;1.1537149999999998;17.419520000000002;39604.48;4518.597;35085.88;28046.35;7039.527;132.1384;47.60661;7.08809;752.7049000000001;80.64393;873.0189;853.6501;3.0;enero
POLLO ENTERO;10881.83;1759.36;72.48384;1686.877;0.49530399999999997;0.0;0.0;0.0;1430.055;248.0775;0.0;0.0;0.0;8.248944;7798.275;842.2643;6956.011;5775.201;1180.81;49.4985;43.277190000000004;0.0;703.5275;52.52974;200.688;274.6746;4.0;enero
POLLO FILETES;6974.369;1010.835;17.90627;992.9283;0.330144;0.0;0.0;0.0;884.2983;98.64061;0.0;0.0;1.1537149999999998;8.505499;5768.305;494.82;5273.485;4134.921;1138.564;2.215928;0.0;0.0;0.0;0.993385;107.8236;84.19667999999999;4.0;enero
POLLO POR PIEZAS;31969.92;4704.603;122.9332;4581.67;2.971303;11.99478;0.0;0.0;4032.698;525.7026999999999;0.0;7.637521;0.0;0.6650750000000001;26037.9;3181.513;22856.38;18136.23;4720.153;80.42394999999999;4.3294179999999995;7.08809;49.1774;27.1208;564.5073000000001;494.7788;4.0;enero
CARNE CONEJO;2291.475;495.72659999999996;0.0;495.72659999999996;1.4857390000000001;0.0;0.0;0.0;336.48609999999996;151.7492;0.0;6.005583;0.0;0.0;1465.745;238.1875;1227.558;1108.749;118.809;8.162991;0.0;2.4427600000000003;238.45870000000002;0.0;35.45883;45.479949999999995;3.0;enero
CARNE OVINO/CAPRINO;3051.74;1284.961;34.760529999999996;1250.2;0.0;0.0;0.0;0.0;1143.422;103.2376;0.0;0.0;0.0;3.539965;1390.735;270.7387;1119.996;1098.515;21.48086;0.0;4.2774399999999995;0.0;257.4037;4.035471;31.40244;78.92541;3.0;enero
CORDERO;2707.356;1135.52;15.700959999999998;1119.819;0.0;0.0;0.0;0.0;1017.17;99.10842;0.0;0.0;0.0;3.539965;1235.762;244.54579999999999;991.216;969.7351;21.48086;0.0;4.2774399999999995;0.0;257.4037;0.0;31.40244;42.99043;4.0;enero
CABRITO;249.08689999999999;135.4095;19.05957;116.34989999999999;0.0;0.0;0.0;0.0;112.2207;4.129205;0.0;0.0;0.0;0.0;77.74242;19.10735;58.63507;58.63507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.93498;4.0;enero
OTRO OVINO/CAPRINO;95.29748;14.03144;0.0;14.03144;0.0;0.0;0.0;0.0;14.03144;0.0;0.0;0.0;0.0;0.0;77.23057;7.085501;70.14507;70.14507;0.0;0.0;0.0;0.0;0.0;4.035471;0.0;0.0;4.0;enero
OVINO/CAPRINO ENTE;878.1153;364.00840000000005;0.0;364.00840000000005;0.0;0.0;0.0;0.0;364.00840000000005;0.0;0.0;0.0;0.0;0.0;234.57420000000002;69.00719000000001;165.567;165.567;0.0;0.0;0.0;0.0;257.4037;4.035471;17.06023;1.033241;4.0;enero
OVINO/CAPRINO PIEZ;2173.625;920.9521;34.760529999999996;886.1916;0.0;0.0;0.0;0.0;779.414;103.2376;0.0;0.0;0.0;3.539965;1156.161;201.7315;954.4291;932.9483;21.48086;0.0;4.2774399999999995;0.0;0.0;0.0;14.34221;77.89216;4.0;enero
CARNE CERDO;37016.28;8136.439;189.8229;7946.616;0.0;7.868509;0.0;0.0;7081.786;781.5529;0.0;37.88014;2.10206;35.42689;26542.47;3202.474;23339.99;19430.4;3909.597;89.28934;18.06676;2.318661;743.3391;120.9232;461.92859999999996;901.5036;3.0;enero
CARNE CERDO ADOBAD;3627.958;762.4596;30.33851;732.1211;0.0;1.8757409999999999;0.0;0.0;687.9884000000001;41.76057;0.0;0.49642000000000003;0.0;0.0;2710.878;449.8003;2261.078;1893.318;367.7598;1.0789469999999999;0.0;0.0;0.8212229999999999;18.748639999999998;28.71232;105.25919999999999;4.0;enero
CARN.CERDO IBERICO;1314.27;583.6927;10.50041;573.1923;0.0;6.174268;0.0;0.0;531.7434000000001;33.07642;0.0;0.0;0.0;2.198192;592.6314;116.0626;476.56890000000004;420.2381;56.33083;6.719753;0.0;0.0;0.0;54.726769999999995;21.257240000000003;55.24219;4.0;enero
CARNE DESPOJOS;2875.57;809.3961999999999;9.400227000000001;799.9959;1.783517;0.0;0.0;0.0;566.7563;228.818;0.0;0.988819;0.0;1.64934;1955.295;246.02689999999998;1709.268;1641.613;67.65504;0.0;0.72793;1.960856;5.820575;0.0;21.53207;80.83736;3.0;enero
DESPOJOS CERDO;1315.018;422.8908;8.259921;414.6309;0.0;0.0;0.0;0.0;304.19109999999995;108.7884;0.0;0.988819;0.0;0.662592;837.4381;147.0146;690.4236;661.9313000000001;28.49223;0.0;0.72793;0.0;5.820575;0.0;6.344612;41.79616;4.0;enero
