Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;2353487.34451;269491.736698;14181.254922;255310.573569;9523.269892999999;4655.396983;1001.063074;178.909166;24375.59503;41688.860937;594.896665;30340.621592;5020.430888;137931.502827;1855943.59497;308679.146549;1547264.2494400002;1226973.9626500001;320290.373027;8387.532052;34296.871114;11190.840322;60666.006174;8607.088985999999;45557.420353;59346.321681999994;0.0;enero
T.HUEVOS KGS;33535.0919;2562.055572;219.479681;2342.5762760000002;0.0;9.61977;11.377901;0.0;473.758847;818.393323;140.07005900000001;110.305408;50.416506;728.63424;25729.09308;3552.02574;22177.064140000002;17437.09264;4739.971499;207.390208;178.343424;166.84947200000002;2679.968868;661.84064;363.981312;985.570561;1.0;enero
T.HUEVOS UNDS.;533490.95;40832.605200000005;3444.40366;37388.2076;0.0;150.3089;177.77970000000002;0.0;7699.9625;13259.2783;2204.68485;1723.522;787.7579000000001;11384.91;410004.648;56963.004;353041.594;278694.664;74346.9299;3240.472;2786.616;2607.023;42481.0608;10341.26;5687.208;15510.078099999999;1.0;enero
TOTAL HUEVOS GALLINA;522225.6;39883.88;3426.586;36457.3;0.0;150.3089;177.77970000000002;0.0;7347.393;12700.01;2185.615;1723.522;787.7579000000001;11384.91;400537.9;55229.55;345308.3;271299.0;74009.3;3240.472;2786.616;2607.023;41762.19;10341.26;5687.208;15379.07;2.0;enero
OTRAS AVES;11265.35;948.7252;17.81766;930.9076;0.0;0.0;0.0;0.0;352.5695;559.2683000000001;19.06985;0.0;0.0;0.0;9466.748;1733.454;7733.294;7395.664;337.6299;0.0;0.0;0.0;718.8708;0.0;0.0;131.0081;2.0;enero
MIEL;868.3416;141.09920000000002;15.441379999999999;125.6579;0.0;0.0;29.13639;0.0;7.806564000000001;40.899029999999996;0.0;9.521843;0.0;38.29403;607.0879;123.9754;483.11240000000004;390.9566;92.15587;5.576988;38.013889999999996;0.0;0.0;9.735569;4.813187;62.01492;1.0;enero
GRANEL;216.972;128.1842;8.460158999999999;119.724;0.0;0.0;29.13639;0.0;1.8727360000000002;40.899029999999996;0.0;9.521843;0.0;38.29403;0.0;0.0;0.0;0.0;0.0;0.0;38.013889999999996;0.0;0.0;5.571389;2.328083;42.87447;2.0;enero
ENVASADA;651.3696;12.915049999999999;6.98122;5.933828;0.0;0.0;0.0;0.0;5.933828;0.0;0.0;0.0;0.0;0.0;607.0879;123.9754;483.11240000000004;390.9566;92.15587;5.576988;0.0;0.0;0.0;4.16418;2.485103;19.14045;2.0;enero
TOTAL CARNE;141332.5;26922.55;691.0881999999999;26231.46;1.035676;553.196;18.74551;1.364017;21362.61;4132.964;7.882652;31.96386;7.894418;113.8045;108621.4;15018.9;93602.46;75132.67;18469.79;288.53290000000004;233.7175;113.0305;996.3379;540.0065999999999;1742.316;1874.684;1.0;enero
CARNE CERTIFICADA;20168.14;6481.536;110.51360000000001;6371.022;1.035676;71.71617;6.521508;0.0;5354.777;912.1336;0.0;3.076972;0.0;21.76159;12727.59;2072.01;10655.58;8761.128;1894.451;43.001419999999996;22.28031;3.249904;91.1808;320.2973;173.8341;305.171;2.0;enero
CARNE FRESCA;101656.6;23220.67;377.9953;22842.68;1.035676;99.25406;13.41188;0.0;18995.98;3691.612;1.204652;16.1279;3.28513;20.7664;74208.3;9834.634;64373.68;51553.17;12820.5;219.79139999999998;43.745650000000005;20.74268;996.0686999999999;434.92909999999995;1176.75;1335.588;2.0;enero
SALCHICHAS FRESCAS;1039.435;474.4422;3.084542;471.3576;0.0;0.0;1.0759020000000001;0.0;405.51559999999995;62.00932;0.0;2.076623;0.0;0.680216;534.9154;88.28585000000001;446.6295;419.801;26.82846;0.0;5.817419;0.0;0.0;0.0;17.66232;6.598053;3.0;enero
CARNE VACUNO;13134.68;4815.375;50.23373;4765.141;1.035676;20.12961;0.0;0.0;4063.512;672.0281;0.0;3.076972;0.0;5.358402;7929.6;1450.721;6478.879;5374.122;1104.757;18.15251;16.126559999999998;4.3410020000000005;36.570519999999995;0.0;137.1594;177.3568;3.0;enero
TERNERA;9804.537;4121.609;46.66526;4074.944;1.035676;4.39525;0.0;0.0;3513.888;550.3989;0.0;3.076972;0.0;2.149028;5406.33;746.0029000000001;4660.327;3848.72;811.6071;18.15251;16.126559999999998;4.3410020000000005;36.570519999999995;0.0;56.88925;144.51839999999999;4.0;enero
AÑOJO;2650.349;532.4088;2.709016;529.6998000000001;0.0;4.1928220000000005;0.0;0.0;405.642;119.86489999999999;0.0;0.0;0.0;0.0;2025.817;539.148;1486.669;1236.931;249.7375;0.0;0.0;0.0;0.0;0.0;63.094919999999995;29.02877;4.0;enero
MAYOR;679.7950999999999;161.3569;0.8594539999999999;160.4974;0.0;11.54153;0.0;0.0;143.98229999999998;1.7642339999999999;0.0;0.0;0.0;3.209374;497.4533;165.57029999999997;331.88309999999996;288.471;43.41206;0.0;0.0;0.0;0.0;0.0;17.175189999999997;3.8096439999999996;4.0;enero
CARNE POLLO;41936.35;7508.553;180.7519;7327.801;0.0;53.803230000000006;2.040139;0.0;6094.272;1166.012;0.0;5.9113050000000005;2.1718029999999997;3.590767;32738.98;3845.094;28893.88;22762.02;6131.86;87.39325;5.773093;14.24001;534.5099;79.16589;483.8785;483.858;3.0;enero
POLLO ENTERO;9034.825;1879.6;102.7868;1776.814;0.0;0.0;0.0;0.0;1513.99;262.82329999999996;0.0;0.0;0.0;0.0;6421.123;748.2149000000001;5672.908;4758.252;914.656;0.0;0.0;2.5478490000000003;529.0204;54.91681;56.11616;91.50095;4.0;enero
POLLO FILETES;6332.594;1237.857;11.454600000000001;1226.402;0.0;0.0;0.0;0.0;1021.31;205.09210000000002;0.0;0.0;0.0;0.0;4962.115;503.9996;4458.115;3600.579;857.5359;3.084304;0.0;1.655589;0.0;0.0;77.59849;50.283559999999994;4.0;enero
POLLO POR PIEZAS;26568.93;4391.096;66.51052;4324.585;0.0;53.803230000000006;2.040139;0.0;3558.972;698.0963;0.0;5.9113050000000005;2.1718029999999997;3.590767;21355.74;2592.879;18762.86;14403.19;4359.668;84.30895;5.773093;10.03657;5.489565;24.249080000000003;350.1638;342.0735;4.0;enero
CARNE CONEJO;2301.324;571.9966;22.90118;549.0954;0.0;0.0;0.0;0.0;379.59959999999995;169.4959;0.0;0.0;0.0;0.0;1517.298;265.2898;1252.008;1053.498;198.5102;0.0;0.340041;0.0;154.5975;0.0;20.13278;36.9595;3.0;enero
CARNE OVINO/CAPRINO;2918.675;1132.394;11.92188;1120.472;0.0;0.0;6.521508;0.0;682.9665;430.9839;0.0;0.0;0.0;0.0;1231.746;307.57620000000003;924.1699;886.8983000000001;37.27169;12.04748;3.868296;0.0;176.50220000000002;237.98239999999998;18.97375;105.1605;3.0;enero
CORDERO;2548.918;963.1409;1.7566089999999999;961.3843;0.0;0.0;6.521508;0.0;604.2269;350.636;0.0;0.0;0.0;0.0;1129.293;292.1928;837.1001;799.8284;37.27169;12.04748;3.868296;0.0;107.9784;237.98239999999998;17.2589;77.34847;4.0;enero
CABRITO;226.50779999999997;71.34827;0.0;71.34827;0.0;0.0;0.0;0.0;40.59343;30.75484;0.0;0.0;0.0;0.0;57.10888;8.224667;48.884209999999996;48.884209999999996;0.0;0.0;0.0;0.0;68.52373;0.0;1.714848;27.81203;4.0;enero
OTRO OVINO/CAPRINO;143.2489;97.90452;10.16527;87.73925;0.0;0.0;0.0;0.0;38.1462;49.593050000000005;0.0;0.0;0.0;0.0;45.34435;7.158792;38.185550000000006;38.185550000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
OVINO/CAPRINO ENTE;624.0992;106.6552;0.0;106.6552;0.0;0.0;6.521508;0.0;59.24527;40.88841;0.0;0.0;0.0;0.0;92.59747999999999;10.22884;82.36863000000001;82.36863000000001;0.0;0.0;0.0;0.0;158.21689999999998;237.98239999999998;0.0;28.64718;4.0;enero
OVINO/CAPRINO PIEZ;2294.575;1025.739;11.92188;1013.817;0.0;0.0;0.0;0.0;623.7212;390.0955;0.0;0.0;0.0;0.0;1139.149;297.34740000000005;841.8013000000001;804.5296;37.27169;12.04748;3.868296;0.0;18.285259999999997;0.0;18.97375;76.51331;4.0;enero
CARNE CERDO;31074.55;7443.793;105.5887;7338.204;0.0;23.48936;2.048702;0.0;6369.58;923.0163;0.0;7.139619;1.113327;11.81723;22595.55;3060.939;19534.61;15730.29;3804.315;86.92051;17.63766;1.169035;11.01159;117.7807;358.529;442.1595;3.0;enero
CARNE CERDO ADOBAD;2928.292;609.963;5.5170010000000005;604.446;0.0;0.0;0.0;0.0;562.6014;41.04937;0.0;0.0;0.795233;0.0;2236.939;311.55240000000003;1925.386;1490.263;435.1232;5.469627;1.897136;0.0;0.0;6.869188;33.11753;34.03685;4.0;enero
CARN.CERDO IBERICO;1051.419;475.49640000000005;10.77315;464.7232;0.0;0.0;0.0;0.0;421.6487;43.07454;0.0;0.0;0.0;0.0;520.5652;124.555;396.0102;359.238;36.77221;0.0;0.0;0.0;0.0;37.11507;3.427151;14.81514;4.0;enero
CARNE DESPOJOS;1628.982;660.6969;0.364548;660.3323;0.0;1.831878;0.731647;0.0;450.98990000000003;206.7789;0.0;0.0;0.0;0.0;935.0147;140.569;794.4457;780.4218000000001;14.02398;2.284013;0.0;0.0;0.0;0.0;9.523665000000001;21.46274;3.0;enero
DESPOJOS CERDO;591.3039;223.40470000000002;0.364548;223.0401;0.0;0.0;0.731647;0.0;172.28810000000001;50.02035;0.0;0.0;0.0;0.0;349.1103;24.546830000000003;324.5634;314.5369;10.02658;1.052231;0.0;0.0;0.0;0.0;0.0;17.73677;4.0;enero
DESPOJOS CORDERO;131.4235;79.46867;0.0;79.46867;0.0;0.0;0.0;0.0;59.776300000000006;19.69237;0.0;0.0;0.0;0.0;51.28649;20.010720000000003;31.27577;31.27577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6683920000000001;4.0;enero
DESPOJOS POLLO;412.728;57.429269999999995;0.0;57.429269999999995;0.0;0.0;0.0;0.0;42.27586;15.1534;0.0;0.0;0.0;0.0;352.6712;53.5871;299.0841;299.0841;0.0;1.231781;0.0;0.0;0.0;0.0;1.031622;0.364132;4.0;enero
DESPOJOS TERNERA;452.4853;293.303;0.0;293.303;0.0;1.831878;0.0;0.0;173.7636;117.7076;0.0;0.0;0.0;0.0;147.99679999999998;24.523310000000002;123.4735;119.4761;3.9973989999999997;0.0;0.0;0.0;0.0;0.0;8.492044;2.693447;4.0;enero
DESPOJOS OT.PROCED;41.04125;7.091255;0.0;7.091255;0.0;0.0;0.0;0.0;2.8860390000000002;4.205216;0.0;0.0;0.0;0.0;33.95;17.901040000000002;16.048959999999997;16.048959999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
