Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6668553.636;930250.2669500001;35205.155934;895045.1697000001;84972.77034199999;29582.349245;5657.789315999999;5991.111553000001;254169.456986;138306.128991;1607.232251;112534.22851100001;10005.384422000001;252218.620267;5186144.912;895239.7647;4290904.9796;3474216.3816;816688.72576;18141.226465;56916.104887;34301.568093999995;82667.89790000001;22645.496861;153010.84183000002;184474.849061;0.0;enero
T.HUEVOS KGS;110749.158;9136.1417;730.19246;8405.9498;58.50335;77.30791;55.41326;0.0;1864.47162;2432.8363;487.2632;634.5169000000001;140.14010000000002;2655.496919;85460.974;12261.5249;73199.4591;59122.4333;14077.01589;229.9123;1233.275;341.7742;7634.62025;2135.819;1758.10409;2818.5700699999998;1.0;enero
T.HUEVOS UNDS.;110749.158;9136.1417;730.19246;8405.9498;58.50335;77.30791;55.41326;0.0;1864.47162;2432.8363;487.2632;634.5169000000001;140.14010000000002;2655.496919;85460.974;12261.5249;73199.4591;59122.4333;14077.01589;229.9123;1233.275;341.7742;7634.62025;2135.819;1758.10409;2818.5700699999998;1.0;enero
TOTAL HUEVOS GALLINA;109355.3;8921.819;692.3586;8229.461;58.50335;77.30791;55.41326;0.0;1849.261;2279.18;487.2632;634.5169000000001;140.14010000000002;2647.875;84389.59;12112.46;72277.14;58261.07;14016.06;229.9123;1233.275;341.7742;7553.254;2135.819;1745.632;2804.257;2.0;enero
OTRAS AVES;1393.858;214.3227;37.83386;176.4888;0.0;0.0;0.0;0.0;15.21062;153.6563;0.0;0.0;0.0;7.621919;1071.384;149.0649;922.3190999999999;861.3633000000001;60.95589;0.0;0.0;0.0;81.36625;0.0;12.47209;14.31307;2.0;enero
MIEL;11832.62;1422.354;239.6633;1182.691;0.0;0.0;204.5866;0.0;195.40279999999998;103.76469999999999;66.60226;32.24111;58.50374;521.5896;6332.951;1321.239;5011.712;3888.246;1123.466;36.06537;228.6432;79.98321;0.0;1743.445;245.71110000000002;1743.464;1.0;enero
GRANEL;4735.609;1167.377;239.6633;927.714;0.0;0.0;38.01892;0.0;195.40279999999998;103.76469999999999;66.60226;32.24111;58.50374;433.1804;0.0;0.0;0.0;0.0;0.0;0.0;228.6432;79.98321;0.0;1724.426;178.2947;1356.885;2.0;enero
ENVASADA;7097.008;254.9768;0.0;254.9768;0.0;0.0;166.5677;0.0;0.0;0.0;0.0;0.0;0.0;88.40915;6332.951;1321.239;5011.712;3888.246;1123.466;36.06537;0.0;0.0;0.0;19.01907;67.41638;386.579;2.0;enero
TOTAL CARNE;1348511.0;278569.0;7339.783;271229.2;280.361;2802.867;55.368610000000004;0.0;231342.5;34043.84;23.07195;1044.353;307.959;1328.839;988564.0;143710.4;844853.6;699998.5;144855.2;2526.281;2120.153;407.2286;20010.59;2959.39;22351.9;31001.97;1.0;enero
CARNE CERTIFICADA;241849.4;81492.34;1360.965;80131.38;19.47802;776.733;0.0;0.0;69563.08;9499.959;0.0;152.593;24.0815;95.44874;142898.4;21173.78;121724.6;105113.2;16611.45;520.1848;484.3514;40.361419999999995;5555.73;1038.946;3371.79;6447.322;2.0;enero
CARNE FRESCA;911157.9;230355.7;4202.922;226152.8;112.9977;444.22290000000004;3.039753;0.0;196336.2;27985.26;0.0;542.2448;101.27860000000001;627.5277;627108.5;83988.98;543119.6;451185.4;91934.22;1712.539;882.5436;248.3339;16942.8;2361.802;13430.92;18114.73;2.0;enero
SALCHICHAS FRESCAS;9589.614;4590.396;254.99970000000002;4335.396;0.0;0.0;0.0;0.0;4010.019;307.3057;0.0;18.07165;0.0;0.0;4631.358;669.59;3961.768;3684.807;276.9606;78.88441999999999;36.53875;0.0;0.0;28.90702;42.69083;180.84;3.0;enero
CARNE VACUNO;186626.6;67184.45;885.2638000000001;66299.18;19.47802;334.21320000000003;0.0;0.0;58394.44;7377.391;0.0;0.0;24.0815;149.5819;110586.6;20435.09;90151.5;77342.47;12809.04;277.5136;375.83090000000004;0.0;1271.815;225.0778;2954.613;3750.726;3.0;enero
TERNERA;138288.4;58490.08;741.0821;57749.0;19.47802;190.5521;0.0;0.0;50955.72;6444.015;0.0;0.0;24.0815;115.154;73172.53;12073.96;61098.56;52446.31;8652.258;277.5136;375.83090000000004;0.0;1164.514;225.0778;2153.176;2429.63;4.0;enero
AÑOJO;38194.27;6803.073;12.069360000000001;6791.004;0.0;143.6611;0.0;0.0;5750.85;862.0645999999999;0.0;0.0;0.0;34.427839999999996;29947.16;6088.096;23859.06;20999.12;2859.935;0.0;0.0;0.0;107.3015;0.0;687.0668000000001;649.6753;4.0;enero
MAYOR;10144.0;1891.299;132.11229999999998;1759.186;0.0;0.0;0.0;0.0;1687.875;71.31122;0.0;0.0;0.0;0.0;7466.91;2273.032;5193.878;3897.036;1296.842;0.0;0.0;0.0;0.0;0.0;114.3702;671.4208000000001;4.0;enero
CARNE POLLO;272801.4;45277.77;1100.087;44177.68;29.0552;58.642379999999996;0.0;0.0;38005.15;5939.892;0.0;35.36314;12.62884;96.95698;211829.5;24263.7;187565.8;150350.5;37215.29;601.8264;242.2749;56.72296;4766.399;717.8;4674.509;4634.643;3.0;enero
POLLO ENTERO;43657.95;7561.883;270.6635;7291.22;2.6418589999999997;0.0;0.0;0.0;6042.758;1221.487;0.0;0.0;0.0;24.3328;28733.0;3078.357;25654.64;21381.2;4273.444;183.9929;212.0036;0.0;4594.276;537.3352;724.1648;1111.3;4.0;enero
POLLO FILETES;52507.0;8282.716;105.1733;8177.542;3.3014479999999997;0.0;0.0;0.0;7274.495;817.88;0.0;0.0;12.62884;69.23706;42804.59;3708.84;39095.74;31089.63;8006.118;13.18501;0.0;0.0;0.0;13.86101;783.2742;609.3781;4.0;enero
POLLO POR PIEZAS;176636.5;29433.17;724.25;28708.92;23.11189;58.642379999999996;0.0;0.0;24687.9;3900.525;0.0;35.36314;0.0;3.3871100000000003;140291.9;17476.5;122815.4;97879.68;24935.73;404.6485;30.271279999999997;56.72296;172.12279999999998;166.60379999999998;3167.07;2913.965;4.0;enero
CARNE CONEJO;19612.39;4628.362;0.0;4628.362;19.47802;0.0;0.0;0.0;3131.537;1424.964;0.0;52.38219;0.0;0.0;12434.44;1903.7;10530.74;9554.768;975.9703000000001;51.86942;0.0;21.98222;1822.687;0.0;280.8779;372.1758;3.0;enero
CARNE OVINO/CAPRINO;47165.36;21364.64;478.3505;20886.29;0.0;0.0;0.0;0.0;19165.15;1680.64;0.0;0.0;0.0;40.50366;21035.36;4046.684;16988.68;16539.74;448.9354;0.0;68.02287;0.0;3042.942;72.63806;620.5309;961.2242;3.0;enero
CORDERO;42185.43;18907.33;287.7548;18619.58;0.0;0.0;0.0;0.0;17047.09;1531.981;0.0;0.0;0.0;40.50366;18975.97;3592.406;15383.57;14934.63;448.9354;0.0;68.02287;0.0;3042.942;0.0;620.5309;570.6306;4.0;enero
CABRITO;4021.941;2259.912;190.59570000000002;2069.316;0.0;0.0;0.0;0.0;1920.658;148.6583;0.0;0.0;0.0;0.0;1371.435;364.5702;1006.865;1006.865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;390.5936;4.0;enero
OTRO OVINO/CAPRINO;957.9892;197.39589999999998;0.0;197.39589999999998;0.0;0.0;0.0;0.0;197.39589999999998;0.0;0.0;0.0;0.0;0.0;687.9552;89.70749;598.2477;598.2477;0.0;0.0;0.0;0.0;0.0;72.63806;0.0;0.0;4.0;enero
OVINO/CAPRINO ENTE;12843.97;5715.791;0.0;5715.791;0.0;0.0;0.0;0.0;5715.791;0.0;0.0;0.0;0.0;0.0;3665.441;1225.139;2440.302;2440.302;0.0;0.0;0.0;0.0;3042.942;72.63806;332.6928;14.46589;4.0;enero
OVINO/CAPRINO PIEZ;34321.39;15648.85;478.3505;15170.5;0.0;0.0;0.0;0.0;13449.36;1680.64;0.0;0.0;0.0;40.50366;17369.92;2821.545;14548.38;14099.44;448.9354;0.0;68.02287;0.0;0.0;0.0;287.8381;946.7583000000001;4.0;enero
CARNE CERDO;279836.9;73789.55;1581.551;72208.0;0.0;51.36738;0.0;0.0;64476.06;6955.933;0.0;373.48940000000005;27.77402;323.37559999999996;187964.1;23596.19;164367.9;138390.3;25977.55;722.4585;191.59779999999998;46.38848;5482.101;1325.198;3263.658;7051.842;3.0;enero
CARNE CERDO ADOBAD;29639.98;7370.727;345.0225;7025.705;0.0;13.286959999999999;0.0;0.0;6571.967;437.39590000000004;0.0;3.0547649999999997;0.0;0.0;21028.3;3607.688;17420.61;14637.61;2783.006;9.703656;0.0;0.0;8.212231;176.89339999999999;280.267;765.8773;4.0;enero
CARN.CERDO IBERICO;13323.63;5854.651;116.275;5738.376;0.0;39.07886;0.0;0.0;5303.377;375.40290000000005;0.0;0.0;0.0;20.51725;5799.343;1190.968;4608.375;4188.892;419.4831;92.31327;0.0;0.0;0.0;632.7665999999999;212.8355;731.7191;4.0;enero
CARNE DESPOJOS;18131.97;6092.338;51.77958;6040.558;10.43272;0.0;0.0;0.0;4166.989;1839.605;0.0;6.421997999999999;0.0;17.109599999999997;11374.0;1643.083;9730.922;9348.925;381.99629999999996;0.0;4.8170399999999995;9.787792;38.44473;0.0;122.8516;489.7303;3.0;enero
DESPOJOS CERDO;8861.123;3159.907;47.34189;3112.565;0.0;0.0;0.0;0.0;2243.631;858.5690999999999;0.0;6.421997999999999;0.0;3.943288;5363.511;1045.471;4318.04;4158.705;159.3348;0.0;4.8170399999999995;0.0;38.44473;0.0;37.26246;257.1815;4.0;enero
DESPOJOS CORDERO;883.8240999999999;411.3331;0.0;411.3331;10.43272;0.0;0.0;0.0;279.5219;121.3784;0.0;0.0;0.0;0.0;437.2993;52.97231;384.3269;384.3269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.19177;4.0;enero
DESPOJOS POLLO;4463.928;637.3921;4.437696;632.9544000000001;0.0;0.0;0.0;0.0;508.87890000000004;124.0755;0.0;0.0;0.0;0.0;3670.24;284.7683;3385.472;3359.6;25.87136;0.0;0.0;9.787792;0.0;0.0;63.65221;82.8553;4.0;enero
DESPOJOS TERNERA;2984.111;1707.483;0.0;1707.483;0.0;0.0;0.0;0.0;965.801;728.5159;0.0;0.0;0.0;13.16631;1179.477;137.9145;1041.562;909.5153;132.047;0.0;0.0;0.0;0.0;0.0;0.0;97.15044999999999;4.0;enero
DESPOJOS OT.PROCED;938.9883000000001;176.22220000000002;0.0;176.22220000000002;0.0;0.0;0.0;0.0;169.1559;7.066357;0.0;0.0;0.0;0.0;723.4779;121.9567;601.5210999999999;536.7779;64.74321;0.0;0.0;0.0;0.0;0.0;21.936880000000002;17.351290000000002;4.0;enero
OTRAS CARNES FRESCA;86983.27;12018.58;105.89110000000001;11912.68;34.55373;0.0;3.039753;0.0;8996.868;2766.841;0.0;74.58813;36.794290000000004;0.0;71884.6;8100.539;63784.06;49658.63;14125.43;58.87103;0.0;113.4524;518.4134;21.08812;1513.882;854.3846;3.0;enero
AVESTRUZ;77.24609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.24609;0.0;77.24609;77.24609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
PAVO;39067.16;4964.313;88.40463000000001;4875.908;0.0;0.0;0.0;0.0;3941.263;860.057;0.0;74.58813;0.0;0.0;32218.99;3502.131;28716.86;21970.73;6746.136;29.61262;0.0;41.62418;420.8754;21.08812;864.5749000000001;506.0793;4.0;enero
OTRAS AVES;8175.79;1376.753;0.0;1376.753;0.0;0.0;3.039753;0.0;654.5915;700.6189;0.0;0.0;18.50249;0.0;6526.413;1013.683;5512.731;4592.959;919.7723000000001;14.68767;0.0;13.36095;97.53795;0.0;119.2555;27.78182;2.0;enero
CARNE CABALLO;1859.0;1564.096;0.0;1564.096;0.0;0.0;0.0;0.0;1137.401;426.6945;0.0;0.0;0.0;0.0;294.9038;62.46211;232.4416;232.4416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
CARNE CONGELADA;23119.11;2886.923;108.01039999999999;2778.913;0.0;2195.66;0.0;0.0;565.2098000000001;9.813996999999999;0.0;8.229191;0.0;0.0;18452.31;1551.762;16900.55;15893.74;1006.81;0.0;0.0;84.28017;0.0;133.7905;583.6753;978.1236;2.0;enero
C.CONG.POLLO;13161.04;1439.887;91.50472;1348.383;0.0;1144.167;0.0;0.0;194.4013;9.813996999999999;0.0;0.0;0.0;0.0;10946.57;1292.391;9654.178;8956.141;698.0366;0.0;0.0;84.28017;0.0;0.0;530.3713;159.93679999999998;3.0;enero
C.CONG.CERDO;4841.244;612.1080999999999;16.50566;595.6024;0.0;264.3793;0.0;0.0;322.9939;0.0;0.0;8.229191;0.0;0.0;3675.753;108.5566;3567.196;3382.024;185.1722;0.0;0.0;0.0;0.0;0.0;31.018639999999998;522.3645;3.0;enero
C.CONG.VACA;1982.125;599.6339;0.0;599.6339;0.0;560.867;0.0;0.0;38.76686;0.0;0.0;0.0;0.0;0.0;1132.42;53.378730000000004;1079.041;1032.225;46.81581;0.0;0.0;0.0;0.0;0.0;0.0;250.0711;3.0;enero
RESTO CARNES CONG.;3134.694;235.2935;0.0;235.2935;0.0;226.24579999999997;0.0;0.0;9.047663;0.0;0.0;0.0;0.0;0.0;2697.573;97.43569000000001;2600.138;2523.352;76.7855;0.0;0.0;0.0;0.0;133.7905;22.285349999999998;45.75121;3.0;enero
C.CONG.CABALLO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
SALCHICHAS CONGELAD;77.37003999999999;5.661386;0.0;5.661386;0.0;0.0;0.0;0.0;5.661386;0.0;0.0;0.0;0.0;0.0;50.84593;0.0;50.84593;50.84593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.86271;3.0;enero
CARNE TRANSFORMADA;414233.5;45326.37;3028.851;42297.52;167.36329999999998;162.9846;52.32886;0.0;34441.14;6048.766;23.07195;493.87870000000004;206.6803;701.3109000000001;343003.2;58169.72;284833.5;232919.3;51914.12;813.7418;1237.609;74.61456;3067.785;463.79690000000005;8337.306;11909.12;2.0;enero
JAMON CURADO+PALETA;100642.8;13233.82;411.52090000000004;12822.29;27.09023;34.74818;13.02045;0.0;10087.72;2027.994;2.307194;230.4819;168.6324;230.3016;78552.84;13881.81;64671.03;56046.28;8624.75;138.4335;624.8838000000001;11.57467;130.2298;51.154489999999996;2141.679;5758.235;3.0;enero
JAMON C.+P.ENTERO;29423.98;4449.639;130.95260000000002;4318.686;27.09023;34.74818;0.0;0.0;3652.297;218.1008;0.0;182.4495;168.6324;35.36804;18490.23;4053.203;14437.03;13910.43;526.5968;0.0;496.0958;0.0;130.2298;36.67161;1107.659;4713.449;4.0;enero
JAMON C.+P.LONCHA;71218.86;8784.176;280.56829999999997;8503.608;0.0;0.0;13.02045;0.0;6435.422;1809.893;2.307194;48.0324;0.0;194.9335;60062.6;9828.606;50234.0;42135.84;8098.153;138.4335;128.788;11.57467;0.0;14.48288;1034.02;1044.787;4.0;enero
JAMON CURADO NORMAL;60828.62;5937.52;411.52090000000004;5525.999;27.09023;34.74818;13.02045;0.0;4520.054;845.3788000000001;2.307194;48.0324;0.0;35.36804;49456.67;6850.427;42606.24;35657.47;6948.775;118.376;507.1347;11.57467;0.0;51.154489999999996;1762.11;2984.078;3.0;enero
JAMON C.N.ENTER/PI;14368.93;1567.981;130.95260000000002;1437.028;27.09023;34.74818;0.0;0.0;1256.9;82.92169;0.0;0.0;0.0;35.36804;8544.302;1900.941;6643.361;6303.321;340.0403;0.0;475.91290000000004;0.0;0.0;36.67161;1107.659;2636.401;4.0;enero
JAMON C.N.LONCHA;46459.69;4369.539;280.56829999999997;4088.971;0.0;0.0;13.02045;0.0;3263.153;762.4571;2.307194;48.0324;0.0;0.0;40912.36;4949.486;35962.88;29354.15;6608.735;118.376;31.22184;11.57467;0.0;14.48288;654.4515;347.6776;4.0;enero
