Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;98.792;55.718;4.384;55.113;11.04;5.958;2.063;0.746;22.475;10.915;0.399;26.397;1.731;35.022;98.135;45.709;96.401;92.974;54.446;2.485;8.213;4.535;6.539;3.935;6.875;20.948;0.0;enero
T.HUEVOS KGS;77.744;8.394;0.719;7.732;0.0;0.072;0.063;0.0;1.986;2.006;0.322;0.709;0.146;3.328;70.049;13.462;64.032;53.829;17.523;0.408;0.741;0.345;2.908;1.655;1.535;3.159;1.0;enero
T.HUEVOS UNDS.;77.744;8.394;0.719;7.732;0.0;0.072;0.063;0.0;1.986;2.006;0.322;0.709;0.146;3.328;70.049;13.462;64.032;53.829;17.523;0.408;0.741;0.345;2.908;1.655;1.535;3.159;1.0;enero
TOTAL HUEVOS GALLINA;77.485;8.267;0.704;7.62;0.0;0.072;0.063;0.0;2.013;1.852;0.322;0.709;0.146;3.328;69.685;13.232;63.76;53.567;17.497;0.408;0.741;0.345;2.911;1.655;1.535;3.124;2.0;enero
OTRAS AVES;2.796;0.274;0.018;0.257;0.0;0.0;0.0;0.0;0.076;0.164;0.019;0.0;0.0;0.0;2.434;0.457;1.993;1.908;0.085;0.0;0.0;0.0;0.108;0.0;0.0;0.056;2.0;enero
MIEL;5.64;0.816;0.139;0.678;0.0;0.0;0.125;0.0;0.045;0.264;0.0;0.029;0.0;0.215;4.203;0.856;3.399;2.831;0.695;0.067;0.154;0.0;0.0;0.018;0.051;0.377;1.0;enero
GRANEL;1.208;0.739;0.096;0.643;0.0;0.0;0.125;0.0;0.011;0.264;0.0;0.029;0.0;0.215;0.0;0.0;0.0;0.0;0.0;0.0;0.154;0.0;0.0;0.022;0.004;0.261;2.0;enero
ENVASADA;4.531;0.078;0.043;0.034;0.0;0.0;0.0;0.0;0.034;0.0;0.0;0.0;0.0;0.0;4.203;0.856;3.399;2.831;0.695;0.067;0.0;0.0;0.0;0.002;0.041;0.132;2.0;enero
TOTAL CARNE;96.244;26.466;1.355;25.837;0.017;1.269;0.151;0.02;21.815;4.149;0.041;0.165;0.059;0.555;94.123;27.88;90.499;82.855;38.083;0.575;0.76;0.201;0.425;0.615;3.197;4.68;1.0;enero
CARNE CERTIFICADA;46.482;13.181;0.332;12.963;0.017;0.153;0.007;0.0;11.368;1.75;0.0;0.021;0.0;0.077;37.825;6.672;33.625;28.322;8.048;0.122;0.12;0.015;0.03;0.295;0.697;0.935;2.0;enero
CARNE FRESCA;88.562;24.178;0.608;23.835;0.017;0.123;0.013;0.0;20.848;3.59;0.013;0.071;0.036;0.231;82.365;18.848;77.701;69.153;27.823;0.39;0.158;0.129;0.397;0.511;2.442;2.643;2.0;enero
SALCHICHAS FRESCAS;8.23;3.395;0.033;3.363;0.0;0.0;0.007;0.0;2.935;0.506;0.0;0.043;0.0;0.02;5.008;0.79;4.267;3.904;0.385;0.0;0.039;0.0;0.0;0.0;0.121;0.064;3.0;enero
CARNE VACUNO;47.967;14.753;0.158;14.6;0.017;0.059;0.0;0.0;12.877;1.853;0.0;0.021;0.0;0.021;36.636;7.469;31.387;26.561;7.133;0.074;0.071;0.028;0.01;0.0;0.745;0.651;3.0;enero
TERNERA;39.572;13.247;0.168;13.088;0.017;0.026;0.0;0.0;11.547;1.668;0.0;0.021;0.0;0.021;28.423;4.613;24.805;20.573;5.502;0.074;0.071;0.028;0.01;0.0;0.396;0.593;4.0;enero
AÑOJO;14.302;2.493;0.013;2.48;0.0;0.019;0.0;0.0;1.985;0.524;0.0;0.0;0.0;0.0;11.861;2.895;9.447;8.163;1.806;0.0;0.0;0.0;0.0;0.0;0.374;0.101;4.0;enero
MAYOR;3.87;0.719;0.006;0.717;0.0;0.016;0.0;0.0;0.645;0.04;0.0;0.0;0.0;0.021;3.025;0.877;2.27;1.763;0.472;0.0;0.0;0.0;0.0;0.0;0.094;0.05;4.0;enero
CARNE POLLO;73.19;15.767;0.394;15.479;0.0;0.108;0.016;0.0;13.572;2.064;0.0;0.009;0.027;0.037;65.632;10.577;61.137;51.92;19.101;0.174;0.034;0.097;0.203;0.062;1.446;1.506;3.0;enero
POLLO ENTERO;17.839;4.304;0.201;4.103;0.0;0.0;0.0;0.0;3.548;0.552;0.0;0.0;0.0;0.0;13.864;1.831;12.22;10.399;2.326;0.0;0.0;0.016;0.186;0.03;0.159;0.246;4.0;enero
POLLO FILETES;32.222;5.798;0.099;5.701;0.0;0.0;0.0;0.0;4.737;1.03;0.0;0.0;0.0;0.0;27.599;3.314;25.443;20.655;6.181;0.035;0.0;0.008;0.0;0.0;0.479;0.374;4.0;enero
POLLO POR PIEZAS;62.607;12.462;0.191;12.288;0.0;0.108;0.016;0.0;10.615;1.675;0.0;0.009;0.027;0.037;55.336;8.531;50.854;41.968;15.463;0.155;0.034;0.072;0.02;0.037;1.249;1.267;4.0;enero
