Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
.TOTAL ALIMENTACION;6935223.334;953968.4183990001;35153.583913999995;918814.92828;101597.42053399999;32223.345067000002;7442.262799;4125.0313909999995;259442.53936000002;134124.19088799998;1862.612294;93180.882801;10082.548774;274734.043089;5466645.3032;918953.2846;4547692.3268;3652388.7056;895303.443516;19322.633554;66650.23015;34984.827658;53061.034767;24128.948989;153515.743159;162946.00831799998;0.0;enero
T.HUEVOS KGS;116433.334;9454.11466;687.3836;8766.73066;118.5867;15.261370000000001;137.54070000000002;0.0;1896.234;1885.94875;646.3891;459.9975;195.12789999999998;3411.645;87553.0541;11880.4507;75672.6035;60673.4921;14999.10144;332.129506;1224.273;350.6486;9353.853;3131.46;1714.8622090000001;3318.932988;1.0;enero
T.HUEVOS UNDS.;116433.334;9454.11466;687.3836;8766.73066;118.5867;15.261370000000001;137.54070000000002;0.0;1896.234;1885.94875;646.3891;459.9975;195.12789999999998;3411.645;87553.0541;11880.4507;75672.6035;60673.4921;14999.10144;332.129506;1224.273;350.6486;9353.853;3131.46;1714.8622090000001;3318.932988;1.0;enero
TOTAL HUEVOS GALLINA;115367.6;9395.741;687.3836;8708.357;118.5867;15.261370000000001;117.5138;0.0;1896.234;1847.602;646.3891;459.9975;195.12789999999998;3411.645;86720.65;11761.99;74958.66;59983.46;14975.19;328.9028;1224.273;350.6486;9188.89;3131.46;1709.559;3317.47;2.0;enero
OTRAS AVES;1065.734;58.37366;0.0;58.37366;0.0;0.0;20.0269;0.0;0.0;38.34675;0.0;0.0;0.0;0.0;832.4041;118.4607;713.9435;690.0321;23.91144;3.226706;0.0;0.0;164.963;0.0;5.303209;1.462988;2.0;enero
MIEL;9453.383;1848.178;68.21489;1779.964;0.0;0.0;238.804;0.0;522.8832;538.9349;0.0;0.0;0.0;479.3415;5358.241;1084.444;4273.797;3252.786;1021.011;0.0;734.1238000000001;161.9197;40.13785;852.2829;181.50639999999999;276.9937;1.0;enero
GRANEL;3663.907;1653.234;51.61268;1601.621;0.0;0.0;194.8875;0.0;504.0602;503.0766;0.0;0.0;0.0;399.5965;0.0;0.0;0.0;0.0;0.0;0.0;734.1238000000001;161.9197;40.13785;852.2829;0.0;222.209;2.0;enero
ENVASADA;5789.477;194.9449;16.6022;178.3427;0.0;0.0;43.91648;0.0;18.82301;35.85833;0.0;0.0;0.0;79.74491;5358.241;1084.444;4273.797;3252.786;1021.011;0.0;0.0;0.0;0.0;0.0;181.50639999999999;54.78472;2.0;enero
TOTAL CARNE;1354079.0;277634.7;7411.617;270223.1;111.13369999999999;2702.725;209.69;0.0;235893.8;29284.28;21.59178;257.9001;657.4468;1084.532;1016726.0;146184.1;870542.1;711253.2;159288.8;2784.18;1935.188;624.2319;7078.329;4794.155;20587.6;21914.21;1.0;enero
CARNE CERTIFICADA;225189.6;82242.1;634.6345;81607.47;0.0;196.5129;92.34608999999999;0.0;73204.46;8088.822;0.0;0.0;0.0;25.32629;132413.5;18671.79;113741.7;97996.86;15744.81;329.6709;540.9552;16.911330000000003;285.7749;2612.064;2500.17;4248.502;2.0;enero
CARNE FRESCA;882349.1;223010.1;2774.197;220235.9;36.87826999999999;109.532;174.0725;0.0;196358.0;23110.04;0.0;10.67089;9.774744;426.934;618242.6;85091.5;533151.1;436265.7;96885.33;1768.972;882.5426;416.2647;6608.645;3847.003;12788.52;14784.51;2.0;enero
SALCHICHAS FRESCAS;8886.131;3722.074;0.0;3722.074;0.0;0.0;0.0;0.0;3317.181;404.893;0.0;0.0;0.0;0.0;4907.596;999.7604;3907.836;3524.81;383.0261;11.507530000000001;42.27552;0.0;0.0;7.717191;72.20441000000001;122.7568;3.0;enero
CARNE VACUNO;188451.4;69630.92;242.0141;69388.9;0.0;0.0;58.62997;0.0;62643.31;6561.697;0.0;0.0;0.0;125.2684;110754.9;19401.62;91353.26;78672.45;12680.8;481.8331;434.957;45.705239999999996;0.0;710.3546;2244.962;4147.768;3.0;enero
TERNERA;135632.0;59017.15;170.94629999999998;58846.2;0.0;0.0;36.239239999999995;0.0;52932.1;5772.304;0.0;0.0;0.0;105.559;71841.14;11487.59;60353.55;50606.4;9747.152;372.3265;434.957;45.705239999999996;0.0;158.16479999999999;1756.459;2006.11;4.0;enero
AÑOJO;42013.14;8110.471;0.0;8110.471;0.0;0.0;0.0;0.0;7321.078;789.3932;0.0;0.0;0.0;0.0;31085.12;6090.993;24994.13;22693.07;2301.06;109.5065;0.0;0.0;0.0;552.1896999999999;461.9365;1693.911;4.0;enero
MAYOR;10806.22;2503.296;71.06778;2432.228;0.0;0.0;22.390729999999998;0.0;2390.128;0.0;0.0;0.0;0.0;19.70937;7828.607;1823.035;6005.572;5372.983;632.5885999999999;0.0;0.0;0.0;0.0;0.0;26.56631;447.7475;4.0;enero
CARNE POLLO;274769.1;49142.48;1032.639;48109.84;36.87826999999999;38.5167;19.145799999999998;0.0;43028.4;4975.427;0.0;0.0;0.0;11.478209999999999;213015.4;25604.12;187411.3;147415.9;39995.4;586.732;22.16937;138.5864;3585.145;82.59358;4755.84;3440.158;3.0;enero
POLLO ENTERO;41806.52;9560.358;176.30079999999998;9384.057;0.0;0.0;0.0;0.0;8765.876;618.1818000000001;0.0;0.0;0.0;0.0;27721.2;3721.016;24000.18;20127.96;3872.223;166.1242;0.0;0.0;3478.513;0.0;639.5366;240.7935;4.0;enero
POLLO FILETES;50741.96;9158.8;228.4332;8930.367;0.0;0.0;11.89492;0.0;8129.012;789.4595;0.0;0.0;0.0;0.0;40403.92;3061.919;37342.0;29740.33;7601.665;27.81699;0.0;14.89655;7.554493000000001;12.78666;707.0431;409.1444;4.0;enero
POLLO POR PIEZAS;182220.6;30423.33;627.9044;29795.42;36.87826999999999;38.5167;7.250877999999999;0.0;26133.51;3567.785;0.0;0.0;0.0;11.478209999999999;144890.3;18821.19;126069.1;97547.59;28521.52;392.7908;22.16937;123.6899;99.07747;69.80691;3409.26;2790.22;4.0;enero
CARNE CONEJO;20348.33;4001.305;106.9435;3894.362;0.0;0.0;0.0;0.0;3263.081;631.2811999999999;0.0;0.0;0.0;0.0;13675.6;2700.983;10974.62;9872.313;1102.303;126.6161;30.29783;0.0;1635.688;295.90229999999997;348.6455;234.279;3.0;enero
CARNE OVINO/CAPRINO;33633.61;14121.91;60.44313;14061.47;0.0;0.0;0.0;0.0;12580.48;1480.99;0.0;0.0;0.0;0.0;15703.82;2941.967;12761.86;12668.54;93.31859;23.330759999999998;0.0;39.897839999999995;446.68829999999997;1896.725;572.6521;828.5825;3.0;enero
CORDERO;30015.97;11964.67;60.44313;11904.23;0.0;0.0;0.0;0.0;10451.3;1452.927;0.0;0.0;0.0;0.0;14728.63;2863.647;11864.99;11771.67;93.31859;23.330759999999998;0.0;39.897839999999995;142.7066;1896.725;572.6521;647.3512;4.0;enero
CABRITO;2153.563;930.6604;0.0;930.6604;0.0;0.0;0.0;0.0;902.5976999999999;28.06274;0.0;0.0;0.0;0.0;858.4025;67.33268;791.0698000000001;791.0698000000001;0.0;0.0;0.0;0.0;303.98179999999996;0.0;0.0;60.518029999999996;4.0;enero
OTRO OVINO/CAPRINO;1464.076;1226.577;0.0;1226.577;0.0;0.0;0.0;0.0;1226.577;0.0;0.0;0.0;0.0;0.0;116.78569999999999;10.987309999999999;105.7984;105.7984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.7133;4.0;enero
OVINO/CAPRINO ENTE;3258.171;908.689;0.0;908.689;0.0;0.0;0.0;0.0;908.689;0.0;0.0;0.0;0.0;0.0;581.7102;214.00820000000002;367.702;367.702;0.0;0.0;0.0;0.0;0.0;1737.663;0.0;30.10845;4.0;enero
OVINO/CAPRINO PIEZ;30375.44;13213.22;60.44313;13152.78;0.0;0.0;0.0;0.0;11671.79;1480.99;0.0;0.0;0.0;0.0;15122.11;2727.959;12394.15;12300.83;93.31859;23.330759999999998;0.0;39.897839999999995;446.68829999999997;159.0623;572.6521;798.474;4.0;enero
CARNE CERDO;272050.5;68629.74;1147.706;67482.03;0.0;71.0153;69.33099;0.0;60419.28;6611.781;0.0;10.67089;9.774744;290.1874;192980.0;25196.73;167783.3;137372.9;30410.41;527.6674;388.943;101.7758;322.442;501.23629999999997;3139.16;5459.561;3.0;enero
CARNE CERDO ADOBAD;31989.3;7215.716;158.0889;7057.627;0.0;34.30333;0.0;0.0;6630.034;393.2898;0.0;0.0;0.0;0.0;23597.84;3065.236;20532.6;17023.34;3509.256;4.161784;6.56054;54.213190000000004;19.25711;0.0;270.0872;821.4683;4.0;enero
CARN.CERDO IBERICO;10277.19;3297.571;24.08172;3273.489;0.0;41.89078;11.576709999999999;0.0;2759.234;451.01259999999996;0.0;0.0;9.774744;0.0;5815.778;1651.386;4164.392;3680.568;483.8243;96.44685000000001;0.0;0.0;0.0;309.1392;26.52451;731.7306;4.0;enero
CARNE DESPOJOS;13532.14;5887.565;49.78418;5837.78;0.0;0.0;4.5244480000000005;0.0;4477.335;1355.921;0.0;0.0;0.0;0.0;7339.266;1304.698;6034.568;5919.76;114.808;12.07139;0.0;11.41434;0.0;24.659029999999998;188.5637;68.60575;3.0;enero
DESPOJOS CERDO;5807.848;2773.753;28.88923;2744.864;0.0;0.0;0.0;0.0;1842.66;902.2040999999999;0.0;0.0;0.0;0.0;2831.111;441.278;2389.833;2351.646;38.18791;0.0;0.0;11.41434;0.0;24.659029999999998;98.30469000000001;68.60575;4.0;enero
DESPOJOS CORDERO;1103.781;795.1066;0.0;795.1066;0.0;0.0;0.0;0.0;746.7162;48.39038;0.0;0.0;0.0;0.0;308.67440000000005;126.5592;182.11520000000002;182.11520000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
DESPOJOS POLLO;3201.293;622.6649;20.89495;601.77;0.0;0.0;4.5244480000000005;0.0;574.5329;22.71269;0.0;0.0;0.0;0.0;2527.62;444.30379999999997;2083.316;2032.32;50.99613;0.0;0.0;0.0;0.0;0.0;51.0077;0.0;4.0;enero
DESPOJOS TERNERA;2730.667;1607.079;0.0;1607.079;0.0;0.0;0.0;0.0;1224.466;382.6134;0.0;0.0;0.0;0.0;1072.265;292.5568;779.7078;779.7078;0.0;12.07139;0.0;0.0;0.0;0.0;39.25127;0.0;4.0;enero
DESPOJOS OT.PROCED;688.5553000000001;88.96051;0.0;88.96051;0.0;0.0;0.0;0.0;88.96051;0.0;0.0;0.0;0.0;0.0;599.5948000000001;0.0;599.5948000000001;573.9708;25.623990000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
OTRAS CARNES FRESCA;79563.99;11596.17;134.6676;11461.5;0.0;0.0;22.4413;0.0;9946.12;1492.939;0.0;0.0;0.0;0.0;64773.59;7941.376;56832.21;44343.93;12488.28;10.72121;6.175457000000001;78.88506;618.6814;335.5313;1538.693;605.5514000000001;3.0;enero
AVESTRUZ;99.77846000000001;43.6529;0.0;43.6529;0.0;0.0;0.0;0.0;43.6529;0.0;0.0;0.0;0.0;0.0;56.12556;30.17416;25.951400000000003;25.951400000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
PAVO;37616.96;4000.355;128.7834;3871.572;0.0;0.0;22.4413;0.0;3233.784;615.3466;0.0;0.0;0.0;0.0;32476.23;4023.217;28453.01;22453.61;5999.395;0.0;0.0;60.48618;132.465;0.0;841.4159000000001;106.0091;4.0;enero
OTRAS AVES;6977.709;1001.783;0.0;1001.783;0.0;0.0;0.0;0.0;754.9195;246.864;0.0;0.0;0.0;0.0;5520.341;930.7715999999999;4589.569;3752.498;837.0713000000001;0.0;0.0;0.0;149.5889;0.0;93.12353999999999;212.8723;2.0;enero
CARNE CABALLO;1543.403;1384.546;0.0;1384.546;0.0;0.0;0.0;0.0;1283.483;101.06280000000001;0.0;0.0;0.0;0.0;123.4681;41.545120000000004;81.92295;81.92295;0.0;0.0;0.0;0.0;0.0;0.0;35.38903;0.0;4.0;enero
CARNE CONGELADA;23988.47;3473.203;84.18207000000001;3389.021;0.0;2468.375;0.0;0.0;901.2749;19.37106;0.0;0.0;0.0;0.0;19175.56;1687.395;17488.17;16087.56;1400.604;36.110870000000006;0.0;45.02541;285.7749;0.0;313.3708;659.4185;2.0;enero
C.CONG.POLLO;14543.47;1924.152;71.46019;1852.692;0.0;1674.301;0.0;0.0;159.0192;19.37106;0.0;0.0;0.0;0.0;12277.69;1507.713;10769.98;9792.325;977.6517;0.0;0.0;34.41679;0.0;0.0;204.8944;102.3147;3.0;enero
C.CONG.CERDO;3641.19;558.0039;12.721879999999999;545.2821;0.0;329.0521;0.0;0.0;216.2299;0.0;0.0;0.0;0.0;0.0;2793.242;111.736;2681.506;2564.973;116.5335;36.110870000000006;0.0;0.0;0.0;0.0;40.74564;213.0871;3.0;enero
C.CONG.VACA;2048.127;590.8676999999999;0.0;590.8676999999999;0.0;150.8445;0.0;0.0;440.02320000000003;0.0;0.0;0.0;0.0;0.0;1072.014;8.844586;1063.169;822.2704;240.89870000000002;0.0;0.0;10.60862;285.7749;0.0;23.83155;65.03071;3.0;enero
RESTO CARNES CONG.;3755.682;400.1793;0.0;400.1793;0.0;314.1768;0.0;0.0;86.00259;0.0;0.0;0.0;0.0;0.0;3032.617;59.10057;2973.517;2907.997;65.52007;0.0;0.0;0.0;0.0;0.0;43.8992;278.986;3.0;enero
C.CONG.CABALLO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;enero
