Alimentos;;;;;;;;;;;;;;;;;;;Nivel
TAM CONSUMO X CAPITA;;;;;;;;;;;;;;;;;;;0.0
.TOTAL ALIMENTACION;580.5732744366779;632.7124250470275;564.10980247516;712.0759533463371;589.4400831284682;608.4335911648992;551.4053190627623;512.9755055221683;566.6541266750709;536.5935627962289;600.2839087936412;603.4141912299916;590.0256450261952;544.4538860799679;566.0274498121709;557.2770044923365;593.1423652089996;660.3701160258071;0.0
T.HUEVOS KGS;8.810890032310828;8.823611827174524;8.992459066704726;8.085806734370209;9.319905886993403;8.025349248783675;8.282912481432497;8.521826247693477;8.087688597809825;6.480352075163264;9.318996042531928;8.858690146597898;9.384953421978329;11.680260584556294;10.615574675580934;9.092001580819334;10.835434500478561;9.298811992421884;1.0
T.HUEVOS UNDS.;140.32964683187663;141.37912494164854;146.07303145373456;128.8883754772106;147.99165361949673;128.18722723134266;132.52368233383945;135.07558561947633;128.28443283130838;102.00998092053665;148.63635110235882;140.64743642089473;147.89283450858346;182.81378688005333;170.10066225254127;144.79212783904703;170.62295067526387;146.15836217737666;1.0
TOTAL HUEVOS GALLINA;137.1776585924456;137.2188995881118;139.47645837346994;125.86894407638876;145.18498797774882;124.87920327322335;128.84584552026115;132.7975998425687;126.01563462372424;101.11578269820026;145.04875058348776;138.00399597016573;146.4078717925232;182.44671695504152;165.08459357510225;141.55704266645265;169.05935168804936;145.13385870297927;2.0
OTRAS AVES;3.1519882394310343;4.1602253535367355;6.5965730802646245;3.019431400821823;2.8066656417479137;3.3080239581192883;3.6778368135782937;2.2779857769076077;2.2687982075841413;0.8941982223363423;3.587600518871061;2.643440450729002;1.4849627160602816;0.3670699250118264;5.016068677439015;3.235085172594318;1.5635989872144858;1.024503474397359;2.0
MIEL;0.34838149777366784;0.38617702021904665;0.3047147600495761;0.4700932694120675;0.381570007092778;0.3635835573157178;0.32073832207372205;0.3299339218039419;0.2817858568626071;0.23153439017707086;0.3357788873204264;0.3460215792769281;0.4345498723387384;0.2044768908306538;0.31771797204167235;0.39600348292873805;0.5307292235113632;0.4000295526803421;1.0
GRANEL;0.11055282475665254;0.11402869536092858;0.11249188013725514;0.061502557705854326;0.121483616199642;0.11067759133419178;0.09222773039131563;0.06755224276162193;0.09613938052083904;0.10679780065180175;0.14441253443616728;0.1526821749313143;0.3073066679854095;0.041347096730169224;0.14128757509420986;0.09053455424902541;0.15042741517197628;0.10393325965012548;2.0
ENVASADA;0.23782868165956889;0.2721483553988797;0.19222288445063937;0.40859071592132895;0.26008636351351555;0.2529059780436609;0.22851058470198587;0.26238171479910044;0.1856464791072926;0.12473658272308334;0.19136638089412736;0.1933394028743984;0.12724318702970977;0.16312980327652654;0.17643040372576127;0.30546887565384134;0.380301792911848;0.2960963178764356;2.0
TOTAL CARNE;41.195963055775785;43.01716260164968;45.343178390836364;44.39761277894779;41.799635275377256;42.67698086425692;37.134133417512665;39.4765154441654;44.56803513986073;33.82596455178779;49.0039499363923;42.218343849531955;40.26698167146886;34.58826641921939;45.394156374920605;47.29245835812717;47.11285676183352;35.35784628184718;1.0
CARNE CERTIFICADA;6.135573038787059;6.02550598326219;6.459768950195066;6.745176573343156;5.519200696203153;5.340508823371563;4.890642202831294;5.805614221655632;6.812050618282922;4.49863056056958;8.676615285738396;9.2875201403603;7.007434807966424;6.06528505063687;6.92439863888118;5.315689545999509;7.246993863690028;5.900639703145182;2.0
CARNE FRESCA;29.769673905609142;31.74213114113541;34.26638279018768;33.586344621601505;30.85745994995296;29.90384284573905;25.582875172656784;28.171197461096355;31.91563626584941;23.045971965304528;36.841522153042135;32.39268840764377;28.954017444265492;24.842943293449796;34.56485123228793;35.54493246010626;36.73874017582125;20.70403063988366;2.0
SALCHICHAS FRESCAS;0.3014676753057519;0.5380280750858867;0.7393110217512265;0.19805100015277713;0.19538492155845985;0.36710905678154304;0.18807546155367946;0.19110429580537194;0.43637168789590147;0.23897435821301127;0.5185528089780989;0.08346348714002583;0.18051313281230402;0.3357629836940018;0.40007124241237163;0.5078527406282262;0.5418012151074943;0.025347624535363687;3.0
CARNE VACUNO;3.8916491717832984;4.0742775419820125;4.174821978060186;4.361379409353605;3.245784960934734;2.7339254898768415;2.338161581155492;4.771172095413524;3.6288420101464123;1.759784206698367;5.245435595983732;5.158777243871685;4.617665521475472;4.542408744713705;5.905253000251828;3.78902109163143;5.633533670499717;3.991856217816716;3.0
TERNERA;2.854532979803021;3.4122983418224635;3.3693782395919967;3.3129468226941103;2.2959724550798204;2.0447984174879053;1.6449456636689361;2.968317522794335;2.717038420704559;1.351276195263519;4.195928560845073;4.720218548500992;4.063094609603207;2.9679391881748947;4.001452072081792;2.959346056452358;4.478771579673857;1.4664344095041317;4.0
AÑOJO;0.8100503177650155;0.45936118111862884;0.6237079639677677;0.7265838628395088;0.7717951815543089;0.50167118841276;0.555327817723882;1.4956062256271812;0.7647431102689807;0.32303344588107874;0.821722775746723;0.2528060857403163;0.3844576403489437;1.1330692131846951;1.4071408357304989;0.659221899511595;0.7325222114103994;2.0861172929906426;4.0
MAYOR;0.22706637548336756;0.2026180856753092;0.18173573743748736;0.3218486605932506;0.17801779953258734;0.18745598047325415;0.13788839410374357;0.3072485464933574;0.14706039205884872;0.08547439634939853;0.22778430340744238;0.18575269790330412;0.17011318683007362;0.44140002035743553;0.49665972189253826;0.17045287677645854;0.42223970971253255;0.4393045153219418;4.0
