Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
LECHE BOTELLA PLAST.;;395778.05000000005;60854.893;11211.9138;8429.147;41744.314;18685.15;47845.408;60847.033;27939.117000000002;7751.292600000001;15919.404900000001;26563.180000000004;11814.569699999998;7380.2886;20876.189000000002;3526.7873999999997;3618.3242999999998;20771.042999999998;2.0;VALOR
LECHE CARTON;;2449501.3000000003;332476.91000000003;72446.59700000001;45178.601;232162.69;64138.704;393988.06000000006;350971.53;123918.75499999999;75384.13400000002;181791.71;176585.53999999995;73262.526;29901.533;145755.98;20434.170000000002;37163.23399999999;93940.69099999999;2.0;VALOR
LECHE BOLSA;;732.323663;4.669288;3.067594;0.0;0.0;0.0;615.3283399999999;67.690665;0.0;0.0;28.569785;1.719436;0.0;0.0;0.0;0.0;11.278609;0.0;2.0;VALOR
LECHE ENVASADA;;2846452.5;393346.08999999997;83661.57599999999;53607.746999999996;273928.6;82823.849;442534.4799999999;411990.8;151882.2;83135.42700000001;197739.67;203150.43999999997;85081.905;37336.253000000004;166674.06;23977.510000000002;40792.835;114789.002;2.0;VALOR
LECHE ENTERA;;841716.9099999999;111181.13;26391.509000000002;17632.033;66028.959;19650.846;133452.988;124118.587;50825.494;28166.533;67725.327;52325.274000000005;20197.301999999996;10622.6448;60544.00900000001;9499.0043;13936.8283;29418.514000000003;3.0;VALOR
LECHE DESNATADA;;686824.71;90473.635;15878.599999999997;11897.3019;73424.58799999999;18853.958000000002;79010.25399999999;104314.556;35886.768;11762.931000000002;42316.505999999994;58901.045999999995;30705.443;11685.8852;45241.022000000004;6630.667299999999;12680.431300000002;37161.14;3.0;VALOR
LECHE SEMIDESNATAD;;1317910.79;191691.31000000003;41391.467;24078.414;134475.053;44319.047;230071.28;183557.68000000002;65169.925;43205.965000000004;87697.83399999999;91924.126;34179.161;15027.7224;60889.035;7847.8371;14175.580800000002;48209.354999999996;3.0;VALOR
LECHE DE CABRA;;14963.1967;1460.7254200000002;22.886575;473.64811;3207.4625100000003;1444.2596299999998;2322.2785;1296.0719100000001;18.029322999999998;12.145016;2019.05925;484.00536;89.97171800000001;333.44977;2.6292150000000003;22.948769000000002;6.219388;1747.40479;3.0;VALOR
LECHE SIN LACTOSA;;412993.72000000003;70812.48999999999;10649.856899999999;9632.4608;43148.837999999996;17429.091;65429.32000000001;54741.691000000006;18054.7;9719.7432;22133.977;34341.600000000006;10529.1727;3310.3707999999997;16026.323100000001;1867.36999;3405.0919000000004;21761.621999999996;3.0;VALOR
LECHE ENRIQUECIDA;;420305.64;57383.229;11987.5973;8467.3279;60890.217000000004;13778.646600000002;80694.157;58406.715000000004;24521.756;8838.332400000001;20949.284;25937.105;10654.5621;3276.5822;18465.528899999998;2235.11995;5472.8644;8346.6543;3.0;VALOR
L.ENRQ.CON CALCIO;;188523.15000000002;20880.554999999997;4309.1347;4628.8382;33694.404;5877.2282000000005;38977.774;27484.005000000005;13029.022700000001;4508.4045;7592.7293;9428.278699999999;2568.1513;1337.1787;6362.117900000001;1097.5816399999999;2268.45175;4479.2832;4.0;VALOR
L.ENRQ.CON VITAMIN;;212760.39;34795.342;7514.205499999999;3772.5061000000005;21299.538999999997;7599.5758;38217.23700000001;29115.681999999997;10665.102599999997;4121.405199999999;12784.011800000002;15695.7601;6032.4426;1838.8507799999998;11783.551300000001;1116.89238;3185.6978;3222.5988;4.0;VALOR
L.ENRQ.OTROS ADIT.;;19022.1375;1707.33184;164.257309;65.983537;5896.2721;301.84187499999996;3499.1473;1807.0277399999995;827.631789;208.52320999999998;572.5441279999999;813.0633439999999;2053.9684399999996;100.55298499999999;319.858598;20.64581;18.714830000000003;644.77221;4.0;VALOR
BIFIDUS+FIBRA;;2631.3346400000005;0.0;0.0;0.0;2137.51168;10.774959999999998;31.057519999999997;57.808923;189.93313;141.38745999999998;0.0;42.21502;0.0;0.0;0.0;20.64581;0.0;0.0;5.0;VALOR
RESTO OTROS ADITI;;16390.8026;1707.33184;164.257309;65.983537;3758.7603599999993;291.066915;3468.0898;1749.2187599999997;637.698672;67.13575;572.5441279999999;770.8483140000001;2053.9684399999996;100.55298499999999;319.858598;0.0;18.714830000000003;644.77221;5.0;VALOR
TOTAL OTRAS LECHES;;189893.72;25413.21;3581.47152;3210.6114;22801.479000000003;9915.5587;27231.951;34885.183999999994;10378.2892;10909.1967;9635.297799999998;7889.6206999999995;3390.7393;777.1781800000001;6973.8369;399.510552;1450.2368000000001;11050.3396;1.0;VALOR
LECHE CONDENSADA;;61154.395000000004;6917.6998;1426.75659;2445.0531;8862.4015;3683.2548;9955.3629;6598.3475;2524.5428;1455.56764;2903.7867;3183.3475000000003;1484.62896;590.78508;2178.83311;114.460075;685.2631769999999;6144.3045999999995;2.0;VALOR
LECHE EN POLVO;;116168.96800000001;16323.565100000003;1776.5613799999999;589.01252;12518.013700000001;5702.66653;15150.181199999999;26497.853999999996;7348.0176;9205.55242;6108.9118;3921.61914;1699.4361500000002;68.557046;4427.896;243.56263;490.82230999999996;4096.7417;2.0;VALOR
LECHE EVAPORADA;;12570.3416;2171.9445;378.15363399999995;176.54570300000003;1421.06234;529.637157;2126.4042;1788.98512;505.72929;248.07683000000003;622.59899;784.6539300000001;206.674183;117.83604699999998;367.10765000000004;41.487846999999995;274.15126999999995;809.2930099999999;2.0;VALOR
PREPARADOS LACTEOS;;133895.9;17338.031;4310.884999999999;4595.497800000001;17452.4178;8256.939300000002;32248.472999999998;18198.936999999998;4736.952499999999;3267.8004;4403.9283000000005;7743.382699999999;2244.85331;79.57248999999999;5259.037600000001;290.00915000000003;180.589599;3288.5808000000006;1.0;VALOR
DERIVADOS LACTEOS;;7022356.0;1274699.06;180300.08;178105.63;786715.6200000001;221824.26;1175926.49;914194.2;260573.18;155988.69;337607.92;443143.98;185866.65;78245.58;342816.19999999995;43757.697;85116.82999999999;357473.80000000005;1.0;VALOR
BATIDOS DE LECHE;;146045.8;28532.466;3515.8396999999995;5465.1703;17058.222999999998;5070.277500000001;35601.029;14297.3747;7679.1244;2755.0846;6357.7282000000005;4193.2534000000005;5730.7989;800.73565;4593.577399999999;747.9975099999999;741.1661700000001;2905.9493;2.0;VALOR
BATIDOS CON CEREAL;;629.59634;132.302468;18.160379;0.0;241.225052;26.851619999999997;67.25910699999999;91.49063500000001;18.892276;2.455632;19.745761;0.0;0.0;0.0;6.39229;0.0;0.0;4.8211260000000005;3.0;VALOR
BATIDOS DE YOGURT;;120157.50799999999;18053.66;2833.8328999999994;3032.7594;11798.1358;4732.0698;21120.788000000004;17589.823;4013.1538000000005;3374.3558999999996;6016.536999999999;6727.472699999999;2664.4782999999998;1829.4533;7289.8279;537.46673;1498.0382;7045.657899999999;2.0;VALOR
BATIDO YOG.SIN LACT;;8208.925000000001;1898.0205500000002;137.39945799999998;60.666622999999994;554.88978;892.4234899999999;1309.5567899999999;1123.54996;383.53538000000003;127.56588699999999;318.6674689999999;399.83697900000004;135.65494500000003;49.363231;336.51162600000004;10.447312;36.087595;434.7471989999999;3.0;VALOR
LECHES FERMENTADAS;;1586394.5;287952.73000000004;40061.962000000014;36308.968;140003.806;38432.149;254509.79;208759.72999999998;51085.94500000001;35747.770000000004;86404.951;122698.269;55094.98800000001;23681.803;103364.17300000001;11443.5784;27256.535000000003;63587.38100000001;2.0;VALOR
YOGURT;;981770.4199999999;187392.36;23965.556;22054.326;85082.69399999999;23863.576;158552.85;126410.262;34941.388;24349.748000000003;51743.777;75751.749;31972.444000000003;13424.327000000001;56572.276;7151.9125;16978.138;41563.095;3.0;VALOR
Y.CON ADITIVOS;;305838.25999999995;51652.583000000006;6824.0869;8020.746000000001;26197.954;7811.250800000001;54847.643000000004;39571.596;12328.0653;7571.473099999999;16649.426;22570.992000000002;10028.3816;3980.0561;16604.736;1534.6704200000001;5655.746499999999;13988.8721;4.0;VALOR
Y.SIN ADITIVOS;;675932.1699999999;135739.77;17141.47;14033.577299999999;58884.742;16052.322;103705.19;86838.663;22613.322000000004;16778.274;35094.352;53180.756;21944.059;9444.2702;39967.537;5617.2418;11322.392;27574.225000000002;4.0;VALOR
YOGURT NATURAL;;214734.81999999995;48538.858;6475.648399999999;4341.3145;16986.932;4247.3451;30240.568;25209.716;6085.712399999999;4745.996999999999;12929.8197;16948.562;9276.588;3007.6025;13731.364399999999;1362.6030600000001;3710.8955999999994;6895.2961000000005;4.0;VALOR
YOGURT SABORES;;177811.17;24387.235999999997;3727.7442;2813.4965;14029.7094;4507.8362;37301.05299999999;20947.101;7872.453399999999;6483.3961;11150.2687;15559.941;5276.799999999999;2149.9753;8982.8031;1137.0523;2719.8709000000003;8764.431300000002;4.0;VALOR
YOGURT FRUTAS;;39962.82300000001;8400.5123;949.56035;826.00425;3055.3855999999996;443.21341099999995;7126.4345;4071.5191999999997;1485.66963;1101.58872;2118.1845000000003;3515.3046999999997;1032.45112;683.6427659999999;2757.6784;116.576469;872.3949000000002;1406.7004999999997;4.0;VALOR
YOGURT DESNATADO;;172345.73;33667.315;3391.6832;3950.8338000000003;15756.7558;5441.6095;25146.932999999997;23140.071;5342.5953;3958.1447;7449.1719;14433.899899999999;5931.5229;2583.2745;9979.5508;596.5083;2898.4999000000003;8677.371;4.0;VALOR
YOGURT ENRIQUECIDO;;27582.753999999997;6726.645400000001;533.8497500000001;1691.5506699999999;3023.1276000000003;782.65926;3409.5506;3551.2153;474.72266799999994;372.30350000000004;1435.87198;1210.02154;1057.0688999999998;289.500109;1675.97183;100.29286599999999;422.00820999999996;826.3934099999998;4.0;VALOR
OTROS;;349333.13;65671.79000000001;8887.069500000001;8431.123400000002;32230.785000000007;8440.9112;55328.299999999996;49490.638;13680.233;7688.318000000001;16660.459000000003;24084.020999999997;9398.009100000001;4710.331000000001;19444.905;3838.8794;6354.468400000001;14992.903000000002;4.0;VALOR
YOGURT SIN LACTOSA;;47127.791000000005;11536.634800000002;1159.3597000000002;950.2456299999999;4518.9414;648.9987800000001;6382.022099999999;7415.840100000001;1397.2062500000002;1975.3933000000002;2533.8071999999997;2578.9676999999997;1226.6355099999998;342.76667899999995;1870.83853;90.74089099999999;1083.81885;1415.57148;4.0;VALOR
L.F.CON BIFIDUBACTE;;306933.55;54683.38699999999;7340.3081;5382.973599999999;28407.925;7569.377000000001;49310.39600000001;42764.31;8450.280300000002;6054.5047;16264.363000000001;22464.673000000003;12461.4957;5545.6284000000005;21809.994999999995;2581.0816;5533.6808;10309.1773;3.0;VALOR
O.LECHES FERMENTADS;;297690.57;45877.00399999999;8756.097300000001;8871.6702;26513.186;6999.197099999999;46646.562;39585.18999999999;7694.276799999998;5343.5159;18396.811;24481.852999999996;10661.0507;4711.8473;24981.904;1710.58403;4744.7154;11715.1078;3.0;VALOR
LECHE FERM. SIN LACT;;50898.031;11894.727799999999;1178.43155;1080.47607;4518.9414;648.9987800000001;7882.796700000001;8173.099499999999;1516.49896;2060.6416;2597.2877999999996;2672.2103;1351.96094;342.76667899999995;2337.5957;116.99582799999997;1091.30269;1433.29628;2.0;VALOR
MANTEQUILLA;;178524.95;31194.996;3927.4370000000004;3770.4984000000004;14133.8645;4521.3015000000005;34439.182;24685.388;5533.817300000001;3553.9008999999996;7024.0353;12433.282200000001;5143.785;1790.0453699999998;10906.079300000001;1252.8633399999999;2680.08036;11534.417200000002;2.0;VALOR
MANTEQ.ENV.LIGHT;;23654.44;3299.0090000000005;765.27116;388.482718;2018.56238;348.89219599999996;4133.0277000000015;4359.605200000001;1149.5135699999998;378.62070600000004;874.89853;1565.1163799999997;664.79891;261.358541;1670.0904500000004;49.44840000000001;165.05926300000002;1562.6843;3.0;VALOR
MANTEQ.ENV.NORMAL;;154870.53000000003;27895.985999999997;3162.1658;3382.0158;12115.300000000001;4172.4095;30306.155999999995;20325.782000000003;4384.3036;3175.2803;6149.1367;10868.167099999999;4478.985900000001;1528.6867899999997;9235.9877;1203.4149900000002;2515.0210700000002;9971.731099999999;3.0;VALOR
QUESO;;3402002.5;624140.79;86984.504;86492.149;416278.42;116619.92099999999;544723.5599999999;455323.88;125996.843;75443.41499999998;156999.01;207335.83000000002;79874.451;32765.328999999994;142769.56999999998;20080.439000000002;34488.757;195685.78999999998;2.0;VALOR
QUESO FRESCO;;632301.93;109295.31;16294.378000000002;12870.1226;75994.42099999999;21346.693000000003;95816.284;89003.529;20821.650999999998;17893.433;28538.843;34023.339;18721.436999999998;7439.8369;31694.347999999998;4293.3409;5982.9276;42272.075000000004;3.0;VALOR
Q.FRESCO LIGHT;;118965.112;21064.288;2631.3111;2314.5101;13353.883000000002;2658.9125000000004;18241.710000000003;19545.448;4618.9752;2091.1751;6289.5248;8206.1149;3448.1585999999998;1485.49345;6405.788200000001;1269.27194;1089.1804000000002;4251.366300000001;4.0;VALOR
Q.FRESCO SIN SAL;;3757.2739;1630.6155;253.037659;87.785449;123.11437099999999;5.226631;984.0461799999999;234.902591;16.724164000000002;61.451221;71.48427699999999;100.671759;68.34055000000001;69.94076;24.298392;4.8837969999999995;13.556751;7.193986000000001;4.0;VALOR
Q.FRESCO BAJO SAL;;26168.904000000002;4756.4673999999995;2361.61131;381.119312;2561.65733;1623.0561500000001;2690.7594099999997;4275.550399999999;864.4821100000001;267.564445;714.8228439999999;1027.5613600000001;679.0492399999998;341.043295;1562.78177;464.77252000000004;56.022274;1540.58036;4.0;VALOR
Q.FRESCO CALCIO/VI;;9344.5828;917.72835;187.94625200000002;114.53509500000001;1198.83709;287.71923000000004;1889.11561;1031.39089;350.89140000000003;216.98492799999997;718.8188799999999;883.1543300000001;478.85586;102.256198;462.9157900000001;88.772439;187.99186200000003;226.66872799999996;4.0;VALOR
QUESO FUNDIDO;;258766.46000000002;40801.64599999999;7705.4175;2528.9239;21959.482999999997;9173.643199999999;39020.473;36385.090000000004;10362.3984;8808.459;16373.127;24018.016;9903.4723;2411.8845999999994;11640.6943;1852.3889599999998;3951.6526;11869.698399999997;3.0;VALOR
QUESO TIERNO;;246024.62;49426.531;4940.2197;7308.002799999999;34642.914;9123.123399999999;33902.046;33339.721000000005;11957.206100000001;3076.0271999999995;7145.4601999999995;21623.640000000003;5158.016999999999;2469.956100000001;8801.535100000001;1759.3201;1599.96051;9750.9559;3.0;VALOR
QUESO SEMICURADO;;1177685.9100000001;213953.44;30064.926999999996;38871.649;147590.44;38927.737;184154.43;154687.39;43671.168999999994;23592.340999999997;54838.593;67360.254;23539.421000000002;11292.079300000001;44727.58700000001;6328.212799999999;13221.341800000002;80864.91;3.0;VALOR
QUESO CURADO;;230973.45;34115.793;7491.0077;3919.7693;30923.145999999997;6282.1442;51582.520000000004;36025.606999999996;11102.247500000001;4877.5599999999995;11173.819000000001;8261.288599999998;4599.1271;2075.83434;10031.781799999999;1633.16342;1806.3199299999999;5072.336899999999;3.0;VALOR
QUESO DE BOLA;;105278.195;20989.033;2469.4011;1288.67002;14431.805799999998;6655.9494;17433.7757;9274.3532;3230.2146999999995;1402.60473;5994.1686;7404.768;2493.024170000001;530.953841;3792.0665999999997;420.006368;923.91281;6543.489299999999;3.0;VALOR
Q.EMMENTAL+GRUYERE;;42536.011999999995;11164.5554;1560.51597;893.1414799999998;6435.3724999999995;1818.6568399999999;5934.230299999999;6310.7406;783.79978;498.9074;759.5023399999999;1758.40602;488.97837;183.14881300000002;1817.6182999999999;69.314913;403.24073999999996;1655.88156;3.0;VALOR
QUESO TIPO AZUL;;55821.487;10493.310800000001;1579.4541700000002;1457.4479500000002;6967.066600000001;1461.74191;9626.090699999999;7147.0960000000005;1683.5127599999998;1053.93912;2040.43871;1860.77631;4883.0533000000005;1097.3606399999999;2000.4502499999999;385.50336000000004;902.7762599999999;1181.46667;3.0;VALOR
OTROS TIPOS QUESO;;652614.56;133901.17500000002;14879.185200000002;17354.418999999998;77333.778;21830.244;107253.70600000002;83150.404;22384.642999999996;14240.144300000002;30135.064;41025.344999999994;10087.919399999997;5264.273300000001;28263.489999999998;3339.1874000000003;5696.6238;36474.986;3.0;VALOR
QUESO LECHE CABRA;;313549.16000000003;68986.642;6929.242000000001;8645.6268;37807.083;13616.946899999999;45205.77100000001;32051.184999999998;8644.7753;9333.2458;9430.077000000001;10113.193900000002;3811.3355;1936.6107;9781.436700000002;1364.01339;1079.9026800000001;44812.083000000006;3.0;VALOR
QUESO LECHE OVEJA;;354390.33999999997;64731.90199999999;9838.8002;8085.4864;36762.982;7349.9327;69221.615;48311.807;22584.755000000005;10273.4896;21636.432;12022.606800000001;6469.778299999999;2249.1751499999996;20115.296000000002;1937.0339100000003;4587.1263;8212.1412;3.0;VALOR
QUESO LECHE VACA;;389440.44;69730.054;6571.560699999999;13602.385400000001;39769.914;13517.486799999999;46759.128000000004;45269.40700000001;9079.961800000001;5657.924300000001;12343.2597;67056.463;13455.644100000001;3601.3260999999998;11227.9897;2304.1394999999998;2719.5182;26774.273;3.0;VALOR
QUESO LECHE OTROS;;2344622.9;420692.18;63644.90299999999;56158.65000000001;301938.42;82135.564;383537.0399999999;329691.49;85687.34900000002;50178.755999999994;113589.25600000001;118143.565;56137.69099999999;24978.216000000004;101644.845;14475.250999999998;26102.209000000003;115887.294;3.0;VALOR
QUESO SIN LACTOSA;;72493.702;12911.8719;1344.1146800000001;1799.6455200000003;8576.7508;1499.0464500000003;12323.353;11254.233300000004;3589.6083;2216.5191;3726.2421;6087.2433;2043.8355399999996;418.5510760000001;2161.23881;111.19283899999998;374.64276100000006;2055.6095;3.0;VALOR
HELADOS Y TARTAS;;758211.0;140250.11;20847.0919;21574.1211;92045.97499999999;25339.9535;133507.27399999998;90870.40999999999;33950.827099999995;17628.2532;32541.0552;41732.588;14030.255900000002;6960.4722600000005;32696.0835;4795.47708;8498.848;40942.159;2.0;VALOR
HELADOS;;639699.4999999999;118332.351;17763.7012;18586.6619;77393.57299999999;21870.954200000004;113947.326;75230.726;28550.218300000004;15104.963199999998;26087.812299999998;35573.357899999995;11556.5739;5474.111739999999;26222.636000000002;4170.39366;7399.035309999999;36435.102100000004;3.0;VALOR
TARTAS;;118511.45300000001;21917.762999999995;3083.3907399999994;2987.4567;14652.410100000001;3469.0;19559.9443;15639.6829;5400.6075;2523.2896;6453.2412;6159.2307;2473.6823999999997;1486.3604199999997;6473.445000000001;625.083575;1099.8122099999998;4507.0571;3.0;VALOR
NATA;;177150.74;33512.896;4565.6812;5307.2625;20089.843;5759.1466;29005.142;21557.123;8049.2303;4052.5594;9473.203;11759.826299999999;4607.7124;2064.38863;7118.1662;1131.25301;2153.5607000000005;6943.7594;2.0;VALOR
NATILLAS;;97487.95699999998;14171.5451;2424.5973;1960.0401000000002;10783.743900000001;4033.008;21454.075;11962.637799999999;4757.4566;1990.4624999999996;4322.1626;4600.4576;2287.3034999999995;1016.20897;4690.8983;652.8975499999999;1628.8560600000003;4751.605799999999;2.0;VALOR
FLANES PREPARADOS;;136058.707;28251.564000000006;4291.203600000001;3305.3224;19627.785;3768.0606;25591.610999999997;13744.7326;5047.609100000001;3210.303;5594.6652;7793.7235;3208.4253000000003;1105.9704000000002;6042.5291;603.5012;1316.16071;3555.5330999999996;2.0;VALOR
CUAJADAS;;25833.320999999996;3363.8370999999997;1327.87255;288.424576;2424.7408000000005;721.9602899999999;1728.59807;4560.829299999999;700.34618;698.7431200000001;2737.1872999999996;1140.9837200000002;539.61923;680.0880500000001;2437.8579000000004;587.99653;1372.53547;521.69895;2.0;VALOR
CREMA DE CHOCOLATE;;36740.187;4879.1858;1245.7535599999999;1022.9668199999999;3371.5009000000005;1872.2465100000004;7044.9783;3781.026800000001;1769.9161699999997;642.6784799999999;2683.733;2292.4700000000003;954.96242;584.10281;2315.7288000000003;193.17611399999998;524.5813599999999;1561.17697;2.0;VALOR
CREMA CATALANA;;8166.2114;2164.85496;155.516714;196.13026299999999;985.28333;45.495051;1556.9217500000002;1120.8612600000001;241.073836;201.827149;255.63908500000002;133.02044999999998;194.343939;62.02733299999999;465.20721999999995;39.182202000000004;37.528062;311.29895999999997;2.0;VALOR
POSTRES CON NATA;;38814.342;5219.3783;891.72343;599.2437199999999;4664.2943;1067.64693;5999.4779;3915.6461999999997;2015.3218;674.6928800000001;2703.2211;3592.6245000000004;1597.5650100000003;627.2730799999999;3096.3903000000005;455.567043;400.75521000000003;1293.51853;2.0;VALOR
OT.DERIVADOS LACTEOS;;310768.26999999996;53011.206000000006;7227.060700000001;8782.583;33450.028;9841.017899999999;59644.13500000002;42024.731;9732.5171;6014.6296;14494.8013;16710.186999999998;9937.9611;4277.6845;15030.138100000002;1236.30109;2519.4267;16833.866;2.0;VALOR
OT.DERIVD.SIN LACTS;;31792.800000000003;5180.2481;460.31751999999994;396.1662669999999;4620.3366000000005;678.8875;6754.9953000000005;4039.2468;849.19633;581.9515;1266.79949;1264.3470900000002;1254.6655099999998;215.23933400000004;1481.86609;79.191892;437.14796000000007;2232.19555;3.0;VALOR
PAN;;3358796.1;525672.98;87107.65;70840.865;371234.36000000004;99205.716;597689.82;405359.33999999997;149764.28999999998;70290.25099999999;207423.08;230571.40000000002;95981.80900000001;39710.25;198930.13000000003;27593.407999999996;55044.85100000001;126375.71999999999;1.0;VALOR
PAN FRESCO/CONGELADO;;2390467.5;364780.46;62882.061;52321.996999999996;255608.86;70013.671;432115.08999999997;262268.69;110016.86099999999;46260.967000000004;161580.86;179776.03999999998;74959.16500000001;27526.211;147065.6;20665.648999999998;43447.616;79177.878;2.0;VALOR
PAN RESCO/CONG.GRAN;;1426236.4000000001;215574.46999999997;42185.342000000004;31679.049;122049.48500000002;41351.69500000001;263426.7;129660.08200000001;73174.04100000001;23575.661000000004;108726.73100000001;118483.581;53459.44100000001;17037.869;90250.85699999999;15534.956999999999;31276.149;48790.361000000004;3.0;VALOR
PAN RESCO/CONG.ENV.;;964231.2099999998;149206.01;20696.719;20642.950000000004;133559.37;28661.973999999995;168688.4;132608.62900000002;36842.833000000006;22685.302;52854.113;61292.45;21499.722999999998;10488.3423;56814.723;5130.6901;12171.467499999999;30387.517999999996;3.0;VALOR
PAN FRESCO INTEGRAL;;279762.69;45593.524;5939.119299999999;11779.800400000002;27479.233;8469.1504;57675.36600000001;31602.035000000003;10039.7752;3255.98;12367.8135;20263.464;7499.516900000001;2413.3863;15576.644;1540.08841;5122.7298;13145.071100000001;3.0;VALOR
PAN FRESCO NORMAL;;2110704.8;319186.97;56942.94099999999;40542.198;228129.61;61544.52099999999;374439.75;230666.66000000003;99977.1;43004.984;149213.03999999998;159512.57;67459.649;25112.826;131488.93999999997;19125.559;38324.887;66032.804;3.0;VALOR
PAN FRESCO SIN SAL;;94467.78;8806.0061;1362.52843;11420.721299999997;16558.827;1558.6372299999998;13415.3124;6403.433800000001;2286.9121499999997;913.57084;8004.944500000002;16017.6799;1430.8712999999998;582.76751;2398.53462;362.48347699999994;1186.85363;1757.69712;3.0;VALOR
PAN INDUSTRIAL;;968328.2000000002;160892.49;24225.592;18518.867;115625.51299999999;29192.049000000003;165574.74;143090.66;39747.41;24029.286;45842.231999999996;50795.364;21022.644;12184.039200000003;51864.549;6927.760299999999;11597.2341;47197.840999999986;2.0;VALOR
PAN INDUSTRIAL FRES;;546461.94;85001.18;13776.378999999997;10057.071100000001;55620.97800000001;16563.699;81565.26;90968.791;24908.572;14273.149000000001;29604.896;32069.442000000003;12264.9296;7244.391599999999;32686.720999999998;4170.5626;6558.6059000000005;29127.326999999997;3.0;VALOR
PAN IND.F.INTEGRAL;;44706.157;6612.697399999999;1013.73358;920.3943399999999;4877.4118;1326.4862200000002;3267.323;7180.8243999999995;1092.0827799999997;849.0657799999999;2302.5146;3640.8471;808.9688900000001;478.44897000000003;3607.3940999999995;127.712525;1484.52493;5115.7248;4.0;VALOR
PAN IND.F.NORMAL;;407357.56;61514.667;10741.253799999999;7644.2155999999995;41410.01699999999;11739.3336;64250.145000000004;68392.133;18465.001999999997;10982.494299999998;23235.599000000002;23590.324;9863.807000000003;5364.8361;24712.346000000005;3239.1409999999996;4120.8377;18091.436999999998;4.0;VALOR
PAN IND.F.S/CORTEZ;;94398.208;16873.813;2021.3898000000002;1492.46095;9333.547100000002;3497.8812000000007;14047.792;15395.834;5351.4863;2441.5875;4066.7812000000004;4838.271500000001;1592.1531300000004;1401.1065899999996;4366.9806;803.7091399999999;953.24306;5920.165500000001;4.0;VALOR
PAN IND.F.ENRIQUEC;;257600.25999999995;37375.365;7362.5621;6270.683299999999;27442.747999999996;7456.773399999999;36669.291;44378.924999999996;10164.8526;5766.7053;13423.114099999999;16514.142;5919.9957;3833.9262;18191.78;1985.147;3957.6731;10886.597999999998;4.0;VALOR
PAN INDUSTRIAL SECO;;421866.2899999999;75891.31400000001;10449.213399999999;8461.7963;60004.547999999995;12628.347700000002;84009.463;52121.86699999999;14838.837300000001;9756.1364;16237.335;18725.923000000003;8757.7148;4939.647000000001;19177.825999999997;2757.1976999999997;5038.628299999999;18070.513000000003;3.0;VALOR
PAN IND.S.INTEGRAL;;65964.905;11639.585500000001;1993.8581000000004;2074.05348;7000.9177;1485.43987;10392.409300000001;7837.5888;1517.4888500000002;964.9733999999999;3044.5157;4438.5341;2116.3894;984.8532700000001;5145.1157;329.159118;1805.4247;3194.5947000000006;4.0;VALOR
PAN IND.S.NORMAL;;355901.38;64251.729999999996;8455.3556;6387.7425;53003.629;11142.907000000001;73617.052;44284.276000000005;13321.3488;8791.163;13192.820500000002;14287.388900000002;6641.3246;3954.7936999999993;14032.7109;2428.0383799999995;3233.20348;14875.918699999998;4.0;VALOR
BOLL.PAST.GALLET.CERE;;3541294.8000000007;630640.29;100818.914;86971.14300000001;385221.20999999996;103021.47499999999;532251.26;513200.18;158641.72;71622.871;204433.68999999997;228191.65;91960.10599999999;39347.038;189549.03999999998;22342.651;42189.195999999996;140892.535;1.0;VALOR
BOLLERIA/PASTELERIA;;1762232.2000000002;308873.87;51387.909;38539.362;207782.53999999998;55084.105;272156.37999999995;264616.39999999997;82294.547;33457.775;103536.365;100915.12299999999;43304.573;16603.301;90444.50600000001;11012.331100000001;18248.692900000002;63974.411;2.0;VALOR
BOLL./PAST.ENVASADA;;1208833.15;202711.25000000003;34638.171;24094.58;142833.527;32587.509;186453.04000000004;195529.12;56690.161;24184.04;68292.248;71531.235;26920.53;13139.423199999997;67714.59799999998;6812.2787;12938.641399999999;41762.74;3.0;VALOR
O.PASTEL/TARTA ENV;;41584.936;7384.3742999999995;1221.9921399999998;733.38617;3426.1432;1646.22792;5913.8666;6935.048499999999;1804.5819099999999;232.08468800000003;2338.6660999999995;3986.8710300000002;1119.21358;238.278604;2497.5778699999996;106.796721;403.38127;1596.4438300000002;4.0;VALOR
BOLL./PAST.GRANEL;;553399.14;106162.62599999999;16749.7384;14444.779700000001;64949.026;22496.597;85703.372;69087.281;25604.387;9273.7344;35244.121;29383.885000000002;16384.0463;3463.8733;22729.911;4200.051599999999;5310.051100000001;22211.668000000005;3.0;VALOR
O.PASTEL/TARTA GRA;;42332.17799999999;10445.9635;1707.04019;1350.00034;2821.33133;1414.4920200000001;4788.1496;6667.260400000002;1272.079182;703.0895;2562.53694;3056.12385;1488.088807;194.84417000000002;1707.81516;183.97822000000002;469.39221;1499.9923000000001;4.0;VALOR
GALLETAS;;1068436.47;177043.62;29996.949;31455.927000000003;105690.48800000001;29518.181;150879.00999999998;146835.96;49257.278;26069.931;62937.892;82153.53000000001;30056.962;15089.678;63039.275;7909.785900000001;14344.8534;46157.135;2.0;VALOR
