Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
PATATAS PROCESADAS;;7.413490747431249;7.8190212810986095;7.710105464132929;7.374187229725009;7.3783727853299546;7.521265678280345;7.155356735941781;6.944507457947637;7.204083053906801;7.594564645433129;7.514199111986512;7.620266049203847;7.139529912723473;7.749884194592292;8.170420505046861;8.849490182819459;9.067979980946184;7.103088962843871;2.0;VALOR
PATATAS FRITAS;;8.4250139564926;8.944207527995959;8.568843849677812;8.722243368173867;8.100468799354788;8.239867626516983;7.919074404677717;8.1456637960962;8.137846894096187;8.065785691570378;8.666751245822205;8.986739981686375;8.816696218792762;9.210860870042557;9.461444583693343;10.237864643389274;9.946129947273494;8.770974693545023;3.0;VALOR
T.HORTALIZAS FRESCAS;;2.3597050856929167;2.48562733507826;2.336419610933227;2.4975515764711584;2.3580154334652965;2.3193654588566748;2.235798649436135;2.332557844116275;2.2404900187268826;2.229213594775682;2.2476223338406824;2.3532200352334116;2.395754701246084;2.4994414291057394;2.5277903040098746;2.478011558769043;2.3052772262019867;2.46298232548863;1.0;VALOR
TOMATES;;2.280441125525439;2.530379472975655;2.3100918610066854;2.3011762618911957;2.2043978409952714;2.1990424007349745;2.037366018085592;2.2403689741260706;2.1473958160884083;2.1569739654812485;2.203817398761313;2.4234494405462925;2.3490942357552194;2.5403969939900897;2.6154510351007394;2.2802074242251282;2.302739322657512;2.313159904961207;2.0;VALOR
CEBOLLAS;;1.7990887365465777;1.8500760652462236;1.8506107575023873;1.8582049472810411;1.7582147769998147;1.7662028964632353;1.7434975028947037;1.7811162962218128;1.7027266133373484;1.6116606382530794;1.7903313129661877;1.8340129413620436;1.7804210692708624;1.846247358570037;1.9495477852271197;2.023100914165688;1.697222287681615;1.887848488257556;2.0;VALOR
AJOS;;4.821568024320759;4.940966329437655;5.061095613542425;5.4583239622408986;5.049441554334476;4.558735934232342;4.695602614943184;4.654712133404055;4.65504832635268;4.496884589097309;4.790230971650966;4.882572717746531;4.953711544677417;5.503026321529313;4.99168288834711;5.035745078062818;5.272783615549186;4.4835843438879115;2.0;VALOR
COLES;;1.4760538700784562;1.5351465726593159;1.485524987825879;1.5394761828545918;1.592883662154242;1.5565002359769553;1.513905313470266;1.5120798624666967;1.4463586982046612;1.4400670195001675;1.29802852218302;1.356069420068467;1.398029713958722;1.6241682698089777;1.5045290308827326;1.480585838393688;1.4947120943546446;1.5465892369930974;2.0;VALOR
PEPINOS;;1.7323997881021165;1.7968354231232186;1.6904600407433126;1.767741088056965;1.7096879053334617;1.729437313894476;1.7371301379508932;1.6746641651825054;1.7440110636669355;1.6616602696749456;1.5710196543252672;1.7456415807275971;1.8122657294590265;1.5370813152269027;1.7943409767856096;1.790952071979166;1.6742766859939955;1.9405397415064287;2.0;VALOR
JUDIAS VERDES;;4.166731183878761;4.456252653103626;3.6286036949083567;4.873314793098807;4.324440601542021;3.948009231649614;4.04298820030633;3.6108844656623513;3.8620610388352814;4.5609757162552595;4.152465335371169;4.375708614250689;3.8789606844711892;3.9152478638027817;4.2394048726873725;4.158908595180521;4.276209816702769;4.845679537738838;2.0;VALOR
PIMIENTOS;;2.4496390067343277;2.5349913752034046;2.321078477325789;2.5562263742696696;2.4320512659387634;2.348020874663514;2.367654356403777;2.4136015366988546;2.232697827378343;2.2735864939026613;2.437006372490947;2.621551102341637;2.680671464046535;2.711973862265381;2.4858582809450684;2.603643557223043;2.411484111274795;2.606721371682901;2.0;VALOR
CHAMPIÑONES+O.SETAS;;4.964862870537181;5.180228471554702;4.827668211330137;5.861955732935094;4.899510289129356;5.1053887972012975;4.942740404152316;4.6971180233327425;4.927543476101188;4.7628016412595215;4.599570446589435;4.904521433810604;5.164072509700444;5.045532059132974;5.348565344951348;5.047929079118654;4.453503341221978;4.814334154319003;2.0;VALOR
LECHUGA/ESC./ENDIVIA;;3.099404587692166;3.3439480409982583;3.0213757126156375;3.111524112568393;3.0780082874882293;3.146784272933139;3.00272484830509;3.3596713651324044;3.071974672305546;2.9648174371677136;2.806401397468413;2.688804343984289;2.7838412394454957;3.1754771145653318;3.0002350124411783;3.0256083213309704;2.7626494765368093;3.757238093555018;2.0;VALOR
ESPARRAGOS;;3.320315466822564;2.8937911310944258;3.1290226492879367;3.1688804506399233;3.3292502186604347;3.103161935246415;3.192738490239633;3.6153060945025497;3.3242230023743153;2.8479335591784003;2.4857171223377734;3.97610510684349;5.61954437365478;2.574377964365441;4.491555772041847;4.21455672666695;4.0470780348190525;4.154435928127959;2.0;VALOR
VERDURAS DE HOJA;;3.055172120275596;3.060208133394739;2.1897301804485583;4.232287393083344;3.2098027567645633;2.932387063994146;3.033065618004447;3.309173596279901;2.7772926484553517;3.0362230165900717;2.958816099571973;3.00783441835414;3.5803215258171663;4.264212884496914;2.9808562673126513;2.650814425609439;2.5771085703357817;4.390548658498765;2.0;VALOR
ACELGA;;2.356358427525048;2.3811335458268683;1.8420096887932356;2.4474593845859087;2.510250032133787;2.4041638999813917;2.290134152267089;2.2127164713457046;2.3935122071340054;2.6394254404738575;2.31785017886129;2.454194993851004;2.6272005635882842;2.4423824831974383;2.59708584076267;2.1099833222053457;2.385980226275856;2.687279432726894;3.0;VALOR
BERENJENAS;;1.827375085534304;1.8643547459340049;1.7109303501165096;1.8723101444297245;1.819315101618764;1.8236224125059477;1.801678860735468;1.7822406508469268;1.826807581525334;1.7778833376140857;1.836790220362895;1.8777288943155925;1.91736832413421;1.7819305931913463;1.8083684709009642;1.8190675548323403;1.9247287696521684;1.9434396581606321;2.0;VALOR
ZANAHORIAS;;1.369070050719789;1.4961796950963078;1.4019602398547408;1.3849238831362305;1.336826473771747;1.3250573547323323;1.3529655627351074;1.3455457201771786;1.357380244768501;1.3203543376566242;1.2659312330345278;1.3209861221293842;1.3788605825464297;1.4126712593437476;1.3139874754240117;1.2066884743093835;1.3065841370604276;1.4527068488473376;2.0;VALOR
