Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
ALMEJAS;;14984.203;178.78376899999998;25.40879;3218.7264000000005;10690.9256;9498.2487;1192.67575;0.0;19.91762;0.0;17.855433;0.0;1.971481;2.34314;26.042398999999996;0.0;0.0;3.858908;71.863347;0.0;0.0;585.4356710000001;264.722536;3.0;VALOR
CALAMARES;;35885.352;290.8701679999999;475.88843199999997;10011.6125;22804.5;19289.864;3514.6351;0.0;7.078876;0.0;3.591803;0.0;90.188889;3.296151;13.734862999999999;0.0;0.0;21.845154;26.606233000000003;0.0;24.241400000000002;857.61111;1413.74026;3.0;VALOR
PULPO;;4035.5021;98.41456000000001;37.394578;1016.3928900000001;2575.4798;2075.76148;499.718164;0.0;0.0;0.0;0.0;0.0;16.210202;0.0;6.755646;0.0;0.0;0.0;0.0;0.0;0.0;232.06363699999997;75.756351;3.0;VALOR
ANCHOAS;;88961.57599999999;5360.1729;147.491032;12593.002600000002;63467.15599999999;53990.50899999999;9476.644199999999;182.79047;23.5616;0.0;69.588192;2185.48379;719.2286200000001;2115.34726;1290.07837;0.0;11.31269;0.0;141.32940000000002;0.0;149.19155;2645.49892;2414.12945;3.0;VALOR
SALMON AHUMADO;;226879.71000000002;4863.215700000001;103.86760299999999;36967.149999999994;175199.36;142370.04;32829.306;273.16423;45.332746;0.0;370.148691;1606.68168;1321.2299400000002;267.33868;1028.915712;0.0;55.010737999999996;0.0;274.76387000000005;0.0;13.57641;4442.06763;4652.9859;3.0;VALOR
TRUCHA AHUMADA;;3066.2376;6.135052;0.0;537.36708;2414.6233;998.6413100000002;1415.9819;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.135052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.112172;3.0;VALOR
OTROS AHUMADOS;;31845.940000000002;10378.4907;12.61902;2798.29915;14221.6539;12957.701500000001;1263.95352;518.4095530000001;23.64608;0.0;375.78049300000004;3551.7526500000004;726.70389;1581.58102;4548.346759999999;0.0;0.0;0.0;448.26781100000005;136.75529999999998;55.90372;1456.117379;828.7380090000001;3.0;VALOR
OTRAS CONS.PESCADO;;580348.63;52509.202999999994;2129.52772;88370.859;401034.73;309536.77;91497.97499999999;3103.08575;48.809038;0.0;932.8238640000001;11610.9506;5190.326400000001;9194.1499;23022.181899999996;0.0;195.91403699999998;87.829285;2522.73762;89.96915;1399.137229;15915.064900000001;8773.188900000001;3.0;VALOR
BOQUERONES;;38113.24599999999;376.45275599999997;209.51187;4992.978300000001;30681.826;26954.073999999997;3727.753;18.0162;0.0;0.0;0.0;131.486594;121.816631;0.0;53.112023;0.0;0.0;13.88968;0.0;0.0;0.0;909.84374;942.6334270000001;4.0;VALOR
PESCADO SALADO;;124614.632;49318.397999999994;732.401928;6886.444399999999;48239.712;41458.788;6780.926699999999;2864.841056;0.0;0.0;846.41673;10576.399200000002;4592.8016;9036.360999999999;22673.2157;0.0;171.10738700000002;0.0;2428.61339;89.96915;1148.08012;7955.1456;361.707266;4.0;VALOR
SUSHI;;36507.322;0.0;0.0;6864.1479;29402.931;19513.667;9889.265300000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.08556;223.156658;4.0;VALOR
TOTAL LECHE LIQUIDA;;2505834.6;28871.956;13782.931900000001;454838.95999999996;1828137.1000000003;1464086.7;364050.37000000005;232.15721;428.961875;31.424872999999998;13397.375600000003;34.001339;918.1478800000001;666.2001499999999;506.53167199999996;6802.597299999999;1595.34177;1459.37325;4846.614;4734.421000000001;4015.473;69031.34300000001;88358.86400000002;1.0;VALOR
LECHE PASTERIZADA;;91665.284;7209.5994;552.615917;12705.7052;62566.107;46074.341;16491.765;0.0;177.406133;0.0;2495.4494;0.0;20.972600000000003;620.91923;138.163286;4008.2594999999997;774.79888;0.0;185.50746599999997;53.1887;479.81933999999995;2825.8365;2156.04235;2.0;VALOR
LECHE ESTERILIZADA;;2396706.7;19210.867000000002;12933.972700000002;442051.89;1765075.7999999998;1417739.7;347336.02999999997;232.15721;251.555727;31.424872999999998;4946.9826;34.001339;897.1752799999999;23.70758;368.368401;409.7874570000001;771.95007;1459.37325;4661.1062;102.98946;483.6848;65744.809;86132.04500000001;2.0;VALOR
LECHE CRUDA;;17462.590400000005;2451.49082;296.34419999999994;81.36718300000001;495.18733;272.6064;222.58088;0.0;0.0;0.0;5954.944079999999;0.0;0.0;21.57334;0.0;2384.5504199999996;48.59278;0.0;0.0;4578.2428;3051.9688100000003;460.69656900000007;70.77481;2.0;VALOR
LECHE BOTELLA VIDRIO;;606.7823599999999;95.83404300000001;0.0;260.31240399999996;81.747528;81.747528;0.0;0.0;23.5222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.436043;0.0;63.875800000000005;0.0;0.0;22.209220000000002;146.679232;2.0;VALOR
LECHE BOTELLA PLAST.;;360564.37;5999.4565;4536.9856;69331.32699999999;240946.74;208565.24;32381.502999999997;0.0;24.735214999999997;5.034406;114.51180400000001;0.0;417.5497669999999;0.0;70.82567599999999;3817.9198;160.36172;674.64018;133.98145;0.0;0.0;17699.196;21936.171000000002;2.0;VALOR
LECHE CARTON;;2126038.3;19562.007999999998;8949.603;385124.25000000006;1586269.9000000001;1254823.7100000002;331446.29;232.15721;380.70445500000005;26.390466999999997;7327.920099999999;34.001339;500.598118;644.62681;354.02357000000006;600.127217;720.31357;784.73312;4648.7564999999995;156.17816;963.5041600000001;50834.951;66205.23800000001;2.0;VALOR
LECHE BOLSA;;1162.5621199999998;763.167323;0.0;41.708679000000004;343.3959810000001;343.3959810000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.682445;0.0;657.637693;0.0;0.0;0.0;0.0;14.290178999999998;0.0;2.0;VALOR
LECHE ENVASADA;;2488372.0999999996;26420.466;13486.588700000002;454757.58999999997;1827642.0;1463814.2;363827.8;232.15721;428.961875;31.424872999999998;7442.4321;34.001339;918.1478800000001;644.62681;506.53167199999996;4418.047;1546.7489700000003;1459.37325;4846.614;156.17816;963.5041600000001;68570.64499999999;88288.087;2.0;VALOR
LECHE ENTERA;;720497.4;11165.875100000001;1976.82547;142289.603;514021.55;410664.93;103356.633;82.993806;287.086065;5.034406;3233.9114;17.90196;164.882657;620.91923;166.73972500000002;3172.8647;924.4583;834.21914;1136.7818499999998;71.64104999999999;743.0749000000001;22479.914999999997;23894.084000000003;3.0;VALOR
LECHE DESNATADA;;616243.32;5440.8104;1755.30064;108943.05899999998;465772.41000000003;385690.16;80082.269;44.461935;3.0723049999999996;0.0;1339.86227;0.0;92.303946;0.0;195.325811;151.063515;272.99798000000004;48.142120000000006;1507.16972;49.056309999999996;0.0;12017.075800000002;20925.725000000002;3.0;VALOR
LECHE SEMIDESNATAD;;1151631.3099999998;9813.7795;9754.4621;203524.93;847847.9100000001;667459.01;180388.88999999998;104.701471;138.80349999999999;26.390466999999997;2868.6582399999998;16.099382000000002;660.9613200000001;23.70758;144.46618;1094.11865;349.29290199999997;577.0120699999999;2202.66206;35.4808;220.42927999999998;34073.653;43468.27999999999;3.0;VALOR
LECHE DE CABRA;;10377.8354;0.0;0.0;1179.62778;8918.523699999998;8649.401600000001;269.12249499999996;0.0;0.0;0.0;0.0;0.0;0.0;23.70758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.80984;235.165763;3.0;VALOR
LECHE SIN LACTOSA;;354702.02999999997;925.5890500000002;1290.14479;63107.564000000006;268803.41;215557.09000000003;53246.32800000001;0.0;27.304467;5.034406;464.387575;0.0;58.170574;0.0;65.835131;21.252080000000003;13.019978;19.084616;413.627061;0.0;0.0;4483.277300000001;15627.654699999997;3.0;VALOR
LECHE ENRIQUECIDA;;358804.07;1415.5198;1014.18274;48435.507000000005;288692.36;249254.79;39437.587;0.0;0.0;0.0;590.7820300000001;17.90196;1.360885;0.0;105.56648000000001;0.0;16.270182;28.533099999999997;54.73975900000001;49.056309999999996;0.0;4904.9303;13701.7218;3.0;VALOR
L.ENRQ.CON CALCIO;;167056.25999999998;1112.2440199999996;773.2598039999999;23337.854000000003;134611.058;117796.21599999999;16814.851000000002;0.0;0.0;0.0;523.70056;17.90196;0.0;0.0;101.772155;0.0;14.6903;0.0;15.028502;49.056309999999996;0.0;1592.4523400000003;5056.621500000001;4.0;VALOR
L.ENRQ.CON VITAMIN;;179805.11;303.27564400000006;233.91961400000002;22943.781000000003;146169.28999999998;123668.401;22500.891;0.0;0.0;0.0;67.08147;0.0;1.360885;0.0;3.7943249999999997;0.0;1.579882;28.533099999999997;39.711257;0.0;0.0;2462.9090600000004;7624.860199999999;4.0;VALOR
L.ENRQ.OTROS ADIT.;;11942.705400000003;0.0;7.003145000000001;2153.87075;7912.022200000002;7790.1767;121.84553000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;849.5686600000001;1020.2397400000001;4.0;VALOR
BIFIDUS+FIBRA;;4286.0443;0.0;0.0;736.4710720000002;2236.5865;2128.5615000000003;108.02497000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;807.7131999999999;505.27365999999995;5.0;VALOR
RESTO OTROS ADITI;;7656.66;0.0;7.003145000000001;1417.39973;5675.43584;5661.61524;13.820556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.855477;514.96596;5.0;VALOR
TOTAL OTRAS LECHES;;159259.54;34559.831;710.3534340000001;28669.845999999994;71560.007;58220.590000000004;13339.415500000001;0.0;93.41108;34183.85399999999;331.819649;5.728267;4.082158;0.0;11.742504;0.0;0.0;0.0;50.210389000000006;0.0;0.0;6340.1982;17087.4876;1.0;VALOR
LECHE CONDENSADA;;41697.39;172.60576899999998;39.692544000000005;7110.7564;32877.242999999995;26209.540999999997;6667.7023;0.0;0.0;0.0;69.12991600000001;5.728267;4.082158;0.0;11.742504;0.0;0.0;0.0;1.6823489999999999;0.0;0.0;696.2517000000001;731.71106;2.0;VALOR
LECHE EN POLVO;;106399.595;34292.52799999999;654.51662;20106.837;29531.131999999998;25473.035999999996;4058.0969;0.0;93.41108;34183.85399999999;252.83297000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5536.297699999999;16025.451299999999;2.0;VALOR
LECHE EVAPORADA;;11162.554100000001;94.69902400000001;16.144303;1452.25095;9151.6306;6538.0149;2613.6162999999997;0.0;0.0;0.0;9.856763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.528040000000004;0.0;0.0;107.64871;330.32319100000007;2.0;VALOR
PREPARADOS LACTEOS;;140930.09;353.61342500000006;802.87757;22119.877999999997;106178.946;95999.68999999999;10179.2571;0.0;0.0;25.12832;20.305058000000002;4.273181999999999;2.1940030000000004;0.0;44.58587;0.0;2.112111;0.0;2.574744;0.0;6.400239;4390.722599999999;7057.3532;1.0;VALOR
DERIVADOS LACTEOS;;6243980.600000001;215205.83000000002;15322.699000000002;925154.0800000002;4810802.899999999;3793221.9;1017581.1699999999;19150.0289;3359.6467;66.994987;15805.263899999998;275.621108;98965.59000000001;11587.6147;44164.908;7076.487000000001;3389.4351000000006;704.5316700000001;9995.8964;786.588452;19055.1656;103007.45199999999;127252.86499999998;1.0;VALOR
BATIDOS DE LECHE;;137079.65;440.55138999999997;389.149025;24753.78;103915.37899999999;87623.69000000002;16291.693;0.0;10.032969999999999;0.0;72.32491999999999;0.0;17.945101;0.0;15.743314000000002;7.029018000000001;36.177126;3.160161;91.45985100000001;0.0;5.712136;3190.2230999999992;4312.5251;2.0;VALOR
BATIDOS CON CEREAL;;516.3615;0.0;0.0;34.37117;474.68692;474.68692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.816664;1.486736;3.0;VALOR
BATIDOS DE YOGURT;;104180.508;95.38926000000002;28.949534;17606.517;84019.75600000001;66526.34000000001;17493.419;0.0;9.247376;0.0;6.769042;0.0;0.0;0.0;0.0;12.84642;0.0;0.0;5.202528;0.0;0.0;513.10452;1910.02385;2.0;VALOR
BATIDO YOG.SIN LACT;;6858.8139;11.948556;0.0;2773.6812;3959.9758000000006;3742.1974;217.77837499999998;0.0;0.0;0.0;1.933332;0.0;0.0;0.0;0.0;6.746028;0.0;0.0;5.202528;0.0;0.0;53.895427;57.379788999999995;3.0;VALOR
LECHES FERMENTADAS;;1454274.1;9456.54;5726.4663;245522.26000000004;1145887.01;891289.01;254597.99;491.62361;2223.80067;66.994987;1689.21018;23.94175;562.09172;53.048567;325.526085;540.2120649999999;407.18826800000005;1.048041;1138.1935600000002;0.0;14.16459;12401.540500000001;33523.998;2.0;VALOR
YOGURT;;860416.3600000001;5670.2934000000005;1964.5549400000002;129310.40499999998;692173.64;520529.45;171644.16;16.077544;1565.68378;37.745947;1214.68891;23.94175;459.26051;53.048567;274.4436;503.872905;9.491078;1.048041;806.6060899999999;0.0;14.16459;8286.873199999998;21728.706;3.0;VALOR
Y.CON ADITIVOS;;293036.53;866.06404;368.967733;44857.054;237529.99;169259.65999999997;68270.348;0.0;84.477069;24.575816999999997;154.65842700000002;23.94175;30.726797;32.601299999999995;149.505297;30.977123;0.0;0.0;153.183815;0.0;0.0;1554.63233;7672.5773;4.0;VALOR
Y.SIN ADITIVOS;;567379.8099999999;4804.229200000001;1595.58716;84453.356;454643.63;351269.82;103373.81499999999;16.077544;1481.2066300000001;13.170129999999999;1060.03044;0.0;428.533702;20.447264;124.93829799999999;472.89576499999987;9.491078;1.048041;653.4223000000001;0.0;14.16459;6732.240900000001;14056.1276;4.0;VALOR
YOGURT NATURAL;;177853.36000000002;2272.76692;488.57112;22932.45;145162.46000000002;114194.662;30967.787;0.0;1077.1801300000002;13.170129999999999;448.91709;0.0;132.76918999999998;16.203038;17.120957;387.21757499999995;4.745539;0.0;339.6347390000001;0.0;0.0;2910.731;3621.2681;4.0;VALOR
YOGURT SABORES;;146157.84;1082.5349800000001;721.4888400000002;23272.929;115832.639;91172.948;24659.703;16.077544;45.468765000000005;0.0;58.433555000000005;0.0;7.936749000000001;4.244225999999999;35.751836;58.881595000000004;4.745539;1.048041;53.24188100000001;0.0;0.0;1673.3825299999999;3512.1812000000004;4.0;VALOR
YOGURT FRUTAS;;49691.139;164.523759;39.858868;6682.4899000000005;41428.181;24484.397999999997;16943.784;0.0;36.961902;0.0;0.0;23.94175;5.884835;0.0;0.0;0.0;0.0;0.0;43.353164;0.0;0.0;366.645059;1009.43984;4.0;VALOR
YOGURT DESNATADO;;158983.0;469.605674;211.033467;24862.725000000002;128357.99600000001;99288.364;29069.608;0.0;19.635589;0.0;12.277268000000001;0.0;148.512187;32.601299999999995;68.484473;10.235469;0.0;0.0;41.341922999999994;0.0;14.16459;758.1121499999999;4264.4992;4.0;VALOR
YOGURT ENRIQUECIDO;;29357.000999999997;558.814604;34.970236;9003.556100000002;17827.863999999998;13833.420499999998;3994.4435000000003;0.0;150.089334;0.0;39.61924;0.0;51.22289599999999;0.0;47.020433;28.700705999999997;0.0;0.0;84.59324;0.0;0.0;441.918286;1450.2574299999999;4.0;VALOR
OTROS;;298374.02;1122.0473;468.63242599999995;42556.261;243564.50999999998;177555.67;66008.839;0.0;236.34796699999995;24.575816999999997;655.441757;0.0;112.93466000000001;0.0;106.065904;18.837555000000002;0.0;0.0;244.441151;0.0;0.0;2136.08414;7871.0581999999995;4.0;VALOR
YOGURT SIN LACTOSA;;47995.939999999995;401.1663940000001;123.928055;12233.2261;32745.488;29058.234;3687.2534;0.0;337.3498;2.6390369999999996;0.0;0.0;0.0;1.750686;0.0;0.0;0.0;0.0;10.412702;0.0;0.0;346.736777;2143.6444;4.0;VALOR
L.F.CON BIFIDUBACTE;;308066.82;2441.04718;1264.75571;55919.481;240554.09;194499.65000000002;46054.437999999995;475.54607;437.35384799999997;0.0;448.7931229999999;0.0;45.630036000000004;0.0;51.082485;34.255243;62.70589000000001;0.0;161.480806;0.0;0.0;1702.53918;5736.1289;3.0;VALOR
O.LECHES FERMENTADS;;285791.06;1345.199971;2497.15554;60292.39299999999;213159.28;176259.91;36899.405;0.0;220.76299899999995;29.24904;25.727955;0.0;57.201175000000006;0.0;0.0;2.083895;334.99133;0.0;170.10663399999999;0.0;0.0;2412.1279999999997;6059.1657000000005;3.0;VALOR
LECHE FERM. SIN LACT;;51816.422;760.7342639999999;123.928055;13402.718799999999;34889.06300000001;31196.511999999995;3692.552;0.0;691.8025299999999;2.6390369999999996;0.0;0.0;0.0;1.750686;0.0;0.0;0.0;0.0;10.412702;0.0;0.0;379.59463700000003;2258.63106;2.0;VALOR
MANTEQUILLA;;160298.82;1000.9029800000001;272.200493;28702.836;122119.917;89789.873;32330.049;0.0;130.004877;0.0;34.07250199999999;6.959325;194.24041300000002;6.447888;79.05662699999999;5.788837;30.463423;0.0;193.01047499999999;0.0;9.028985;4221.7999;3931.5821;2.0;VALOR
MANTEQ.ENV.LIGHT;;22266.354;19.346497;0.0;4753.6177;16863.741;9231.6883;7632.0528;0.0;0.0;0.0;6.751219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.486366;0.0;0.0;169.224141;453.67135699999994;3.0;VALOR
MANTEQ.ENV.NORMAL;;138032.43699999998;981.55648;272.200493;23949.219;105256.18999999999;80558.191;24697.997;0.0;130.004877;0.0;27.321282999999994;6.959325;194.24041300000002;6.447888;79.05662699999999;5.788837;30.463423;0.0;181.52410899999998;0.0;9.028985;4052.576;3477.9106;3.0;VALOR
QUESO;;3004905.4;177745.66;6112.717199999999;423640.93;2239345.3;1782957.4999999998;456387.76;554.67683;416.68720199999996;0.0;5971.319600000001;150.184348;97149.93299999999;11413.1893;43558.39199999999;5361.724300000001;1836.468605;663.455655;7606.4894;698.3105520000001;18736.1511;67866.25399999999;53375.384999999995;2.0;VALOR
QUESO FRESCO;;577620.47;31805.839;1209.64476;86434.361;432488.49;336235.08999999997;96253.414;231.09378200000003;135.33310300000002;0.0;1000.76026;24.064005;16002.9962;1174.28424;7541.0117;1853.4154300000002;681.65408;237.32058;1602.8694200000002;41.599447999999995;1859.3898500000003;11054.362299999999;10551.734400000001;3.0;VALOR
Q.FRESCO LIGHT;;116937.30500000001;2357.3186;184.79288300000002;17991.15;92733.10100000001;70208.67;22524.431999999997;0.0;7.344861;0.0;22.370293000000004;1.456307;818.28444;8.791246;462.91539;776.0121200000001;0.0;1.398658;47.8635;0.0;0.0;1042.62212;2597.1445999999996;4.0;VALOR
Q.FRESCO SIN SAL;;3232.4442;252.09888;79.105159;594.07482;2052.9631999999997;1901.0291;151.934143;0.0;5.483631999999999;0.0;0.0;0.0;104.8398;0.0;0.0;0.0;0.0;0.0;4.891413;6.526882;0.0;100.92454000000001;146.75091;4.0;VALOR
Q.FRESCO BAJO SAL;;27689.824999999997;7062.053100000001;104.808222;2789.2693;15835.5216;15032.240899999999;803.2802500000001;0.0;0.702785;0.0;282.910548;10.74214;3876.5845999999997;15.37973;2526.2685899999997;0.0;22.85919;26.53767;246.62511900000004;35.072566;381.254341;860.6406300000002;322.91568800000005;4.0;VALOR
Q.FRESCO CALCIO/VI;;10253.4709;3.0754070000000002;21.664810000000003;821.0866100000001;9259.9175;8977.291299999999;282.62645000000003;0.0;3.0754070000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.549635000000002;130.176665;4.0;VALOR
QUESO FUNDIDO;;235750.06000000003;10055.212599999999;469.179485;33323.21399999999;183089.33000000002;154343.96;28745.353;39.803692999999996;22.103748000000003;0.0;60.425482;0.0;6079.5457;82.833813;1839.9457;2.069908;67.140972;6.831045;468.425733;0.0;3.751646;3287.429;5378.7116000000005;3.0;VALOR
QUESO TIERNO;;205831.02000000005;6206.9161;191.197776;26035.030000000002;165198.96;104186.39099999999;61012.577;0.0;33.14268;0.0;567.45731;0.0;2473.34629;894.05253;916.0819499999998;108.66239999999999;0.0;0.0;72.56833;0.0;280.97033;2129.38166;4327.0491999999995;3.0;VALOR
QUESO SEMICURADO;;996952.9199999999;76970.58499999999;2104.4408299999996;132272.493;725698.1;597567.8299999998;128130.279;149.729131;71.503529;0.0;1595.02878;120.237008;40924.894;4933.52997;22067.647999999997;2137.90954;665.734715;159.23738;3355.0592999999994;216.15903999999998;9437.8884;27393.19;16331.534000000001;3.0;VALOR
QUESO CURADO;;193349.09000000005;12140.3112;214.60141900000002;24951.928;143486.576;116428.29700000002;27058.265;0.0;14.617090000000001;0.0;313.75113;0.0;8285.0008;1460.9732299999998;1828.2414299999998;71.43355;11.23794;162.4203;299.34427;204.76265999999998;2228.6997199999996;6190.398500000001;2157.1021100000003;3.0;VALOR
QUESO DE BOLA;;88445.24899999998;5024.0676;199.110325;9367.1262;68493.9;63155.57500000001;5338.3244;6.873332;40.1601;0.0;56.75838999999999;0.0;3239.4287;309.22535;1226.7649199999998;38.293589999999995;60.289258;0.0;257.66114;0.0;520.41136;2574.64901;1900.0010000000002;3.0;VALOR
Q.EMMENTAL+GRUYERE;;38676.558;1800.40463;20.390275000000003;5712.4542;30063.086000000003;19796.873000000003;10266.2095;0.0;0.0;0.0;30.332597;0.0;1022.26483;7.429906;572.274242;0.0;0.0;0.0;0.0;0.0;0.0;243.689556;798.7716700000001;3.0;VALOR
QUESO TIPO AZUL;;51107.429000000004;1284.5699699999998;461.397913;7082.4961;40236.824;28704.218;11532.6065;44.79039;33.938136;0.0;3.866599;0.0;512.4092840000001;273.06881999999996;528.37452;17.92214;17.158777;0.0;58.10383;19.443669999999997;164.8407;789.8400240000001;791.08009;3.0;VALOR
OTROS TIPOS QUESO;;617172.49;32457.750999999997;1242.75449;98461.856;450590.16;362539.41000000003;88050.745;82.386447;65.888799;0.0;2342.9385199999997;5.883335;18610.051;2277.79219;7038.0494;1132.017442;333.252806;97.64641999999999;1492.45742;216.3457;4240.19995;14203.314099999998;11139.399599999999;3.0;VALOR
QUESO LECHE CABRA;;307476.11999999994;44037.96800000001;1014.6298040000003;45097.145000000004;193117.25999999998;161186.84999999998;31930.429999999997;0.0;96.339033;0.0;433.1233899999999;27.78598;21712.288;3106.8170499999997;13106.253800000002;1376.3623400000001;886.3315200000001;233.42001;2197.04231;69.23436;5232.564399999999;11605.6489;3761.7181;3.0;VALOR
QUESO LECHE OVEJA;;325425.31;39852.958;1456.3680400000003;45230.462;206567.95000000004;172851.32;33716.628;88.27623200000001;9.617432;0.0;1211.89851;1.349718;24136.139000000003;4103.70729;8914.9754;1301.6374;428.5691039999999;201.18496000000002;609.30824;405.20886999999993;8058.6986;14693.718800000002;3844.365399999999;3.0;VALOR
QUESO LECHE VACA;;350782.39;33201.799999999996;715.552053;46747.769;252556.13000000003;208435.37;44120.757999999994;87.223428;15.07423;0.0;339.485501;0.0;19620.9703;1125.7545799999998;6475.9441;489.74029;150.611791;39.471720000000005;2148.57088;137.48516999999998;1508.4291799999999;9739.208499999999;4710.7784;3.0;VALOR
QUESO LECHE OTROS;;2021221.6;60652.93199999999;2926.1674999999996;286565.56999999995;1587104.2;1240484.06;346619.94;379.17713;295.656527;0.0;3986.8117999999995;121.04865999999998;31680.541;3076.91097;15061.219799999999;2193.98383;370.95611299999996;189.379043;2651.5679000000005;86.382192;3936.4595500000005;31827.677999999996;41058.524;3.0;VALOR
QUESO SIN LACTOSA;;63336.982;2300.10322;28.380667;13074.854899999998;44401.688;36960.676999999996;7441.010600000001;0.0;10.462969999999999;0.0;46.821110000000004;0.0;1198.5986959999998;171.36942800000003;985.09912;0.0;0.0;0.0;31.67094;0.0;8.291421;1094.8767899999998;2210.5968300000004;3.0;VALOR
HELADOS Y TARTAS;;655486.7100000001;21133.355;637.36633;70419.048;532463.24;410325.18;122138.083;18091.648100000002;114.19447200000002;0.0;7829.321099999999;72.17103;373.12139;110.629789;12.461136;20.81841;695.8043640000001;34.13763900000001;120.22986500000002;88.27789;69.142018;7447.534900000001;15288.811299999998;2.0;VALOR
HELADOS;;554298.01;18125.6095;477.55681;64338.96899999999;444371.067;333523.741;110847.351;15783.798;109.51754200000002;0.0;7116.271900000001;58.734458;205.72122000000002;110.629789;12.461136;20.81841;507.04616300000004;34.13763900000001;109.250285;0.0;65.03979799999999;5985.670660000001;13707.184999999998;3.0;VALOR
TARTAS;;101188.75500000002;3007.74589;159.809498;6080.088000000001;88092.19399999999;76801.46699999999;11290.7279;2307.84901;4.6769359999999995;0.0;713.049399;13.43658;167.4002;0.0;0.0;0.0;188.75825000000003;0.0;10.979585;88.27789;4.102221999999999;1461.86389;1581.6273049999998;3.0;VALOR
NATA;;151105.122;1245.30586;157.576214;20446.027000000002;123867.47200000001;100969.85199999998;22897.603000000003;9.291741;57.935648;0.0;52.087677;5.536752000000001;58.083245;0.0;46.680184999999994;143.91076;286.142205;0.0;298.84193099999993;0.0;17.349393;2199.5732799999996;3119.7359;2.0;VALOR
NATILLAS;;91776.31;448.378144;493.31932300000005;14476.127800000002;74031.804;60335.514;13696.2895;0.0;15.536574;0.0;22.505205;0.0;42.124144;0.0;0.0;0.0;0.0;2.730089;157.18726699999996;0.0;10.473180000000001;777.24312;1516.4599200000002;2.0;VALOR
FLANES PREPARADOS;;117029.416;1460.1272200000003;288.918146;18055.529;93739.05599999998;72609.509;21129.549000000006;0.0;21.171412;0.0;12.250937;0.0;188.56552700000003;0.0;44.744118;718.02086;0.0;0.0;138.606864;0.0;26.209848;1035.0294;2412.3004000000005;2.0;VALOR
CUAJADAS;;25226.057;138.156577;48.882903999999996;4357.095499999999;20004.414;17111.759000000002;2892.6557000000003;0.0;15.003991;0.0;5.331826;0.0;69.883609;0.0;2.0503310000000003;0.0;12.903469999999999;0.0;13.092181;0.0;0.0;211.983376;460.19007;2.0;VALOR
CREMA DE CHOCOLATE;;34704.452000000005;257.65126899999996;46.754359;7396.844900000001;25276.307;19512.36;5763.9478;0.0;18.902988999999998;0.0;40.548857;0.0;1.3615719999999998;0.0;0.0;21.864333000000002;0.0;0.0;60.979668000000004;0.0;6.840027;513.41651;1166.08895;2.0;VALOR
CREMA CATALANA;;6972.6045;205.622207;4.215383;760.69869;5913.4582;5327.4192;586.039089;0.0;0.0;0.0;2.480787;0.0;3.129016;0.0;0.0;187.878465;0.0;0.0;14.614732;0.0;0.0;17.401477999999997;68.727736;2.0;VALOR
POSTRES CON NATA;;35426.094;60.081528;31.760974;4937.295100000001;29563.581999999995;21001.302;8562.2804;0.0;1.534901;0.0;0.0;0.0;0.0;0.0;0.0;9.682179;11.84612;0.0;2.93886;0.0;0.0;79.27094;754.1036799999999;2.0;VALOR
OT.DERIVADOS LACTEOS;;265515.18;1518.1058;1084.4220599999999;44079.083999999995;210656.13999999998;167842.36000000002;42813.81;2.789163;325.593467;0.0;67.041717;16.827900000000003;305.10891200000003;4.298689;80.254318;46.71133;72.44145900000001;0.0;155.049349;0.0;160.09403;2533.0787;5412.9174;2.0;VALOR
