Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
PULPO;;386.23666;9.031885;3.9765300000000003;152.183943;202.92471;192.31945000000002;10.605246;0.0;0.0;0.0;0.0;0.0;5.714284999999999;0.0;0.0;0.0;0.0;1.1431410000000002;0.0;0.0;0.0;13.954538;4.165015;3.0;VALOR
ANCHOAS;;3521.3161;292.50248000000005;8.360551000000001;444.85803999999996;2529.4861;2121.8407;407.64525;0.642664;0.0;4.810028;0.0;96.76220899999998;21.762135999999998;44.893416;114.53620699999998;0.0;0.0;0.0;1.11715;0.0;14.006820999999999;121.14838;61.250341999999996;3.0;VALOR
SALMON AHUMADO;;6961.635200000001;231.535076;2.4738189999999998;1112.6392799999999;5346.1673;4328.0932;1018.0741599999999;7.930507000000001;2.736016;0.38640199999999997;0.0;123.77770500000001;28.844456000000005;2.626331;50.533688;0.0;0.0;0.0;5.475799;0.0;0.0;119.74013399999998;146.06660300000001;3.0;VALOR
TRUCHA AHUMADA;;130.558473;0.913337;0.0;35.489451;90.07636;52.042598000000005;38.033769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.913337;0.0;0.0;0.0;0.0;0.0;0.0;1.842357;2.23696;3.0;VALOR
OTROS AHUMADOS;;1474.5129;472.05475;2.44242;110.755001;723.8124200000001;670.3289100000001;53.483523000000005;17.417919;0.0;6.1056360000000005;0.0;175.057942;27.149423;50.63183600000001;198.17097399999997;0.0;0.0;0.0;23.531502;1.6216679999999999;0.7699959999999999;90.39831199999998;15.920748999999999;3.0;VALOR
OTRAS CONS.PESCADO;;47187.28;3716.7631;100.527706;5428.5023;34689.66;24490.661999999997;10198.996100000002;400.70983600000005;13.942173999999998;111.130595;3.076573;904.0531000000001;230.148471;599.14802;1536.1701;1.861049;7.9039150000000005;1.9118589999999998;192.55406;8.124034;149.02308599999998;1636.2387700000002;748.1626699999999;3.0;VALOR
BOQUERONES;;2121.1406;22.896257;4.565695;268.09492;1671.46846;1493.7333;177.735053;0.503925;0.165183;0.0;0.0;14.206903999999998;2.238696;5.417341;2.848219;0.0;0.0;0.35491300000000003;0.747819;0.0;0.07943;98.870487;49.747938000000005;4.0;VALOR
PESCADO SALADO;;10370.8757;3541.0227;34.522322;703.8371300000001;4211.5152;3551.6186;659.8967299999999;385.673793;4.409787;102.28571600000001;3.076573;850.251748;217.963419;577.6087799999999;1504.09508;0.0;6.062817;0.0;189.390912;7.861302;115.09213399999999;1014.3068799999999;62.823682;4.0;VALOR
SUSHI;;1203.6146499999998;0.376729;0.0;179.37289800000002;1000.60518;442.93699999999995;557.6681500000001;0.0;0.376729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8593099999999999;22.400446000000002;4.0;VALOR
TOTAL LECHE LIQUIDA;;2916277.1999999997;26789.005;12355.6662;540668.87;2156172.9;1707600.7;448572.23;290.952037;327.84884200000005;5088.072400000001;35.404007;72.736747;1100.549254;1005.79089;790.951362;4986.464;921.3914699999999;1926.2449800000004;5136.9271;4800.35955;3407.5694200000003;75029.89600000001;90959.143;1.0;VALOR
LECHE PASTERIZADA;;95337.266;5221.0446;1423.574879;13112.624;66823.75600000001;47502.164000000004;19321.591999999997;0.0;56.486482;3012.3438000000006;0.0;0.0;184.10647600000001;992.8895099999999;99.155673;2565.2481199999997;507.36585;0.0;276.378307;5.751708;388.5698;1874.86975;2481.84326;2.0;VALOR
LECHE ESTERILIZADA;;2808946.9000000004;19235.0231;10925.458900000003;527337.41;2089018.8;1659865.5999999996;429153.33999999997;290.952037;271.362347;1084.90964;35.404007;72.736747;745.332445;12.901394999999999;691.7956919999999;443.752106;345.54112899999996;1854.70548;4842.6852;15.615479;515.54925;72552.451;88248.651;2.0;VALOR
LECHE CRUDA;;11993.257799999998;2332.9385399999996;6.631782;218.85675600000002;330.34644999999995;233.06634000000003;97.28008;0.0;0.0;990.8189500000001;0.0;0.0;171.1103;0.0;0.0;1977.4640000000002;68.48445;71.53947;17.863619999999997;4778.9924200000005;2503.45024;602.5754850000001;228.64756699999998;2.0;VALOR
LECHE BOTELLA VIDRIO;;116.67807300000001;6.53918;0.0;58.411177;25.153339;25.153339;0.0;0.0;6.53918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.574382000000004;2.0;VALOR
LECHE BOTELLA PLAST.;;374022.29;3923.4221999999995;2927.07839;68196.99399999999;262633.7;231828.31999999998;30805.369;0.0;68.311484;56.836349999999996;0.0;0.0;28.097913;0.0;16.66392;2127.01382;117.963404;1003.9472999999999;43.988668000000004;0.0;27.12184;17183.1477;19073.9893;2.0;VALOR
LECHE CARTON;;2529099.5;19881.159;9421.9558;472068.58;1892929.6;1475259.9999999998;417669.55;290.952037;252.99814400000005;4040.4170000000004;35.404007;72.736747;899.4236990000002;1005.79089;694.333212;881.9863480000001;355.327289;850.7580999999999;5075.0748;21.367187;876.99729;57223.803;71629.93400000001;2.0;VALOR
LECHE BOLSA;;1045.60872;644.9470289999999;0.0;126.05696999999999;254.23398;254.23398;0.0;0.0;0.0;0.0;0.0;0.0;1.917246;0.0;79.95423;0.0;379.616306;0.0;0.0;0.0;0.0;20.370805999999998;0.0;2.0;VALOR
LECHE ENVASADA;;2904284.0;24456.067;12349.0342;540450.02;2155842.5999999996;1707367.9;448474.93999999994;290.952037;327.84884200000005;4097.2534000000005;35.404007;72.736747;929.438914;1005.79089;790.951362;3009.0002;852.9070199999999;1854.70548;5119.0634;21.367187;904.1191699999999;74427.321;90730.50200000001;2.0;VALOR
LECHE ENTERA;;853306.96;10577.1998;3110.5586;175290.02;611742.58;481733.47;130009.139;14.743374;123.20970799999999;3212.0753000000004;0.0;2.2288270000000003;552.105054;992.8895099999999;445.096778;1761.9693599999998;557.7038929999999;1042.62464;737.5368;18.036354;678.21119;21784.836000000003;25900.552000000003;3.0;VALOR
LECHE DESNATADA;;707866.47;3522.728;2046.5792700000002;133116.42;535367.1099999999;436592.89;98774.22700000001;16.749736000000002;30.060615000000006;372.76868;3.536797;0.0;10.799278;0.0;77.07545;38.600926;135.12757;0.0;1340.6251499999998;0.0;61.621264000000004;13030.545000000004;20348.708000000002;3.0;VALOR
LECHE SEMIDESNATAD;;1343110.7200000002;10356.137900000002;7191.8965;232043.61;1008732.9;789041.3400000001;219691.57;259.458934;174.578476;512.4094;31.86721;70.50792;366.53455499999995;12.901394999999999;268.77909;1208.42984;160.07553000000001;812.0808300000001;3040.90154;3.330833;164.28665;39611.93699999999;44481.241;3.0;VALOR
LECHE DE CABRA;;8289.1063;0.0;17.82619;893.7439799999999;7330.3532;7029.892499999999;300.46079700000007;0.0;0.0;6.834625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.358062999999998;16.990156999999996;3.0;VALOR
LECHE SIN LACTOSA;;393565.3400000001;510.470168;1235.9247599999999;63183.088;309587.74999999994;238912.35999999996;70675.407;0.0;12.038109;24.49841;0.0;0.0;65.16301299999999;7.903149999999999;7.912999;0.0;9.874497999999999;38.26377;107.208207;0.0;26.00151;4662.819399999999;14326.880900000002;3.0;VALOR
LECHE ENRIQUECIDA;;408622.29000000004;910.6324370000001;791.3834199999999;59538.200999999994;324135.32;278623.17000000004;45512.130000000005;4.318212000000001;11.552845;252.315161;0.0;2.2288270000000003;4.648333;0.0;163.005558;0.0;15.838845;0.0;50.754508;0.0;15.026309999999999;6240.286899999999;16739.162;3.0;VALOR
L.ENRQ.CON CALCIO;;180781.94;390.85697600000003;232.31483000000003;24491.535;148983.50999999998;130855.941;18127.573;4.318212000000001;5.321795;217.391181;0.0;0.0;0.0;0.0;113.45055100000002;0.0;0.0;0.0;0.0;0.0;0.0;1125.555;5340.766999999999;4.0;VALOR
L.ENRQ.CON VITAMIN;;213966.94000000003;519.7754170000001;559.0686499999999;30851.202999999998;165993.2;138804.41600000003;27188.781000000003;0.0;6.23105;34.92398;0.0;2.2288270000000003;4.648333;0.0;49.554997;0.0;15.838845;0.0;50.754508;0.0;15.026309999999999;4907.6383;11086.1016;4.0;VALOR
L.ENRQ.OTROS ADIT.;;13873.427500000002;0.0;0.0;4195.4617;9158.5802;8962.8048;195.775577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;207.09361299999998;312.29079999999993;4.0;VALOR
BIFIDUS+FIBRA;;1716.16348;0.0;0.0;129.86209100000002;1387.6321099999998;1352.8986099999997;34.73351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.04777;73.62162500000001;5.0;VALOR
RESTO OTROS ADITI;;12157.262499999999;0.0;0.0;4065.5994;7770.948200000001;7609.9062;161.042067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.045873;238.669164;5.0;VALOR
TOTAL OTRAS LECHES;;23396.475;1248.22893;61.50215399999999;4105.9526000000005;15791.541000000001;12350.0974;3441.4429;0.980771;7.8571789999999995;9.851991;1148.35418;12.05737;14.453499;0.0;9.930749;0.0;0.0;0.0;12.875798;0.0;0.0;539.65391;1639.7427;1.0;VALOR
LECHE CONDENSADA;;13148.2393;62.92521300000001;47.522042;2363.0334;10224.052300000001;8092.9466;2131.1056999999996;0.980771;0.801563;9.851991;0.0;7.691773;10.009375;0.0;7.220470000000001;0.0;0.0;0.0;10.363954;0.0;0.0;228.211568;212.64081000000004;2.0;VALOR
LECHE EN POLVO;;6510.5066;1169.0550600000001;9.485632;1231.3253100000002;2453.2196;2142.8657000000003;310.35373000000004;0.0;7.055616;0.0;1148.35418;0.0;4.444124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;285.25054200000005;1362.1707099999999;2.0;VALOR
LECHE EVAPORADA;;3737.7303;16.248677999999998;4.494476;511.59404000000006;3114.2699;2114.2864;999.9835499999999;0.0;0.0;0.0;0.0;4.365601;0.0;0.0;2.710279;0.0;0.0;0.0;2.511844;0.0;0.0;26.191803;64.931236;2.0;VALOR
PREPARADOS LACTEOS;;89353.69099999999;311.879465;130.48236699999998;14289.7921;67613.019;58644.23700000001;8968.7828;0.0;0.0;211.681;178.87699;0.0;14.32309;0.0;23.209659;0.0;0.0;0.0;0.0;0.0;0.0;2327.1326700000004;4469.704500000001;1.0;VALOR
DERIVADOS LACTEOS;;1494959.7;20021.393;2633.6009999999997;200522.39;1225857.57;937697.1599999998;288160.39999999997;2898.1811199999997;592.9890800000001;1664.2098800000003;21.918751;24.732615;7902.719099999999;892.6156999999998;3164.8134;737.1739200000001;263.83705499999996;56.40758;954.7840499999999;83.255464;1919.44091;14980.938000000002;26384.275;1.0;VALOR
BATIDOS DE LECHE;;80752.339;250.278911;191.015743;13666.4956;62897.90200000001;52518.645000000004;10379.2577;0.0;6.363513;19.474884;0.0;0.0;19.880347;1.832165;3.874829;4.593151;27.285180999999998;18.353037;8.42757;8.60485;1.093654;1753.8401399999998;1961.80155;2.0;VALOR
BATIDOS CON CEREAL;;306.34000999999995;0.0;0.0;12.670974999999999;290.80194;288.64625;2.155691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8670859999999996;0.0;3.0;VALOR
BATIDOS DE YOGURT;;58803.600999999995;31.975698999999995;23.219307;8485.3324;48993.33;38019.482;10973.846899999999;0.0;15.249725;0.84082;0.0;0.0;3.061883;0.0;1.682947;1.927397;3.7373589999999997;0.0;0.0;6.551047;0.0;135.025112;1127.3242;2.0;VALOR
BATIDO YOG.SIN LACT;;1823.11367;1.059682;0.0;257.21556;1505.2522600000002;1489.02806;16.224235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.181366;56.404821999999996;3.0;VALOR
LECHES FERMENTADAS;;585067.9099999999;1723.4307199999998;981.15724;82429.29199999999;486137.13000000006;365963.73;120173.42199999999;11.920651;224.120984;198.898937;20.66575;10.638563999999999;125.39752999999999;22.29629;67.01443;182.06229399999995;5.759365;0.0;164.66336;6.40931;23.246079;3277.2239999999997;10268.8495;2.0;VALOR
YOGURT;;417424.66;1177.14852;784.45033;53011.640999999996;352513.78;260017.36;92496.42600000002;11.920651;155.72859499999998;186.465221;0.0;10.638563999999999;90.798715;22.29629;55.781313;177.042289;5.759365;0.0;121.04168500000002;6.40931;23.246079;2400.7245000000003;7298.5134;3.0;VALOR
Y.CON ADITIVOS;;102669.59;165.194095;145.38617399999998;11645.766099999999;88825.483;59330.551999999996;29494.932;0.0;36.32066;7.906136999999999;0.0;1.056864;26.687842;5.137823;6.705143000000001;18.570348;0.0;0.0;28.082726000000005;0.0;1.929815;286.41142099999996;1586.37899;4.0;VALOR
Y.SIN ADITIVOS;;314755.08999999997;1011.95453;639.0642;41365.87100000001;263688.3;200686.81000000003;63001.49600000001;11.920651;119.40795299999999;178.559087;0.0;9.5817;64.11087500000001;17.158466999999998;49.076181000000005;158.471958;5.759365;0.0;92.958963;6.40931;21.316264000000004;2114.3131999999996;5712.1344;4.0;VALOR
YOGURT NATURAL;;108521.172;425.53909999999996;251.67963000000003;12888.689400000001;92478.851;68025.75600000001;24453.096;7.182354;62.95133999999999;23.062586;0.0;8.956605999999999;34.939396;3.958141;9.315993;70.32598399999999;1.082732;0.0;53.029627999999995;3.213801;13.598425;601.6064099999999;1830.9764000000002;4.0;VALOR
YOGURT SABORES;;92237.729;360.539588;280.187079;12698.393;76285.11300000001;57243.301999999996;19041.813000000002;4.738296999999999;10.379519;21.970602000000003;0.0;0.0;7.6314720000000005;4.143696;19.801526000000003;37.524350000000005;3.475651;0.0;29.876800000000003;3.195509;0.0;939.8113000000002;1644.3759900000002;4.0;VALOR
YOGURT FRUTAS;;13641.451000000001;34.686618;35.860676;1096.8880299999998;12297.7;6882.5257999999985;5415.1738000000005;0.0;18.876963;0.0;0.0;0.0;2.873734;0.0;1.0518420000000002;0.0;0.0;0.0;11.884077;0.0;0.0;36.61213;139.703524;4.0;VALOR
YOGURT DESNATADO;;77971.289;97.89576999999998;82.093166;9749.3157;66399.791;50898.625;15501.166999999998;0.0;12.251812000000001;10.824703000000001;0.0;0.625094;5.449107;14.194453;12.966493;34.429652;0.0;0.0;5.989498;0.0;0.463039;341.09594999999996;1275.6147600000002;4.0;VALOR
YOGURT ENRIQUECIDO;;4620.7791;102.642686;12.48876;1494.10211;2783.7648;2231.0154;552.74934;0.0;12.975534000000001;2.094973;0.0;0.0;28.732311000000003;0.0;2.6933000000000002;20.236884000000003;0.0;0.0;1.198922;0.0;7.254803;106.60225500000001;111.828726;4.0;VALOR
OTROS;;120432.266;155.844877;122.141025;15084.2505;102268.571;74736.14600000001;27532.430000000004;0.0;38.293434000000005;128.51237;0.0;1.056864;11.172692999999999;0.0;9.952166;14.525435;1.200982;0.0;19.06277;0.0;1.929815;374.99656999999996;2296.0137999999997;4.0;VALOR
YOGURT SIN LACTOSA;;11929.228400000002;28.88586;67.60689799999999;2802.5926;8553.581900000001;7944.3089;609.27295;0.0;12.834237000000002;0.768301;0.0;0.0;0.0;0.0;4.2808;7.734086;0.0;0.0;0.0;0.0;0.0;105.49799800000001;370.29399;4.0;VALOR
L.F.CON BIFIDUBACTE;;92262.95400000001;240.777631;114.218954;15459.734000000002;74388.21299999999;58959.60799999999;15428.603999999998;0.0;14.729982;2.725673;20.66575;0.0;10.227231999999999;0.0;8.044665;4.331303999999999;0.0;0.0;24.739393;0.0;0.0;399.3789299999999;1657.90933;3.0;VALOR
O.LECHES FERMENTADS;;75380.307;305.50439;82.48794700000002;13957.9184;59235.14600000001;46986.758;12248.383300000001;0.0;53.66239;9.708043;0.0;0.0;24.371572;0.0;3.188442;0.688706;0.0;0.0;18.882296;0.0;0.0;477.12049;1312.4268200000001;3.0;VALOR
LECHE FERM. SIN LACT;;12496.6001;28.88586;67.60689799999999;2972.0980999999997;8930.3583;8321.0856;609.27295;0.0;12.834237000000002;0.768301;0.0;0.0;0.0;0.0;4.2808;7.734086;0.0;0.0;0.0;0.0;0.0;109.64192300000002;387.2406;2.0;VALOR
MANTEQUILLA;;17107.142;82.220116;46.36185;2921.1061;13256.764000000001;9441.6708;3815.0939;1.1014940000000002;22.850739;1.678918;0.0;0.0;14.205095;0.25625400000000004;2.814272;3.0569750000000004;2.640021;0.0;16.590659000000002;0.0;0.939797;428.67289;369.14028;2.0;VALOR
MANTEQ.ENV.LIGHT;;1994.2198000000003;2.228784;0.0;422.6975;1508.2179800000001;817.2274;690.99061;0.42237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.806414;0.0;0.0;26.520941999999998;34.554669;3.0;VALOR
MANTEQ.ENV.NORMAL;;15112.921;79.99133800000001;46.36185;2498.4085999999998;11748.5471;8624.443199999998;3124.1036;0.6791240000000001;22.850739;1.678918;0.0;0.0;14.205095;0.25625400000000004;2.814272;3.0569750000000004;2.640021;0.0;14.784243;0.0;0.939797;402.15194;334.58557999999994;3.0;VALOR
QUESO;;357304.83;13524.433299999999;963.63789;46511.633;281378.01999999996;215143.77999999997;66234.23199999999;65.36587800000001;48.48439499999999;454.68535;0.731625;12.079217;7586.420800000001;822.1097399999999;3014.0224;424.91231000000005;73.55447799999999;18.999529000000003;624.05408;52.013528;1831.3363100000001;6184.992199999999;5581.9598000000005;2.0;VALOR
QUESO FRESCO;;94333.411;3003.8546;223.27512499999997;13472.8731;74290.59800000001;53863.773;20426.822000000004;29.223854999999997;18.221159;99.035075;0.731625;1.535224;1498.2002;96.61176;672.16217;222.28789999999998;26.988922999999993;5.121162;186.84256699999997;6.764937000000001;242.86393999999999;1264.64178;1632.8936999999999;3.0;VALOR
Q.FRESCO LIGHT;;25051.421999999995;209.15513499999997;76.618008;3705.7443000000003;20378.122;14893.265;5484.8578;0.48922000000000004;6.051132000000001;3.531886;0.0;0.0;54.526762000000005;5.068503;43.022904;65.561631;0.0;0.586553;0.0;0.0;0.0;151.919442;521.26291;4.0;VALOR
Q.FRESCO SIN SAL;;444.62628;18.856213;15.301668999999999;71.766094;322.23433;307.26158;14.972742999999998;0.0;0.0;0.0;0.0;0.0;10.785378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.366165;9.303650999999999;6.798171;4.0;VALOR
Q.FRESCO BAJO SAL;;2864.0409000000004;648.76695;4.926468999999999;224.17569;1789.7934999999998;1692.0625;97.73092500000001;0.0;0.0;45.187621;0.0;0.0;363.88492;18.942318999999998;233.43008900000004;0.0;4.200615;0.0;10.284628;5.720653;25.728244999999998;84.48952200000001;16.309779000000002;4.0;VALOR
Q.FRESCO CALCIO/VI;;3730.494999999999;0.0;5.576607999999999;380.02008;3229.7473;2921.4853;308.26192000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.365401;113.785674;4.0;VALOR
QUESO FUNDIDO;;34179.752;970.0596200000001;151.140958;4576.9069;27487.544;21848.402000000002;5639.138599999999;2.642887;2.517719;11.605607;0.0;0.0;661.35439;9.772986000000001;165.747175;0.0;2.555387;0.0;24.995459000000004;0.0;3.393453;392.9279200000001;576.40269;3.0;VALOR
QUESO TIERNO;;26703.858999999997;350.61274;32.359061000000004;2396.3975000000005;23214.604;14464.894600000001;8749.7111;0.0;5.733171;26.957521;0.0;4.0630630000000005;154.710446;29.237535;32.755534;2.805282;1.101899;0.0;7.329062;0.0;68.350491;198.595471;386.743;3.0;VALOR
QUESO SEMICURADO;;103264.026;5541.884899999999;269.063818;12529.5373;79947.46;64482.621999999996;15464.839;29.173862000000003;15.681747999999999;90.48372400000002;0.0;6.480930000000001;3111.9519;377.44242899999995;1430.62428;111.539824;26.196534;9.869057;225.32820900000004;42.704862000000006;725.80828;2254.593;1485.0484;3.0;VALOR
QUESO CURADO;;18045.894;794.78751;111.56766200000001;2232.9811;13829.966999999999;11310.742799999998;2519.2223000000004;0.904582;1.418804;25.442684999999997;0.0;0.0;524.286283;96.9365;148.929966;14.485441;4.8822659999999996;2.3720660000000002;16.74784;2.093331;220.522605;538.0400500000001;193.558899;3.0;VALOR
QUESO DE BOLA;;9007.514199999998;472.40018999999995;41.034009000000005;878.7978099999999;7132.4964;6778.379400000001;354.1169100000001;0.920983;0.0;0.0;0.0;0.0;294.76506800000004;23.279178;124.90657900000001;0.0;0.0;0.731164;8.669284000000001;0.0;245.281458;136.682943;77.542143;3.0;VALOR
Q.EMMENTAL+GRUYERE;;4237.3612;122.43588;0.607242;538.14859;3447.6732;2167.3529000000003;1280.3201499999998;0.0;0.0;0.0;0.0;0.0;72.544818;0.0;39.996896;0.0;0.0;0.0;0.0;0.450397;9.361902;31.315278;87.368754;3.0;VALOR
QUESO TIPO AZUL;;3917.7717000000002;120.54067099999999;37.703129000000004;560.00093;3075.2989000000002;2140.2735999999995;935.0250699999998;0.0;0.44164400000000004;0.160716;0.0;0.0;77.447247;2.669364;27.304688;0.0;0.0;0.180119;2.8484599999999998;0.0;13.193795999999999;55.596773;52.60751200000001;3.0;VALOR
OTROS TIPOS QUESO;;63615.236999999994;2147.8569199999997;96.88686899999999;9325.9861;48952.392;38087.358;10865.034;2.499702;4.470144;201.000014;0.0;0.0;1191.16023;186.15990800000003;371.59528;73.793863;11.829470999999998;0.725958;151.29323000000002;0.0;302.56052500000004;1312.5992300000003;1089.7949999999998;3.0;VALOR
QUESO LECHE CABRA;;23658.62;2939.3153999999995;107.282932;3329.6254;15431.105999999996;12698.665699999998;2732.4413;7.3089200000000005;10.450586999999999;72.372161;0.0;4.841725;1459.5744900000002;203.216608;847.49316;99.555211;15.145594;9.453987999999999;180.626208;46.591344;490.35375;782.02245;256.733968;3.0;VALOR
QUESO LECHE OVEJA;;24840.957000000002;2992.0848;263.576054;2797.1854000000003;16240.318000000003;13682.881299999997;2557.4338000000002;6.631158000000001;1.637051;110.204033;0.0;6.9757560000000005;1810.2323399999998;236.146379;679.80062;93.63937;23.759277;1.9374470000000001;50.251068999999994;4.490323999999999;716.8278700000001;1227.1202199999998;253.00524000000001;3.0;VALOR
QUESO LECHE VACA;;37969.151000000005;2359.2793;178.260742;4669.0136;29161.165;23076.844000000005;6084.3191;13.861692999999999;3.282883;18.206237;0.0;0.0;1507.58724;102.88178200000002;392.54095;18.059725;8.30448;0.731164;149.07656500000002;0.0;159.702614;922.63989;398.00171;3.0;VALOR
QUESO LECHE OTROS;;270836.1;5233.754;414.51814;35715.808000000005;220545.45;165685.41;54860.037000000004;37.564105;33.113872;253.90292999999997;0.731625;0.26173599999999997;2809.0267000000003;279.86490399999997;1094.1876800000002;213.65800999999993;26.345131;6.876928000000001;244.100245;0.9318599999999999;464.45208700000006;3253.2099;4674.219000000001;3.0;VALOR
QUESO SIN LACTOSA;;6454.366599999999;152.46715600000005;0.7010460000000001;967.8092;5080.5408;3284.5017000000003;1796.039;0.13753100000000001;0.6110549999999999;0.0;0.0;0.0;51.39597499999999;11.233189;94.62679200000001;0.0;0.0;0.0;3.9916660000000004;0.0;0.0;68.559859;173.05535999999998;3.0;VALOR
HELADOS Y TARTAS;;159857.37300000002;3310.2357100000004;116.64762499999999;14248.4535;137256.811;105811.179;31445.643800000005;2811.19055;22.779115;933.46286;0.0;2.014833;45.92975;26.517056;23.659125;0.489405;73.668413;14.284883999999998;48.721203;1.9413340000000001;1.7138710000000001;1222.19417;2739.3871900000004;2.0;VALOR
HELADOS;;139530.464;2685.59852;83.62590999999999;12763.388799999997;119729.74999999999;90985.60499999998;28744.142499999998;2283.95762;19.911946;806.4763499999999;0.0;2.014833;41.146169;22.880855999999998;9.094492;0.0;55.772919;9.859733;42.721431;1.9413340000000001;1.7138710000000001;942.3359699999999;2492.7510599999996;3.0;VALOR
TARTAS;;20326.913699999997;624.63727;33.021724;1485.06506;17527.0726;14825.572400000001;2701.50169;527.2327799999999;2.867169;126.98657399999999;0.0;0.0;4.783581;3.636204;14.56463;0.489405;17.895505999999997;4.425152;5.999775;0.0;0.0;279.85816100000005;246.63601400000002;3.0;VALOR
NATA;;45179.401999999995;231.981422;27.046965;5271.315199999999;38309.608;30367.597;7942.0111;1.162615;14.960898;7.756922;0.0;0.0;21.895642;2.319823;20.749208000000003;35.973465000000004;52.023796000000004;0.0;19.530303;0.0;2.390752;487.41772999999995;839.56284;2.0;VALOR
NATILLAS;;32330.856;114.195603;68.567253;4750.136100000001;26642.658;20804.754;5837.903600000001;2.47214;18.150432000000002;4.189946;0.0;0.0;7.473617999999999;0.0;1.678766;3.101748;0.0;0.0;3.132408;0.0;5.340831;203.892038;541.8769299999999;2.0;VALOR
FLANES PREPARADOS;;39993.206999999995;131.23497899999998;63.70340399999999;5015.4382;33830.787000000004;25864.112999999998;7966.6725000000015;0.0;3.948757;6.249295999999999;0.0;0.0;6.598437;0.0;4.421478;54.192721999999996;2.085391;0.0;16.950715;0.976405;6.600079;344.44082000000003;593.7783900000001;2.0;VALOR
CUAJADAS;;7911.514900000001;7.4903699999999995;3.634561;1386.1269799999998;6263.144499999999;5189.7239;1073.42037;0.0;0.6206860000000001;8.978708;0.0;0.0;1.497068;0.0;1.0385689999999999;0.0;0.0;0.47917899999999997;0.0;0.0;8.886431;43.887167;189.366198;2.0;VALOR
CREMA DE CHOCOLATE;;12571.873;55.046474;15.151474000000002;2022.3301;9955.7899;7642.7299;2313.0600999999997;0.6791240000000001;0.7570540000000001;10.623778999999999;0.0;0.0;1.720404;4.639646;1.5461859999999998;1.550874;0.539869;1.30398;3.231549;3.275524;9.185042;143.10833699999998;352.72326000000004;2.0;VALOR
CREMA CATALANA;;1184.89078;7.6698699999999995;0.0;110.346336;1046.85333;994.6091;52.244294999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.645938;1.588156;2.98697;0.448806;0.0;0.0;7.400655;12.620489000000001;2.0;VALOR
POSTRES CON NATA;;10582.860900000001;12.040204;2.123249;1312.1352099999997;9030.6162;5820.503000000001;3210.1134;0.0;0.0;0.0;0.0;0.0;0.729615;2.041444;0.0;0.0;0.449844;0.0;0.0;0.0;0.0;33.551961000000006;190.35293000000001;2.0;VALOR
OT.DERIVADOS LACTEOS;;86311.87199999999;539.15932;131.334486;12392.2386;70858.155;54114.645;16743.513;4.288767999999999;214.702764;17.36943;0.521376;0.0;67.909093;10.60335;22.311077000000004;22.667613000000003;20.505173;0.0;49.033337;3.483464;28.708013;715.2876200000001;1615.5317199999997;2.0;VALOR
OT.DERIVD.SIN LACTS;;5399.0237;18.670963;1.1376;1384.88188;3822.4424999999997;2490.0380000000005;1332.4044000000004;0.0;12.469063000000002;2.069562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.559887999999997;138.26155999999997;3.0;VALOR
PAN;;1273031.2;396029.69000000006;2828.9532000000004;88412.27500000001;735416.43;556250.3300000001;179166.13;496.73877000000005;1659.3179499999999;16491.071;301.669845;254.76259199999998;2594.3669999999997;2270.2769399999997;6542.136000000001;63.945980999999996;356712.20999999996;538.8404800000001;9116.5319;358.98652;954.34381;19106.848;11162.2314;1.0;VALOR
