Alimentos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nivel
TAM CONSUMO X CAPITA;;CLASE SOCIAL;;;;;NIÑOS EN EL HOGAR;;;ACTIVIDAD RESPONSABLE DE COMPRA;;EDAD RESPONSABLE DE COMPRA;;;;;TAMAÑO DE HOGAR;;;;REGIÓN;;;;;;;;TAMAÑO DE HÁBITAT;;;;;TIPO DE HOGAR;;;;;;;;;0.0
.TOTAL ALIMENTACION;584.264233015663;482.09328972577174;540.4963355150096;584.3525017361338;618.5972872127611;796.6594815907564;684.7553837423416;353.28239540778156;433.61204090288527;507.7230462303807;690.9967919185548;385.48692358646093;452.71811803623433;618.1150417096223;849.0165197369814;708.0081692172866;950.4973110743928;735.7832402933996;546.7319005216578;424.58555563826513;629.2483752901351;591.6168352718767;558.0221900844097;533.9678073355456;613.051962062958;607.5481080776943;570.1934773045109;655.7901421431634;582.6487701081148;588.3011457081789;584.8816692464832;585.0204744641107;577.9887235288438;656.3735335571231;499.00762380663895;353.32999350586965;452.05391718200553;547.8287014503828;492.9490019963243;766.5624222872361;946.4621218361879;885.4127391580379;0.0
T.HUEVOS KGS;8.138336482265661;6.518393634567004;7.195074037523017;8.071167955984443;8.914204626613202;11.667111701757722;9.730699158040654;4.462305383111981;5.763930765512868;6.757214166288425;10.06363102798135;5.896423313739557;5.729621635524096;8.581391614880403;12.683339090271796;10.179749494421555;13.49039330929364;10.415801326159592;7.273431797204419;5.964541072400232;8.15299341313592;8.273243507215607;7.575020668700239;7.554416263205129;8.38199078154764;8.256247510413223;10.320634780171407;8.416867263016039;7.99496434313589;8.120854786420281;8.069318462826724;8.15038359285967;8.3872586706195;9.272555669707048;6.485047547330437;4.463556717646293;6.094310274337456;7.971890033902078;6.820775867367723;10.243560552955618;12.352408259588257;13.422522277651705;1.0
T.HUEVOS UNDS.;129.85169551122638;104.03635399121637;114.97448658079043;128.90278291966453;142.1412823267452;185.7968725456158;155.1796668278983;71.239168785029;92.2024401221072;107.94245472908347;160.39352530773837;93.4873473850893;91.65884667850916;136.93368649489244;202.16496521286066;162.35131986188412;214.68112541273555;166.50407365748538;115.90636511213691;95.23657834513399;131.05342146756055;131.71782208850908;121.21323790502174;120.10743839853481;133.3472213377813;130.88483030211;164.79385930921154;133.0617869755891;127.73566393751216;129.91838171668567;128.70070972417193;129.70024406254518;134.06710578010913;147.6144539249331;102.75142394397609;71.25858495007802;97.50044512956036;127.13822027004781;108.4808623744799;163.92828447253282;197.06309851208826;214.00748066662078;1.0
TOTAL HUEVOS GALLINA;126.66332457691479;101.44500175286741;111.95054021694652;125.59518753310734;138.75540376566207;181.65079585743635;151.46115721780873;69.44284620854982;89.6649326720703;105.14425220365906;156.66103286859197;91.8805525905308;89.1302438655371;133.55656944317556;197.43869329894798;158.44882029264284;210.0663343549312;162.05112202934703;113.22903974227873;92.81806090646096;126.71220737889469;128.81602382093553;117.83126462314858;117.65447924481076;130.52812163277457;128.65554087763192;160.60548494591276;131.22684062083005;124.40014266223648;126.32724017135972;125.5983586219445;126.91446578211513;130.49236320034092;144.3779838973651;101.06543162760514;69.46242348417616;94.80195968596023;124.08347835558517;106.22161562264674;159.33847607833872;192.25513470797836;208.93421242565736;2.0
OTRAS AVES;3.188370934311597;2.5913522383489505;3.0239463638439137;3.307595386557224;3.3858785610831132;4.146076688179409;3.7185096100895803;1.7963225764791844;2.5375074500369315;2.7982025254243883;3.732492439146384;1.6067947945584993;2.528602812972066;3.3771170517168927;4.726271913912713;3.9024995692413054;4.6147910578043305;4.452951628138364;2.6773253698582034;2.418517438673043;4.341214088665895;2.9017982675735565;3.381973281873205;2.4529591537240725;2.8190997050067064;2.2292894244780856;4.188374363298767;1.834946354759069;3.3355212752757457;3.591141545325965;3.102351102227456;2.7857782804300446;3.5747425797681975;3.236470027567987;1.6859923163709836;1.7961614659018572;2.698485443600113;3.054741914462636;2.259246751833183;4.589808394194138;4.807963804109901;5.073268240963426;2.0
MIEL;0.32795234785213867;0.22753196568485928;0.27859984022279044;0.32576155381195226;0.3589718785104646;0.5492775550062436;0.41424449010853076;0.11824039075463422;0.20794673007080267;0.24671163527131357;0.44116440487593583;0.18423408462144064;0.19293056269945008;0.33990005229862014;0.6098187710824761;0.44520861615093543;0.7543528829083662;0.43739249033037914;0.2526777548919957;0.1983715974604988;0.3554120678054731;0.3513813641786878;0.28108463012949964;0.3214886359393366;0.35069120913658697;0.31087101697104713;0.33508048555383035;0.3473933436705076;0.3318287185896865;0.3367788823300765;0.31593233110890995;0.34132233377071874;0.32902620159273377;0.42878891931259466;0.22634425326314953;0.1182297858789469;0.22462745495700576;0.256114873531117;0.21413392819054056;0.423467188634607;0.6327444212441855;0.6846326529015783;1.0
GRANEL;0.1089186596746593;0.06483040937164897;0.09532614763549047;0.10599880911871352;0.10275897419692955;0.21855037201169106;0.14813617107132723;0.021522975166486942;0.04780367937856748;0.07544729629720573;0.15555573078352883;0.01626777921852824;0.0572718058426339;0.10471896768657392;0.24573816994944223;0.1597804237572009;0.30827624744235;0.1624033436696535;0.06686970187514321;0.0512557514163311;0.09423580151362901;0.10985847735637817;0.09143966093153202;0.10191963151073015;0.16439933014339114;0.12959649782680793;0.16028219481791103;0.080470310135598;0.1837900847187935;0.14591260777158543;0.0939104168723032;0.10302652994904721;0.08849420384447113;0.12100886654460558;0.05587930179076241;0.021521044789949744;0.07097818553251266;0.06122737813547091;0.04553168416196836;0.15351599001291055;0.25183392560046386;0.2754665416985238;2.0
ENVASADA;0.21903363600748513;0.16270156212950354;0.18327368917471454;0.21976275078874566;0.25621292641777405;0.3307271280919917;0.26610828228635613;0.09671741874582745;0.1601430481879902;0.17126433897410784;0.2856086881358949;0.16796630489731698;0.13565876206820432;0.2351810892567534;0.36408060010008475;0.28542818028061356;0.4460766256786771;0.27498916200698714;0.18580805646257859;0.1471158428615148;0.26117624611591644;0.24152285704272158;0.18964498321723797;0.21956901467610174;0.18629184419547304;0.1812745209872049;0.17479828440554815;0.2669230324762205;0.14803863252556496;0.19086629604687733;0.22202190453550325;0.2382957822511616;0.24053199526010247;0.3077800636999381;0.17046495037227388;0.09670874424639413;0.15364929805569597;0.19488748401981174;0.1686022371889343;0.2699511887464245;0.3809105181157406;0.40916614164565884;2.0
TOTAL CARNE;39.73825411684186;32.82809098172642;35.91682767457666;40.71875046212096;42.59562960166615;52.938744118167136;46.183520377468106;23.219943669492913;31.48912218661132;35.16000887897456;46.12356804001436;26.357989078512727;30.761628430678588;44.56567424417846;53.810105807068204;48.15298215174774;55.438130191043705;48.038380477756405;38.07879035196115;31.932338149296086;41.94208669992375;39.97773980082237;36.3080621939348;38.388200753125844;46.81100207035694;39.67994961159781;42.38650556299925;36.11447672970527;44.048368677085186;41.0658676117274;39.11401729099624;39.354328169172156;38.80078463463672;39.21545564838189;31.54962504488771;23.222602679964016;33.89863635594636;42.51230396661186;35.80467024827532;51.68263316233368;52.56035244417666;55.70822036039459;1.0
CARNE CERTIFICADA;6.23514033137557;4.846833027957602;5.06043507786911;6.654487810135474;6.5860581155139375;9.145876794833528;7.759853564710964;2.6082397243276665;4.049782484474722;5.02385540014168;7.923454516888144;2.6867908835573275;3.8233066471712127;7.164302688490873;10.557685457123249;8.486524832349435;9.28541755303558;8.308073811664167;5.72683291652114;4.57781278697396;6.536940853047357;5.731369122315248;5.046552056764497;5.668857453283559;8.545645133245886;8.567351800242967;6.6078497582716595;6.296970058120768;7.877889514659257;6.517770933811355;5.98327026174341;6.172648269612951;6.01306493331498;4.879897370299032;3.4635522292709466;2.6104095336767354;4.802651880678888;6.758334931816582;4.684243009940747;9.133366939356359;8.047766905244844;10.964235426686068;2.0
