Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
CARNE FRESCA;;1377818.43;228654.05000000002;45302.748;31872.287;157783.21;42145.551999999996;219896.84999999995;183570.47000000003;69243.217;27104.196;92071.35600000001;88070.55;30084.493999999995;13536.851300000002;76490.103;11395.642100000001;21432.365999999998;39164.488000000005;2.0;VALOR
SALCHICHAS FRESCAS;;13952.713099999999;3875.6786;977.42505;187.94359400000002;999.0602000000001;517.39216;1616.59709;1245.28272;946.73906;281.055963;1295.92529;226.923901;187.56106200000002;182.956324;885.33552;162.816685;316.07186;47.948477;3.0;VALOR
CARNE VACUNO;;180115.71000000002;29349.008;5519.4302;4138.7991999999995;16596.647;3853.1101000000003;20097.599000000002;31090.134000000005;7873.0279;2069.6691;13108.968900000002;14025.892;4797.956999999999;2475.146;13067.9981;1214.75342;3286.4478999999997;7551.1386;3.0;VALOR
TERNERA;;132115.258;24580.449;4454.5727;3143.8727000000003;11739.9781;2881.8756999999996;14139.081999999999;19342.288999999997;5894.805899999999;1589.22587;10486.125699999999;12833.520900000001;4221.733499999999;1617.22188;8854.991999999998;948.76108;2612.7916;2773.9599999999996;4.0;VALOR
AÑOJO;;37491.248999999996;3309.0026;824.58907;689.5031200000001;3946.4143;707.0398700000002;4773.3039;9745.739;1659.1639499999999;379.91722999999996;2053.58318;687.3394;399.46835;617.4062899999999;3113.9248;211.345368;427.3332199999999;3946.1744000000003;4.0;VALOR
MAYOR;;10509.226200000001;1459.5568799999999;240.26838099999998;305.42332;910.2570299999999;264.194666;1185.2156300000001;2002.1073000000001;319.05786099999995;100.52580100000002;569.26013;505.03194;176.75506199999998;240.517654;1099.08048;54.646888999999994;246.32298099999997;831.0042000000001;4.0;VALOR
CARNE POLLO;;557906.74;89545.76;17651.051;13699.133999999998;68156.64499999999;18922.475;99276.994;74659.19600000001;27646.583;12142.803000000002;32525.375;31314.141000000003;11610.2618;5271.7436;29400.567;4498.2444000000005;7777.0759;13808.690000000002;3.0;VALOR
POLLO ENTERO;;126914.529;20620.07;5014.014499999999;2872.8048;17403.396;5596.958;19795.483999999997;13134.504799999999;7062.9250999999995;2774.9885;7871.4247000000005;9516.9323;2080.13543;1250.9069;6177.3273;865.8677599999999;2275.6669199999997;2601.1369999999997;4.0;VALOR
POLLO FILETES;;77911.791;12252.349400000001;2357.7351999999996;1838.9506999999999;7616.5263;2612.9894999999997;13767.4897;13015.714600000001;3196.6887;1500.42537;4369.154700000001;3348.0001;2071.7928000000006;725.89497;4302.622899999999;561.68458;957.4479799999999;3416.3229;4.0;VALOR
POLLO POR PIEZAS;;353080.4;56673.345;10279.301700000002;8987.3788;43136.722;10712.526100000001;65714.023;48508.97899999999;17386.967;7867.3902;20284.793999999998;18449.21;7458.332700000001;3294.9418000000005;18920.616;3070.692;4543.9608;7791.2291000000005;4.0;VALOR
CARNE CONEJO;;27726.346;6065.4636;1353.87722;620.49613;4002.1;954.9503000000001;2703.5343;2543.1717;962.3011599999999;434.82538999999997;1997.1129;2028.85921;504.31592000000006;137.023118;1792.33398;408.0032499999999;594.97247;623.0030799999998;3.0;VALOR
CARNE OVINO/CAPRINO;;38945.459;6452.5722;2356.1855;908.8489299999999;3976.7949999999996;1336.1009;3432.4244000000003;5371.831;2834.6569299999996;581.9465690000001;4236.6772;1968.68801;713.42577;225.04304599999998;2592.28146;624.7808799999999;835.4705700000001;497.728698;3.0;VALOR
CORDERO;;33866.802;5388.8106;2147.3025;858.26262;3734.7521;1180.38274;2975.1684999999998;4825.6201;2541.37723;502.071459;3614.7541;1333.86797;635.1755;173.610652;2346.84908;556.0191199999999;730.1237899999999;322.65300399999995;4.0;VALOR
CABRITO;;3770.4289;883.9799599999999;70.798716;48.736971999999994;203.770702;141.596517;347.42114899999996;471.603552;172.375822;61.605759;182.258193;623.341337;64.555665;27.874025000000003;199.891412;47.876441;102.141336;120.60146;4.0;VALOR
OTRO OVINO/CAPRINO;;1308.22738;179.78142899999997;138.084112;1.849304;38.272261;14.121755;109.834771;74.60738299999998;120.90376500000002;18.269401;439.665275;11.478789;13.694628999999999;23.55836;45.540988999999996;20.885415000000002;3.2054630000000004;54.474248;4.0;VALOR
OVINO/CAPRINO ENTE;;10242.212;936.7008409999999;236.91623099999998;234.01529000000002;378.394994;275.93631199999993;805.230695;1312.499153;1062.5626909999999;270.905452;2005.1322;1008.3679900000001;141.35354;46.70778;907.0444340000001;228.455562;156.774392;235.214252;4.0;VALOR
OVINO/CAPRINO PIEZ;;28703.247000000007;5515.8711;2119.2693;674.83359;3598.4001000000003;1060.16459;2627.1935999999996;4059.3318999999997;1772.0941400000002;311.041139;2231.5454;960.3201099999999;572.0722900000001;178.33526699999996;1685.23702;396.32539;678.69612;262.514457;4.0;VALOR
CARNE CERDO;;423160.35;70158.305;13260.620400000002;9420.693800000001;46572.748999999996;12992.051200000002;71247.924;50519.27100000001;23273.203999999998;9047.434299999999;30633.698999999997;31085.962;9357.3618;3816.9928;19966.212000000003;3389.3633;5917.259;12501.2595;3.0;VALOR
CARNE CERDO ADOBAD;;40710.175;4235.5364;1098.0355800000002;444.28572999999994;3691.7955999999995;878.84686;4913.052699999999;8762.4421;2682.8985000000002;863.21992;4566.0299;2071.463;927.5280399999998;534.84184;2995.3874;323.42807999999997;575.2818899999999;1146.0998;4.0;VALOR
CARN.CERDO IBERICO;;12397.6344;2078.6342;292.04839;126.12569199999999;815.70499;309.321196;3587.1883;1719.72198;448.4031;418.44097999999997;842.7680399999999;430.32806;208.086351;124.67892799999998;573.72279;45.235291;133.67008399999997;243.55490999999998;4.0;VALOR
CARNE DESPOJOS;;29484.473000000005;5812.3665;962.31776;684.9218600000002;3740.7181;732.84443;3980.9898999999996;3254.6684;1577.03804;524.81287;2902.0441;1646.09523;784.7824799999999;362.55992000000003;1559.8342100000002;312.96958;379.180169;266.32917599999996;3.0;VALOR
DESPOJOS CERDO;;13061.8403;2998.0508;460.753809;263.69392899999997;1313.97334;440.41927000000004;1947.23641;981.45707;777.86749;251.27403999999999;1467.8415299999997;902.4306200000001;269.420567;137.01725;500.78684;147.4337;161.710745;40.472631;4.0;VALOR
DESPOJOS CORDERO;;1660.2098399999998;254.95080399999998;114.86594600000001;46.495809;157.08175000000003;42.371849;111.80388100000002;378.576016;101.59550300000001;16.184698;222.66703900000002;8.426677999999999;5.554215000000001;21.047111;69.956533;63.242868;44.296778;1.0923040000000002;4.0;VALOR
DESPOJOS POLLO;;7666.013400000001;1336.37263;242.46089099999998;271.049356;1779.4703599999998;167.990683;1184.4689;798.8521900000001;542.97412;149.058717;344.08851500000003;226.08980300000002;101.45885600000001;52.02698800000001;213.116747;48.244875;86.655195;121.63475100000001;4.0;VALOR
DESPOJOS TERNERA;;6141.2968;1029.03111;121.98341400000001;63.847477000000005;332.23868600000003;60.096229;636.8500999999999;993.68669;143.105804;102.123902;775.3037200000001;443.5853499999999;375.27852999999993;120.698505;733.209295;42.405975;72.91432199999998;94.937637;4.0;VALOR
DESPOJOS OT.PROCED;;955.1121899999998;193.961107;22.253688999999998;39.835269;157.953991;21.966377;100.630923;102.096288;11.495133;6.1715219999999995;92.143033;65.562595;33.070325000000004;31.770061000000002;42.764721;11.642168;13.603141;8.191827;4.0;VALOR
OTRAS CARNES FRESCA;;120479.32499999998;21270.578;4199.2641;2399.3905000000004;14737.542;3354.0201999999995;19157.392000000003;16132.197;5076.4089;2302.7041000000004;6667.482400000001;6000.912200000001;2316.3871;1248.34181;8110.8753;947.5276900000001;2641.9603;3916.3399000000004;3.0;VALOR
AVESTRUZ;;159.24890599999998;46.224621000000006;6.123105000000001;0.0;36.639210000000006;0.0;27.404107999999997;15.392025;2.187594;0.0;2.4119770000000003;8.544727000000002;2.296898;3.9591060000000002;8.065522000000001;0.0;0.0;0.0;4.0;VALOR
PAVO;;59330.44499999999;10039.104599999999;2282.9276999999997;1057.1780299999998;5845.7178;1557.8214199999998;8905.162699999999;8099.2361;2203.0618;988.7989699999998;3281.6129;3349.8053;1334.28801;617.8733500000002;5392.0586;511.1516;1611.4747000000002;2253.1692999999996;4.0;VALOR
OTRAS AVES;;10951.3141;2129.82428;385.7385;215.62963999999994;1529.56202;273.18661;1966.11146;1397.2601100000002;561.51494;179.39019;621.33682;392.38897;147.597054;59.968334000000006;550.6979299999999;72.858784;235.33092299999996;232.91727399999996;2.0;VALOR
CARNE CABALLO;;1725.1601;363.83995;5.978312;1.705775;616.30851;19.968034999999997;155.832165;92.236057;42.586233;19.741522;65.706407;20.640017;20.972904;36.655977;87.696348;32.32405;139.21589300000002;3.751906;4.0;VALOR
CARNE CONGELADA;;51514.91999999999;5623.8115;1131.38344;1095.40199;5533.6756000000005;1730.68102;8585.946800000002;6258.8121;3204.5269;958.2429000000001;2566.4344;1725.4072499999997;527.6969099999999;570.38845;1540.4394900000002;255.28216399999997;452.59707999999995;9754.1895;2.0;VALOR
C.CONG.POLLO;;36394.632;3858.6183;776.6460099999999;776.65376;4066.5706;1314.7932399999997;5870.0614000000005;4048.2669000000005;2459.8005;701.5969899999999;1934.901;1074.3404600000001;356.79242;370.61957000000007;1100.8454800000002;165.044935;234.75064499999996;7284.3282;3.0;VALOR
C.CONG.CERDO;;8003.6772;888.30356;165.296449;113.63387;646.6990300000001;281.732021;1544.5881900000002;1456.9616400000002;429.411583;110.47146000000002;345.818532;281.47676299999995;102.315404;89.03170700000003;123.039499;53.790865999999994;148.285566;1222.8206600000003;3.0;VALOR
C.CONG.VACA;;2363.5820999999996;268.18838900000003;42.308417999999996;20.671957;204.405371;31.066028000000003;268.61274899999995;297.383749;96.68989400000001;11.355326999999999;118.377015;187.45697199999998;26.613769000000005;44.314423999999995;119.27270900000002;13.612058;23.625427000000002;589.6277159999999;3.0;VALOR
RESTO CARNES CONG.;;4753.0284;608.70133;147.13247700000002;184.442374;616.0008399999999;103.08971000000001;902.68482;456.19957;218.62492699999999;134.81906600000002;167.33791300000001;182.133172;41.975307;66.422738;197.28183800000002;22.834311000000003;45.935438000000005;657.41258;3.0;VALOR
C.CONG.CABALLO;;14.834313;4.904985;1.0490160000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.869496;0.0;0.0;0.0;0.0;0.0;2.010816;0.0;4.0;VALOR
SALCHICHAS CONGELAD;;99.607506;4.577325;0.0;11.997242;12.0588;0.975502;10.887108999999999;1.014503;5.574018000000001;0.0;10.442047;0.0;2.676998;0.0;0.0;0.0;0.0;39.403948;3.0;VALOR
CARNE TRANSFORMADA;;477323.55;75595.724;13512.976900000001;9164.1218;50416.868;16271.385;90702.55799999999;67409.442;24245.742;11720.0265;27828.920000000002;24988.980999999996;11226.9721;4739.8118;22424.216;3510.9539999999997;5599.3755;17965.495;2.0;VALOR
JAMON CURADO+PALETA;;83129.268;14079.682399999998;2702.8538;1591.61075;9697.3081;2829.9454;16229.7505;10751.276000000002;4145.4151999999995;1552.27554;4158.4748;4267.0602;2359.2393;581.32724;3538.2131999999992;631.5945399999999;1177.49926;2835.7339;3.0;VALOR
JAMON C.+P.ENTERO;;32128.938;6028.4674;1138.26542;363.676038;3372.52108;981.3306600000001;7101.116599999999;3912.8722000000007;1924.2324200000003;683.725326;1757.5751300000004;1723.3137299999999;975.96344;119.33964899999998;860.6118100000001;241.37714;449.384146;495.164603;4.0;VALOR
JAMON C.+P.LONCHA;;51000.328;8051.216;1564.5884999999998;1227.93449;6324.7873;1848.6146;9128.6343;6838.4043999999985;2221.1826;868.5501800000002;2400.8996;2543.7464;1383.27578;461.98758999999995;2677.6015;390.21742;728.1151299999999;2340.5691999999995;4.0;VALOR
JAMON CURADO NORMAL;;58714.73;8153.927299999999;2256.9728999999998;1248.50126;7824.6899;2332.628;11258.172;6782.5012;3317.3476;940.2484900000001;3295.7455999999997;3525.6643999999997;1559.4607999999998;419.01813;2253.3216;410.54853;982.4987299999999;2153.4802999999997;3.0;VALOR
JAMON C.N.ENTER/PI;;18878.224899999997;2596.44875;884.7106100000001;309.01767299999995;2317.38258;752.4776980000001;4057.4556000000002;1902.5198599999999;1405.66086;251.85248099999995;1311.06612;1223.24942;441.87865;56.505453;526.370804;92.12032800000001;416.780286;332.727304;4.0;VALOR
JAMON C.N.LONCHA;;39836.502;5557.478700000001;1372.2622900000001;939.4836;5507.307099999999;1580.1501999999998;7200.716499999999;4879.9813;1911.6866;688.3960500000001;1984.6791;2302.4150999999997;1117.5821;362.51267999999993;1726.9508000000003;318.42823;565.7185099999999;1820.7531999999999;4.0;VALOR
JAMON IBERICO;;14993.8455;3193.9039000000002;217.03808600000002;220.694959;1215.0196;260.623529;3290.9611999999997;2791.2976000000003;539.5010960000001;404.498692;642.1527600000001;381.87819999999994;491.47062700000004;75.57943700000001;591.37586;109.78287900000001;116.758994;451.30877;3.0;VALOR
JAMON IBE.ENTER/PI;;8574.2724;1737.6935600000002;133.33217100000002;36.182162;728.025046;129.446571;2171.9772599999997;1599.24384;350.607078;302.241698;397.02032899999995;247.95858900000002;325.65382;18.074983;163.206959;95.309675;32.6038;105.69393299999999;4.0;VALOR
JAMON IBE.LONCHA;;6419.5745;1456.21052;83.70591299999998;184.51279599999998;486.99454000000003;131.17694;1118.9838300000001;1192.05381;188.89392500000002;102.257004;245.13246;133.919601;165.81685600000003;57.504461000000006;428.16886;14.473199;84.15519400000001;345.61484;4.0;VALOR
PALETA CURADA NORM.;;4138.6217;800.47281;139.002016;31.954256;359.44773;150.882618;712.8922899999999;498.77065000000005;187.11487;53.75433;125.469693;269.912486;123.215502;48.468996000000004;360.78335999999996;57.626255;65.506895;153.347044;3.0;VALOR
PALETA C.N.ENTR/PI;;1549.43841;318.653331;51.207869;5.516088;134.946038;37.345871;275.233675;90.294703;81.96799;6.786408;13.188779;206.50937600000003;100.67401;27.868848;112.860865;35.065408;0.0;51.319163999999994;4.0;VALOR
PALETA C.N.LONCHA;;2589.1832;481.81944;87.79413100000002;26.438167999999997;224.50176;113.536757;437.65860999999995;408.47596;105.14687099999999;46.967922;112.28090800000001;63.40306600000001;22.541489;20.600153;247.92249999999999;22.560846;65.506895;102.02788600000001;4.0;VALOR
PALETA IBERICA;;5282.0679;1931.37941;89.84075999999999;90.460099;298.151093;85.81126400000001;967.72586;678.7070799999999;101.451871;153.77396199999998;95.106867;89.605085;185.092344;38.260661;332.73248;53.636914;12.734565;77.597554;3.0;VALOR
PALETA IB.ENTER/PI;;3127.00233;1375.6718899999998;69.014662;12.960127;192.16718099999997;62.060582999999994;596.450331;320.813606;85.996546;122.84474;36.299875;45.596309;107.757069;16.890372;58.17315299999999;18.88174;0.0;5.4241719999999995;4.0;VALOR
PALETA IBE.LONCHA;;2155.0656000000004;555.70752;20.826099;77.499981;105.983899;23.750687999999997;371.27561699999995;357.89347;15.455338000000001;30.929207;58.806993000000006;44.008774;77.335266;21.370295000000002;274.55933;34.755168;12.734565;72.173385;4.0;VALOR
HUESOS JAMON CURADO;;3526.5325899999993;625.919699;48.471233000000005;52.312654;335.328451;112.169297;703.8215599999999;811.0528;220.05529600000003;30.603248999999998;133.155794;116.559977;49.632351;20.531964;102.88790999999999;18.696403;97.274013;48.059898;3.0;VALOR
LOMO EMBUCHADO N+IB;;10687.3032;1211.7859099999998;225.662028;146.00249499999998;1217.7608100000002;476.43782;1765.7986699999997;1921.1305999999997;715.4621400000001;413.7609100000001;842.3452000000001;509.07824999999997;342.33742;61.17018199999999;476.5476100000001;38.614634;90.718819;232.69001899999995;3.0;VALOR
LOMO EMB.AL CORTE;;3470.3458;368.94335;109.476496;17.396265000000003;477.25673;201.388357;376.94138000000004;640.06985;281.82691;85.704045;305.23401;164.06957200000002;144.232036;8.435715;144.50957799999998;16.781988000000002;47.658393999999994;80.421217;4.0;VALOR
LOMO EMB.ENVASADO;;7216.957200000001;842.8425199999999;116.185531;128.60623800000002;740.50407;275.04946900000004;1388.85727;1281.06079;433.6352;328.05688999999995;537.11114;345.00867;198.10539599999998;52.734460000000006;332.03803;21.832643;43.060429;152.268809;4.0;VALOR
LOMO EMB.NORMAL;;8065.6594;872.06107;175.164678;97.51234;1001.7856999999998;427.93599;1278.7274;1278.37551;609.4825699999999;262.47928;714.4382899999998;432.44771;240.6918;52.61546700000002;336.01492;33.062969;82.537352;170.326185;4.0;VALOR
LOMO E.N.AL CORTE;;2422.6868999999997;189.94498399999998;72.230877;8.617972;360.094;172.927211;266.41535;348.20862;240.36444;37.049965;259.58323;134.35415;115.470182;5.7186639999999995;102.80519399999997;14.051860999999999;42.590618;52.25959799999999;5.0;VALOR
LOMO E.N.ENVASADO;;5642.972500000001;682.11609;102.933786;88.89436099999999;641.69171;255.00876900000003;1012.31199;930.16697;369.11813;225.42930000000004;454.85507000000007;298.09356;125.22159599999999;46.896808;233.20973000000004;19.011105;39.946732;118.06658;5.0;VALOR
LOMO EMB.IBERICO;;2621.6439;339.72479999999996;50.497365;48.490160999999986;215.97507000000002;48.501825;487.0712199999999;642.7549999999999;105.97952800000002;151.281654;127.906848;76.630551;101.645646;8.554706;140.53268200000002;5.551663999999999;8.181474;62.363841;4.0;VALOR
LOMO E.I.AL CORTE;;1047.659;178.99839000000003;37.245617;8.778293;117.162712;28.461133;110.52603699999999;291.86121099999997;41.462485;48.654077;45.65077399999999;29.715421000000003;28.761848999999998;2.71705;41.704371;2.730128;5.0677769999999995;28.161626;5.0;VALOR
LOMO E.I.ENVASADO;;1573.9850099999996;160.72641;13.251737;39.711867;98.812367;20.040686;376.54518;350.8937899999999;64.517042;102.627571;82.256084;46.91512600000001;72.88379499999999;5.837656000000001;98.82832;2.821536;3.113694;34.202214000000005;5.0;VALOR
OTRAS SALAZONES;;16531.736999999997;2709.4381;656.2408;396.80359999999996;1945.6923;518.8514700000001;2328.9664000000002;2182.8542;1435.76704;459.81308;1088.9904900000001;1045.7355899999998;280.01050999999995;155.526942;634.21101;122.52936500000003;223.502479;346.80224799999996;3.0;VALOR
O.SALAZONES AL COR;;7370.405399999999;811.9004900000001;334.266821;175.72216600000002;718.44461;258.951346;1062.9941900000001;995.88344;799.56655;225.05506499999996;695.1566399999999;557.04002;101.92029900000001;36.409714;265.762995;47.950098000000004;107.23433299999999;176.14639100000002;4.0;VALOR
O.SALAZONES ENVASA;;9161.3301;1897.5376300000003;321.97398999999996;221.08141999999998;1227.24775;259.900116;1265.97207;1186.9706899999999;636.2004900000001;234.75805999999997;393.83382000000006;488.69554;178.09020900000002;119.11720499999998;368.44802999999996;74.579271;116.26814799999998;170.655859;4.0;VALOR
TOCINO Y MANTECA;;18026.317;3177.6723999999995;514.81038;473.26388;2503.7803;767.95749;3342.7214999999997;2767.4536;676.54177;516.81902;588.30854;633.0689;336.23217;190.252898;566.53921;63.629737;282.79339999999996;624.47055;3.0;VALOR
TOCINO;;1672.1883500000001;260.45521899999994;40.153141;28.922988999999998;83.00263799999999;92.682926;482.75018;184.473328;84.398531;43.229527;73.581096;128.079679;57.496133;9.476002999999999;54.885169;12.897371;15.450055;20.254367;4.0;VALOR
CHORIZOS;;39487.262;4339.6364;1072.12147;526.92386;3259.9651999999996;1009.7686100000001;5932.3584;5431.4081;2027.7525999999998;788.71313;3695.9356;3644.7173999999995;1412.47353;638.3930799999999;3594.7883999999995;492.10313999999994;475.28351;1144.9179100000001;3.0;VALOR
CHOR.IBERICO;;4895.443799999999;738.25467;64.42034100000001;88.811537;375.73804;113.48600899999998;878.0547199999999;880.1111900000001;243.740582;215.05563999999998;387.78336;229.20219999999998;118.61304600000001;34.421110999999996;375.25931999999995;33.93671200000001;15.442381000000001;103.11291800000001;4.0;VALOR
CHOR.NORMAL;;34591.818;3601.3817;1007.7012100000001;438.11228000000006;2884.2270999999996;896.28255;5054.303600000001;4551.2967;1784.0120700000002;573.6574999999999;3308.1525;3415.5152000000007;1293.8606699999998;603.97197;3219.5291;458.16643999999997;459.84115;1041.80509;4.0;VALOR
CHORIZO DE PAVO;;524.8979299999999;88.226218;11.686607;9.384425;76.11752;8.181170999999999;155.822555;39.785223;20.776124;6.25591;21.543498999999997;23.797159999999998;3.096638;0.562813;14.587046999999998;3.6717709999999997;13.836720999999999;27.566517000000005;4.0;VALOR
CHORIZO DE CERDO;;38303.773;4217.2316;1044.51196;517.2863100000001;3137.8187;995.6134700000001;5724.7123999999985;5318.5572;1996.0502000000001;774.7748399999999;3385.6068;3597.2825;1364.9858000000002;633.90964;3570.3818999999994;486.11551;461.0853699999999;1077.84843;4.0;VALOR
SALCHICHON/SALAMI;;17242.088;1576.0451999999998;422.37128;273.61424999999997;1859.1905;878.7154699999999;4823.836199999999;1945.5783;1019.9887299999998;595.2968599999999;1169.3400499999998;732.8224799999998;334.05242000000004;92.24424800000001;538.7628900000001;157.395298;95.938823;726.89428;3.0;VALOR
SALCHICHON DE PAVO;;585.4464800000001;57.274361999999996;12.593836;11.234565;92.624626;21.690078;228.99066;52.306197;23.548738999999998;3.1412759999999995;23.699145000000005;14.646625;7.136039;1.018263;8.775705;4.732514;5.214574000000001;16.819247;4.0;VALOR
SALCHICHON DE CERD;;16527.491;1512.6164999999996;407.45409000000006;262.24306;1738.9208999999996;850.72025;4575.3213;1883.8529;984.18973;590.6391699999999;1125.41955;710.75992;326.91636;87.690126;526.2568500000001;152.46302500000002;86.75681999999999;705.2711600000001;4.0;VALOR
FUET/LONGANIZAS;;27165.798;7725.1545;1113.48567;434.84684000000004;3681.3894000000005;1323.9206199999999;3826.3628000000003;3004.9658;1322.9573699999999;459.30420999999996;1144.98516;898.3556000000001;344.54543;188.33965;835.5127699999999;240.62287999999995;217.55796999999998;403.48951;3.0;VALOR
FUET/LONGANIZ.PAVO;;964.9580800000001;343.23531;42.977637;11.108481000000001;91.457265;25.162891;181.20210000000003;81.80498800000001;53.353446;15.861522;17.545452;14.55473;3.6444739999999998;1.335614;35.53327900000001;1.9665659999999998;24.149398;20.064887;4.0;VALOR
FUET/LONGANIZ.CERD;;25921.782000000003;7350.964100000001;1053.07092;417.28539000000006;3547.0635999999995;1278.2177499999998;3594.6467000000002;2891.4803;1244.8506;433.56996;1117.70109;875.8264300000001;337.33308;185.93185;795.32575;235.76831000000004;190.769151;371.97713999999996;4.0;VALOR
OTROS PROD.CURADOS;;13097.319699999998;2261.7001999999998;406.09168000000005;272.290527;1273.41661;420.58571;1685.7617;1713.5284000000001;648.9997400000001;212.30818399999998;1167.1574500000002;855.7397099999998;552.8931699999999;128.030687;666.0544500000001;128.432825;212.44859000000002;491.87864999999994;3.0;VALOR
O.PROD.CURAD.CORTE;;4990.051199999999;628.2875100000001;125.886819;94.19439399999999;506.97545;198.75718200000003;599.10891;591.84347;255.14745000000002;65.994608;539.38188;409.41877000000005;359.97116400000004;35.48225;199.094754;48.823613;45.124303000000005;286.55869;4.0;VALOR
O.PROD.CURAD.ENVAS;;8107.2669000000005;1633.4126999999999;280.204864;178.096131;766.44131;221.82854300000002;1086.65265;1121.6849;393.85229000000004;146.313592;627.7755099999999;446.32095;192.921977;92.54843600000001;466.95969;79.609197;167.32431000000003;205.31998;4.0;VALOR
SALCHICHAS;;58216.189999999995;7391.815200000001;1585.4835;1112.19433;3870.1500000000005;2068.0427;13360.05;9406.7075;2909.6013999999996;1767.2593999999997;3401.1659;3732.7999999999997;1105.6679299999998;889.0694499999998;2328.2706;340.03418;614.3146499999999;2333.561;3.0;VALOR
JAMON COCIDO;;51915.352999999996;9428.0164;1191.5682000000002;1219.10359;5343.4436;1721.7504;8801.980599999999;7068.4701;2080.6919999999996;925.0348299999999;2755.8435999999997;2620.618;1584.0226999999995;424.3353100000001;2700.5491;377.62257999999997;554.2251200000001;3118.0735999999997;3.0;VALOR
J.COC.SIN/BAJO SAL;;1292.5433400000002;312.58124999999995;54.244867;27.050292000000002;93.50795399999998;29.087589999999995;208.65483;139.14016;37.999422;16.771253;92.82099000000001;87.61767900000001;32.66236000000001;7.558313999999999;59.412713;5.823943;6.385947;81.22365800000001;4.0;VALOR
