Alimentos;;;;;;;;;;;;;;;;;;;Nivel
TAM GASTO X CAPITA;;;;;;;;;;;;;;;;;;;0.0
.TOTAL ALIMENTACION;1764.6215723525095;2026.0143174229088;1774.0294972077593;2030.091421822603;1709.9401318151074;1792.5912372842308;1576.631190139673;1679.5822933468542;1587.672803008197;1422.0760044061658;1804.8134164032497;1855.5210243685965;1880.997501500205;1631.5620659585688;2029.7581785409618;1783.1657004041983;1966.482994275834;1751.016061684622;0.0
T.HUEVOS KGS;28.43463998447852;29.55683721943593;27.017119030824148;26.180343068993785;28.993056641233473;25.386530427871424;26.32198618081233;26.88069678467061;24.75370289518703;20.305295873633412;29.313778433874326;31.5821862179305;31.725203742959987;36.391084044458374;34.33358487530626;27.301963810424763;34.84931643047807;33.06574982587394;1.0
T.HUEVOS UNDS.;28.43463998447852;29.55683721943593;27.017119030824148;26.180343068993785;28.993056641233473;25.386530427871424;26.32198618081233;26.88069678467061;24.75370289518703;20.305295873633412;29.313778433874326;31.5821862179305;31.725203742959987;36.391084044458374;34.33358487530626;27.301963810424763;34.84931643047807;33.06574982587394;1.0
TOTAL HUEVOS GALLINA;28.104461906169824;29.170875261707856;26.402584279157693;25.80807458389702;28.67481528344219;25.087916334672347;25.951087707790663;26.651855025159826;24.5477782638978;20.187310041079805;28.855615012872256;31.181954597547488;31.583879483334123;36.344509477708115;33.78766324826494;26.929538106513526;34.675788521269645;32.96610114864481;2.0
OTRAS AVES;0.330178078308698;0.38596195772807457;0.6145347516664543;0.37226848509677096;0.3182413577912885;0.29861409319907717;0.3708984730216711;0.22884175951078595;0.20592463128922814;0.11798583255361365;0.45816342100206736;0.40023162038301385;0.14132425962586068;0.04657456675025686;0.5459216270413125;0.3724257039112356;0.17352790920842562;0.09964867722912527;2.0
MIEL;2.619096014645614;3.012748271695197;2.416997932203081;3.423107291794596;2.6640996650479427;2.642276254599029;2.205284120400317;2.3480115029427693;1.8694559349026563;1.7613754590156903;2.4555383184613575;2.9006546289735295;3.9556183475545383;1.8866366160960217;2.750401086248929;2.83578218289402;4.833314321040386;3.365668435641866;1.0
GRANEL;1.0341875330718537;1.140361945061405;1.1418574471582008;0.5615918826305925;1.044069635885949;0.8867442902743896;0.8020465504478707;0.6194307874762497;0.7912248194004843;0.991324957583383;1.1999481915376722;1.492581265795969;3.0041971134493717;0.40205345678227267;1.3730267653141466;0.727894120945149;1.8015355036943546;1.3143719130663656;2.0
ENVASADA;1.5849082871163054;1.8723861600478189;1.27514048504488;2.861515409164003;1.6200297260304828;1.7555321062321072;1.4032373256377244;1.7285806955163845;1.078231078628511;0.7700505184377718;1.2555898808369859;1.408073381567754;0.9514213784686583;1.484583177665833;1.377374162774479;2.1078882179073166;3.0317787144957724;2.0512963745554726;2.0
TOTAL CARNE;344.0635354183924;385.57646390469466;381.36998106228924;371.5481734526005;334.9594204919913;346.64204778197495;292.0087372638483;337.9678105009984;350.0006775733703;258.41933041857345;405.40790253871717;338.0920994967575;351.1389313052252;287.33457933744563;421.3627915531636;410.1976852256431;418.34226597128173;291.4241978784987;1.0
CARNE CERTIFICADA;60.51539113926708;64.15486660999723;69.34298400803819;66.7437116458224;51.95822737792965;51.54943664830571;43.94026575134101;59.17651110913735;61.90410060613083;38.90615316948693;87.08426893386371;85.72516053340655;70.1931842567975;63.10422279354542;81.29022526106057;51.79455352588161;82.02306673768007;52.651447388455544;2.0
CARNE FRESCA;223.73275244329267;250.00221903912893;268.73546006361573;252.7437348982634;220.11262231808854;217.01098070501058;178.84574113456583;216.3549147287896;229.72328518071433;157.82299578469025;281.6387850499816;236.97319243966632;219.16903523379824;191.42819936476508;292.70266055632396;277.9386979068246;303.6092185823614;159.82569223164407;2.0
SALCHICHAS FRESCAS;2.670167629184518;5.044975671741136;6.20969769535528;1.7805444473337237;1.627103348741415;3.2221951002111724;1.589388844818075;1.6110368937457564;3.516721514022329;2.0067580348321354;4.33322529229021;0.7550137212319082;1.470811619471;2.8395244807353017;4.149173343982599;4.894830659994208;5.5114152716493265;0.2152661821364609;3.0
CARNE VACUNO;47.40255238920368;52.492165990940606;51.127809087539156;54.948368869547245;38.732873331313634;34.70362596325319;27.32312428663976;57.439687647009805;42.86876686727521;20.556012316232003;62.155190091352495;58.35876936101721;56.361293634939116;57.20990410630275;79.859376105407;46.36055923719654;71.6428219903566;45.27211986076855;3.0
TERNERA;34.52566399358488;44.188132886779805;40.92364513893281;41.384657534632204;26.68453357156044;25.824383454550293;19.103792996853056;35.05564991878618;31.577980926809285;15.78926076530814;49.4526252105954;53.11953686137921;49.78512753271523;35.326146827719846;53.718189651889304;35.491422181836555;56.454169895133475;16.660651610997977;4.0
AÑOJO;10.022462540267014;5.6057458417282735;8.009591990993027;9.648496025089536;9.916520860407461;6.347437599252772;6.60353714245321;18.532315947866223;9.367339453039888;3.704826707469553;9.914623852447065;3.011325744381162;4.602241437235698;15.465331699902773;19.51539537206128;8.57195743129302;9.442104159450599;23.40227449970066;4.0
MAYOR;2.854426460330528;2.6982899000437595;2.1945710272580334;3.9152149831540353;2.1318138341159614;2.531805051357593;1.6157960553151332;3.85171794379296;1.923446810070585;1.0619239846783568;2.7879476306361206;2.227904548433667;1.9739258006476585;6.418417558819394;6.625785387685482;2.2971787818913576;5.74654862144092;5.20919660474187;4.0
CARNE POLLO;65.98270292401813;71.42809486659868;75.50815951361633;80.33585920527364;69.95714196694443;71.26647816103363;62.90338116763743;62.55357022180137;65.72314760631892;53.41979153887718;68.13144360410493;59.90274744652091;59.457484401237615;51.761755781046205;79.0655921347587;75.60906904131296;73.31008298301462;45.61953819526063;3.0
POLLO ENTERO;10.8557537864512;11.718063384814506;17.362308099105316;11.92659726518862;12.907129519468512;15.303884582072127;8.609261774976387;7.927583788527014;11.889819763668667;9.101294515203818;12.33375494416337;15.057118452747902;8.180980842815497;8.963626566018787;11.769669823447787;10.501906695317459;13.964750631439019;5.983756913242051;4.0
POLLO FILETES;12.699716912117125;13.275285459501163;13.945029496764933;15.070736922118554;11.1385918328514;14.118882723373419;11.933982376457744;14.574026070659023;10.82926137338296;9.309640363003414;12.729030604979998;8.970017134633478;14.268942336616096;10.01952840394713;15.85042166432907;13.806258783849913;13.399327557186597;14.1475406283479;4.0
POLLO POR PIEZAS;42.42723092906677;46.434748798715894;44.20082010241871;53.338524491076996;45.91141474756302;41.84371156512543;42.3601370162033;40.05196174377854;43.00407384399946;35.008855300232796;43.068663656935215;35.87562105423609;37.007561991744645;32.7786004440386;51.44549612811603;51.300902314478044;45.94600513722319;25.488240917992144;4.0
