Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;2221707.18226;559397.48849;326528.151007;544163.20899;316947.25819;474671.00417000003;1708875.7047899999;184406.245013;328425.203168;1166325.81353;1055381.25938;127216.971964;620346.71146;773535.14899;700608.2280499999;416242.83534;669395.2664099999;505071.49907;630997.5327539999;142580.204132;343843.421318;912077.90862;500648.08623;322557.48125;1584289.9383800002;637417.1580599999;68012.31896199999;109265.998262;184406.245013;383818.98289;296497.51029;160722.615938;295674.57842000003;131092.182536;592216.6705499999;0.0
T.HUEVOS KGS;34568.164659999995;8328.72463;5098.972917;8500.43092;5128.470719999999;7511.55908;26480.76239;2860.839639;5226.55559;17958.6286;16609.52967;2300.394924;9519.27855;11387.72712;11360.7551;6998.15352;10202.98779;7534.94166;9832.075289999999;2089.122009;4786.59569;14179.69012;8278.39381;5234.3592;24288.326699999998;10279.83156;1207.946849;1753.915976;2860.839639;6097.77059;4552.324375;2476.473805;3851.09373;2008.9140360000001;9758.8799;1.0
T.HUEVOS UNDS.;547532.986;132033.463;80356.5597;134461.012;81331.344;119350.508;419441.699;45383.283899999995;82707.893;284389.9;263142.987;36098.168399999995;150944.775;180701.472;179788.43;110700.192;162033.579;119241.486;155557.629;32941.2129;76347.149;224348.692;130209.061;83686.812;384895.95;162636.936;18942.854890000002;27446.393640000002;45383.283899999995;96526.823;71874.6655;39245.6125;61557.141;31796.9916;154759.13;1.0
TOTAL HUEVOS GALLINA;538756.2;129785;79544.58;132515.2;79910.32;117001;412710.1;44574.2;81471.79;279902.4;258853.7;35915.06;148330.2;177420.6;177090.2;109095.4;158938;117454.2;153268.5;32587.22;74502.3;221040.8;129190.8;81435.02;378506.8;160249.3;18861.45;27397.26;44574.2;95046.34;70992.18;38592.92;59917.08;31313.78;152060.9;2.0
OTRAS AVES;8776.786;2248.463;811.9797;1945.812;1421.024;2349.508;6731.599;809.0839;1236.103;4487.5;4289.287;183.1084;2614.575;3280.872;2698.23;1604.792;3095.579;1787.286;2289.129;353.9929;1844.849;3307.892;1018.261;2251.792;6389.15;2387.636;81.40489;49.13364;809.0839;1480.483;882.4855;652.6925;1640.061;483.2116;2698.23;2.0
MIEL;897.1294;155.33610000000002;131.7359;221.33929999999998;144.07829999999998;244.63979999999998;757.2798;43.93254;95.91703;429.0677;468.06170000000003;32.2858;181.6273;371.375;311.8413;242.19529999999997;297.56620000000004;129.4848;227.8831;68.31792999999999;148.063;386.8949;131.54160000000002;162.312;550.6016;346.5278;20.57752;21.28207;43.93254;143.0376;111.8827;45.961169999999996;118.0301;133.2935;259.1321;1.0
GRANEL;183.9066;20.53572;30.03677;29.90723;32.89295;70.53397;168.7214;2.6307840000000002;12.55449;65.26169;118.645;9.580222;24.74835;66.66466;82.91341;66.88022;72.75873;14.02978;30.2379;24.27582;23.974880000000002;96.59591;18.59103;20.469;90.70882;93.19781;9.580222;0;2.6307840000000002;16.73132;24.90557;5.739501000000001;34.00604;44.076209999999996;46.23698;2.0
ENVASADA;713.2228;134.8003;101.6991;191.43210000000002;111.18539999999999;174.1058;588.5584;41.30175;83.36254;363.806;349.41679999999997;22.70558;156.8789;304.71040000000005;228.9279;175.3151;224.8075;115.455;197.64520000000002;44.04211;124.08810000000001;290.299;112.95060000000001;141.843;459.89279999999997;253.33;10.9973;21.28207;41.30175;126.30630000000001;86.97713;40.221669999999996;84.02407000000001;89.21728999999999;212.8951;2.0
TOTAL CARNE;158285.4;41147.55;22686.83;39339.97;22749.12;32361.92;118071.5;13636.6;26577.33;87320.91;70964.47;8692.258;47101.76;58131.17;44360.2;24579.34;44721.31;37961.52;51023.21;10425.98;24586.93;64944.38;35527.27;22800.83;111958.6;46326.79;3902.987;7343.53;13636.6;31862.33;23599.77;12209.04;20966.42;7720.287;37044.43;1.0
