Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;2360982.0598899997;571629.688123;343003.65063;582380.4187200001;348550.732628;515417.502575;1818573.3813699998;222260.835659;320147.808936;1180297.68749;1180684.2155;133914.095022;671379.206434;813873.41836;741815.30523;441635.59779;692330.57103;544343.979534;682671.80948;159874.424364;370189.23044099996;957704.82061;535476.40971;337737.04102;1714921.26434;646060.77144;55768.302534999995;121974.31836599999;222260.835659;384274.471682;288711.78735500004;181189.43888600002;355377.12402600003;145740.87373;605684.83458;0.0
T.HUEVOS KGS;29508.57425;6977.11425;3982.3517;7222.38611;4825.386898;6501.33528;23411.25732;2368.6451469999997;3728.668584;13945.981960000001;15562.592289999999;1814.2135;7487.49918;10237.098890000001;9969.75756;5348.50537;9091.06522;6338.2468;8730.75815;1814.4842279999998;4633.454269999999;11923.88365;6772.04565;4364.704519999999;21140.45148;8368.12277;736.82688;1452.3360260000002;2368.6451469999997;4665.89257;3862.957091;2227.9075980000002;4384.3905700000005;1713.7734990000001;8095.84166;1.0
T.HUEVOS UNDS.;468056.765;110765.985;63408.98;114719.171;76168.4398;102994.188;371278.632;37716.7807;59061.3024;220962.196;247094.569;28847.482;118727.058;161692.229;158789.916;84830.629;144467.062;100466.14;138292.955;29122.576800000003;73668.791;189226.045;106886.265;69153.056;335277.048;132779.717;11512.92;22912.910600000003;37716.7807;74176.495;60931.6691;35082.7638;69497.341;27150.7479;129075.086;1.0
TOTAL HUEVOS GALLINA;459777.9;108693.6;62004.85;112503.6;75253.75;101322.1;364786.5;36879.21;58112.14;217340;242437.9;28254.42;116670.9;159632.9;155219.6;83337.02;141599.9;98770.1;136070.9;28208.49;72162.34;185770.8;105614.5;68021.74;329401.5;130376.4;11512.92;22651.98;36879.21;72669.03;60252.6;34760.74;68322.54;26708.63;126020.2;2.0
OTRAS AVES;8278.865;2072.385;1404.13;2215.571;914.6898;1672.088;6492.132;837.5707;949.1624;3622.196;4656.669;593.062;2056.158;2059.329;3570.316;1493.609;2867.162;1696.04;2222.055;914.0868;1506.451;3455.245;1271.765;1131.316;5875.548;2403.317;0;260.9306;837.5707;1507.465;679.0690999999999;322.0238;1174.801;442.1179;3054.886;2.0
MIEL;782.4896;164.88139999999999;70.40741;242.1236;125.60010000000001;179.4771;619.1718000000001;55.80319;107.5146;375.2037;407.2859;49.005559999999996;172.91979999999998;265.9877;294.5765;195.77370000000002;218.46470000000002;154.1576;214.0936;39.94652;118.423;329.1341;212.0934;82.89262;576.0366;206.4531;38.68569;25.82876;55.80319;109.69189999999999;93.74702;40.656690000000005;100.6015;51.465830000000004;266.00890000000004;1.0
GRANEL;161.4001;20.48034;31.09297;74.82981;8.15981;26.837130000000002;126.56439999999999;6.971144000000001;27.86454;93.8888;67.51127000000001;0;42.52375;63.883309999999994;54.993019999999994;26.6303;58.87925;41.497510000000005;34.393010000000004;24.07378;21.733580000000003;51.27252;46.30824;18.011950000000002;102.6152;58.78486;10.3843;0;6.971144000000001;23.48651;23.792060000000003;13.15999;23.70751;16.246010000000002;43.652550000000005;2.0
ENVASADA;621.0895;144.401;39.314440000000005;167.29379999999998;117.44030000000001;152.64;492.60740000000004;48.83205;79.65011;281.3149;339.77459999999996;49.005559999999996;130.39610000000002;202.1044;239.5835;169.14339999999999;159.5855;112.6601;179.7006;15.87274;96.68938;277.86159999999995;165.7851;64.88067;473.4213;147.6682;28.301389999999998;25.82876;48.83205;86.20544;69.95496;27.4967;76.89402;35.21982;222.3564;2.0
TOTAL CARNE;133863.4;33005.21;19297.2;33538.92;19807.22;28214.81;101331.1;13119.22;19413.03;69291.48;64571.89;8031.896;39038.6;48603.2;38189.68;21244.41;37525.84;32205.98;42887.14;9701.38;21899.7;53576.14;30014.84;18671.31;97792.48;36070.89;2908.976;6565.08;13119.22;23570.45;18662.29;11955.09;19462.76;6629.928;30989.59;1.0
CARNE CERTIFICADA;20798.85;5159.352;2586.11;5387.304;3125.041;4541.043;17014.13;1474.929;2309.792;10264.34;10534.51;972.0185;4624.342;8072.817;7129.673;3322.23;6425.905;4921.77;6128.947;1623.629;3438.376;8219.832;4624.707;2892.306;15708.87;5089.978;430.6108;748.4868;1474.929;3338.043;2957.539;1722.349;3412.175;1011.613;5703.104;2.0
CARNE FRESCA;94494.48;23379.13;13789.19;23307.35;13867.42;20151.38;72080.27;9139.82;13274.39;48444.26;46050.22;5554.612;26535.97;34705.37;27698.53;14476.56;26524.73;23494.07;29999.13;7063.047;15675.05;38035;20615.08;13106.3;69054.98;25439.5;1921.121;4336.378;9139.82;16462.16;13498.78;8573.731;13850.45;4275.032;22437.02;2.0
SALCHICHAS FRESCAS;1094.385;283.3293;177.1625;231.7456;161.48329999999999;240.66410000000002;815.2796999999999;87.27611;191.829;565.3379;529.0469;40.78186;290.3273;429.97209999999995;333.3035;123.29310000000001;328.4833;264.4448;378.1637;136.9032;157.0093;420.5805;211.12720000000002;168.7646;828.9636999999999;265.421;12.12274;31.93875;87.27611;211.9781;169.9638;104.2526;179.85629999999998;23.38849;273.60790000000003;3.0
CARNE VACUNO;12601.67;3449.028;1817.019;3170.9;1667.735;2496.987;9575.954;1344.255;1681.46;6483.568;6118.101;818.7561999999999;3461.181;4624.525;3697.206;1987.431;3617.871;3304.465;3691.901;819.8875;1863.026;4963.16;2952.984;2002.612;9022.853;3578.816;291.1745;638.9534;1344.255;2104.88;1719.369;962.8789;1913.775;607.6608;3018.723;3.0
TERNERA;9597.704;2566.87;1409.813;2426.336;1222.327;1972.359;7191.068;1111.808;1294.829;5000.058;4597.647;639.4461;2785.356;3307.7;2865.203;1577.518;2667.357;2571.986;2780.844;652.4801;1553.501;3709.406;2223.947;1458.371;6953.98;2643.724;243.5768;506.69390000000004;1111.808;1556.131;1230.75;761.3144;1374.902;470.34590000000003;2342.183;4.0
