Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;6821229.894;1656998.1305;993882.44852;1762008.6361;939084.3371499999;1469256.2767999999;5405770.0643;522511.74676999997;892948.00574;3498909.352;3322320.3471999997;337737.94167000003;1747841.173;2408226.3294;2327424.3027;1410069.8140999998;2136807.1607999997;1500151.309;1774201.71246;460896.82833;1082031.81092;2718882.5501;1551285.1099;1008133.3274;4855080.823899999;1966148.9870999998;200662.80339;308313.36347000004;522511.74676999997;1075686.21;893420.05967;444129.90160000004;962443.8442;419023.31874;1995038.5945;0.0
T.HUEVOS KGS;112452.138;25216.4273;16445.53292;28581.805;16358.0482;25850.3642;89793.30129999999;8607.38531;14051.496;53627.3922;58824.7854;6591.19158;26555.8304;37610.6443;41694.5173;23333.2396;35836.6124;24719.4682;28562.8674;7587.47384;18413.039699999998;45466.7436;25221.3852;15763.524300000001;81481.931;30970.2566;2942.819;5237.842;8607.38531;16978.8056;14553.29025;7200.88538;15003.0981;6616.019719999999;35312.0342;1.0
T.HUEVOS UNDS.;112452.138;25216.4273;16445.53292;28581.805;16358.0482;25850.3642;89793.30129999999;8607.38531;14051.496;53627.3922;58824.7854;6591.19158;26555.8304;37610.6443;41694.5173;23333.2396;35836.6124;24719.4682;28562.8674;7587.47384;18413.039699999998;45466.7436;25221.3852;15763.524300000001;81481.931;30970.2566;2942.819;5237.842;8607.38531;16978.8056;14553.29025;7200.88538;15003.0981;6616.019719999999;35312.0342;1.0
TOTAL HUEVOS GALLINA;111271.7;24929.75;16353.43;28335.32;16192.21;25461.03;88846;8527.595;13898.15;53184.97;58086.77;6563.466;26209.77;37218.67;41279.84;23167.6;35254.11;24524.15;28325.89;7518.229;18085.68;45086.32;24929.53;15651.97;80463.34;30808.41;2942.819;5133.755;8527.595;16787.47;14466.25;7172.453;14678.44;6591.48;34971.48;2.0
OTRAS AVES;1180.438;286.6773;92.10292;246.485;165.8382;389.3342;947.3013000000001;79.79030999999999;153.346;442.42220000000003;738.0154;27.72558;346.0604;391.97429999999997;414.6773;165.6396;582.5024000000001;195.31820000000002;236.9774;69.24484;327.35970000000003;380.42359999999996;291.8552;111.5543;1018.591;161.8466;0;104.087;79.79030999999999;191.3356;87.04025;28.432380000000002;324.6581;24.539720000000003;340.55420000000004;2.0
MIEL;7788.707;1243.723;713.4668;2182.394;1232.923;2416.199;6397.651;202.5795;1188.477;3207.808;4580.899;179.8191;1052.159;2615.232;3941.497;2480.209;2387.007;1307.483;1614.008;691.998;1211.937;3185.612;1384.606;1314.553;5623.099;2165.609;153.5526;160.1207;202.5795;1197.777;1190.641;299.4923;616.1253;229.0221;3739.397;1.0
GRANEL;3697.641;532.4289;123.1459;1063.893;786.2765;1191.896;2980.886;0;716.7549;1466.041;2231.6;0;159.6115;1391.233;2146.797;1217.183;1130.985;750.4286;599.0444;371.0364;810.2709;1422.688;588.6976;504.94759999999997;2862.984;834.6568000000001;0;0;0;642.6241;706.8489000000001;90.08741;111.2837;0;2146.797;2.0
ENVASADA;4091.066;711.2945;590.3209;1118.501;446.6468;1224.303;3416.765;202.5795;471.7219;1741.767;2349.299;179.8191;892.5479;1223.999;1794.7;1263.026;1256.023;557.0545999999999;1014.963;320.9616;401.6664;1762.924;795.9088;809.6052;2760.115;1330.952;153.5526;160.1207;202.5795;555.1528000000001;483.79179999999997;209.4049;504.84159999999997;229.0221;1592.6;2.0
TOTAL CARNE;1246843;305276.5;174978;317964;183726.3;264898;969990.3;97660.74;179191.9;653289.7;593553.3;61113.1;331294.9;459676.4;394758.4;216778;384532.2;285129.2;360403.6;95541.61;206067.3;490433.5;270323.8;184476.6;884387.6;362455.3;30585.33;55203.82;97660.74;218893.5;181727.3;84677.94;175982.2;64836.17;337275.9;1.0
CARNE CERTIFICADA;198712.3;45170.01;25086.6;55929.75;31106.33;41419.64;165066.9;11447.65;22197.74;90340.54;108371.8;8456.733;38881.6;74575.48;76798.52;33818.49;69981.49;45325.18;49587.17;16725.65;33984.63;75384.75;40702.86;31914.44;142001.7;56710.65;3159.109;6730.388;11447.65;29023.73;31504.36;10455.5;29882.27;8653.846;67855.47;2.0
CARNE FRESCA;798471.9;194750.6;110048.2;205762.9;119846.9;168063.3;619295.6;63741.11;115435.2;416683.4;381788.5;40291.21;212303;295348;250529.7;131394;243787.3;187012.5;236278.1;65841.34;134535.3;310388.6;167183.6;120523.1;566101.7;232370.2;18504.65;34259.09;63741.11;143274.8;122474;54086.62;109093.9;38150.05;214887.6;2.0
SALCHICHAS FRESCAS;8488.058;2434.724;1269.781;1892.797;1378.51;1512.245;6656.184;622.0003;1209.874;4402.799;4085.259;179.38660000000002;2125.582;3448.64;2734.449;623.8583000000001;2551.698;2231.915;3080.586;698.7021;1544.728;3130.573;1581.122;1532.933;6019.581;2468.478;18.10404;274.55609999999996;622.0003;1765.297;1612.649;645.2924;1067.541;258.8413;2223.777;3.0
CARNE VACUNO;163605.4;39767.82;21948.92;43832.8;24916.93;33138.94;131162;12321.83;20121.57;81445.52;82159.91;8423.352;38305.48;60651.11;56225.49;30587.49;53058.2;37208.26;42751.48;14197.66;25737.25;60948.92;36281.26;26440.34;111359.5;52245.92;4155.872;5972.2;12321.83;25277.56;24251.15;9727.857;22998.44;8886.302;50014.21;3.0
TERNERA;114565.3;29074.11;15752.03;29213.91;17237.85;23287.42;91021.58;9007.027;14536.7;57928.76;56636.55;6067.402;27385.56;43124.01;37988.34;19109.06;37785.07;25810.4;31860.79;8774.2;19896.78;44092.18;24365.9;17436.26;79233.38;35331.93;2356.372;4749.876;9007.027;18878.43;17555.9;6369.747;16705.45;5263.342;33679.17;4.0
