Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;99.339;99.34;99.394;99.36;99.245;99.346;99.375;99.057;99.46;99.266;99.439;98.354;99.371;99.505;99.585;99.359;99.282;99.362;99.419;99.666;99.251;99.311;99.244;99.501;99.373;99.258;99.054;98.686;99.057;99.491;99.644;99.058;99.655;99.647;99.513;0.0
T.HUEVOS KGS;75.448;76.408;73.895;76.052;72.039;77.293;75.901;71.838;75.82;72.288;78.945;73.243;71.58;75.637;80.361;75.631;78.574;72.532;76.084;70.85;69.929;74.46;77.108;82.088;73.204;80.594;66.851;73.005;71.838;76.115;78.8;73.131;77.196;72.733;80.289;1.0
T.HUEVOS UNDS.;75.448;76.408;73.895;76.052;72.039;77.293;75.901;71.838;75.82;72.288;78.945;73.243;71.58;75.637;80.361;75.631;78.574;72.532;76.084;70.85;69.929;74.46;77.108;82.088;73.204;80.594;66.851;73.005;71.838;76.115;78.8;73.131;77.196;72.733;80.289;1.0
TOTAL HUEVOS GALLINA;75.131;76.105;73.805;75.631;71.944;76.785;75.627;71.562;75.186;71.912;78.691;73.011;71.227;75.219;80.157;75.14;78.473;71.972;75.869;70.711;69.317;74.115;76.834;81.991;72.835;80.392;66.97;73.183;71.562;75.548;78.485;72.904;76.951;71.656;80.094;2.0
OTRAS AVES;2.11;1.453;3.871;1.939;1.767;1.991;1.961;1.752;3.273;2.134;2.084;1.281;2.643;2.169;1.713;0.989;2.689;2.302;2.572;2.64;3.006;1.972;2.206;1.416;2.205;1.904;0.83;1.114;1.752;2.734;2.27;2.735;3.766;1.59;1.533;2.0
MIEL;6.536;6.753;6.822;6.45;5.996;6.589;6.646;5.584;6.494;5.875;7.282;5.427;4.578;7.793;7.275;5.354;7.376;6.181;7.228;6.895;6.213;6.671;5.922;7.293;6.25;7.193;3;4.728;5.584;6.977;7.712;5.217;7.565;5.782;7.353;1.0
GRANEL;1.269;1.056;0.341;1.11;1.807;1.65;1.453;0.2;0.917;1;1.526;0.11;0.488;1.517;1.91;0.744;2.576;0.549;0.638;2.11;2.043;0.902;1.287;0.721;1.244;1.211;0.172;0;0.2;1.147;0.18;1.52;2.104;1.321;1.985;2.0
ENVASADA;5.36;5.888;6.435;5.395;4.089;4.973;5.331;5.129;5.662;4.851;5.933;5.039;3.953;6.435;5.595;4.301;5.099;5.655;6.582;5.237;4.17;5.675;4.707;6.69;5.049;6.083;2.647;4.728;5.129;5.943;7.558;3.794;5.966;3.991;5.556;2.0
TOTAL CARNE;97.324;98.028;96.896;97.766;96.989;96.668;97.17;97.291;98.582;97.16;97.538;94.854;97.608;97.63;97.754;95.958;97.411;98.161;98.363;98.35;96.722;97.354;97.356;97.383;97.242;97.519;94.387;96.313;97.291;98.599;99.013;97.453;98.184;95.872;97.554;1.0
CARNE CERTIFICADA;46.272;51.115;44.242;45.178;46.954;43.826;46.925;41.749;47.659;44.063;49.155;38.625;42.996;49.543;50.179;35.834;50.518;50.287;49.572;53.034;46.912;45.387;46.205;45.675;47.247;43.984;26.892;40.614;41.749;52.636;57.674;44.457;51.537;34.862;49.546;2.0
CARNE FRESCA;89.539;92.434;87.738;89.386;89.992;87.673;88.574;91.846;93.718;88.777;90.527;84.909;89.833;90.95;89.781;81.007;91.222;92.236;94.31;90.544;89.823;89.361;89.285;89.799;89.644;89.306;77.776;87.414;91.846;94.442;95.996;90.343;92.354;80.19;89.118;2.0
