Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;6172574.2677;1610734.1515;896409.978;1553227.528;854725.20114;1257477.40884;4752896.1317;520988.50468;898689.72953;3273483.0216;2899091.2438000003;310755.49983;1712298.8856;2238626.1971;1910893.84069;1158406.80718;1826650.6195;1405495.5063;1782021.3465999998;375461.80811000004;932125.00338;2446781.5725;1457267.3345;960938.413;4323319.105;1849255.0373;164408.1889;298144.90355;520988.50468;1054683.89503;771928.1377999999;513522.57114;897985.4572000001;369527.05201;1581385.44469;0.0
T.HUEVOS KGS;100129.95490000001;24530.167100000002;14243.586800000001;25203.5328;13616.89441;22535.7738;78165.00970000001;7895.91688;14069.0223;49446.4466;50683.508299999994;5431.972019999999;25484.9851;35012.7253;34200.2695;18684.462399999997;30606.2423;22855.927399999997;27983.3228;6054.55536;15189.9975;40897.275;23337.3521;14650.775;70639.035;29490.9299;2656.26;4769.93032;7895.91688;16604.7916;12474.962150000001;8034.0363;14070.59;5510.25716;28113.2095;1.0
T.HUEVOS UNDS.;100129.95490000001;24530.167100000002;14243.586800000001;25203.5328;13616.89441;22535.7738;78165.00970000001;7895.91688;14069.0223;49446.4466;50683.508299999994;5431.972019999999;25484.9851;35012.7253;34200.2695;18684.462399999997;30606.2423;22855.927399999997;27983.3228;6054.55536;15189.9975;40897.275;23337.3521;14650.775;70639.035;29490.9299;2656.26;4769.93032;7895.91688;16604.7916;12474.962150000001;8034.0363;14070.59;5510.25716;28113.2095;1.0
TOTAL HUEVOS GALLINA;99237.86;24356.52;14094.02;24980.5;13539.73;22267.09;77502.02;7813.284;13922.55;49034.41;50203.45;5353.097;25252.07;34786.38;33846.31;18527.91;30309.12;22659.13;27741.7;6027.86;15039.04;40600.48;23128.23;14442.25;69965.14;29272.73;2656.26;4714.634;7813.284;16475.47;12390.47;7902.564;13967.2;5470.257;27847.72;2.0
OTRAS AVES;892.0949;173.6471;149.5668;223.03279999999998;77.16441;268.68379999999996;662.9897;82.63288;146.4723;412.03659999999996;480.0583;78.87502;232.9151;226.34529999999998;353.9595;156.5524;297.1223;196.79739999999998;241.62279999999998;26.69536;150.9575;296.795;209.12210000000002;208.525;673.895;218.19989999999999;0;55.29632;82.63288;129.32160000000002;84.49215;131.4723;103.39;40.00016;265.4895;2.0
MIEL;9125.331;1741.012;1211.374;2218.525;1239.704;2714.717;7514.078;588.3359;1022.917;4029.152;5096.179;309.626;1882.588;3076.899;3856.218;2504.603;2917.526;1843.352;1859.851;260.7592;1092.334;3393.172;2552.52;1826.547;6041.817;3083.515;200.5977;339.1162;588.3359;994.4035;828.4087;690.3823000000001;1522.623;769.9547;3191.509;1.0
GRANEL;2672.282;465.50890000000004;238.2834;791.2079;319.0577;858.2239000000001;2286.602;126.905;258.7755;1030.767;1641.515;0;512.669;741.0484;1418.564;1051.867;1041.1;291.1764;288.1383;57.129;224.2067;1117.4;612.9935;660.5526;1893.453;778.8291999999999;0;81.80314;126.905;68.00497999999999;109.52189999999999;190.7705;481.3615;419.2144;1194.701;2.0
ENVASADA;6453.049;1275.503;973.0904;1427.317;920.6458;1856.493;5227.477;461.431;764.1419000000001;2998.385;3454.664;309.626;1369.919;2335.851;2437.654;1452.736;1876.426;1552.175;1571.712;203.6302;868.1270999999999;2275.772;1939.526;1165.994;4148.364;2304.685;200.5977;257.313;461.431;926.3985;718.8868;499.6118;1041.262;350.7403;1996.808;2.0
TOTAL CARNE;1238284;315036.1;171331.2;311190.8;177439.4;263286.5;949181.8;101080;188022.2;651222.4;587061.6;60868.23;339393.5;471612.8;366409.5;203017.8;356165.3;295921.3;383179.6;81278.38;194243.4;486351.4;285033.5;191377.3;868414.9;369869.1;27516.7;57754.91;101080;227143.4;173556.1;107134.3;174692;64526.69;304879.9;1.0
