Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;2248082.55394;571930.2099199999;325642.541334;563469.90276;319603.939443;467436.04116;1732087.61435;191679.231134;324315.7339;1165331.3703599998;1082751.17338;114766.884533;632506.0940800001;812555.9655;688253.5984299999;408802.11601;662184.35282;518008.51878;659087.60808;145486.710477;344724.117785;921993.54549;515038.38517;320839.90862;1621507.327;626575.26826;56469.916884000006;116647.96873800001;191679.231134;372479.84125;290538.27895;192627.083912;329086.59439;139222.258958;559331.4129;0.0
T.HUEVOS KGS;33802.907060000005;8139.20988;4693.91234;8642.14314;4932.710353;7394.9294199999995;26427.180519999998;2784.4907289999996;4591.237099999999;16949.605809999997;16853.30125;2038.059925;8865.46237;12006.14091;10893.24258;5734.187690000001;10405.532039999998;7713.83296;9949.356300000001;2281.5528480000003;5144.18688;13725.28439;7673.72441;4978.15917;24022.94394;9779.96313;918.174017;1751.803606;2784.4907289999996;5371.52912;4660.00644;2910.683665;4865.21202;1766.377638;8774.63046;1.0
T.HUEVOS UNDS.;534993.446;128698.248;74410.07;137083.794;77618.94129999999;117182.362;418157.812;43967.1409;72868.514;268477.141;266516.305;32217.3205;139997.857;190595.931;172182.318;90698.027;164667.264;122096.476;157531.71;36048.394799999995;81674.892;217499.759;121025.921;78744.489;380458.254;154535.193;14486.215699999999;27687.0286;43967.1409;85185.602;74092.566;46150.3405;77012.58;27758.0358;138653.946;1.0
TOTAL HUEVOS GALLINA;526906.9;126893.1;73144.66;134653.8;76972.61;115242.7;411955.6;43422.58;71528.74;264163.6;262743.3;31775.68;138249.7;187040.4;169841.1;89392.73;162201.1;120238.3;155074.8;35575.35;80137.74;213894.2;119693.8;77605.82;374414.1;152492.8;14320.59;27313.58;43422.58;83697.65;72575.57;45355.19;75834.93;27570.32;136816.5;2.0
OTRAS AVES;8086.546;1805.148;1265.41;2429.994;646.3313;1939.662;6202.212;544.5609000000001;1339.774;4313.541;3773.005;441.6405;1748.157;3555.531;2341.218;1305.297;2466.164;1858.176;2456.91;473.0448;1537.152;3605.559;1332.121;1138.669;6044.154;2042.393;165.62570000000002;373.4486;544.5609000000001;1487.952;1516.996;795.1505;1177.65;187.7158;1837.446;2.0
MIEL;1010.165;168.7096;263.1469;270.8046;101.7392;205.7644;863.2152;39.558949999999996;107.3907;492.3009;517.8638;47.87788;250.498;326.1851;385.6039;302.1895;349.6028;145.5835;212.789;25.506610000000002;173.9303;343.0623;221.26510000000002;246.4005;633.9885;376.17629999999997;87.99977;55.452;39.558949999999996;115.16369999999999;73.59473;83.15516000000001;136.8023;68.16145;350.2767;1.0
GRANEL;231.6015;17.59667;67.76105;68.81533;5.934438;71.49404;206.97;3.250156;21.381330000000002;95.48325;136.11829999999998;3.250156;41.96882;92.68848;93.69407000000001;54.67259;119.5001;30.30931;27.11951;0;75.64052000000001;82.07719999999999;26.545990000000003;47.33782;183.8269;47.77461;0;13.03684;3.250156;21.381330000000002;12.31929;20.07777;45.96233;27.426869999999997;88.14695;2.0
ENVASADA;778.5633;151.113;195.3859;201.9893;95.80477;134.2704;656.2451;36.30879;86.00933;396.8177;381.74559999999997;44.627720000000004;208.5292;233.4966;291.90979999999996;247.5169;230.1027;115.2742;185.6695;25.506610000000002;98.28984;260.985;194.7191;199.0627;450.16159999999996;328.4017;87.99977;42.41516;36.30879;93.78241;61.27544;63.077400000000004;90.84000999999999;40.73458;262.1297;2.0
TOTAL CARNE;145818.1;37335.69;20618.09;36928.21;21593.83;29342.27;110318.5;12658.45;22841.16;77332.13;68485.97;7209.416;41649.69;56300.26;40658.73;22534.75;39785.54;35133.62;48364.18;10921.16;23284.31;57683.39;32893.13;21036.1;104349;41469.05;3054.606;7067.2;12658.45;27290.08;22242.43;12883.18;20331.07;7235.366;33055.7;1.0
