Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;6511916.011899999;1642400.2491400002;982935.30181;1627646.63197;914502.9871799999;1344431.55503;5010720.7891999995;595383.55953;905812.29945;3295110.0991999996;3216806.3981999997;338150.48813;1844654.03764;2273303.18756;2055808.78303;1245234.14362;1893862.5421099998;1503971.82378;1868848.252;395003.39188;990665.24023;2560730.3764899997;1531158.0366300002;1034359.6179099999;4557026.267399999;1954890.22976;158056.50928;313815.723294;595383.55953;1079543.2474200001;814254.80579;516478.63769999996;949123.77633;392553.60808;1692706.69606;0.0
T.HUEVOS KGS;91490.486;22063.0406;12486.115199999998;22440.3102;13713.516800000001;20787.5032;72448.7076;7299.39851;11742.3809;42445.40470000001;49045.0813;4921.69708;22844.917100000002;31366.0939;32357.7839;18425.4997;27442.0059;19986.2464;25636.7341;5788.959599999999;14294.1935;36222.552;21045.9764;14138.8035;64332.4413;27158.0448;2209.737;4526.62441;7299.39851;14163.3796;11397.8455;6928.06896;12452.9194;5137.09323;27375.4263;1.0
T.HUEVOS UNDS.;91490.486;22063.0406;12486.115199999998;22440.3102;13713.516800000001;20787.5032;72448.7076;7299.39851;11742.3809;42445.40470000001;49045.0813;4921.69708;22844.917100000002;31366.0939;32357.7839;18425.4997;27442.0059;19986.2464;25636.7341;5788.959599999999;14294.1935;36222.552;21045.9764;14138.8035;64332.4413;27158.0448;2209.737;4526.62441;7299.39851;14163.3796;11397.8455;6928.06896;12452.9194;5137.09323;27375.4263;1.0
TOTAL HUEVOS GALLINA;90579.97;21851.21;12365.1;22163.77;13603.18;20596.71;71748.77;7218.881;11612.32;42035.01;48544.96;4880.936;22607.44;31015.82;32075.78;18256.65;27149.81;19835.02;25338.49;5759.079;14143.72;35852.12;20859.73;13965.32;63685.66;26894.31;2209.737;4509.377;7218.881;14017.69;11251.33;6857.49;12274.58;5089.502;27151.39;2.0
OTRAS AVES;910.516;211.8306;121.0152;276.5402;110.3368;190.7932;699.9376;80.51751;130.0609;410.3947;500.12129999999996;40.76108;237.4771;350.2739;282.00390000000004;168.8497;292.19590000000005;151.22639999999998;298.2441;29.880599999999998;150.4735;370.432;186.2464;173.4835;646.7813000000001;263.7348;0;17.24741;80.51751;145.6896;146.5155;70.57896000000001;178.33939999999998;47.59123;224.03629999999998;2.0
MIEL;9249.348;2308.078;1323.112;2420.874;1376.992;1820.293;7285.871;504.2165;1459.26;4142.789;5106.56;540.8936;2101.58;3292.193;3314.682;1782.508;3228.612;1577.638;2660.589;775.9509;1571.164;3395.934;2240.418;1265.881;6503.991;2745.358;278.71290000000005;430.21259999999995;504.2165;1632.165;1050.88;627.1023;1512.359;299.17670000000004;2914.524;1.0
GRANEL;3066.691;1224.534;313.6382;584.3539000000001;374.74420000000003;569.4200999999999;2365.631;113.8237;587.2356;1056.453;2010.238;128.5658;596.3706999999999;959.9141;1381.84;363.5005;1280.242;261.5689;1161.379;511.5029;808.495;1225.141;432.56059999999997;88.99106;2464.637;602.0531;99.94904;100.3087;113.8237;672.8781;389.6368;32.97175;551.6201;9.307722;1096.194;2.0
ENVASADA;6182.658;1083.544;1009.473;1836.52;1002.247;1250.873;4920.24;390.39279999999997;872.0248;3086.336;3096.322;412.3277;1505.209;2332.279;1932.842;1419.008;1948.371;1316.069;1499.21;264.448;762.6691999999999;2170.793;1807.857;1176.89;4039.353;2143.305;178.76379999999997;329.9039;390.39279999999997;959.2863000000001;661.2431;594.1306;960.7385;289.869;1818.33;2.0
TOTAL CARNE;1221252;303440.4;175610.1;311670;175594;254938;937153;106094.6;178004.9;614023.9;607228.7;61058.73;340924.7;439350.7;379918.4;208905.9;350316.5;288545;373485.2;81417.98;192789.6;469821.8;287525.1;189698.2;858799.6;362453;23958.76;56016.4;106094.6;215447.4;167594.1;98897.7;182069;61957.57;309217;1.0
CARNE CERTIFICADA;222216.6;51382.6;27495.43;56042.04;33077.5;54218.98;183439.2;14139.9;24637.5;97007.38;125209.2;6400.612;47660.42;77767.55;90387.98;43413.55;69272.74;49706.84;59823.44;16829.6;33083.97;81069.15;52940.07;38293.77;155016.4;67200.15;3217.958;6661.191;14139.9;32301.33;30964.96;14339.28;36054.28;10128.03;74409.62;2.0
CARNE FRESCA;806488.3;201790.5;114464.1;203135.3;117560.4;169537.9;624160.6;68380.24;113947.4;397081;409407.2;38786.75;215937.1;293012.7;258751.7;133113.8;231650.9;193240.7;248482.8;56820.14;130747.6;308703.9;185288.2;124928.4;567672.6;238815.6;15092.17;34290.92;68380.24;141358.1;115734.6;63599.34;121707.4;36844.13;209481.4;2.0
SALCHICHAS FRESCAS;9613.538;2588.511;1475.444;2154.706;1393.064;2001.815;7213.78;802.0025;1597.757;4808.255;4805.284;477.98859999999996;2470.115;3402.689;3262.746;1328.281;2951.022;2069.816;3264.42;904.7466999999999;1843.657;3415.209;2070.587;1379.34;7251.433;2362.105;167.5924;363.512;802.0025;2015.672;1144.582;823.9801;1489.707;350.8192;2455.671;3.0
CARNE VACUNO;178970.2;46288.7;24527.17;46679.23;23652.89;37822.23;143218.6;14223.86;21527.78;85486.86;93483.36;7720.209;44477.84;62592.88;64179.3;35106.36;51598.49;42209.03;50056.34;10452.24;25254.21;67113.53;43303.73;32846.51;118213.6;60756.67;3498.228;7432;14223.86;26310.56;25381.02;13340.74;27998.51;9000.444;51784.86;3.0
TERNERA;128707.7;32805.11;18164.31;32475.48;16770.85;28491.98;102675.4;10274.26;15758.09;62039.02;66668.7;5828.158;32038.49;45803.62;45037.46;23971.88;37206.67;31624.17;35905.01;7853.583;17336.41;48142.92;31440.52;23934.29;85681.01;43026.72;2652.375;5205.801;10274.26;19150.23;18432.92;10152.38;20365.53;6425.607;36048.62;4.0
AÑOJO;41352.47;10953.31;5331.4;11800.74;5730.625;7536.4;33512.22;3303.343;4536.909;18952.43;22400.04;1369.765;10410.37;13342.75;16229.58;9339.536;11860.71;8553.819;11598.41;2137.949;6930.224;15554.13;9794.7;6935.472;26980.52;14371.95;566.398;1746.428;3303.343;5672.065;5318.191;2693.819;6514.856;2333.856;13203.52;4.0
