Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;2364032.8281;557860.11794;337070.97511;593460.86089;346262.48106;529378.44646;1855744.1414;187745.32418700002;320543.436602;1207693.02405;1156339.8498399998;120564.623108;633062.51761;822666.96899;787738.78511;469169.3166;736621.12688;516377.87976;641864.50849;159439.05194900002;378634.454083;965126.35839;533688.81538;327144.23052999994;1725125.63296;638907.2514099999;73998.740005;108578.809541;187745.32418700002;382799.3047;305342.51894;157148.84616;332814.15956;148582.744286;667022.4610199999;0.0
T.HUEVOS KGS;34109.898700000005;7670.9136100000005;5116.34832;8225.09846;5319.814780000001;7777.7261100000005;26800.563100000003;2636.49234;4672.84839;17039.53833;17070.36679;2108.9934730000004;8493.96708;11706.00702;11800.92858;6948.6657000000005;10347.79765;7190.66055;9622.781210000001;2260.114469;5036.40726;13772.70074;8131.33296;4909.34584;24419.155079999997;9690.74363;1120.492549;1413.8758810000002;2636.49234;5560.57356;4667.46364;2371.5718199999997;4271.54382;2053.426196;10014.46019;1.0
T.HUEVOS UNDS.;541408.27;122098.081;81100.068;130766.606;84096.406;123347.151;424837.03;42353.67;74217.651;270794.913;270613.459;33695.8633;135124.668;185510.022;187077.678;110284.17;163956.325;114650.535;152517.341;35827.4429;79837.548;218347.994;129412.296;77983.03;387726.888;153681.383;17610.1669;22241.880100000002;42353.67;88479.942;74067.76;37398.168;67848.534;32564.6516;158843.519;1.0
TOTAL HUEVOS GALLINA;531404;119443.2;79728.66;128100.6;82941.68;121189.9;417633.2;40980.66;72790.22;265399.8;266004.3;32815.46;132272.6;182424.2;183891.7;108256;161263.6;111928.8;149955.7;35219.26;78482.07;214615.2;126615;76472.51;380405.3;150998.7;17488.72;22064.02;40980.66;86588.41;72718.26;36992.41;66538.12;31995.92;156037.5;2.0
OTRAS AVES;10004.27;2654.881;1371.408;2666.006;1154.726;2157.251;7203.83;1373.01;1427.431;5395.113;4609.159;880.4033000000001;2852.068;3085.822;3185.978;2028.17;2692.725;2721.735;2561.641;608.1829;1355.478;3732.794;2797.296;1510.52;7321.588;2682.683;121.4469;177.86010000000002;1373.01;1891.532;1349.5;405.758;1310.414;568.7316;2806.019;2.0
MIEL;798.0584;150.112;135.2845;206.164;81.13663000000001;225.3613;692.3156;25.511770000000002;80.23111999999999;335.7956;462.26279999999997;26.79094;146.269;258.36310000000003;366.6354;188.6021;300.807;123.1989;185.4504;58.31489;85.39355;343.6171;161.7605;148.9724;513.917;284.14140000000003;26.28133;27.601689999999998;25.511770000000002;89.59848;130.689;28.188;92.55967999999999;61.27679;316.3517;1.0
GRANEL;207.33120000000002;41.393980000000006;50.24779;33.27715;7.869103;74.54317999999999;194.193;0;13.13816;83.11322;124.218;0;27.32246;70.27477;109.734;44.08536;95.51535000000001;34.66934;33.06116;23.62881;25.22093;63.36322;40.88512;54.23311;116.5562;90.77498;0;0;0;13.13816;50.47322;4.570292;26.34483;16.02217;96.78252;2.0
ENVASADA;590.7271999999999;108.718;85.0367;172.8868;73.26753;150.81810000000002;498.1225;25.511770000000002;67.09295;252.6824;338.0448;26.79094;118.9465;188.08829999999998;256.90139999999997;144.51670000000001;205.29160000000002;88.52958;152.3893;34.68607;60.17263;280.2538;120.8754;94.73928;397.3608;193.3665;26.28133;27.601689999999998;25.511770000000002;76.46032000000001;80.21578;23.61771;66.21485000000001;45.25463;219.5691;2.0
TOTAL CARNE;147555.6;35851.26;20939.57;37216.5;21928.2;31620.07;112489.1;11957.69;23108.84;79207.06;68348.54;7422.575;42169.73;53989.83;43973.46;25265.59;42777.96;32993.75;46518.31;11127.33;24561.01;58403.58;32659.99;20803.7;106566;40989.55;3910.873;6778.83;11957.69;27923.84;21931.08;10335.62;21003.87;7780.951;35932.86;1.0
