Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;6935223.334;1821415.5612;1046339.931;1736810.9377300001;940361.60103;1390295.2324;5401377.0363;542602.1477000001;991243.9097000001;3713121.3824;3222101.8065;369996.40339;1862124.4788;2514345.1323;2188757.2796;1330264.01903;2042649.9405;1570680.6095;1991628.6683;411098.00176;1024401.79711;2751808.3902;1661468.34064;1086446.8628;4786799.241;2148424.0909;195641.59661;332931.3917;542602.1477000001;1175953.88473;932026.3255;543470.1318099999;952999.07938;408431.39757;1851167.5170999998;0.0
T.HUEVOS KGS;116433.334;31275.883899999997;16791.118;26867.896699999998;16047.170619999999;25451.2644;92341.6089;8280.0643;15811.6645;58506.4393;57926.884399999995;6359.07776;28253.6385;40864.2593;40956.349200000004;22283.36;34593.2477;26935.9493;32620.7667;6335.25813;18049.945600000003;47663.1007;26859.4818;17525.5485;81676.94690000001;34756.3768;3114.8103300000002;5448.69617;8280.0643;18663.6623;15708.397;10247.92821;14965.231199999998;6081.91475;33922.6345;1.0
T.HUEVOS UNDS.;116433.334;31275.883899999997;16791.118;26867.896699999998;16047.170619999999;25451.2644;92341.6089;8280.0643;15811.6645;58506.4393;57926.884399999995;6359.07776;28253.6385;40864.2593;40956.349200000004;22283.36;34593.2477;26935.9493;32620.7667;6335.25813;18049.945600000003;47663.1007;26859.4818;17525.5485;81676.94690000001;34756.3768;3114.8103300000002;5448.69617;8280.0643;18663.6623;15708.397;10247.92821;14965.231199999998;6081.91475;33922.6345;1.0
TOTAL HUEVOS GALLINA;115367.6;30959.14;16623.68;26665.09;15956.79;25162.9;91592.5;8192.524;15582.58;57948.9;57418.69;6315.681;27903.75;40419.97;40728.19;22134.66;34221.91;26696.08;32314.94;6315.681;17767.98;47376.19;26523.06;17384.69;80910.73;34456.86;3058.851;5413.315;8192.524;18414.43;15576.22;10191.42;14750.91;6062.975;33706.96;2.0
OTRAS AVES;1065.734;316.7439;167.438;202.8067;90.38062;288.36440000000005;749.1089000000001;87.5403;229.0845;557.5393;508.19440000000003;43.39676;349.8885;444.28929999999997;228.1592;148.7;371.3377;239.86929999999998;305.8267;19.57713;281.9656;286.9107;336.42179999999996;140.8585;766.2169;299.5168;55.95933;35.38117;87.5403;249.23229999999998;132.177;56.50821;214.3212;18.93975;215.6745;2.0
MIEL;9453.383;1900.743;1541.819;1983.042;1448.095;2579.685;7958.647;386.92179999999996;1107.815;4160.904;5292.48;320.7718;2624.931;2463.929;4043.752;2345.391;3665.774;1522.816;1919.402;748.0934;1345.21;3637.809;1992.567;1729.704;6523.451;2929.933;310.1625;331.5177;386.92179999999996;1280.445;929.1209;402.0191;1513.466;636.7146;3663.016;1.0
GRANEL;3663.907;574.1424000000001;640.2378;861.9785;653.7745;933.7734;3106.53;23.19494;534.1817;1893.986;1769.921;92.2687;1445.5;725.4238;1400.714;958.503;1673.752;443.76640000000003;587.885;548.7672;718.4326;1064.051;846.7876;485.8684;2836.466;827.4406;148.6132;92.2687;23.19494;503.09090000000003;323.1662;111.30760000000001;779.271;282.27959999999996;1400.714;2.0
ENVASADA;5789.477;1326.601;901.5812;1121.063;794.3203000000001;1645.912;4852.117;363.7269;573.633;2266.918;3522.559;228.50320000000002;1179.431;1738.505;2643.038;1386.888;1992.022;1079.05;1331.517;199.3262;626.7773000000001;2573.759;1145.779;1243.836;3686.985;2102.492;161.5493;239.249;363.7269;777.3541;605.9548000000001;290.7114;734.1954000000001;354.4351;2262.301;2.0
TOTAL CARNE;1354079;361905.6;193889.6;329926;193666.7;274690.9;1037721;106799.3;209558.3;733925.4;620153.3;66900.65;376262.1;505434;405482;233950;374193.8;319273;426662;84895.64;209234.3;532160.2;316097.2;211691.5;936091;417987.8;31624.17;62189.55;106799.3;256058.8;198903.4;104140.8;183589.5;68403.86;342369.5;1.0
