Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NIÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NIÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DEL HÁBITAT (2000 A 10000);TAMAÑO DEL HÁBITAT (10001 A 100000);TAMAÑO DEL HÁBITAT (100001 A 500000);TAMAÑO DEL HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;49.25318756361679;41.41968480967989;44.52656158819465;49.98794087097558;51.50427739837306;66.3568481207204;57.15283583561362;30.53323267275038;37.0578124824455;43.1517744354581;58.32238055569645;34.39918473292817;38.02402175488231;52.00086889679197;70.14538826885536;78.43667959232585;61.81354104748311;45.49782747021083;36.07982452635083;48.69975126660235;48.33530551182734;49.9160329687771;49.86472146619874;47.67723658431241;49.99852067505532;47.44373281612829;53.42750871248131;41.28498484991151;30.53323267275038;37.97946388971329;45.26406478768832;41.82070365893896;64.92819772505653;78.37649631682154;74.21165500816721;0.0
T.HUEVOS KGS;0.75360422240541;0.60177741992952;0.66924832349801;0.77291006988901;0.83514417324068;1.03569885332934;0.89286927660068;0.4159025398922;0.54479139691077;0.62381537542634;0.94637934875363;0.61099295815935;0.52419797743346;0.76855992984621;1.18591403325233;1.1966893850379;0.97102547723821;0.69150668830194;0.54136551268234;0.74806952690112;0.74564250330511;0.75942547111855;0.73999089677255;0.76965614823839;0.75037426600121;0.76145366547924;0.7499430682148;0.65106082192195;0.4159025398922;0.56663202685628;0.68625388239327;0.66600530232703;1.00167910457469;1.02624117623054;1.2282573683401;1.0
T.HUEVOS UNDS.;11.94183747688332;9.58159204529236;10.61291785503413;12.25243886310523;13.16094608522616;16.37153799845263;14.12316845917618;6.5592509263889;8.73866799412609;9.90654594140613;14.96491310021363;9.64458768847799;8.33507307149097;12.20480509221696;18.71494548003992;18.76361237941174;15.43587195574225;10.93845801227161;8.61806868738567;11.75840599104658;11.91423385504306;12.00827051793127;11.69580576511288;12.25222663349257;11.87894919238038;12.09464573523503;11.80279770442106;10.30604483844636;6.5592509263889;9.07571405412072;10.90547640164985;10.50620779831631;15.9424130950436;16.06089469266304;19.37733948985397;1.0
TOTAL HUEVOS GALLINA;11.74418236364041;9.36965739771492;10.4281323138458;12.04417928255489;13.02842059978569;16.14784209897819;13.91921466683191;6.48722278941332;8.47045772165774;9.71759103726452;14.75426329169448;9.5286496532329;8.1638379021955;11.97244220229706;18.49564034170244;18.68617150451457;15.12345847557027;10.78003904035601;8.42934862608308;11.67565679612329;11.60185490286461;11.83968085072677;11.53764516891533;11.9839607759902;11.69601433476696;11.86124459494256;11.70213131797391;10.14815506550914;6.48722278941332;8.81249789472365;10.68887256253283;10.38783748784944;15.59731432637517;16.030226467533;19.15711061928821;2.0
OTRAS AVES;0.1976551132429;0.21193464757744;0.18478554118832;0.20825958055033;0.13252548544047;0.22369589947443;0.20395379234427;0.07202813697557;0.26821027246834;0.18895490414161;0.21064980851915;0.11593803524509;0.17123516929547;0.2323628899199;0.21930513833748;0.07744087489716;0.31241348017197;0.15841897191559;0.18872006130259;0.08274919492328;0.31237895217845;0.1685896672045;0.15816059619755;0.26826585750236;0.18293485761342;0.23340114029247;0.10066638644714;0.15788977293721;0.07202813697557;0.26321615939706;0.21660383911702;0.11837031046686;0.34509876866842;0.03066822513003;0.22022887056576;2.0
MIEL;0.02690532791122;0.01768791027595;0.01663565781548;0.03615542654453;0.02378596139135;0.0436555496617;0.03411796619774;0.00870747202155;0.01666816448185;0.01915407442311;0.03840937247703;0.00893894015835;0.01526255408771;0.02806208980183;0.05213459207064;0.07373600077014;0.03375167038235;0.01780538576398;0.01538127704913;0.03813065986016;0.01991242795064;0.02553319247783;0.02809811593633;0.03126253369631;0.02652773206344;0.02782247799872;0.04283849291281;0.00962130279324;0.00870747202155;0.01625867884533;0.01982519357188;0.01948755639001;0.03199921551018;0.06075851656467;0.06097943704011;1.0
GRANEL;0.00789881860345;0.00463930298223;0.00400250532892;0.01137517487132;0.00942938735411;0.01137225700496;0.0101173563137;0.00164664673034;0.00523111002406;0.00587373820613;0.01090477037544;0.00053053451181;0.00418556611335;0.00868770556274;0.01587811363149;0.03241266239345;0.00889392779254;0.00208359951123;0.00400133109426;0.01260511121055;0.00419292302324;0.00723938585887;0.0105822242448;0.00734227686283;0.00867782001098;0.00600728028776;0.01616020077543;0;0.00164664673034;0.00359481069856;0.00381648259265;0.00434971763977;0.01083948738924;0.02842214697133;0.01993809870627;2.0
ENVASADA;0.01900651578969;0.01304861083189;0.01263315524469;0.0247802516732;0.01435657092567;0.0322833039758;0.02400060326502;0.0070608252912;0.01143705123255;0.01328033621698;0.02750460210159;0.00840840592263;0.01107698972202;0.01937437784826;0.03625647843915;0.04132333837669;0.02485774722196;0.01572178275138;0.01137994701537;0.025525555475;0.01571950913001;0.0182938012578;0.01751589169153;0.02392025537195;0.01784990900202;0.02181519104446;0.02667829213737;0.00962130279324;0.0070608252912;0.01266386525933;0.01600870779195;0.01513783875023;0.02115973009014;0.03233634673836;0.04104135157227;2.0
TOTAL CARNE;3.38760442954266;2.87559489895303;2.92861009869514;3.4674380865665;3.71061103498557;4.44750213262675;3.83864020720985;2.14931449854685;2.81257496569726;3.1047961749033;3.80851551275951;2.32204677747452;2.75866268295504;3.82417907868105;4.19535388215754;4.51063933561953;3.9564960236406;3.23835778553258;2.83069195273327;3.69603101036542;3.43172897383789;3.41246633417392;3.2441241917645;3.36612325571737;3.43943270710263;3.26178263554281;3.33443643935738;2.66488819394136;2.14931449854685;3.00537176312797;3.61743989176173;3.00391198228392;4.34822774695465;4.49376873572886;4.42410542309788;1.0
