Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
DESPOJOS CERDO;6.853;6.571;6.144;5.969;7.487;8.312;7.271;5.152;5.647;5.428;8.646;3.145;4.66;7.91;9.144;5.227;6.5;10.052;6.557;9.659;8.703;7.055;5.979;5.174;7.254;5.923;2.558;2.348;5.152;6.15;9.944;8.356;8.639;3.582;8.842;4.0
DESPOJOS CORDERO;1.216;0.603;0.984;1.826;1.177;1.315;1.399;0.262;0.738;1.042;1.406;0.717;0.631;1.555;1.558;0.843;1.749;1.541;0.669;1.171;1.201;1.155;1.279;1.216;1.324;0.963;0.659;0.768;0.262;0.754;1.254;0.547;2.502;0.733;1.739;4.0
DESPOJOS POLLO;4.163;2.787;4.092;3.839;5.051;5.404;4.614;2.59;2.442;3.451;5.001;2.609;2.645;5.304;4.853;4.541;4.267;4.282;3.529;4.706;4.751;4.737;2.964;3.813;3.806;4.996;3.239;2.851;2.59;3.797;4.979;1.984;5.697;4.73;4.876;4.0
DESPOJOS TERNERA;3.76;3.387;2.437;4.134;5.127;3.57;4.132;1.258;3.086;2.574;5.108;2.388;2.33;4.131;5.041;3.149;4.373;4.111;3.459;5.457;4.285;3.498;4.07;2.83;3.958;3.281;0.301;4.338;1.258;3.346;4.706;3.564;3.724;4.25;4.777;4.0
DESPOJOS OT.PROCED;0.466;0.599;0.579;0.171;0.607;0.485;0.488;0.543;0.275;0.264;0.7;0.851;0.26;0.385;0.661;0.085;0.944;0.308;0.48;0.462;0.282;0.465;0.4;0.721;0.439;0.528;0;0.775;0.543;0.202;0.707;0.069;0.289;0.257;0.779;4.0
OTRAS CARNES FRESCA;44.175;48.066;43.643;45.436;42.092;40.73;42.724;45.541;52.7;42.287;46.359;46.127;44.786;45.17;42.346;34.411;43.166;47.478;54.504;48.925;44.518;44.781;41.785;44.652;43.644;45.406;29.232;43.833;45.541;55.616;55.485;47.377;42.229;32.177;41.309;3.0
AVESTRUZ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0
PAVO;24.558;26.69;25.825;24.244;23.279;22.929;23.878;23.821;29.642;23.994;25.339;23.391;24.298;26.491;23.851;18.4;23.417;28.569;29.597;26.7;24.764;25.308;23.948;22.993;24.898;23.759;14.012;23.269;23.821;31.872;32.463;26.813;23.239;19.135;22.933;4.0
OTRAS AVES;7.401;6.377;6.756;8.351;7.017;8.054;7.45;6.584;8.092;6.147;8.876;7.956;6.542;7.654;7.999;7.08;7.59;7.412;7.838;10.518;6.32;7.148;7.912;7.117;7.255;7.744;4.596;6.453;6.584;8.442;9.199;6.61;7.426;6.009;8.424;2.0
CARNE CABALLO;0.553;0.099;0.823;0.381;0.532;1.018;0.676;0.094;0.123;0.196;0.961;0;0.12;0.554;1.091;0.391;0.956;0.314;0.449;0.482;0.343;0.459;0.598;1.003;0.539;0.59;0;0;0.094;0.344;0.494;0.295;1.113;0.596;0.96;4.0
