Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NIÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NIÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DEL HÁBITAT (2000 A 10000);TAMAÑO DEL HÁBITAT (10001 A 100000);TAMAÑO DEL HÁBITAT (100001 A 500000);TAMAÑO DEL HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;50.39098978792011;43.15770328218735;46.81654016301967;49.7829104647308;52.18873733402913;67.77315535254142;58.67330392388034;30.41463146177627;37.86452167830323;44.32566175361412;59.43731577357255;32.54505556124396;39.04458422989142;53.41106814371967;72.15263556011853;79.41608843991825;63.7461648780263;45.78636564514276;37.46905918277878;53.3755335414928;49.94724400840086;50.56303998436402;50.7357652277683;48.56767827722209;51.18174684789439;48.47079537622293;54.24726728937215;41.75432078993876;30.41463146177627;39.30945393226511;45.89328249610964;42.02033770698494;67.30551386667977;82.36805641237304;76.20951485781399;0.0
T.HUEVOS KGS;0.73403319424757;0.63897797214779;0.68345977317381;0.7038391809296;0.76077464189724;0.99911621046152;0.85618136571843;0.46158543104807;0.53339468544559;0.64039135850742;0.87371039384812;0.56682862040415;0.55647566260412;0.76328913040179;1.06181645162989;1.1487154966748;0.88437307778856;0.65959815781031;0.57810749199819;0.62992443683909;0.78818064184701;0.72799081837295;0.7373069257379;0.73350874465516;0.72707239676446;0.75094263974654;0.79069116042879;0.62200995150918;0.46158543104807;0.58039353666502;0.7135872783148;0.63576972757866;0.89624197449942;1.14603194192461;1.0951664226996;1.0
T.HUEVOS UNDS.;11.63525842471818;10.18161338729156;10.86252296218531;11.11393033419571;12.02907952444956;15.79788838736474;13.54954716674643;7.33933965213221;8.51051684831001;10.1686216936618;13.82287152018725;8.94753285460884;8.86200163132831;12.1080121806216;16.7581990378536;18.08457163306983;14.05765668470055;10.43293671200615;9.18990169809433;9.94172102004663;12.56681944231403;11.54778700700997;11.64954310925485;11.60538397307079;11.53564638069597;11.87724632857614;12.45719287622629;9.86112480673424;7.33933965213221;9.24076226212623;11.32937555595564;10.02876606332148;14.22467161840458;18.15993363748743;17.29788759670109;1.0
TOTAL HUEVOS GALLINA;11.43852981482212;9.94744144953486;10.64508413985115;10.97592365903055;11.86081197505096;15.57661715903483;13.34603507501789;7.18874138012504;8.30165772152765;9.97602114020019;13.62003108604173;8.83987577514929;8.66399344983038;11.89275941843662;16.5598974305808;17.92351445081679;13.77400946188074;10.28275538315281;9.00386064846758;9.82420790071529;12.26874902636807;11.34283237597871;11.49650916009911;11.43435009119364;11.32807283254632;11.70685511964419;12.3355413271579;9.69256858225639;7.18874138012504;9.03677618599556;11.11654671768986;9.91633457306394;13.96287515398852;17.85986306573587;17.07754716171465;2.0
OTRAS AVES;0.19672860989605;0.23417193775669;0.21743882233416;0.13800667516515;0.16826754939859;0.22127122832991;0.20351209172854;0.15059827200717;0.20885912678235;0.1926005534616;0.20284043414551;0.10765707945955;0.19800818149793;0.21525276218497;0.19830160727279;0.16105718225304;0.28364722281981;0.15018132885333;0.18604104962674;0.11751311933133;0.29807041594595;0.20495463103126;0.15303394915574;0.17103388187715;0.20757354814965;0.17039120893194;0.12165154906838;0.16855622447784;0.15059827200717;0.20398607613067;0.21282883826578;0.11243149025753;0.26179646441605;0.30007057175155;0.22034043498643;2.0
MIEL;0.03093247698213;0.0291652802556;0.02721374986452;0.03019181507715;0.02961373218898;0.04066761965331;0.03980079711476;0.0094098526421;0.01744759035286;0.02231850818878;0.04379132598611;0.01519999436217;0.01716156689024;0.03088422798108;0.06100871855291;0.07133961953359;0.03573382473216;0.0314149315383;0.0165202377616;0.01989632467904;0.02013990548216;0.03696860844449;0.02659391101763;0.03721628855977;0.02957905239807;0.03421964712361;0.04511186532502;0.01786488529129;0.0094098526421;0.01650125713461;0.02644286431643;0.0176399836713;0.03630913348694;0.06790019716843;0.07221709560277;1.0
GRANEL;0.01222966484543;0.01087646819878;0.01051766629679;0.01186854548796;0.01225242105898;0.01724530314898;0.01750032568739;0.00078168261109;0.00321110082275;0.00659862833707;0.02063783991247;0.00202549354303;0.00376890352645;0.01223465665959;0.03083399121078;0.03100498376396;0.01511421630858;0.015259380698;0.00342172142604;0.00372120561987;0.00873475984092;0.01724286531835;0.00995744194019;0.00939305751724;0.01412752308446;0.00762051645427;0.01007690448218;0.00243841611103;0.00078168261109;0.00231634995827;0.01080036573145;0.00484230243794;0.01376653927423;0.03571175542691;0.03910951613802;2.0
ENVASADA;0.01870281213669;0.01828881205681;0.01669609310468;0.01832326958919;0.01736131891884;0.02342230236867;0.02230048460694;0.00862816972845;0.01423649493255;0.0157198798517;0.02315348607364;0.01317450137153;0.01339266336379;0.01864957132149;0.03017472734213;0.04033463576963;0.02061960842357;0.01615555084029;0.01309851580002;0.01617511905917;0.01140514423828;0.01972574312614;0.01663646907744;0.02782322374086;0.01545152931361;0.02659913066933;0.03503496084283;0.01542646778413;0.00862816972845;0.01418490331761;0.01564250017225;0.01279768123335;0.02254260602581;0.03218845884603;0.03310757946475;2.0
TOTAL CARNE;3.42586933538141;3.01442279628127;3.08210768919335;3.34974900523203;3.69862941508694;4.47215139304484;3.89101215198249;2.11196253405303;2.8638391170995;3.12979857677129;3.86718229393819;2.31726251798128;2.75266326309091;3.84798986067066;4.34849921539602;4.66330804568119;3.95297268554885;3.20997076542613;2.91547490542548;3.86184344099245;3.46898042909723;3.32700054928101;3.33927180588603;3.59955233812524;3.42460737724926;3.42894682312898;3.80198545077969;2.67921989197292;2.11196253405303;3.0747745697557;3.5683566175585;3.05449629733135;4.3959146899217;4.54401029711946;4.50832683772351;1.0
