Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NIÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NIÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DEL HÁBITAT (2000 A 10000);TAMAÑO DEL HÁBITAT (10001 A 100000);TAMAÑO DEL HÁBITAT (100001 A 500000);TAMAÑO DEL HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;48.06074105907439;39.81807822378331;44.51172838732733;48.33532175343284;50.20430270345283;65.67621856904648;55.94284733106579;29.63513816865374;35.71809520590897;41.73430372659627;57.50394919671662;32.22155035374762;37.18271194944985;50.72040531984219;68.83059856551878;77.7030904892134;59.7152593944381;44.3282374244574;35.39042842466369;47.71376751952037;47.2948806253117;48.6047476064206;47.78940797225562;47.94420029273614;48.8707870852906;46.09393965377008;50.48757035914232;40.68829680898303;29.63513816865374;37.14390221859942;44.01956036062589;40.24260072854057;63.58088691388573;78.02781908620884;72.64545361194745;0.0
T.HUEVOS KGS;0.7419838312254;0.61219249399366;0.67026873252769;0.74124526289468;0.80737925506544;1.01537054570157;0.85475924966166;0.46932177812538;0.57225311122194;0.64175986668252;0.89159187647533;0.57796203314144;0.56598120593844;0.76410855457737;1.07727932928515;1.15781871811961;0.88858767741822;0.70031736627778;0.56754119536879;0.6702111549394;0.74376621560991;0.74004404913234;0.76492223529524;0.7401671748808;0.74014875593962;0.74644620280762;0.78646355945251;0.5778177719867;0.46932177812538;0.60891180330759;0.68883340520879;0.64102481080261;0.90415911072017;1.13151755322668;1.12996283349504;1.0
T.HUEVOS UNDS.;11.76579099457714;9.68156250848433;10.63515041085213;11.72963189969111;12.84274457812863;16.14915601861888;13.53365944562943;7.46520726570144;9.12491055217294;10.18164622152161;14.13048725299327;9.15732147809183;8.99475193122983;12.11435861919741;17.05425806594769;18.39502784749891;14.09153800295038;11.07909267906683;9.00508186169493;10.57672462475768;11.8424697482936;11.70346874167299;12.10842303640181;11.82751078969958;11.74188528408432;11.82393947648703;12.54009220004518;9.1416170568304;7.46520726570144;9.69039729223138;10.89315088275488;10.07760165453825;14.44425419257042;17.82513215031336;17.88092583394963;1.0
TOTAL HUEVOS GALLINA;11.56159113480808;9.54401609090401;10.44291163739209;11.55461007218102;12.57318165341033;15.81257380584052;13.32264176306247;7.3086982494143;8.90748158704095;9.99895193457979;13.89420377676663;9.00720034000977;8.81543864122492;11.90675867380376;16.7914212708459;18.03460073415979;13.84578328497625;10.91715628679844;8.8424143842935;10.45266497577466;11.58039848383296;11.53721040214093;11.92292601724501;11.51651975895938;11.53203524257011;11.63345940819909;12.24190069355663;9.00743706330374;7.3086982494143;9.48162648861632;10.73892400706011;10.00460730105981;14.06882534804577;17.653078365251;17.61395509547311;2.0
OTRAS AVES;0.20419985976905;0.13754641758031;0.19223877346003;0.17502182751009;0.26956292471829;0.33658221277835;0.21101768256696;0.15650901628713;0.21742896513198;0.18269428694181;0.23628347622664;0.15012113808205;0.1793132900049;0.20759994539365;0.26283679510178;0.36042711333912;0.24575471797412;0.16193639226838;0.16266747740142;0.12405964898301;0.26207126446063;0.16625833953205;0.1854970191568;0.31099103074019;0.20985004151421;0.19048006828793;0.29819150648855;0.13417999352665;0.15650901628713;0.20877080361506;0.15422687569476;0.07299435347843;0.37542884452465;0.17205378506236;0.26697073847652;2.0
MIEL;0.03508844331368;0.0197603311175;0.0264786645312;0.03580186544614;0.02274771126158;0.08446378263603;0.04708908775344;0.01147406497098;0.01283147411742;0.01965072089166;0.05816561506757;0.02232508563;0.01427111875895;0.02791423840976;0.08780273852632;0.13411264907693;0.03883177078848;0.02342796883607;0.01217827990949;0.06632142488005;0.02301266345844;0.03060891768811;0.04070834585308;0.03772957909559;0.03435108335725;0.03687938749568;0.07589331952054;0.01634162847206;0.01147406497098;0.01283213170838;0.01620573950444;0.0197094298795;0.0377431367294;0.05351416787233;0.10658726591581;1.0
GRANEL;0.01524364736376;0.00503712383154;0.00871601451451;0.01479871588296;0.00483947017131;0.05241934537398;0.02264158419975;0.00140214666262;0.00096234700518;0.0053929697131;0.0299719783028;0.0027230410102;0.004517247311;0.00803062236988;0.05021097750701;0.08467769052068;0.01584763709339;0.00599809191184;0.00097733016677;0.06204814027694;0.00858888050901;0.01069960675602;0.01755945271229;0.01093233567823;0.01557128969098;0.01444809218414;0.046389144798;0.00364339261993;0.00140214666262;0.00086764295829;0.00103733213965;0.00135955907767;0.02018325324564;0.02487356907646;0.06165588269969;2.0
ENVASADA;0.01984478514672;0.0147232065747;0.01776264865841;0.02100314956317;0.01790825514511;0.03204443726205;0.02444750025971;0.01007191952227;0.01186912408831;0.01425774757404;0.02819365833126;0.01960204406739;0.00975386970045;0.01988361603988;0.03759177121833;0.04943495855624;0.02298413369509;0.01742987345327;0.01120094706512;0.00427327776886;0.01442378294943;0.01990931093209;0.02314889314079;0.02679724926115;0.01877977841452;0.02243129531154;0.02950416573119;0.01269823585212;0.01007191952227;0.01196449077242;0.01516841100614;0.01834987168008;0.01755988741915;0.02864059879586;0.04493138321612;2.0
TOTAL CARNE;3.4675912626398;2.92087404006113;3.14081720738835;3.60150676273709;3.65270449047797;4.50555859027773;3.97165228688858;2.11480343071453;2.80561822645093;3.10911747897858;4.00236296064965;2.326811407791;2.75438151394805;3.89401371031273;4.46527157465237;4.70173036341586;4.08103978667102;3.28287671244658;2.88829804246487;3.83867766836687;3.53625632443834;3.47797302765581;3.25462813464021;3.54223744083139;3.50864921077608;3.36791074052605;3.10069617225255;2.91354959934079;2.11480343071453;3.00141302477704;3.67604569966543;3.0667856144245;4.48909446902719;4.48236166434694;4.72418208133517;1.0
