Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;6682640.1108;1747195.4969000001;998310.6886;1658697.7624000001;918905.47083;1359531.0097999999;5208905.2128;546670.9123300001;927064.0347999999;3504482.528;3178157.3889;316551.40933;1827694.3199;2425027.0499;2113367.4363;1291242.8769;2007375.3457;1505257.7445;1878764.1350999998;429417.25041399995;1048049.0937999999;2647890.6333000003;1569094.4017999999;988188.8452000001;4757606.7115;1925033.7466;173365.80901;328788.27783;546670.9123300001;1094953.57993;825608.0975;539471.9109199999;998520.7903;419262.8809;1755998.0066;0.0
T.HUEVOS KGS;107907.086;26632.857399999997;15920.7626;26376.191600000002;15181.926099999999;23795.3282;84714.8377;8638.8039;14553.4234;53635.750700000004;54271.315299999995;6095.74656;27354.824399999998;38127.990600000005;36328.501299999996;19802.4862;32964.765699999996;23461.0278;31678.7963;7529.69132;17986.259;43248.7436;23826.0741;15316.3029;78132.94540000001;29774.1205;2738.7392200000004;5585.26019;8638.8039;17660.9947;13962.495;8412.05893;15977.3315;5689.727;29241.6505;1.0
T.HUEVOS UNDS.;107907.086;26632.857399999997;15920.7626;26376.191600000002;15181.926099999999;23795.3282;84714.8377;8638.8039;14553.4234;53635.750700000004;54271.315299999995;6095.74656;27354.824399999998;38127.990600000005;36328.501299999996;19802.4862;32964.765699999996;23461.0278;31678.7963;7529.69132;17986.259;43248.7436;23826.0741;15316.3029;78132.94540000001;29774.1205;2738.7392200000004;5585.26019;8638.8039;17660.9947;13962.495;8412.05893;15977.3315;5689.727;29241.6505;1.0
TOTAL HUEVOS GALLINA;106664.5;26355.6;15761.76;26111.95;15014.83;23420.34;83778.11;8490.889;14395.48;53000.53;53663.95;6062.187;27034.76;37590.25;35977.28;19524.12;32546.22;23196.75;31397.4;7504.195;17758.61;42696.27;23534.29;15171.12;77214.39;29450.09;2714.328;5530.503;8490.889;17495.18;13833.92;8329.956;15711.67;5626.419;28931.61;2.0
OTRAS AVES;1242.586;277.2574;159.0026;264.24159999999995;167.0961;374.9882;936.7276999999999;147.9149;157.9434;635.2207;607.3653;33.55956;320.06440000000003;537.7406;351.2213;278.3662;418.5457;264.2778;281.3963;25.49632;227.649;552.4736;291.78409999999997;145.1829;918.5554000000001;324.0305;24.41122;54.75719;147.9149;165.81470000000002;128.575;82.10292999999999;265.6615;63.308;310.0405;2.0
MIEL;6636.537;1378.174;864.2384000000001;2039.162;1103.072;1251.891;5553.305;350.21659999999997;733.0149;2668.887;3967.65;326.4853;1182.841;2224.657;2902.553;2290.879;1875.612;1216.165;1253.88;417.13370000000003;643.9203;2280.293;1917.334;1377.855;4555.675;2080.862;325.372;228.6404;350.21659999999997;796.0013;562.4194;331.888;732.7359;596.5303;2712.733;1.0
GRANEL;2274.444;388.048;141.7764;905.3755;458.7264;380.51779999999997;2072.133;0;202.3109;330.38;1944.064;0;55.111940000000004;788.5128000000001;1430.819;924.3221;859.5809;168.4179;322.1232;326.47459999999995;169.3889;601.204;926.6635;250.7131;1922.347;352.097;0;0;0;202.3109;146.4538;66.64878;243.5084;184.7028;1430.819;2.0
ENVASADA;4362.092;990.1259;722.4619;1133.786;644.3451;871.3733000000001;3481.172;350.21659999999997;530.704;2338.507;2023.585;326.4853;1127.729;1436.144;1471.734;1366.557;1016.031;1047.747;931.7564;90.65908999999999;474.5314;1679.089;990.6705;1127.142;2633.327;1728.765;325.372;228.6404;350.21659999999997;593.6904000000001;415.9655;265.23920000000004;489.22740000000005;411.8275;1281.913;2.0
TOTAL CARNE;1195175;310555;173607.5;304194.7;168644.6;238173.4;914182.1;102949.2;178043.8;636819.2;558356;55987.81;339868.6;449342.1;349976.6;196655.6;346426.2;284303.8;367789.5;79671.61;196937.9;465134.6;277431.7;175999.3;853930.9;341244.2;26555.33;56108.16;102949.2;213445;162377.4;99147.54;177721.3;67343.54;289527.7;1.0
