Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NIÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NIÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DEL HÁBITAT (2000 A 10000);TAMAÑO DEL HÁBITAT (10001 A 100000);TAMAÑO DEL HÁBITAT (100001 A 500000);TAMAÑO DEL HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;47.89526112772215;40.2333916803161;44.85869132501575;47.68916295127546;50.77131374764866;63.71815337430698;55.90107770759447;29.46280890860882;35.97804079925949;42.25976002404679;55.75625736931908;34.39364551382296;37.96186490568736;50.44649353878645;67.28331083461623;77.40386032225238;59.25589128437008;44.91134031801273;35.42580018823533;46.96550809313516;47.39940967937596;47.91200367361705;48.24224758207838;48.2191856251912;48.27524081053148;46.97561905435617;56.55564944014187;44.45333493389112;29.46427824441226;38.14554212668281;44.63770595050075;40.58296142084025;62.21300010522836;78.3717279848554;69.25852919189208;0.0
T.HUEVOS KGS;0.65924402356003;0.52909232591927;0.58494617619071;0.65327733524908;0.67141692275282;0.9876007314668;0.79452234090496;0.34959049994052;0.45777827717168;0.55422764052847;0.80568174535001;0.49932234250705;0.46355891384603;0.68513490749622;1.0348682379521;1.1304870962914;0.83956311474919;0.56110202052868;0.49226392960465;0.61036697535542;0.63582616533802;0.65918809442468;0.64846088573188;0.72137567895984;0.64933172210529;0.68319470226738;0.75834487049499;0.59004018806883;0.34960793432159;0.48912632059585;0.63414060707129;0.58359854244951;0.83410129916911;0.96927816420995;1.07574099615379;1.0
T.HUEVOS UNDS.;10.44854692038258;8.33227090043079;9.35904919973762;10.36128889271075;10.65686499930884;15.63899946887933;12.58757928492596;5.51526890027723;7.2945097575943;8.78757114238236;12.76466172169155;7.88353351236509;7.38052101930085;10.85018051746615;16.36832998206164;17.84506913658383;13.35469178158383;8.88183939580529;7.80204093740231;9.68239335282659;10.09898967523967;10.43840740749332;10.283764319044;11.42313165420224;10.29008413267921;10.83143578830961;12.09302556586665;9.2877123541229;5.51554395151508;7.76085815963047;10.04692300926924;9.26488604013794;13.28448041518894;15.35547527908698;17.02835431598813;1.0
TOTAL HUEVOS GALLINA;10.27330656215209;8.25499290583267;9.09917933691363;10.17897122818479;10.4601531992544;15.39279142181511;12.38234348251314;5.45255205440278;7.12654036288404;8.63614683527135;12.55620607653884;7.78679643302598;7.21766117875981;10.67839078373259;16.13305440984246;17.63030379491782;13.07437401728435;8.74599308464141;7.67117630056729;9.5100563301326;9.90437534417831;10.27414852499546;10.10413412113784;11.24341411884857;10.11909038478717;10.64593230341283;11.80397434882085;9.20672341717781;5.45282397789719;7.62069887036202;9.8828032773816;9.09166077866924;12.98623138920796;15.10598910035342;16.76773061099837;2.0
OTRAS AVES;0.17524035823049;0.07727799459812;0.25986986282398;0.18231766452596;0.19671180005443;0.24620804706422;0.20523580241282;0.06271684587445;0.16796939471025;0.151424307111;0.20845564515271;0.09673707933911;0.16285984054103;0.17178973373355;0.23527557221918;0.21476534166601;0.28031776429947;0.13584631116387;0.13086463683501;0.17233702269399;0.19461433106136;0.16425888249785;0.17963019790616;0.17971753535366;0.17099374789204;0.18550348489677;0.2890512170458;0.08098893694509;0.06271997361788;0.14015928926845;0.16411973188763;0.17322526146869;0.29824902598097;0.24948617873356;0.26062370498975;2.0
MIEL;0.02362661654667;0.01639285203938;0.01662358739739;0.02745029892374;0.02843971282918;0.03437327260445;0.0303224601196;0.01047652456996;0.01187227569455;0.01979143124435;0.02897439709617;0.01556092217584;0.01208210396597;0.03075687819933;0.03646160522575;0.04164380116712;0.03562362049761;0.01708149936034;0.01617170192391;0.0244322445289;0.02755546343091;0.02320522643309;0.02212039553243;0.02276112024647;0.02360984757524;0.0236666610528;0.03223557162137;0.01361766449483;0.01047704704332;0.01760393345913;0.01657355161695;0.02023185261358;0.03730799982806;0.0427674391205;0.04105151244871;1.0
GRANEL;0.00695201474287;0.00269380454561;0.0011334872625;0.01057654525025;0.01296852750152;0.00993525987147;0.01006036486333;0.0014605883511;0.00100775830949;0.00704313389395;0.00682656811999;0.0044503220734;0.00216626220068;0.01163096154253;0.00923904450584;0.01239673098;0.01560789314195;0.00226423758463;0.00361418084728;0.00662404177449;0.01474358904619;0.00610248145191;0.00642971884866;0.0022707673631;0.00718952113332;0.00637766464449;0.01753518313982;0;0.0014606611919;0.00620638144538;0.00023595116452;0.01079311565036;0.01344335662718;0.01784527482445;0.0107499454682;2.0
ENVASADA;0.01667459745629;0.01369904603023;0.01549009536848;0.01687375367348;0.01547119162507;0.02443801273298;0.02026209525626;0.00901593621886;0.01086451601359;0.01274829361592;0.02214782897618;0.01111060010244;0.00991584176529;0.01912591002265;0.02722255865571;0.0292470839117;0.02001573699426;0.0148172617757;0.0125575205463;0.01780820275441;0.01281186721199;0.01710274498118;0.01569068137548;0.02049035580874;0.01642032336906;0.0172889941796;0.01470039844266;0.01361766449483;0.00901638585141;0.01139756094463;0.01633759555809;0.00943873696321;0.02386464320087;0.02492216429604;0.03030155904445;2.0
TOTAL CARNE;3.08649206539501;2.6098322099402;2.78532790763336;3.2022817468619;3.3270914473627;3.9240899945712;3.56086014109256;1.85455899830281;2.49800488832306;2.79766360147377;3.48951719472198;2.17770257719204;2.4833452789142;3.43345879119945;4.00183572183197;4.14182081034508;3.69659612455519;2.89142240955581;2.58068461081224;3.29388690990989;3.19417698987387;3.05489711011598;3.06065635220285;3.01231940559214;3.09880972143461;3.05664705301513;3.37676612603847;2.73627055967452;1.85465148676663;2.73334524048173;3.34763943278921;2.77376267753815;3.88812803709324;3.83768273863851;4.09754850548559;1.0
