Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;2306304.16486;585929.69321;331959.578874;574980.49368;331317.01329000003;482117.41735;1757255.01234;210025.920312;339023.236984;1199722.80151;1106581.2803;117114.629166;652446.4395399999;830883.81386;705859.37163;415498.706291;670516.17348;532915.92138;687373.4103;145824.908232;365638.280653;932758.47942;532380.284018;329702.33870200004;1664119.77962;642184.44438;56943.611074;112133.69449600001;210025.920312;392998.57840600004;289461.688495;196333.90081700002;329923.735277;141321.75574700002;577161.3871139999;0.0
T.HUEVOS KGS;35449.3099;8473.51613;5033.58049;8814.58382;5442.46509;7685.16634;27530.11581;2843.5465090000002;5075.64698;17614.18072;17835.12922;2004.59672;9118.84892;12394.59222;11931.27401;6487.95579;10718.699050000001;7850.4216799999995;10392.23983;2305.240127;5826.27751;13916.47482;7848.1215999999995;5553.203570000001;25248.121039999998;10201.195310000001;941.471706;1713.576125;2843.5465090000002;5977.34338;4451.38323;3077.750264;4832.16363;1910.567801;9701.51177;1.0
T.HUEVOS UNDS.;563104.45;134827.013;80321.995;139377.962;86357.721;122219.794;437511.021;44811.7849;80781.638;280100.332;283004.122;31550.21;144782.492;197118.282;189653.501;103478.739;170014.825;125007.728;164603.263;36550.828700000005;93322.411;220733.082;124185.34;88312.913;401066.624;162037.931;15161.640599999999;27078.4685;44811.7849;94843.624;71085.237;48711.6464;76716.297;30195.7481;154500.077;1.0
TOTAL HUEVOS GALLINA;552190.1;131949;78340.01;137422.3;84794.22;119684.6;428796.4;44359.79;79033.9;274318.1;277872;31279.53;142056;193026.1;185828.5;100984.6;167010.2;122228.6;161966.8;35920.96;90612.1;216836;122338.3;86482.86;393286.2;158904;14626.95;26718.36;44359.79;93127.91;69269.09;47974.7;75277.79;29789.08;151046.5;2.0
OTRAS AVES;10914.35;2878.013;1981.985;1955.662;1563.501;2535.194;8714.621;451.99490000000003;1747.738;5782.232;5132.122;270.68;2726.492;4092.182;3825.001;2494.139;3004.625;2779.128;2636.463;629.8687;2710.311;3897.082;1847.04;1830.053;7780.424;3133.931;534.6906;360.1085;451.99490000000003;1715.714;1816.147;736.9464;1438.507;406.6681;3453.577;2.0
MIEL;1520.171;274.6742;198.2969;413.3933;234.4385;399.3678;1246.424;96.36950999999999;177.37720000000002;665.6784;854.4923;90.68493;308.96209999999996;572.8893;547.6344;312.35740000000004;485.4051;307.168;415.2402;63.92148;190.4635;625.7301;333.2736;306.78209999999996;970.5424;549.6283000000001;27.20646;64.07661;96.36950999999999;210.5782;176.89579999999998;133.1796;246.55429999999998;84.24054;481.0698;1.0
GRANEL;313.1631;36.51901;26.37419;76.69537;46.61535;126.9592;274.61659999999995;21.65745;16.88909;100.1019;213.0613;14.33637;36.33543;111.81230000000001;150.6791;57.17427;150.654;47.01921;58.31562;16.82886;49.35552;128.0155;54.93862;64.02462;198.6479;114.5153;0;0;21.65745;13.57677;34.27953;24.58917;59.10325;15.10788;144.8491;2.0
ENVASADA;1207.008;238.1552;171.92270000000002;336.698;187.8232;272.4085;971.8074;74.71205;160.4881;565.5765;641.4311;76.34855;272.6267;461.077;396.95529999999997;255.1831;334.75109999999995;260.1488;356.9246;47.092620000000004;141.108;497.71459999999996;278.3349;242.7574;771.8945;435.113;27.20646;64.07661;74.71205;197.0014;142.61620000000002;108.59039999999999;187.451;69.13266;336.2207;2.0
TOTAL CARNE;166634.7;42684.56;22951.55;42340.79;24674.07;33983.73;124767;15508.89;26358.77;89950.15;76684.55;8295.955;48870.82;63238.07;46229.86;25314.46;46441.38;39564.53;55314.33;12038.36;26829.46;65983.94;38118.61;23664.33;119172.5;47462.22;3716.98;7821.951;15508.89;31581.79;23805.03;15488.48;23187.5;7985.327;37538.76;1.0
CARNE CERTIFICADA;23792.63;5730.872;3016.015;6266.309;3457.859;5321.572;18840.25;1909.788;3042.586;11683.96;12108.66;987.1268;5414.266;9242.986;8148.247;3941.661;7356.495;5403.655;7090.816;1721.103;3922.001;9236.088;5614.214;3299.22;17241.61;6551.021;460.41209999999995;749.3296;1909.788;3752.114;3418.293;1908.601;3828.888;1060.845;6704.355;2.0
CARNE FRESCA;121060.7;31165.05;16418.16;30563.86;18112.85;24800.81;91459.62;11168.15;18432.96;64555.37;56505.36;5771.157;34211.61;46362.78;34715.19;18003.18;33954.52;29009.8;40093.24;9056.203;19759.05;47959.58;27154.21;17131.69;86618.98;34441.75;2641.259;5324.915;11168.15;22371.25;17810.07;11116.53;17082.06;5339.019;28207.49;2.0
SALCHICHAS FRESCAS;1407.257;428.8737;174.897;352.99379999999996;177.8445;272.64790000000005;1046.265;101.55189999999999;259.4402;778.6666;628.5903000000001;44.49051;384.0632;570.6463;408.05690000000004;175.2774;364.70390000000003;303.72429999999997;563.5513000000001;150.885;244.24329999999998;551.028;287.5372;173.5634;1013.257;394;19.1845;45.34544;101.55189999999999;332.4703;214.79739999999998;141.2293;191.3621;51.8273;309.48859999999996;3.0
CARNE VACUNO;15373.12;3847.125;2163.799;4081.215;2282.268;2998.714;11881.45;1387.543;2104.128;8333.402;7039.72;733.6460999999999;3932.727;6019.119;4687.63;2464.987;4651.944;3671.104;4585.086;862.0389;2278.001;5884.194;3880.33;2468.558;10421.23;4951.887;307.14009999999996;701.8885;1387.543;2473.831;2212.863;1348.81;2306.769;796.8797;3837.398;3.0
TERNERA;10890.08;2730.76;1593.714;2832.087;1601.497;2132.023;8338.728;1069.402;1481.951;5902.536;4987.546;551.1725;2854.08;4043.012;3441.817;1736.313;3361.358;2558.013;3234.398;606.2532;1727.467;4077.668;2746.812;1731.882;7593.198;3296.884;209.0422;516.059;1069.402;1724.272;1487.538;899.7783000000001;1643.551;537.8043;2802.635;4.0
AÑOJO;3489.117;953.9377;427.4642;954.3856;526.8039;626.5251999999999;2765.029;233.7509;490.3368;1900.078;1589.039;139.10029999999998;800.2736;1601.656;948.0871;553.4794;991.5908000000001;859.1151;1084.931;228.74970000000002;348.7228;1464.891;869.0638;577.6896999999999;2182.314;1306.803;77.34846;133.62220000000002;233.7509;564.6555999999999;578.3204000000001;404.5459;503.2643;189.53029999999998;804.0785999999999;4.0
