Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;6444218.6974;1682198.6432999999;965032.19453;1592037.2295;906259.8791;1298690.43079;4998604.721399999;541726.52753;903887.1938;3298666.7301;3145551.8167;346146.17699;1808513.6702;2285243.1577;2004315.4697999998;1215223.2179;1871879.9527999999;1487781.9675;1869333.5015;399694.869;934189.203;2572427.4510999997;1509766.1764;1028140.8196;4473644.1662;1970574.2742;162910.20802000002;329209.0179;541726.52753;1094876.7629000002;823975.16258;499263.90081;954004.96438;384765.16595999995;1653486.724;0.0
T.HUEVOS KGS;102330.837;25862.8599;14647.4534;25241.144800000002;14791.049;21788.32;79498.494;8574.302800000001;14258.0223;50032.9087;52297.9185;5986.38326;27167.214;35606.043600000005;33571.1953;19586.687899999997;30314.338;21927.7653;30502.036;6336.6263;15675.560099999999;40956.7924;23776.872199999998;15584.9852;72318.2472;30012.58;2584.9589300000002;4716.33476;8574.302800000001;16715.5124;13419.4505;8017.47191;14372.3171;6110.29851;27820.1772;1.0
T.HUEVOS UNDS.;102330.837;25862.8599;14647.4534;25241.144800000002;14791.049;21788.32;79498.494;8574.302800000001;14258.0223;50032.9087;52297.9185;5986.38326;27167.214;35606.043600000005;33571.1953;19586.687899999997;30314.338;21927.7653;30502.036;6336.6263;15675.560099999999;40956.7924;23776.872199999998;15584.9852;72318.2472;30012.58;2584.9589300000002;4716.33476;8574.302800000001;16715.5124;13419.4505;8017.47191;14372.3171;6110.29851;27820.1772;1.0
TOTAL HUEVOS GALLINA;101243.4;25533.17;14524.68;24964.04;14686.56;21534.94;78680.36;8463.802;14099.22;49502.85;51740.54;5916.729;26851.98;35264.22;33210.47;19390.46;29949.33;21724.97;30178.63;6235.069;15499.57;40476.17;23590.71;15441.88;71524.3;29719.09;2554.247;4680.453;8463.802;16516.95;13307.89;7992.37;14196.54;6065.685;27465.45;2.0
OTRAS AVES;1087.437;329.6899;122.7734;277.1048;104.489;253.38;818.134;110.5008;158.8023;530.0586999999999;557.3785;69.65426;315.234;341.8236;360.7253;196.2279;365.008;202.7953;323.406;101.5573;175.9901;480.6224;186.1622;143.10520000000002;793.9472;293.49;30.71193;35.88176;110.5008;198.5624;111.5605;25.10191;175.77710000000002;44.613510000000005;354.72720000000004;2.0
MIEL;10109.26;2105.803;2264.068;2091.8;1678.118;1969.473;8551.442;549.3928000000001;1008.427;4918.201;5191.061;309.55809999999997;2247.828;4141.735;3410.141;3234.065;2292.463;2680.426;1902.307;507.3108;1518.544;4244.726;2452.013;1386.667;7221.996;2887.265;160.1206;750.3925;549.3928000000001;1078.809;1247.695;615.618;1241.741;1414.486;3051.007;1.0
GRANEL;4492.05;885.2911;1549.496;529.0785999999999;744.4968;783.6877;4123.785;119.2238;249.04070000000002;2177.869;2314.181;40.681160000000006;848.3605;2240.711;1362.297;1772.213;884.4372;1433.403;401.99609999999996;208.40789999999998;863.4518;1996.379;943.6516;480.1595;3656.155;835.8948;0;534.2189000000001;119.2238;242.85060000000001;711.8872;128.0162;404.0548;1019.949;1331.849;2.0
ENVASADA;5617.212;1220.512;714.5724;1562.721;933.6208;1185.785;4427.657;430.16909999999996;759.3858;2740.332;2876.88;268.87690000000003;1399.467;1901.024;2047.844;1461.852;1408.026;1247.023;1500.311;298.90290000000005;655.0921999999999;2248.347;1508.362;906.5078000000001;3565.841;2051.37;160.1206;216.1736;430.16909999999996;835.9584;535.8074;487.60179999999997;837.6862;394.5365;1719.158;2.0
TOTAL CARNE;1250343;314347.1;182157.4;317975.9;181632.5;254230;959946.2;104451.9;185944.8;640148;610194.9;64573.55;355827.2;460249.2;369692.9;205513.1;352731.5;296697;395401.4;85242.27;183557.2;495153.4;291152.8;195237.2;868587;381755.9;27695.96;58757.16;104451.9;232045.3;173006.1;102338.7;185903.7;67413.22;298730.8;1.0
