Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;2238937.10327;546946.0783099999;320939.657497;561922.1648500001;329102.818279;480026.35418;1718482.45437;212706.909382;307747.672118;1116267.6935;1122669.44023;123858.447313;644381.839092;772174.86086;698521.9420700001;407289.82858;640102.85966;540314.268393;651230.105454;151606.923088;339420.970953;903673.97567;516874.07897000003;327361.103255;1612646.51746;626290.45038;53888.269445;109237.54197;212706.909382;376023.77520599996;280491.289517;178601.34306400002;329896.30132200004;133004.87509000002;565086.769317;0.0
T.HUEVOS KGS;29032.000600000003;6803.75688;3776.23833;7005.71467;4653.7303329999995;6792.56354;22986.51384;2369.88439;3675.60169;13377.66005;15654.34691;1686.8441440000001;7309.17828;9985.25799;10050.722699999998;5436.72886;8457.69016;6793.29215;8344.29259;1649.1669399999998;4387.19233;11868.07945;6818.96071;4308.603690000001;20431.42052;8600.580039999999;752.6389989999999;1268.8121;2369.88439;4486.5819599999995;3963.19575;2311.986391;4050.10823;1553.589552;8275.20575;1.0
T.HUEVOS UNDS.;462303.4;107988.108;60849.897;111370.987;73457.1793;108637.274;365678.184;37876.237;58748.965;213482.225;248821.271;26940.1384;116414.028;159565.059;159384.21;86305.036;134993.476;108230.075;132774.859;26746.03;70616.731;188636.305;107816.671;68487.699;326016.572;136286.824;12110.9539;20163.71;37876.237;71738.844;63050.259;36794.4271;64917.905;24521.5452;131129.555;1.0
TOTAL HUEVOS GALLINA;452017.9;105997.7;58661.84;109111.2;72577.01;105670.2;357958;36872.63;57187.26;208200.7;243817.3;26248.94;113797;155363.1;156608.9;84697.75;131625.1;105759.1;129936;25587.16;68167.13;184846.6;106311;67106.05;317986.2;134031.7;11694.99;19762.5;36872.63;69799.88;61716.54;36000.78;62980.17;24229.15;128961.3;2.0
OTRAS AVES;10285.5;1990.408;2188.057;2259.787;880.1693;2967.074;7720.184;1003.607;1561.705;5281.525;5003.971;691.1984;2617.028;4201.959;2775.31;1607.286;3368.376;2470.975;2838.859;1158.87;2449.601;3789.705;1505.671;1381.649;8030.372;2255.124;415.9639;401.21;1003.607;1938.964;1333.719;793.6471;1937.735;292.3952;2168.255;2.0
MIEL;913.1926;130.2741;108.5382;277.1105;129.7021;267.5678;779.766;41.64134;91.78527;382.7649;530.4278;73.03628;156.1971;353.4343;330.5249;266.72240000000005;275.1076;172.6754;198.6873;56.74541000000001;115.25460000000001;339.94590000000005;213.16879999999998;188.0779;624.4984000000001;288.6942;37.358;43.58239;41.64134;118.44069999999999;95.23583;78.0457;117.31830000000001;102.5025;279.0678;1.0
GRANEL;266.1615;24.1784;28.57753;113.3245;14.03517;86.04593;231.2955;14.07809;20.787869999999998;118.2026;147.9589;9.384808999999999;38.73183;119.1867;98.85819000000001;91.05138000000001;55.73682;51.16307;68.21023;35.12797;35.65196;105.7921;43.51966;46.06978;202.1703;63.99117;4.539655;7.737888;14.07809;37.03876;28.125880000000002;17.06456;20.24017;44.12925;93.20724;2.0
ENVASADA;647.0310999999999;106.0957;79.9607;163.786;115.6669;181.52179999999998;548.4705;27.56324;70.99741;264.5623;382.4689;63.65148000000001;117.4653;234.2477;231.66670000000002;175.671;219.3707;121.5123;130.477;21.61744;79.60267;234.1538;169.6491;142.0081;422.32809999999995;224.703;32.818349999999995;35.8445;27.56324;81.40197;67.10995;60.98113;97.07813;58.37327;185.8606;2.0
TOTAL CARNE;136558.1;33837.36;19200.54;34686.37;20516.53;28317.26;103308.5;13038.96;20210.63;69784.26;66773.8;7596.306;40378.41;49853.96;38729.39;20600.48;37948.85;33667.62;44341.11;10319.48;21371.48;53436.47;31982.58;19448.05;97516.62;39041.44;2737.482;6374.111;13038.96;25643.8;19021.99;11347.24;20433.03;6696.203;31265.25;1.0
